1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43389,43344,42865,40813,40784,40569,39217,39077,38573,30317,20106,6476,53133,47047,34858,55887,35366,7953,48716,24788,3445,41118,19939,2623
42811,42651,42532,40506,40246,40371,38710,38648,38147,29909,21426,7269,52198,48920,36597,54242,40014,10032,47596,28436,4383,40489,22226,3097
41835,41531,41549,39458,39409,39461,37759,37824,37572,29663,22628,8147,49918,49972,38345,51862,44124,12445,46310,31551,5730,39826,24783,3940
39739,39794,40007,37895,38367,38031,36489,36683,36380,29162,23947,8778,47416,50269,39414,49084,47684,15298,43981,35425,6951,38388,27169,4610
38158,38569,38212,36700,36396,36380,35031,35254,35142,28415,25269,9905,43731,49640,40654,45164,50374,18587,41155,38009,8449,36655,29738,5512
35993,35892,35950,34936,34661,34763,33362,33298,33590,27296,26388,11053,39786,47372,40528,40895,51912,21694,38040,41290,10399,34704,32772,6823
33689,33208,33045,32304,32433,32313,31387,31479,31032,26293,27277,12172,35420,45104,40481,35919,52859,25452,34461,43030,12179,32561,34718,7971
30551,30736,30466,29440,29852,30200,29205,29441,29559,25141,28333,13095,30952,42093,39581,30968,53004,29278,30721,44642,14553,30026,36548,9604
28093,27897,27662,27428,27450,27682,26898,27269,26910,23868,29470,14643,26829,38184,38237,26594,51546,32860,27162,46269,17052,27414,38418,11196
24968,24962,24925,24823,25019,24677,24547,24817,24805,22587,29519,15639,22603,34552,36248,21974,49541,36099,23996,45880,19813,25026,39429,13113
22011,21970,22068,22243,22314,22621,22205,22403,22705,21312,29836,17095,19025,30452,33962,18250,46425,38781,20056,45772,22625,22227,40630,15289
19096,19447,19514,19760,19729,20152,19651,20366,20395,19942,30083,18271,15752,26424,31146,14651,42606,41286,17265,44258,25351,19667,41112,17355
16941,16675,16992,17587,17653,17610,17742,18124,18267,18420,30283,20036,13020,22699,28095,11762,38353,42932,14564,42734,27932,17348,41241,19714
14429,14514,14778,15226,15277,15537,15642,16028,16204,17014,29971,21302,10186,18542,24829,9080,33941,43627,12117,40448,30338,14949,40477,22074
12246,12362,12467,13284,13155,13330,13925,13773,13925,15605,29177,22683,8221,15280,21890,6907,29467,42938,9840,37874,32638,13054,39852,25051
10410,10450,10632,11272,11231,11505,11939,12301,12307,14443,28512,24018,6569,12491,18656,5335,25121,41770,8098,35263,34515,11202,38673,27750
8651,8670,8777,9610,9684,9654,10257,10485,10682,13057,28045,25060,5072,9869,15914,4223,20971,40455,6623,31782,36377,9422,36665,29913
7109,7217,7350,7933,8214,8145,8945,8829,8925,11908,27292,26318,3989,7804,13116,3122,17427,38057,5342,28729,37649,8084,35179,32441
6025,6060,5850,6838,6803,6855,7552,7792,7768,10690,25905,27548,3159,5948,11058,2412,14287,34970,4366,25769,39061,6662,32265,34849
4967,4895,4895,5722,5683,5676,6410,6476,6600,9737,24960,28553,2475,4644,8797,1844,11449,32104,3533,22638,38581,5706,29928,36609
4014,3972,3943,4743,4819,4652,5327,5479,5674,8694,23884,28850,1985,3547,6991,1388,9370,28758,2898,20096,38282,4578,27488,38604
3220,3298,3126,4034,4012,3907,4623,4710,4726,7837,22215,29667,1524,2750,5506,1157,7547,25517,2332,17380,37907,3774,25296,39961
2517,2558,2573,3289,3282,3175,3804,3913,4009,7207,20803,29781,1236,2066,4326,913,5906,22151,1839,15174,37127,3176,22237,40736
2098,2054,2013,2675,2652,2570,3156,3244,3290,6318,19839,30022,1037,1511,3206,684,5043,19016,1512,13140,35549,2583,19637,41368
1674,1608,1619,2179,2160,2197,2631,2748,2700,5634,18140,30138,802,1203,2468,643,4052,16748,1238,11319,34079,2096,17187,41027
1380,1315,1237,1726,1707,1786,2129,2283,2241,5235,16881,29797,674,862,1887,601,3380,14092,1062,9627,32107,1756,15232,40874
1031,1066,993,1432,1450,1454,1888,1868,1890,4804,15584,29483,579,661,1452,551,3021,12214,825,8261,30438,1451,13088,39470
827,831,850,1174,1198,1246,1533,1576,1568,4235,14304,28807,485,518,1062,486,2644,10387,726,7371,28885,1155,11218,38307
719,644,701,1001,970,1012,1372,1332,1394,3869,13052,27736,355,452,802,489,2433,9371,684,6288,26744,939,9638,36869
523,539,585,822,832,832,1130,1104,1225,3598,11831,26669,348,360,628,418,2347,8186,565,5361,25090,761,8175,34688
435,426,445,636,683,693,936,963,957,3392,10846,26154,318,295,491,463,2271,7542,494,4637,23204,625,6714,32470
392,380,396,596,590,603,907,917,853,3231,9844,24751,278,263,434,404,2236,7168,396,3976,21416,543,5672,29841
299,303,315,531,552,475,753,782,720,2888,8926,23486,258,255,371,449,2180,6910,388,3507,19682,509,4726,27649
283,287,240,470,499,500,734,699,681,2702,8062,22584,238,223,370,408,2217,6948,377,3034,18174,458,3824,24639
255,274,273,434,446,436,658,636,665,2735,6905,21154,242,239,343,420,2180,7060,347,2532,16278,404,3234,22297
236,244,234,434,438,408,656,668,641,2777,6507,19484,230,268,343,438,2131,7229,334,2221,15570,364,2624,19831
227,242,220,446,432,402,672,651,648,2609,5847,18549,240,277,337,412,2117,7594,384,1905,14267,402,2080,17224
249,249,253,414,413,444,641,720,626,2817,5312,16928,221,357,473,443,2035,7934,366,1651,12800,398,1681,14943
314,283,295,442,471,567,722,706,738,2740,4770,15424,208,366,563,447,1950,8402,370,1401,11701,439,1406,13150
300,306,294,472,537,529,807,775,791,2900,4370,14301,254,445,669,436,1916,8642,395,1158,10652,476,1175,11119
365,352,390,626,617,588,849,863,920,3125,3930,12951,302,499,851,402,1825,8860,483,1086,9591,557,905,9391
449,432,436,698,708,675,972,978,956,3230,3649,11853,308,624,963,457,1681,9309,464,880,8494,625,785,8033
529,515,561,846,820,787,1166,1119,1188,3628,3326,10961,324,704,1248,451,1559,9369,560,775,7575,747,610,6599
647,717,657,965,1024,983,1341,1379,1385,3872,3192,9779,407,866,1536,477,1477,9155,651,698,6645,962,547,5443
850,860,806,1176,1147,1137,1589,1671,1571,4291,2946,8881,472,1008,1813,499,1345,9167,732,602,5932,1149,503,4659
1048,1029,1044,1561,1512,1521,1926,1847,1947,4627,2807,7952,577,1139,2210,520,1185,9117,905,513,5047,1448,457,3783
1305,1311,1307,1790,1805,1752,2189,2236,2322,5172,2755,7225,631,1280,2637,588,1074,8466,1106,451,4391,1664,386,3086
1624,1647,1586,2136,2206,2130,2694,2751,2759,5818,2745,6555,792,1546,3091,643,973,8255,1251,445,3721,2107,388,2547
2116,2052,2020,2625,2710,2711,3102,3246,3234,6351,2717,5883,1017,1846,3656,814,863,7614,1527,403,3180,2519,404,2051
2480,2595,2594,3185,3233,3345,3779,3843,3957,7153,2674,5302,1237,2047,4162,904,766,7021,1917,353,2623,3102,390,1761
3237,3264,3184,3932,4008,3903,4565,4701,4624,7936,2915,4766,1525,2365,4934,1095,719,6322,2285,376,2218,3885,452,1396
3929,3939,4014,4786,4760,4812,5334,5329,5493,8674,2989,4373,2003,2722,5692,1426,639,5819,2844,414,1870,4637,481,1110
4749,4835,4934,5729,5781,5818,6358,6528,6507,9795,3195,3980,2480,3198,6489,1819,593,5104,3442,454,1538,5577,500,945
5995,6070,6000,6841,6846,6874,7526,7638,7792,10689,3386,3573,3158,3534,7287,2388,621,4348,4257,460,1350,6756,625,782
7238,7243,7109,8225,8100,8192,8884,9081,8989,11781,3724,3483,3967,3989,8162,3082,592,3742,5298,547,1157,8003,724,636
8720,8513,8734,9521,9853,9640,10567,10272,10400,13127,3870,3260,5255,4784,9018,4099,689,3136,6528,679,937,9550,950,588
10411,10361,10438,11308,11301,11227,11937,11958,12001,14404,4399,3024,6456,5450,9832,5323,825,2635,8091,795,777,11352,1148,483
12314,12185,12341,13019,13137,13146,13783,13436,13678,15576,4769,2846,8195,6478,10840,6956,997,2195,9782,998,673,13157,1388,409
14464,14406,14513,15084,15354,15396,15741,15645,15707,17291,5171,2868,10204,7813,11730,9147,1290,1867,11844,1275,612,15007,1670,422
16757,16831,16759,17436,17553,17310,17679,17725,17739,18232,5852,2829,12725,9001,12938,11615,1680,1592,14580,1583,505,17246,2126,387
19128,19331,19403,19859,19901,19808,20048,19891,20079,19704,6607,2797,15467,10689,14006,14678,2240,1317,17200,2031,498,19807,2575,349
22118,21974,22238,22441,22320,22354,22268,22019,22164,21436,7126,2776,19125,12346,15097,18213,3107,1140,20158,2650,493,22252,3122,406
24838,24895,24812,24607,24556,24897,24618,24225,24515,22426,7799,2948,22714,14621,16086,22010,4054,1137,23632,3368,494,24870,3841,430
27429,27896,27843,27468,26970,27133,27216,26754,26680,24130,8786,2935,26936,17355,17676,26353,5375,1137,27255,4318,522,27350,4685,488
30550,30709,30604,30086,29776,29703,29399,28435,28567,24963,9935,3110,31305,20305,18767,31148,7055,1212,31091,5319,637,29841,5580,531
33413,33340,33301,32477,31957,32039,31367,31193,31188,26466,11010,3295,35549,23450,20673,36169,9089,1337,34365,6869,681,32560,6684,620
35921,35841,35956,34605,34771,34526,33528,32939,33104,27352,11955,3657,39820,27159,22254,40509,11737,1744,38013,8443,798,35103,8011,765
38323,38188,38000,36639,36300,36380,35348,34691,34925,28388,13387,3966,43934,30388,24282,44904,14663,2213,41309,10582,1027,36841,9372,929
39769,39938,40083,38056,37999,38028,36621,36474,35938,29299,14432,4260,47156,34399,25866,48653,18230,2656,43914,12696,1381,38745,11242,1190
41556,41397,41510,39564,39345,38882,37737,37391,37727,29736,15896,4872,49918,38099,28188,52773,22070,3684,46376,15567,1705,39497,13163,1396
42643,42458,42652,40457,40202,40222,39001,38683,37820,30070,17114,5323,51981,41414,30316,54504,26450,4752,48106,18264,2206,40799,15013,1687
42981,43153,43030,40524,40925,40661,38916,38918,38599,30257,18593,5891,53094,44658,32572,55556,31090,6091,48560,21480,2749,40870,17179,2097
