1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
8502,7770,10454,9008,8216,11170,9401,8397,11537,13355,4198,3689,4746,2351,8780,5067,1027,4333,5914,839,2335,10452,1054,579
10219,9042,11768,10876,9306,12412,11269,9606,12466,14716,4690,3610,6215,2725,8409,6820,1192,3658,7607,1103,1967,12262,1346,485
12335,10414,13568,12987,10827,13594,13274,10690,13507,15864,5333,3324,8420,3047,7936,8956,1527,3037,9570,1387,1619,14437,1634,438
14935,12507,14792,15224,12339,14966,15859,12135,14573,17809,5807,3347,10782,3762,7474,11409,1958,2533,12096,1803,1388,16601,1982,424
17651,14158,16770,17737,14332,16249,18479,13772,15560,19188,6583,3359,13800,4454,7166,14481,2672,2137,15277,2315,1171,19123,2431,441
20386,16652,18327,20732,16210,17760,20923,15526,16910,21003,7345,3318,17533,5602,6851,17915,3622,1872,18458,3166,1037,21660,3083,399
23706,19223,20046,23995,18709,18972,24007,17380,17900,22976,8068,3457,21708,6829,6870,22022,4613,1754,22272,3989,1080,24499,3700,436
27256,22061,22003,27352,20943,20586,26976,19842,19301,24826,9521,3469,26097,8738,6583,26410,6189,1709,26615,5380,1046,27040,4660,502
30915,24942,23976,30858,23414,22351,29826,22265,20598,26213,10726,3704,30907,10823,6854,31002,8082,1690,31017,7337,1142,30353,5782,563
34342,27788,26034,33848,26299,23967,33663,24763,21870,27624,11776,4041,36380,13655,7144,36203,10485,1961,35489,9152,1265,33061,6701,668
37423,31059,28040,37047,29153,25673,36348,27147,23449,29159,13298,4280,40949,16930,7990,40723,13376,2358,40091,11599,1591,36011,8272,762
41032,34265,30003,39706,32097,27115,38629,30110,24810,30618,14818,4689,46265,20593,8760,45122,16567,2949,44300,14218,2048,37828,9925,1013
43657,36749,32106,42830,34525,29260,41156,32848,26264,31210,16294,5178,50580,24714,10131,49552,20579,3778,47927,17723,2674,40141,11429,1267
46255,39789,34077,43932,37407,30871,42804,35383,27945,32131,17951,5743,53355,29610,11835,52850,24496,4900,51248,21308,3446,41684,13711,1504
47445,41635,35498,44971,39407,32629,44457,37201,29391,33122,19571,6361,56507,34043,13966,54881,29290,6418,52988,25496,4489,42286,16177,1911
48118,44026,37284,46364,41198,33850,44900,39353,31068,33395,21351,7323,57806,39037,16463,56107,33818,8273,54353,29868,5779,43080,18286,2305
