1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
364,352,388,619,617,580,861,863,892,3141,3910,12992,293,470,787,422,1782,8944,486,1010,9560,557,906,9396
452,437,436,703,708,683,962,972,965,3267,3652,11904,339,586,932,428,1626,9348,480,885,8372,623,784,8031
528,513,562,851,827,777,1183,1128,1181,3607,3331,10893,309,704,1136,466,1514,9346,574,750,7455,749,610,6597
649,713,654,966,1018,980,1341,1385,1384,3883,3162,9812,423,815,1435,462,1406,9078,669,690,6565,961,547,5447
852,860,801,1178,1150,1147,1588,1652,1574,4278,2981,8829,506,971,1770,488,1362,9213,769,581,5790,1150,503,4658
1051,1026,1051,1572,1510,1504,1949,1858,1934,4669,2817,7994,544,1122,2021,537,1149,8877,937,494,4909,1449,457,3785
1304,1317,1301,1782,1814,1761,2211,2239,2320,5216,2752,7205,698,1306,2466,582,1051,8347,1112,464,4184,1663,386,3083
1629,1646,1584,2152,2207,2132,2699,2757,2745,5805,2746,6578,837,1522,2906,662,922,8009,1324,405,3554,2107,388,2547
2115,2057,2023,2624,2697,2685,3118,3242,3221,6343,2716,5864,1105,1779,3481,819,823,7421,1632,398,3003,2519,403,2052
2479,2598,2591,3189,3246,3340,3788,3870,3959,7189,2670,5293,1242,2113,4001,906,742,6854,1993,366,2509,3105,391,1760
3244,3269,3185,3965,4017,3903,4588,4735,4591,7953,2924,4765,1634,2388,4667,1158,688,6204,2403,358,2119,3880,452,1397
3931,3941,3996,4779,4764,4807,5381,5346,5481,8683,2993,4374,2067,2774,5534,1388,618,5547,2952,426,1724,4641,481,1110
4762,4843,4953,5768,5796,5814,6394,6553,6515,9832,3196,3957,2614,3309,6308,1846,550,4901,3526,462,1508,5575,500,943
6006,6061,5998,6841,6864,6888,7556,7639,7774,10715,3423,3558,3311,3653,7155,2437,610,4236,4429,456,1279,6756,626,783
7263,7258,7098,8230,8112,8208,8913,9128,9021,11831,3681,3472,4149,4204,8088,3097,576,3653,5505,559,1083,8011,723,635
8710,8531,8726,9557,9878,9614,10582,10313,10385,13095,3857,3280,5431,4982,8956,4162,704,2938,6883,711,862,9546,951,588
10410,10362,10445,11314,11320,11231,11980,12007,12027,14449,4409,3018,6735,5771,9820,5315,797,2544,8216,788,768,11350,1147,483
12306,12197,12352,13045,13172,13151,13821,13518,13697,15621,4795,2842,8364,6814,10903,7002,1000,2139,9970,1059,621,13156,1388,409
14491,14421,14509,15091,15356,15424,15814,15685,15753,17254,5192,2871,10453,8283,11999,9154,1270,1769,12150,1284,575,15014,1671,422
16759,16829,16770,17483,17611,17294,17683,17860,17732,18265,5856,2828,12881,9467,13285,11682,1657,1551,14797,1614,514,17241,2124,387
19156,19355,19408,19874,19927,19842,20076,19902,20116,19732,6618,2799,15783,11194,14273,14677,2233,1250,17320,1992,466,19809,2576,348
22100,22008,22277,22453,22405,22427,22277,22133,22232,21407,7114,2750,19276,13049,15670,18212,3081,1104,20499,2728,484,22254,3125,407
24857,24900,24823,24602,24559,24939,24631,24260,24635,22416,7849,2947,22970,15349,16782,22066,3994,1074,23672,3373,468,24874,3836,430
27446,27933,27858,27479,27037,27143,27219,26860,26713,24129,8720,2950,26882,18042,18302,26400,5307,1115,27531,4283,528,27343,4687,488
30542,30718,30646,30108,29796,29747,29374,28531,28685,24913,9949,3087,31347,21107,19862,31137,6951,1166,31001,5300,601,29852,5586,531
33427,33363,33305,32423,31964,32067,31284,31209,31194,26466,11006,3302,35419,24329,21620,35997,9013,1313,34219,6851,658,32553,6679,620
35902,35852,35996,34591,34824,34590,33503,32998,33292,27331,11954,3648,39650,27743,23334,40692,11635,1705,37699,8344,822,35099,8011,765
38286,38172,38020,36585,36338,36452,35339,34682,35012,28322,13378,3951,43688,31211,25431,44695,14452,2141,40844,10398,1004,36837,9371,930
39760,39992,40087,38021,38005,38068,36509,36474,36012,29239,14359,4262,46727,35084,27023,48719,17966,2640,43753,12464,1297,38751,11239,1190
41530,41408,41538,39500,39330,38870,37675,37512,37822,29700,15926,4842,49548,38420,29359,52668,21852,3524,45599,15221,1682,39493,13161,1395
42628,42424,42668,40420,40221,40329,38882,38602,37830,30087,17119,5346,51346,41903,31360,54571,26157,4613,47677,18057,2153,40792,15019,1687
42937,43116,43036,40485,40891,40662,38885,38866,38838,30180,18516,5866,52572,44610,33666,55333,30870,5981,47912,21020,2640,40868,17179,2094
