1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
4009,3981,3945,4640,4783,4696,5273,5427,5732,8584,23696,28921,1738,3610,7737,1381,8939,27854,2572,18560,37885,4584,27490,38627
3194,3262,3126,4032,3970,3932,4544,4668,4752,7818,22176,29696,1373,2800,6058,1070,7107,24651,2176,16102,37162,3775,25288,39941
2504,2558,2583,3252,3309,3176,3704,3913,4058,7181,20744,29744,1191,1998,4763,916,5756,21185,1619,14042,35752,3165,22239,40749
2091,2056,2016,2648,2649,2569,3101,3252,3296,6239,19694,29796,915,1539,3534,699,4563,18121,1403,11907,34259,2587,19623,41357
1658,1598,1621,2148,2134,2201,2602,2733,2685,5597,17930,30181,698,1181,2768,614,3837,15684,1145,10266,32109,2092,17187,41057
1359,1314,1242,1730,1691,1803,2111,2234,2304,5243,16745,29610,644,860,2028,568,3255,13242,989,8801,30052,1754,15230,40850
1047,1064,1000,1404,1443,1450,1854,1875,1911,4723,15544,29301,542,670,1558,550,2725,11163,771,7711,28622,1456,13069,39462
808,814,847,1152,1182,1243,1525,1533,1567,4178,14259,28767,432,507,1173,496,2475,9701,708,6614,26696,1152,11226,38299
728,644,710,1013,970,1027,1359,1298,1394,3861,12888,27514,387,423,833,469,2287,8456,627,5727,24810,942,9647,36856
522,535,577,807,817,833,1114,1121,1194,3596,11748,26536,307,343,656,457,2163,7492,562,5067,23004,758,8155,34715
432,426,441,639,677,692,921,952,961,3319,10753,25986,334,287,568,438,2179,6826,433,4285,21325,622,6719,32432
390,381,398,584,588,590,906,886,867,3200,9773,24736,262,281,433,442,2117,6395,427,3845,19483,545,5669,29850
301,300,313,540,559,487,746,803,721,2904,8932,23223,230,244,414,427,2131,6328,381,3256,18295,512,4724,27633
281,286,240,468,491,507,709,687,678,2704,7929,22435,266,240,390,445,2124,6415,370,2863,16941,456,3820,24636
254,271,273,429,430,423,647,619,669,2722,6929,21008,247,244,378,435,2189,6501,321,2527,15614,404,3233,22291
232,246,230,437,452,415,674,662,631,2749,6402,19510,246,273,369,461,2116,6739,363,2236,14331,366,2623,19833
229,238,224,436,424,408,662,658,650,2624,5910,18363,227,358,409,398,2113,7199,373,1942,13678,399,2082,17221
249,258,251,416,410,448,624,705,637,2768,5253,16850,227,351,533,499,2117,7427,366,1671,12545,400,1682,14933
310,283,297,438,470,559,732,711,752,2752,4729,15324,212,423,648,434,1969,7960,375,1427,11294,438,1403,13157
303,303,303,483,543,534,780,772,796,2878,4368,14331,239,439,789,439,1947,8561,393,1209,10664,476,1178,11118
365,357,388,611,632,597,858,849,937,3083,3930,12941,307,608,943,450,1872,8667,413,1101,9610,556,904,9390
446,432,436,691,698,674,963,997,962,3180,3625,11782,305,659,1139,442,1828,9167,506,972,8734,624,784,8037
522,514,559,831,811,794,1150,1116,1205,3670,3344,10934,341,785,1468,451,1587,9423,516,809,7819,746,613,6594
646,714,671,969,1027,980,1313,1382,1401,3814,3174,9768,354,930,1780,474,1545,9306,636,723,6955,961,547,5449
847,857,803,1185,1148,1167,1583,1675,1581,4277,2935,8917,437,1046,2034,499,1432,9307,707,645,6135,1150,504,4656
1040,1029,1047,1523,1509,1515,1909,1869,1990,4610,2806,7936,532,1193,2503,517,1269,9237,839,567,5613,1448,457,3781
1298,1311,1317,1780,1803,1768,2126,2230,2355,5058,2747,7258,625,1387,2946,582,1112,8839,971,469,4680,1661,384,3089
1618,1631,1616,2120,2223,2152,2661,2687,2766,5841,2717,6573,735,1494,3457,653,1076,8554,1200,461,4089,2112,389,2550
2115,2070,1996,2598,2651,2700,3044,3203,3297,6264,2778,5913,864,1850,3989,751,930,7990,1418,418,3510,2513,403,2045
2444,2594,2620,3144,3228,3375,3752,3854,3947,7102,2665,5291,1163,2054,4651,897,800,7379,1722,403,2925,3102,391,1765
3237,3218,3175,3887,4019,3941,4441,4642,4690,7891,2896,4827,1375,2316,5418,1086,789,6660,2102,365,2496,3885,451,1395
3914,3936,4025,4742,4748,4823,5235,5298,5485,8627,2992,4329,1798,2657,6101,1385,655,6104,2630,401,2073,4633,482,1110
4715,4862,4949,5685,5739,5806,6299,6414,6580,9725,3167,4046,2313,2932,6750,1774,631,5493,3152,458,1750,5586,499,948
5980,6032,5982,6824,6753,6927,7417,7538,7745,10648,3325,3604,2845,3305,7712,2339,667,4691,3912,467,1485,6751,625,780
7165,7205,7142,8095,8067,8145,8815,8952,9036,11635,3714,3454,3789,3736,8381,3064,625,3997,5005,522,1284,7995,725,638
8717,8474,8718,9510,9761,9658,10388,10186,10393,13151,3861,3342,4845,4227,8934,3980,705,3426,6054,632,1107,9555,947,585
10388,10328,10415,11264,11240,11204,11911,11847,11918,14245,4385,2991,6053,4972,9945,5296,862,2863,7760,801,867,11329,1151,486
12247,12114,12359,12942,13051,13103,13661,13153,13605,15647,4789,2855,7805,5914,10471,6916,992,2375,9328,967,734,13163,1389,410
14463,14359,14448,14931,15177,15336,15567,15410,15575,17104,5158,2867,9817,6856,11607,9067,1344,2022,11352,1174,665,15020,1666,419
16715,16731,16725,17483,17492,17274,17610,17552,17680,18322,5840,2836,12320,8269,12205,11598,1715,1671,13948,1648,580,17224,2122,389
19115,19263,19392,19717,19732,19726,20016,19716,19892,19679,6542,2823,15120,9465,13263,14581,2280,1462,17083,1981,523,19811,2578,349
22069,21943,22184,22443,22167,22271,22217,21750,22034,21400,7136,2787,18592,11256,14053,18248,3215,1197,19692,2582,536,22255,3125,406
24851,24800,24771,24569,24435,24704,24582,24025,24237,22489,7795,2937,22517,13366,14875,21954,4129,1243,23284,3353,516,24873,3838,432
27390,27804,27753,27509,26862,26966,27171,26541,26417,24109,8775,2946,26624,15732,15932,26306,5461,1180,27017,4416,568,27336,4685,485
30603,30613,30547,30067,29658,29657,29500,28299,28288,25044,9862,3141,31332,19008,17153,31163,7267,1264,31228,5418,636,29860,5565,532
33389,33351,33214,32527,31847,31867,31353,30975,30907,26520,11126,3312,35937,21755,18558,36173,9250,1466,34973,6961,722,32541,6704,620
35945,35810,35828,34684,34652,34318,33753,32668,32849,27543,12042,3613,40102,25611,20173,40525,12068,1813,38258,8769,864,35132,8004,763
38383,38080,37903,36755,36223,36272,35524,34677,34710,28431,13357,4009,44378,29150,22116,45086,14894,2338,42069,10776,1129,36813,9379,929
39909,39989,40031,38156,37957,37922,36916,36333,35671,29431,14492,4275,47847,33036,23569,48788,18669,2810,44457,13255,1406,38775,11234,1189
41552,41276,41416,39747,39279,38605,37925,37582,37399,29817,16001,4883,50815,36959,25768,52881,22578,3839,47465,15976,1857,39483,13160,1402
42719,42562,42563,40603,40329,40165,39180,38520,37742,30259,17172,5356,52786,41051,28207,54472,26928,4987,49131,19102,2315,40826,15026,1684
43036,43153,43051,40703,40969,40496,39143,39171,38300,30389,18647,5930,54309,44141,30390,55818,31517,6408,49590,22398,3011,40866,17184,2097
