1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43499,43470,42735,41238,40823,40486,39687,39233,38433,30415,20375,6580,54935,47249,31914,56018,35994,8454,50432,26521,3921,41111,19912,2614
43012,42762,42508,40716,40461,40262,39242,38909,38116,30199,21527,7242,53509,49231,34358,54413,40865,10765,49298,30152,5052,40540,22227,3109
42029,41690,41642,39513,39661,39559,38143,38296,37424,30045,23021,8255,51347,51013,36439,52033,44895,13240,47502,33768,6477,39845,24807,3940
39840,39962,40015,38140,38803,38026,36710,37129,36419,29383,24063,8986,48093,51350,38346,49126,48460,16328,45345,37648,7848,38392,27172,4611
38175,38656,38271,36980,36595,36549,35480,35737,35308,28521,25512,9955,44401,51563,39896,45340,51130,19461,41819,40341,9694,36657,29744,5511
36143,36085,36006,34963,35035,34811,33576,33747,33806,27476,26531,11279,40356,50007,40671,40891,52224,23008,38753,43338,11693,34681,32809,6830
33615,33361,33197,32295,32526,32657,31576,31930,31443,26472,27481,12165,35766,47405,41618,36054,53335,26825,34751,45234,13928,32612,34707,7979
30692,30898,30582,29672,30231,30360,29302,29869,29826,25209,28728,13456,31021,44265,40918,31023,53074,30715,30849,46928,16307,29975,36579,9620
28101,27986,27795,27373,27678,27830,26913,27691,27284,23910,29675,14723,26538,40637,39792,26522,51643,34250,27157,47320,19382,27427,38403,11197
24843,25083,25119,24819,25233,25032,24530,25261,25189,22753,29703,15925,22168,36843,38807,21920,49255,37301,23471,47337,22189,25060,39460,13114
22005,22041,22134,22102,22478,22809,21987,22670,23047,21161,30059,17060,18607,32583,36701,18153,46366,40277,19693,46407,25270,22211,40705,15310
19102,19556,19659,19693,19883,20318,19656,20599,20838,19962,30280,18722,15272,28163,33821,14647,41958,42220,16802,44683,27770,19645,41043,17361
16819,16766,17129,17410,17764,17989,17597,18304,18563,18321,30186,20142,12248,24116,31325,11631,37701,43869,13758,42265,30416,17346,41275,19719
14364,14523,14848,15250,15311,15629,15384,16220,16622,16980,29965,21520,9626,20242,27914,9045,33219,43753,11434,39847,32712,14955,40489,22101
12177,12439,12564,13097,13293,13609,13785,13866,14255,15566,29362,22893,7635,16125,24453,6769,28854,43373,9177,36967,34760,13047,39871,25052
10330,10448,10712,11139,11239,11540,11707,12462,12618,14309,28644,24051,5925,13262,21286,5328,24018,41785,7551,33381,36657,11203,38623,27738
8617,8655,8812,9569,9657,9824,10053,10458,10829,13023,27716,25418,4565,10523,18070,4096,20419,40216,5944,30071,37913,9407,36670,29922
7056,7232,7421,7792,8247,8268,8760,8924,9253,11681,27314,26271,3695,8111,15191,3115,16733,37434,4892,26940,38980,8073,35165,32461
5995,6022,5930,6768,6805,6971,7408,7736,7883,10604,25834,27720,2766,6193,12502,2286,13613,34265,3831,23699,39192,6669,32251,34835
4887,4881,4901,5646,5713,5721,6224,6433,6746,9616,24763,28439,2202,4875,10258,1810,10797,31023,3221,20611,38039,5702,29943,36612
3998,3998,3955,4628,4737,4706,5227,5405,5808,8597,23584,28914,1682,3644,8141,1376,8741,27364,2508,17940,37575,4569,27465,38629
3182,3230,3144,3992,3973,3983,4484,4668,4789,7812,22077,29697,1287,2791,6319,1063,6949,24296,2020,15502,36829,3777,25284,39948
2493,2571,2597,3223,3295,3159,3676,3908,4084,7149,20751,29732,1131,2037,4962,885,5563,20805,1643,13320,35109,3167,22247,40745
2092,2062,2025,2650,2618,2584,3064,3240,3319,6154,19556,29779,870,1517,3732,708,4467,17750,1278,11457,33181,2586,19609,41356
1637,1586,1618,2131,2135,2210,2575,2687,2695,5638,17847,30138,699,1186,2909,616,3684,15187,1123,9747,31364,2094,17188,41073
1362,1297,1236,1707,1686,1807,2085,2215,2312,5176,16684,29496,622,868,2096,560,3176,12910,937,8547,29075,1749,15223,40821
1041,1062,1011,1386,1434,1446,1823,1882,1894,4682,15437,29145,514,662,1626,523,2644,10682,753,7334,27676,1457,13048,39460
803,828,838,1150,1184,1259,1513,1529,1583,4170,14151,28752,412,498,1227,523,2396,9351,670,6271,25725,1154,11227,38280
719,636,722,1003,960,1026,1370,1260,1416,3835,12912,27314,382,423,884,466,2216,8072,626,5482,23748,943,9656,36852
522,527,570,810,811,827,1076,1106,1166,3610,11642,26518,336,316,670,446,2089,7106,556,4899,22036,754,8150,34700
431,426,432,627,680,689,945,961,971,3290,10733,25849,311,297,580,447,2125,6552,420,4167,20367,621,6727,32443
389,387,407,582,589,587,886,877,851,3124,9705,24622,259,273,446,446,2073,6069,424,3717,18729,547,5647,29852
301,292,308,536,546,495,739,796,739,2958,8890,23203,236,263,443,444,2091,6042,384,3180,17615,511,4726,27634
285,289,241,478,489,502,707,696,675,2701,7895,22266,277,245,385,440,2123,6135,364,2777,16215,455,3816,24612
250,271,280,425,427,426,643,596,672,2680,6895,20894,240,246,403,445,2107,6280,333,2554,15286,404,3237,22298
234,240,227,436,445,416,683,674,627,2743,6402,19526,252,300,376,450,2165,6595,391,2231,13908,367,2627,19838
228,242,220,428,428,410,633,647,663,2631,5901,18233,230,374,470,426,2127,6887,321,1984,13186,399,2079,17220
247,259,253,422,414,455,635,712,641,2784,5214,16822,204,369,550,493,2148,7323,388,1657,12301,402,1681,14916
308,276,302,440,470,543,713,694,751,2730,4719,15305,248,441,709,446,1977,7785,382,1469,11353,436,1404,13152
306,309,300,475,542,547,785,779,807,2831,4356,14274,232,472,846,455,1931,8378,397,1238,10459,474,1178,11132
365,351,394,612,630,597,861,857,948,3110,3943,12863,284,623,987,455,1898,8629,405,1124,9633,558,903,9393
441,442,431,690,706,683,949,1014,951,3126,3593,11801,332,714,1239,456,1865,9081,500,983,8916,622,787,8026
517,513,566,814,820,792,1157,1108,1233,3678,3377,10912,325,801,1593,436,1664,9427,519,867,7976,747,610,6587
651,708,669,958,1027,983,1300,1367,1410,3779,3151,9823,339,970,1850,468,1543,9461,592,734,7106,960,547,5459
839,862,807,1186,1140,1184,1539,1667,1612,4273,2950,8891,457,1068,2171,501,1488,9273,693,667,6327,1150,503,4657
1037,1021,1050,1503,1501,1508,1889,1875,2001,4591,2809,7944,509,1196,2689,530,1268,9277,818,575,5748,1448,461,3780
1289,1316,1319,1804,1804,1788,2130,2198,2354,5021,2712,7257,614,1397,3113,570,1200,9094,916,494,4917,1662,380,3089
1610,1626,1627,2075,2228,2174,2617,2690,2798,5788,2743,6653,683,1581,3667,658,1072,8625,1158,476,4241,2107,392,2553
2107,2071,2000,2585,2644,2708,3044,3232,3319,6274,2780,5887,837,1848,4167,745,974,8167,1369,442,3658,2511,400,2040
2436,2591,2628,3124,3194,3393,3668,3819,3990,7081,2614,5323,1052,2055,4918,848,832,7557,1626,399,3162,3103,393,1768
3233,3207,3180,3866,4008,3940,4415,4572,4671,7840,2900,4825,1367,2267,5604,1117,798,6838,2066,376,2606,3885,450,1393
3877,3920,4027,4701,4744,4844,5198,5318,5548,8579,2994,4353,1730,2608,6335,1363,699,6262,2511,412,2202,4625,483,1113
4699,4858,4973,5664,5693,5818,6236,6308,6592,9680,3157,4052,2196,2873,6955,1752,631,5642,3032,430,1879,5590,497,947
5948,6022,5946,6755,6742,6951,7311,7474,7733,10616,3305,3635,2736,3133,7814,2308,683,4834,3821,460,1547,6746,627,780
7178,7169,7143,8055,8036,8086,8770,8914,9066,11559,3733,3465,3711,3679,8435,3082,643,4177,4772,541,1385,7999,725,638
8642,8440,8741,9449,9642,9696,10242,10063,10330,13115,3839,3333,4614,4001,9013,3932,712,3511,5901,604,1174,9543,940,585
10365,10300,10440,11251,11217,11212,11937,11740,11852,14176,4365,3004,5926,4683,9982,5271,866,2992,7493,799,936,11328,1154,486
12276,12069,12299,12915,12975,13058,13541,13062,13586,15659,4787,2874,7579,5620,10400,6926,1010,2445,9197,969,753,13161,1392,412
