1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
44619,44342,42130,42704,42053,39495,41614,40478,36803,31612,21089,6931,57039,46134,25731,55891,37570,9638,52942,30301,5374,41470,19931,2621
44315,43504,41898,42259,41740,39231,41267,40120,37602,31243,22734,7679,56206,49457,28489,54783,42078,11900,51573,34392,6865,40836,22379,3148
42851,43034,41560,41142,41393,39284,40054,40057,36904,31234,23967,8648,53057,51893,31604,52380,45992,14752,49997,38319,8489,39938,25171,3931
41148,41413,40472,39961,40145,38697,38748,39538,36275,30066,25328,9876,49522,52931,34463,49173,49922,18041,46703,41619,10377,38725,27370,4682
39019,40013,38849,37712,38557,36907,36823,38070,35984,29085,26176,10747,45235,53853,37454,45429,51681,21617,43642,44964,12780,36848,30159,5616
36865,37469,36612,35524,36849,35733,34633,36276,34661,28369,28019,11810,40874,53621,39537,40944,53052,25117,39642,47667,15411,34850,32945,6891
34119,35101,34420,32788,34774,33986,31986,34121,33375,26842,28648,13097,35998,52015,41732,36090,54030,29363,35151,49201,18138,32652,34950,8209
30795,32317,31702,30243,31862,31592,29496,32113,31178,25861,29957,14154,31252,48611,42580,31113,52930,33040,31033,50317,21481,30007,37026,9702
27824,29232,29269,27223,29286,29654,27241,29683,29418,24289,30336,15668,26325,45101,43185,26634,51755,36692,26732,49724,24616,27402,38679,11378
24550,25993,26225,24403,26648,26784,24117,27118,27125,22768,30617,16943,21735,41460,42709,21772,48886,39535,22907,48462,27868,25048,39828,13237
21549,22977,23577,21799,23906,24466,21788,24602,25087,21166,30886,18532,17796,36831,41423,18102,45683,42317,18863,46546,30824,22182,40831,15513
18852,20163,20808,19405,21010,22065,19198,21947,23003,19581,31035,19734,14372,31820,39529,14521,41119,43796,15897,43932,33346,19586,41260,17709
16186,17580,18303,16767,18538,19749,16651,19605,20658,18264,30039,20986,11297,27691,37349,11480,36607,44937,12980,41011,35815,17281,41401,19816
13679,14901,15785,14248,15930,16998,14611,17124,18438,16773,29990,22528,8890,23068,34522,8979,31841,44422,10209,37677,37943,14869,40411,22612
11554,12662,13634,12281,13718,14771,12613,14878,16404,15211,29296,23741,6683,18817,30784,6777,27398,43579,8204,33686,39190,12878,39945,25248
9829,10633,11436,10445,11581,12901,10945,12691,14062,13776,28679,24951,5100,15013,26773,5231,23169,41692,6470,29956,40033,10981,38542,27799
8073,8616,9632,8699,9906,10949,9243,10728,12222,12542,27817,25928,3914,11942,23481,3988,19016,39328,5127,26260,39934,9406,36716,30297
6714,7350,7886,7367,8292,9056,7850,9051,10408,11296,26242,27235,3026,9271,19754,2994,15614,36110,4137,22668,39437,7860,34906,32709
5466,6011,6377,6130,6744,7731,6470,7721,9159,10099,25143,27531,2281,7220,16683,2198,12426,32704,3066,19511,38677,6620,31852,34982
4518,4811,5199,5085,5662,6239,5660,6513,7492,9016,24125,28571,1772,5377,13562,1710,9865,28907,2514,16443,36706,5560,29942,36640
3659,3851,4179,4287,4615,5196,4721,5341,6364,8292,22473,28944,1336,4033,10968,1270,7905,25475,1962,13760,34866,4494,27061,38767
2888,3139,3338,3524,3856,4174,3895,4599,5413,7347,21210,28967,1060,3033,8736,1027,6105,21905,1633,11705,32613,3688,25027,39949
2301,2467,2767,2854,3212,3436,3102,3711,4498,6602,19593,29171,852,2205,6881,837,4668,18382,1272,10016,29424,3160,21964,40940
1928,1953,2124,2426,2448,2864,2721,3093,3547,5974,18451,29264,688,1671,5032,709,3818,15524,1053,8545,27535,2509,19341,40998
1551,1507,1701,1890,2009,2290,2299,2481,3039,5482,17056,28942,549,1211,3940,546,3086,12930,915,7215,25094,2087,16955,40929
1228,1238,1267,1501,1639,1878,1849,2095,2505,4781,15751,28421,510,891,2942,561,2556,10655,786,6095,22931,1688,15054,40370
951,942,1068,1261,1315,1549,1571,1656,2014,4329,14416,28079,411,696,2142,511,2224,8773,660,5272,20605,1428,12840,39330
811,784,829,1046,1070,1291,1365,1427,1781,3931,13236,26722,397,520,1621,483,1940,7166,591,4708,18760,1148,11070,37955
604,596,744,919,913,1051,1193,1209,1363,3834,12185,26367,376,390,1150,476,1839,6158,551,4228,17254,911,9555,36500
509,505,557,774,715,818,1060,1018,1197,3322,11033,25278,335,348,893,503,1792,5313,468,3766,15740,743,8000,34340
412,404,426,596,664,668,881,926,1051,3116,10191,24032,312,339,755,447,1706,4895,476,3434,14428,630,6663,32231
348,363,400,548,538,543,756,755,842,2876,9288,23458,286,293,626,468,1841,4561,442,3069,13661,543,5554,29483
318,272,297,516,503,575,770,732,731,2851,8207,22437,306,292,536,485,1809,4504,411,2830,12925,485,4655,27295
240,288,281,443,447,467,688,668,737,2788,7556,20851,260,367,513,484,1975,4558,374,2622,12376,467,3804,24489
267,244,274,400,447,462,608,640,669,2690,6876,19679,260,357,553,488,2034,4923,370,2396,11781,396,3203,22003
228,248,209,420,399,433,596,608,703,2549,6100,18641,235,425,625,504,2098,5231,342,2252,11503,375,2624,19713
215,257,239,418,449,423,629,687,666,2633,5657,17453,308,468,744,486,2095,5738,389,2075,11169,396,2074,17182
232,246,287,422,416,535,622,648,766,2627,4982,16193,258,554,882,521,2138,6345,394,1929,10577,378,1630,14804
271,271,290,428,506,534,680,784,810,2572,4666,14952,275,644,1098,475,2159,6841,431,1780,10373,448,1441,13153
332,334,332,455,593,574,702,785,881,2892,4253,13691,281,728,1338,472,2111,7498,400,1566,10292,469,1173,10976
350,361,415,565,613,666,829,904,991,2795,3964,12797,275,849,1632,509,2019,8006,416,1301,9792,554,915,9551
406,449,493,657,704,767,907,1017,1208,3157,3579,11845,297,973,1950,485,2009,8587,471,1243,9240,614,772,8004
525,584,595,690,904,893,1005,1232,1353,3346,3336,10580,356,1063,2404,496,1904,9158,503,1072,8829,740,613,6569
580,662,731,913,976,1076,1167,1340,1612,3689,3164,9981,345,1229,2897,467,1769,9820,546,990,8358,946,562,5489
794,878,933,1073,1222,1347,1357,1652,1917,4082,2957,8891,400,1342,3313,470,1690,9577,623,884,7724,1125,487,4716
955,1020,1127,1299,1415,1667,1626,1867,2220,4479,2776,8173,417,1535,4002,527,1586,9786,696,776,7120,1396,464,3782
1147,1276,1319,1658,1805,1941,1995,2230,2647,4678,2720,7497,464,1610,4587,534,1393,9669,763,661,6418,1668,375,3105
1505,1609,1754,1969,2186,2468,2258,2499,3113,5336,2691,6858,590,1751,5199,635,1260,9398,858,617,5832,2080,399,2567
1822,2009,2214,2260,2526,2982,2747,3151,3788,6035,2795,6035,723,1931,5791,683,1107,9039,1068,557,5184,2481,395,2063
2356,2537,2799,2834,3090,3500,3201,3613,4202,6641,2807,5654,808,2046,6525,788,1038,8651,1383,476,4417,3015,390,1794
2899,3034,3313,3419,3687,4295,3857,4136,5086,7228,2704,4945,1043,2009,7216,1029,930,7968,1651,502,3892,3801,425,1398
3628,3677,4158,4242,4500,4969,4739,4884,5937,8385,2881,4602,1352,2173,7681,1318,855,7156,1953,470,3355,4600,497,1157
4338,4552,5070,5066,5278,6014,5493,5731,6891,9150,3035,4215,1769,2506,8134,1724,774,6459,2440,467,2754,5467,492,973
5491,5599,6097,6242,6293,7105,6616,6808,7757,10042,3289,3953,2377,2636,8604,2191,767,5869,3141,473,2414,6674,626,779
6689,6888,7258,7281,7272,8119,7724,7889,9138,11229,3541,3641,2896,2805,9013,2968,741,5060,4063,522,2054,7869,705,663
8198,7875,8699,8994,8679,9632,9176,9090,10155,12505,3985,3359,3940,3021,9404,3855,824,4333,5081,639,1676,9346,910,576
