1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
840,866,816,1168,1134,1199,1506,1634,1624,4195,2943,8920,448,1118,2345,521,1510,9327,682,691,6594,1153,503,4659
1034,1019,1052,1457,1499,1505,1897,1910,2037,4610,2801,8026,487,1275,2836,512,1354,9350,812,599,5865,1439,458,3785
1275,1307,1321,1827,1820,1803,2091,2153,2355,5027,2724,7174,559,1425,3365,577,1237,9238,876,536,5266,1668,383,3088
1600,1624,1625,2061,2221,2196,2587,2674,2832,5658,2704,6658,688,1627,3862,625,1077,8748,1097,455,4410,2102,393,2557
2085,2060,2026,2543,2623,2733,2989,3271,3381,6238,2844,5951,808,1813,4444,746,984,8401,1316,460,3872,2507,398,2036
2435,2587,2650,3106,3182,3407,3588,3747,4015,7026,2571,5308,1001,2067,5139,836,890,7665,1567,405,3330,3103,391,1774
3212,3208,3157,3827,3983,3967,4387,4514,4679,7839,2900,4832,1328,2263,5888,1108,803,7066,1945,428,2798,3864,451,1396
3857,3889,4074,4654,4716,4846,5142,5296,5615,8496,2954,4387,1623,2542,6420,1361,725,6368,2448,388,2352,4642,482,1114
4647,4858,4960,5597,5630,5830,6137,6217,6597,9578,3143,4063,2061,2740,7295,1719,680,5853,2892,408,1993,5583,495,948
5916,5952,5945,6664,6700,6959,7256,7447,7774,10585,3323,3681,2731,3007,7948,2290,651,5017,3692,491,1667,6742,630,775
7162,7145,7165,8030,7936,8033,8613,8763,9003,11554,3709,3504,3495,3526,8499,3055,676,4305,4614,547,1462,7994,725,640
8577,8389,8716,9420,9567,9760,10123,9985,10404,13013,3879,3317,4505,3860,9061,3927,740,3655,5761,620,1225,9554,933,587
10352,10269,10473,11119,11165,11143,11887,11589,11676,14185,4323,2975,5729,4436,9846,5251,884,3132,7215,751,1035,11303,1155,482
12221,12018,12224,12897,12880,13052,13383,12846,13587,15543,4760,2918,7429,5300,10478,6866,996,2525,9059,969,816,13167,1393,414
14367,14227,14431,14785,14929,15272,15476,15081,15591,17040,5145,2855,9531,6222,11040,9101,1375,2162,10905,1140,736,14998,1664,418
16668,16625,16703,17315,17314,17129,17475,17194,17406,18289,5729,2869,12032,7354,11761,11499,1771,1756,13651,1642,632,17220,2116,394
19062,19022,19306,19638,19448,19656,19762,19358,19675,19755,6649,2818,14792,8444,12436,14612,2363,1581,16377,2008,590,19799,2577,344
21948,21917,22034,22360,21844,22050,22231,21383,21669,21402,7037,2875,18217,10273,12896,18112,3248,1323,19618,2514,583,22228,3131,405
24878,24561,24603,24599,24245,24419,24559,23797,23923,22462,7795,2894,22331,12124,13672,21916,4229,1265,22981,3359,548,24905,3835,435
27304,27679,27712,27428,26681,26877,27171,26140,26061,24085,8845,2993,26367,14470,14335,26352,5561,1279,26910,4515,585,27327,4680,487
30643,30440,30283,30205,29440,29288,29597,27956,27812,25191,9758,3082,31276,17265,15518,31181,7385,1349,31001,5631,684,29874,5568,530
33410,33255,33060,32539,31619,31616,31552,30442,30465,26586,11174,3388,36103,20709,16554,36131,9479,1507,35446,7071,745,32591,6711,623
36044,35741,35602,34848,34479,33916,33830,32640,32410,27672,12157,3610,40350,23787,18228,40629,12367,1907,38793,8980,968,35102,7994,760
38536,38033,37853,36884,36152,35983,35821,34601,34195,28915,13332,4013,44693,27910,19753,45010,15248,2451,42484,11265,1191,36794,9394,926
39986,39869,39736,38476,37828,37684,37171,35953,35471,29332,14550,4351,48601,31679,21422,49169,18956,2973,45168,13777,1506,38777,11215,1193
41788,41367,41266,39974,39217,38425,38507,37681,36696,30034,16152,4916,51621,35772,23443,52742,22923,3988,48299,16668,1971,39531,13175,1403
42798,42463,42462,40770,40465,39854,39482,38576,37474,30588,17373,5361,53737,40253,25975,54554,27419,5202,50113,19845,2542,40858,15014,1691
43213,43191,42901,41130,40968,40286,39606,39232,38047,30562,18780,5959,54852,43579,28337,55878,32003,6745,50715,23436,3278,40874,17208,2095
