1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43387,43348,42866,40776,40694,40588,39082,39045,38447,30255,20100,6469,52401,46950,36005,55853,34954,7717,47821,23991,3238,41127,19943,2625
42776,42646,42566,40468,40262,40387,38615,38592,38241,29883,21392,7312,51355,48640,37424,54116,39521,9749,47032,27841,4264,40480,22226,3096
41825,41471,41572,39407,39381,39474,37700,37660,37656,29543,22563,8062,49450,49584,38807,51800,43884,12018,45439,30783,5353,39824,24774,3942
39742,39799,39992,37840,38263,38026,36342,36644,36275,29096,23891,8778,46873,49355,40126,49059,47194,14850,43644,34362,6608,38400,27167,4607
38126,38556,38162,36671,36400,36387,34987,35119,35200,28372,25214,9893,43470,48657,40655,45036,50206,18220,40780,37388,8042,36651,29741,5510
35965,35828,35940,34899,34546,34657,33170,33230,33345,27284,26326,11001,39436,46544,40326,40924,51644,21153,37667,39940,9801,34706,32767,6826
33682,33191,32999,32258,32423,32322,31448,31362,31047,26298,27199,12099,35294,43985,39970,35873,52698,24809,34295,42083,11695,32555,34721,7972
30575,30716,30479,29425,29768,30170,29270,29341,29441,25056,28247,13051,31010,41077,39025,30980,52883,28501,30833,44041,13818,30032,36547,9605
28083,27894,27611,27437,27390,27633,26873,27167,26801,23829,29367,14607,26790,37194,37256,26546,51569,32257,27125,45289,16239,27408,38413,11194
24975,24947,24912,24847,24979,24638,24506,24718,24773,22544,29496,15656,22926,33483,35181,22052,49623,35518,23969,45437,18899,25030,39430,13111
22024,21949,22060,22256,22304,22513,22185,22354,22637,21414,29842,17016,19191,29615,32584,18269,46409,38324,20450,45085,21583,22222,40622,15290
19093,19462,19485,19813,19692,20111,19694,20300,20266,19988,30039,18287,16009,25833,30016,14705,42872,40486,17445,44290,24273,19671,41109,17351
16951,16626,17016,17581,17650,17596,17788,18022,18195,18303,30232,19956,13370,21931,26837,11762,38610,42634,14954,42779,27004,17349,41257,19713
14444,14510,14720,15268,15264,15488,15708,16002,16096,17063,30000,21235,10541,17910,23764,9097,34378,43316,12344,40763,29235,14945,40462,22076
12264,12360,12448,13301,13136,13275,13951,13723,13874,15666,29217,22657,8411,15050,20852,7005,29737,42869,10183,38138,31785,13055,39847,25049
10402,10437,10631,11293,11211,11491,11977,12368,12263,14493,28433,23914,6878,12146,17579,5379,25496,41737,8321,35800,33729,11201,38685,27750
8663,8692,8751,9638,9690,9597,10299,10415,10616,13009,28020,25051,5285,9710,15112,4239,21514,40554,6915,32533,35482,9425,36658,29913
7125,7199,7351,7970,8199,8160,9023,8837,8861,11940,27343,26322,4277,7713,12328,3182,17613,38406,5633,29401,37189,8083,35178,32432
6026,6075,5838,6826,6798,6812,7574,7803,7703,10723,25949,27500,3247,5823,10349,2436,14640,35222,4570,26725,38753,6663,32268,34855
4972,4900,4898,5751,5685,5672,6454,6477,6603,9756,25038,28517,2656,4595,8236,1878,11740,32457,3736,23503,38663,5708,29930,36602
4024,3965,3935,4754,4852,4638,5384,5468,5636,8740,23925,28829,2109,3498,6647,1363,9679,29418,3038,21041,38677,4576,27492,38611
3220,3301,3122,4020,4006,3901,4639,4717,4730,7833,22188,29725,1681,2749,5121,1231,7804,26096,2463,18080,38135,3777,25295,39953
2525,2552,2579,3318,3277,3178,3810,3953,3980,7264,20930,29754,1272,2107,4139,882,6209,22714,1943,15908,37716,3174,22239,40747
2101,2060,2011,2681,2659,2549,3183,3240,3282,6346,19817,30124,1090,1489,3020,729,5174,19836,1618,13898,36638,2582,19649,41367
1677,1613,1605,2194,2158,2209,2658,2773,2692,5621,18243,30119,859,1238,2352,658,4284,17105,1318,11891,35196,2097,17183,41021
1384,1321,1242,1725,1722,1789,2123,2298,2223,5243,16938,29793,725,859,1781,603,3525,14978,1064,10240,33246,1758,15228,40880
1037,1063,997,1438,1455,1455,1915,1864,1898,4841,15605,29614,593,679,1380,563,3212,12756,899,8688,31642,1451,13091,39474
825,836,842,1180,1184,1241,1526,1594,1569,4219,14396,28808,487,546,1021,490,2778,11057,774,7866,29875,1155,11220,38303
716,638,708,1006,983,1013,1382,1330,1379,3933,13064,27873,387,438,760,468,2473,9859,684,6572,28117,939,9636,36883
528,537,583,830,834,834,1137,1100,1236,3578,11853,26710,366,387,622,437,2484,8730,595,5604,26246,760,8178,34678
432,430,445,641,695,690,944,970,968,3404,10902,26239,300,284,475,436,2311,8062,498,4844,24398,625,6710,32471
396,379,397,590,585,604,913,918,843,3205,9872,24764,321,278,417,410,2351,7613,410,4144,22464,542,5678,29842
292,304,314,527,550,473,755,782,718,2911,8901,23546,253,264,372,411,2227,7360,394,3635,20529,512,4726,27644
288,288,240,477,509,496,738,704,687,2722,8088,22635,224,217,336,408,2235,7345,388,3054,18885,457,3823,24645
258,274,275,432,442,444,663,638,657,2742,6960,21185,244,233,333,446,2198,7404,340,2618,17165,404,3234,22300
236,245,233,435,436,403,652,678,646,2760,6478,19539,229,243,324,395,2143,7513,333,2204,15966,364,2622,19828
225,241,220,448,438,406,670,647,642,2622,5878,18584,233,276,327,453,2072,8000,380,1921,14530,401,2081,17229
249,250,246,414,404,438,640,718,632,2840,5362,16949,211,316,414,387,1999,8141,393,1650,13148,398,1682,14935
314,280,301,444,475,563,737,715,736,2747,4777,15498,214,375,530,461,1964,8636,351,1351,11950,440,1405,13155
301,308,295,472,533,532,802,769,792,2890,4370,14278,262,415,598,417,1888,8759,415,1176,10614,476,1175,11117
363,352,387,620,618,582,860,858,891,3142,3907,13000,281,477,754,415,1773,8996,478,1010,9511,557,906,9395
451,437,437,702,706,684,967,975,968,3274,3660,11895,347,562,956,432,1613,9325,486,884,8341,623,784,8032
529,514,559,855,830,778,1179,1126,1178,3611,3330,10890,314,711,1111,461,1525,9338,575,741,7477,749,610,6598
649,712,656,964,1020,978,1344,1386,1382,3873,3164,9818,417,797,1410,464,1384,9131,689,678,6511,961,547,5446
852,860,802,1180,1150,1142,1593,1651,1567,4294,2978,8835,517,970,1731,478,1340,9096,759,575,5769,1150,503,4658
1052,1026,1052,1568,1507,1507,1954,1857,1936,4664,2813,7979,557,1125,1986,553,1144,8843,961,488,4863,1449,457,3785
1304,1316,1299,1783,1808,1761,2214,2235,2321,5221,2756,7212,695,1288,2438,572,1057,8340,1104,468,4125,1663,386,3083
1631,1647,1582,2154,2213,2132,2706,2766,2738,5795,2753,6573,850,1531,2867,687,897,8014,1343,399,3550,2108,388,2547
2114,2056,2025,2625,2695,2684,3108,3242,3227,6366,2706,5862,1118,1774,3427,801,815,7332,1656,393,2958,2516,403,2052
2483,2603,2590,3197,3251,3336,3807,3886,3940,7182,2666,5312,1270,2146,3982,908,757,6809,2007,364,2484,3107,391,1760
3242,3265,3184,3963,4016,3904,4582,4719,4602,7949,2929,4741,1648,2361,4623,1168,669,6208,2441,370,2119,3881,452,1397
3935,3943,3996,4784,4769,4801,5385,5354,5476,8691,2990,4375,2092,2797,5452,1403,616,5485,2927,424,1676,4640,481,1110
4764,4845,4951,5758,5795,5817,6389,6557,6528,9841,3204,3960,2654,3328,6323,1840,548,4853,3585,462,1489,5575,500,943
5999,6059,5998,6866,6864,6896,7564,7649,7761,10706,3423,3561,3354,3700,7091,2447,613,4187,4486,470,1261,6757,626,783
7268,7258,7092,8223,8118,8203,8927,9125,9026,11847,3680,3468,4150,4240,8028,3109,566,3614,5578,547,1061,8011,723,635
8717,8537,8734,9557,9884,9614,10588,10326,10393,13097,3862,3285,5511,5040,8953,4163,694,2892,6925,719,852,9546,951,588
10407,10357,10452,11324,11323,11240,12002,12031,12019,14457,4416,3008,6760,5823,9899,5338,805,2522,8280,787,757,11349,1147,483
12309,12205,12352,13048,13176,13142,13807,13543,13711,15649,4787,2845,8448,6950,10886,6986,985,2131,10027,1082,611,13158,1388,409
14496,14421,14496,15087,15374,15422,15833,15688,15747,17226,5199,2867,10472,8389,12064,9182,1263,1750,12179,1277,563,15011,1671,422
16762,16842,16782,17497,17615,17298,17661,17870,17719,18306,5850,2836,13023,9569,13286,11671,1653,1525,14887,1624,524,17241,2124,387
19150,19347,19405,19864,19933,19850,20115,19909,20139,19693,6623,2793,15799,11319,14368,14693,2241,1241,17328,1994,468,19810,2576,348
22101,22018,22278,22472,22389,22426,22285,22127,22249,21394,7116,2748,19264,13163,15863,18246,3062,1091,20594,2738,462,22255,3125,407
24861,24905,24819,24586,24595,24967,24627,24290,24642,22454,7846,2952,23043,15545,16995,22037,3977,1075,23675,3357,476,24874,3837,430
27450,27931,27873,27508,27045,27127,27200,26875,26742,24082,8714,2940,26908,18159,18384,26406,5303,1092,27575,4291,529,27342,4687,488
30524,30717,30645,30086,29787,29759,29387,28552,28698,24931,9951,3102,31319,21376,20114,31118,6920,1170,30990,5318,596,29853,5586,531
33430,33368,33321,32430,31964,32095,31294,31228,31220,26480,11009,3291,35477,24515,21710,36026,8982,1312,34158,6827,656,32555,6677,620
35910,35842,35980,34574,34829,34585,33443,32989,33317,27324,11948,3644,39539,28003,23716,40700,11600,1684,37668,8350,818,35098,8012,765
38282,38203,38024,36564,36355,36460,35364,34697,35004,28292,13387,3970,43549,31298,25616,44686,14425,2124,40739,10339,987,36835,9371,930
39752,39979,40097,38015,37993,38086,36486,36487,36038,29242,14349,4250,46676,35280,27452,48617,17914,2620,43600,12419,1299,38751,11239,1190
41523,41422,41545,39526,39351,38894,37682,37483,37840,29697,15914,4829,49448,38422,29603,52744,21788,3506,45499,15135,1679,39495,13162,1395
