1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43350,43330,42878,40762,40671,40577,39028,39019,38505,30195,20048,6455,52134,47056,36871,55672,34649,7530,47164,23549,3178,41130,19945,2624
42751,42640,42542,40429,40247,40402,38517,38550,38241,29907,21406,7307,50730,48282,38055,54064,39193,9520,46635,27238,4088,40476,22226,3095
41817,41440,41584,39375,39372,39469,37689,37571,37634,29470,22490,8041,48993,49226,39259,51651,43506,11685,44958,30262,5116,39830,24773,3941
39727,39811,40003,37837,38242,37989,36312,36619,36322,29035,23859,8746,46277,48718,40299,49040,46963,14595,43065,33600,6419,38398,27167,4608
38137,38530,38147,36635,36397,36391,34876,35101,35123,28362,25201,9896,43281,48125,40609,44983,49860,17880,40557,36848,7772,36648,29743,5509
35950,35846,35930,34887,34468,34654,33178,33172,33347,27250,26269,10983,39194,45641,40224,40884,51572,20746,37394,39247,9432,34706,32764,6826
33676,33175,32976,32237,32421,32325,31394,31311,30971,26339,27189,12075,35095,43258,39582,35819,52606,24305,34300,41479,11274,32560,34721,7974
30609,30705,30465,29443,29754,30146,29296,29273,29402,24995,28235,13047,31160,40320,38568,31013,52744,27999,30686,43358,13322,30030,36551,9603
28061,27869,27633,27469,27333,27607,26906,27154,26786,23854,29334,14584,26836,36524,36505,26553,51520,31727,27143,44281,15745,27404,38406,11196
24988,24952,24864,24812,24964,24581,24483,24667,24730,22496,29496,15612,22978,32688,34401,22131,49631,35019,24151,45306,18215,25032,39433,13109
22005,21929,22071,22246,22298,22497,22220,22294,22569,21433,29758,17013,19398,29139,31794,18281,46495,37985,20600,44809,20793,22223,40619,15286
19101,19466,19476,19840,19683,20142,19667,20255,20243,20000,30070,18240,16162,25186,29103,14735,43119,40011,17615,44086,23557,19670,41116,17351
16969,16627,17009,17590,17643,17544,17821,18006,18135,18351,30167,19936,13562,21424,25741,11768,38758,42265,15115,42729,26269,17349,41251,19717
14455,14500,14708,15273,15261,15476,15757,15969,16034,16998,30029,21177,10813,17575,23112,9141,34612,43025,12633,40963,28699,14947,40464,22068
12257,12373,12437,13321,13145,13241,13946,13696,13843,15689,29182,22652,8718,14719,19909,7062,30122,42947,10452,38430,31090,13055,39847,25056
10414,10421,10644,11313,11181,11500,11985,12354,12224,14527,28460,23908,7014,12015,17120,5442,25719,41678,8582,36023,33214,11199,38686,27748
8666,8706,8737,9639,9685,9583,10333,10413,10620,13034,27985,25068,5610,9474,14419,4197,21852,40478,7094,33014,34897,9427,36655,29916
7124,7187,7345,7975,8204,8137,9037,8833,8793,11961,27360,26296,4335,7726,11823,3251,17847,38610,5805,30107,36756,8084,35179,32433
6033,6078,5838,6847,6798,6799,7614,7848,7714,10738,26028,27439,3397,5756,9859,2434,14860,35508,4729,27254,38428,6662,32266,34846
4968,4906,4894,5758,5696,5685,6482,6440,6578,9748,25049,28571,2796,4597,7956,1895,12092,32818,3854,24073,38758,5707,29933,36602
4029,3956,3931,4749,4855,4622,5386,5487,5633,8744,23926,28799,2183,3481,6305,1415,9862,29768,3163,21558,38705,4577,27491,38614
3222,3306,3129,4038,3986,3901,4671,4721,4699,7848,22267,29714,1796,2761,4951,1225,7990,26645,2580,18847,38528,3776,25296,39960
2525,2554,2575,3321,3289,3171,3836,3949,3991,7268,20867,29768,1311,2086,3911,881,6455,23241,2035,16521,38044,3173,22244,40745
2103,2063,2007,2692,2669,2546,3179,3251,3273,6370,19893,30171,1148,1524,2914,757,5334,20293,1701,14321,37119,2584,19646,41369
1679,1609,1605,2184,2155,2212,2680,2780,2686,5635,18280,30083,905,1257,2267,660,4372,17538,1354,12437,35928,2097,17182,41018
1383,1321,1242,1736,1732,1790,2111,2304,2219,5255,16955,29836,744,879,1739,617,3705,15437,1070,10629,34171,1758,15226,40883
1035,1064,995,1437,1451,1452,1921,1873,1898,4860,15589,29635,626,669,1310,567,3252,13362,964,9038,32592,1451,13094,39470
829,836,844,1181,1183,1237,1542,1600,1556,4205,14482,28835,502,559,1014,492,2901,11512,829,8040,30578,1155,11218,38303
716,643,708,1009,987,1016,1373,1329,1383,3956,13032,27954,403,464,746,477,2602,10188,661,6962,29027,939,9641,36883
530,535,583,830,835,834,1136,1106,1242,3563,11862,26744,367,393,592,426,2528,9244,617,5778,27024,760,8176,34682
431,427,448,644,695,690,950,977,974,3419,10919,26208,312,295,449,414,2386,8501,507,4996,25263,625,6710,32465
395,383,394,589,590,608,913,914,839,3211,9907,24794,301,270,435,428,2368,7930,433,4180,23220,542,5679,29845
292,305,314,526,551,469,759,789,726,2923,8926,23589,260,249,357,404,2335,7694,384,3781,21229,512,4724,27642
289,286,240,479,506,498,737,701,680,2709,8066,22700,232,233,325,404,2228,7685,385,3071,19350,457,3825,24648
258,273,276,431,442,446,673,642,654,2751,6976,21200,240,236,319,425,2175,7631,349,2658,17701,404,3234,22296
236,246,233,438,435,399,649,667,648,2752,6498,19566,228,227,305,375,2139,7806,335,2256,16250,364,2621,19837
224,242,221,449,438,408,667,656,649,2626,5908,18604,228,274,319,474,2097,8227,364,1896,14872,400,2081,17226
251,248,243,411,406,436,644,721,630,2842,5334,16927,213,295,370,393,1959,8392,404,1662,13297,399,1682,14933
313,282,302,447,475,558,733,718,725,2764,4793,15567,224,369,529,432,1963,8751,343,1306,12001,440,1405,13155
299,308,296,475,534,540,812,766,794,2891,4383,14284,258,402,567,416,1881,8834,443,1217,10650,476,1175,11118
365,352,385,614,617,581,860,859,881,3152,3885,12957,291,460,688,414,1716,9048,480,980,9619,557,906,9395
450,435,436,707,706,680,972,969,973,3279,3668,11907,330,525,926,412,1555,9405,494,855,8225,623,784,8034
530,515,562,852,830,776,1186,1131,1172,3609,3336,10907,350,703,1027,453,1512,9198,575,740,7338,748,610,6596
649,711,655,966,1019,978,1338,1382,1384,3877,3163,9840,412,761,1321,460,1363,9068,712,651,6535,962,547,5448
853,861,799,1178,1155,1138,1592,1664,1564,4294,2972,8820,551,937,1615,520,1275,9117,779,564,5496,1150,503,4658
