1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
18935,19936,20411,19583,20756,21529,19446,21562,22554,19675,30868,19478,14518,31285,38938,14509,41201,43526,15891,44081,32460,19607,41252,17538
16346,17374,18076,16947,18324,19344,16770,19307,20213,18285,30222,20882,11359,27208,36421,11442,36816,44804,13086,41439,34918,17266,41326,19877
13904,14733,15456,14500,15672,16629,14936,16846,17928,16734,29930,22226,8975,22497,33363,8981,31965,44275,10441,37969,37116,14925,40482,22372
11757,12605,13319,12362,13638,14588,12743,14653,15926,15347,29171,23643,6805,18372,29762,6768,27632,43551,8287,34372,38515,12932,39826,25093
9910,10669,11202,10677,11522,12424,11100,12642,13703,13898,28901,24808,5194,14661,25823,5249,23323,41722,6621,30434,39653,11040,38651,27826
8193,8567,9446,8813,9814,10674,9423,10736,11907,12648,27721,25622,4033,11715,22486,4032,19193,39515,5277,26936,39975,9434,36627,30183
6836,7263,7735,7475,8330,8890,8024,8950,10116,11318,26471,27107,3103,9160,18950,2980,15769,36351,4170,23218,39238,7951,34993,32642
5574,6050,6187,6304,6703,7501,6722,7756,8814,10249,25403,27597,2353,6943,16052,2226,12599,32906,3189,20168,38826,6613,32091,34938
4606,4825,5179,5220,5679,6067,5702,6429,7306,9111,24235,28591,1786,5338,13000,1746,10008,29249,2603,17217,37271,5611,29881,36566
3758,3894,4099,4374,4585,5093,4837,5360,6195,8399,22721,28967,1418,3937,10388,1255,8027,25723,2051,14432,35328,4524,27290,38760
2973,3158,3254,3611,3892,4107,4032,4599,5324,7437,21279,29181,1093,2965,8389,1050,6201,22332,1657,12160,33206,3711,25161,40012
2346,2511,2721,2954,3240,3385,3228,3771,4315,6657,19992,29249,867,2157,6478,818,4757,18690,1314,10451,30542,3151,22021,40888
1987,1955,2097,2424,2488,2789,2792,3088,3555,6074,18664,29337,721,1660,4806,732,3933,15753,1071,9032,28484,2528,19380,41097
1580,1541,1662,1995,2043,2234,2308,2544,2909,5438,17309,29341,570,1201,3758,563,3179,13270,955,7602,26097,2107,17061,40954
1241,1234,1245,1540,1640,1894,1930,2137,2433,4961,15860,28693,500,858,2794,541,2620,11016,811,6461,24013,1690,15118,40538
986,969,1067,1299,1339,1507,1634,1651,2001,4318,14767,28381,432,689,2029,504,2291,9056,663,5521,21792,1467,12926,39369
808,804,824,1056,1103,1268,1379,1448,1733,3963,13256,27062,416,525,1505,492,2013,7462,618,4972,19836,1151,11097,38016
608,613,738,955,889,1032,1223,1238,1392,3858,12450,26625,375,394,1152,480,1903,6457,568,4412,18191,906,9569,36698
519,516,580,790,763,830,1086,1011,1146,3396,11175,25583,324,329,849,506,1789,5530,470,3935,16787,750,8045,34481
431,421,400,593,656,686,897,956,1026,3138,10310,24411,307,325,692,428,1798,5126,452,3537,15379,633,6677,32288
352,363,421,556,565,529,752,783,864,2941,9353,23733,279,312,602,496,1869,4788,406,3152,14401,537,5594,29600
309,266,296,514,495,571,768,752,714,2876,8396,22716,272,257,520,466,1872,4677,436,2934,13695,494,4679,27407
264,296,274,448,473,460,684,668,716,2769,7570,21153,288,327,473,459,1994,4865,380,2601,13049,464,3794,24558
252,241,263,411,427,471,622,602,680,2673,6839,19990,255,361,538,500,2032,5040,355,2441,12437,403,3234,22080
226,259,211,423,423,418,636,637,688,2582,6243,18862,256,404,567,489,2085,5446,331,2237,11786,372,2630,19787
226,250,244,417,450,420,610,677,653,2608,5706,17574,253,452,721,488,2109,5920,391,2022,11546,390,2064,17124
234,249,272,407,421,518,642,659,746,2695,4989,16344,269,506,788,491,2196,6494,405,1968,10780,392,1647,14932
274,276,297,434,463,528,634,761,773,2599,4704,15077,269,590,1020,473,2115,6992,374,1667,10654,444,1427,13101
335,313,317,475,598,567,769,742,898,2874,4296,13745,266,703,1208,492,2041,7555,418,1486,10326,466,1193,11024
343,365,417,571,605,625,819,941,965,2833,3895,12885,273,800,1559,474,2053,8135,438,1290,9796,562,897,9530
418,446,475,665,697,760,909,1002,1142,3173,3597,11809,288,939,1809,495,1979,8643,450,1164,9175,611,777,7989
512,545,595,709,881,879,1025,1174,1286,3376,3309,10661,348,992,2218,501,1845,9369,498,1045,8744,747,621,6550
604,693,696,930,991,1034,1226,1380,1597,3784,3184,9903,382,1159,2724,469,1772,9778,560,943,8178,943,549,5505
798,862,868,1105,1214,1320,1388,1645,1834,4064,2932,8850,373,1296,3123,457,1648,9417,625,833,7287,1146,501,4708
996,1028,1129,1306,1419,1603,1652,1907,2196,4491,2754,8156,430,1447,3667,534,1533,9796,683,733,6971,1409,457,3776
1155,1301,1307,1713,1805,1876,2048,2131,2544,4795,2724,7486,498,1625,4423,531,1377,9518,820,642,6163,1672,376,3100
1587,1588,1712,1977,2176,2417,2301,2548,3012,5354,2730,6713,595,1745,4862,639,1200,9305,894,589,5580,2078,399,2541
1881,2028,2184,2377,2574,2932,2791,3177,3659,6083,2767,6029,743,1876,5547,712,1077,8964,1118,504,4841,2483,387,2067
2359,2564,2702,2891,3112,3426,3359,3641,4133,6792,2773,5525,835,2002,6158,781,1023,8487,1397,477,4189,3061,390,1782
2963,3060,3328,3477,3746,4152,3905,4205,4940,7423,2738,4919,1057,2156,6983,1015,901,7732,1709,479,3644,3806,441,1397
3741,3728,4062,4374,4518,4973,4812,4992,5913,8346,2895,4530,1401,2207,7507,1348,843,7037,1998,432,3145,4635,484,1145
4387,4656,5042,5273,5424,5981,5686,5770,6788,9268,3057,4240,1829,2489,7911,1724,753,6336,2577,469,2586,5510,497,967
5628,5727,6072,6273,6340,7088,6753,7057,7741,10117,3280,3831,2430,2747,8474,2212,744,5721,3164,456,2271,6689,638,786
6822,6941,7179,7423,7472,8045,7922,8051,9045,11306,3582,3599,3019,2930,8872,2985,726,4917,4158,525,1854,7919,708,650
8263,7962,8703,9190,8914,9647,9439,9367,10295,12677,4003,3367,4003,3175,9374,3867,809,4216,5239,658,1581,9411,922,577
10011,9791,10547,10553,10650,11112,11251,10590,11639,13991,4220,3123,5182,3622,9721,5121,913,3525,6474,763,1373,11211,1133,483
11864,11441,12030,12339,12082,12872,12764,12300,13255,15197,4631,3076,6966,4218,9912,6834,1083,3003,8298,945,1167,13163,1380,419
14000,13728,14078,14431,13977,14879,14974,13739,15105,16654,5088,2866,8818,4837,10303,9007,1389,2429,10398,1193,940,14925,1658,421
16262,15844,16483,16653,16425,16821,17071,15853,16792,18324,5681,2895,11464,5648,10311,11518,1882,2048,12859,1586,793,17084,2091,405
18741,18232,18794,19454,18376,18974,19402,18004,18609,19758,6398,2901,14355,6995,10460,14569,2472,1749,15708,2073,732,19856,2584,343
21729,21041,21592,21912,20688,20944,21753,20269,20667,21146,7144,3033,17842,8238,10951,17988,3343,1539,19116,2669,684,22116,3127,396
24776,23691,23962,24572,23355,23600,24477,22342,22660,22598,7884,2903,21819,9802,10951,21951,4396,1426,22577,3565,672,24950,3795,453
27298,26701,26824,27314,25649,25817,27138,24636,24526,24179,8822,2993,26245,11948,11388,26373,5815,1422,26700,4639,710,27183,4675,459
30614,29791,29401,30400,28194,27902,29750,27064,26609,25705,9991,3197,31080,14566,12075,31105,7670,1495,30966,5925,814,29955,5553,547
33465,32755,32040,32961,30987,30360,32044,29029,28382,26874,11110,3439,36253,17780,12947,36165,9924,1630,35347,7803,863,32689,6734,616
36541,34992,34594,35429,33301,32561,34737,31523,30536,28269,12335,3769,40968,21158,14036,40805,12733,2099,39821,9738,1107,35103,8011,755
39092,37654,36774,37588,35814,34658,36540,33820,32315,29185,13554,4046,45469,25028,15170,44999,15854,2628,43288,12328,1396,37129,9322,932
40622,39544,38756,39293,37368,36106,38505,35682,33921,30073,14948,4517,49268,28966,16986,49321,19593,3314,46615,14839,1816,38804,11289,1186
42606,41215,40182,40867,39189,37541,39797,37297,35000,30837,16340,5070,52713,33480,19006,52766,23655,4316,49769,18348,2346,39690,13192,1435
43782,42677,41626,42141,40542,38553,40633,38828,36094,31222,18011,5494,55191,37852,21381,54707,28130,5665,51655,21678,3100,41069,15049,1706
44191,43425,42488,42312,41252,39488,41296,39711,36717,31580,19436,6154,56260,42176,23697,56018,32800,7233,52367,25570,4003,40961,17396,2079
