1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43326,43342,42884,40710,40688,40604,38951,38964,38541,30087,19936,6427,48067,46024,40044,54536,32412,6240,44083,21361,2747,41128,19947,2625
42748,42630,42517,40437,40186,40398,38421,38507,38234,29792,21373,7317,47020,46008,41335,53370,37019,7997,43364,24291,3417,40478,22228,3095
41785,41399,41585,39296,39357,39472,37456,37458,37646,29455,22410,7980,46068,46211,41184,51254,41151,9950,41958,27109,4313,39832,24767,3940
39742,39832,40005,37818,38167,37966,36311,36555,36346,28993,23799,8756,43153,44679,40322,48497,44889,12178,40885,30022,5227,38394,27167,4607
38094,38515,38129,36609,36381,36403,34738,34957,35107,28323,25148,9851,41087,43140,40210,44484,47534,15108,38186,32866,6421,36651,29747,5511
35955,35840,35938,34839,34404,34608,33178,32992,33189,27213,26178,10940,37885,41048,38390,40567,49975,18122,36119,35581,7824,34701,32765,6825
33682,33172,32966,32215,32354,32270,31308,31226,30970,26205,27135,11960,34209,38854,36973,35451,51183,21056,33227,37727,9218,32570,34716,7975
30604,30677,30450,29485,29736,30131,29294,29152,29263,24975,28174,13142,31199,35256,34800,31202,51677,24461,30566,39545,11089,30027,36554,9600
28029,27860,27637,27419,27331,27587,26837,27048,26658,23847,29273,14495,27133,32237,32361,26629,51249,28030,27356,41189,13037,27400,38407,11196
25026,24936,24829,24835,24922,24535,24505,24577,24694,22553,29477,15525,24160,28806,29634,22155,49661,31131,24547,42251,14989,25029,39430,13113
22011,21915,22082,22222,22267,22449,22312,22202,22425,21394,29703,16955,20587,25670,26760,18487,47099,34579,21733,42502,17484,22225,40619,15282
19111,19458,19462,19873,19636,20117,19703,20192,20166,20003,29963,18208,17493,21986,24134,14926,44084,37000,18867,42813,19725,19670,41116,17350
16957,16629,16975,17604,17625,17492,17827,17989,18072,18352,30205,19885,15090,18838,21279,12285,40228,39129,15993,41883,22408,17352,41249,19718
14467,14493,14712,15299,15257,15443,15820,15913,15952,17057,29944,21193,12369,16030,18262,9579,36046,40973,13976,41435,24940,14944,40466,22068
12265,12360,12426,13350,13139,13231,13993,13727,13740,15618,29282,22522,10339,13366,15939,7332,32256,41660,12080,39497,27482,13059,39846,25053
10415,10432,10642,11329,11194,11482,11964,12278,12167,14601,28402,23801,8518,10966,13519,5795,28140,41179,10083,37441,29887,11198,38684,27752
8673,8702,8728,9651,9675,9552,10406,10400,10563,13073,28014,25017,6878,8879,11008,4574,23939,40605,8339,35017,32242,9426,36662,29915
