1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
44495,44196,42575,42371,41704,40015,41040,39919,37625,31176,20947,6843,56543,46423,27154,56021,37227,9397,52340,29324,5036,41276,19890,2622
43624,43226,42064,41676,41393,39571,40708,39890,37649,30989,22273,7551,55965,49561,29881,54751,41802,11703,51295,33469,6315,40635,22295,3107
42486,42483,41566,40626,40634,39435,39476,39599,37137,30805,23698,8407,52510,51949,32732,52239,45713,14389,49471,37193,7975,39956,25018,3935
40654,40850,40277,39351,39750,38501,37894,38598,36364,29893,24924,9608,49284,52684,35807,49195,49648,17597,46435,40797,9668,38590,27254,4661
38691,39548,38708,37471,37743,36672,36649,37352,35918,28985,25916,10515,45099,53313,38072,45453,51588,21170,43213,43741,11967,36800,29955,5567
36701,36844,36385,35302,36336,35350,34479,35332,34474,27995,27544,11633,40766,52940,40119,40895,52930,24710,39389,46826,14394,34728,32874,6865
33915,34454,33951,32549,33890,33706,31596,33642,32716,26966,28359,12802,35953,51099,41632,36122,53850,28767,35418,48448,17059,32556,34840,8111
30628,31743,31355,30168,31471,31083,29395,31287,30700,25393,29675,13962,31087,47613,42515,31082,52966,32573,30811,49609,20206,30056,36795,9720
28027,28717,28648,27228,28711,29041,27238,29086,28854,24274,30018,15282,26528,44181,42541,26552,51780,36144,26783,49165,23323,27467,38590,11218
24580,25682,25801,24457,25972,26306,24431,26500,26345,22699,30427,16573,21914,40371,41732,21839,48831,39094,23032,48389,26336,24973,39646,13198
21834,22573,23084,21911,23433,23732,21629,23985,24416,21247,30663,18005,17752,35823,40370,18147,45972,41975,19127,46635,29590,22246,40709,15413
18968,19964,20209,19596,20662,21324,19415,21425,22376,19702,30781,19500,14583,30860,38657,14544,41260,43356,15957,44103,32089,19596,41251,17500
16385,17232,17946,17053,18206,19136,16888,19160,19973,18340,30155,20675,11497,26977,35830,11472,36896,44882,13095,41652,34295,17282,41285,19834
13992,14754,15369,14619,15611,16477,14958,16826,17692,16743,29927,22175,9003,22338,32775,8952,32051,44166,10540,38183,36843,14945,40508,22292
11789,12529,13175,12432,13603,14449,12921,14546,15736,15331,29257,23418,6839,18188,29460,6789,27772,43539,8334,34661,38190,12942,39828,25087
10025,10624,11094,10731,11495,12331,11178,12599,13536,14010,28923,24837,5250,14497,25339,5249,23333,41698,6719,30684,39533,11104,38672,27812
8199,8555,9392,8942,9800,10531,9492,10661,11776,12677,27627,25592,4081,11617,22030,4037,19300,39591,5288,27287,39775,9408,36631,30175
6880,7254,7685,7520,8226,8803,8089,8979,10028,11390,26615,26967,3137,9037,18575,2966,15888,36391,4230,23476,39340,7971,34996,32572
5657,6077,6125,6342,6787,7451,6858,7691,8616,10266,25466,27710,2392,6837,15733,2237,12647,33111,3268,20533,38668,6622,32169,34978
4649,4832,5166,5312,5686,6003,5692,6442,7283,9150,24264,28605,1805,5319,12733,1752,10067,29377,2640,17481,37424,5632,29871,36505
3762,3897,4042,4350,4565,4996,4898,5363,6164,8439,22860,28947,1438,3885,10159,1266,8089,25840,2098,14718,35673,4549,27341,38718
3035,3190,3246,3692,3912,4095,4110,4605,5207,7466,21359,29346,1101,2935,8203,1051,6233,22520,1679,12511,33578,3707,25119,40063
2352,2518,2690,2977,3241,3363,3304,3744,4285,6737,20171,29225,891,2144,6272,844,4829,18844,1326,10596,31161,3155,22097,40842
2003,1961,2084,2464,2505,2759,2801,3148,3534,6095,18740,29343,726,1641,4707,730,4000,15912,1107,9271,28851,2540,19438,41153
1604,1556,1675,2021,2055,2210,2342,2528,2884,5434,17389,29551,599,1194,3675,544,3188,13424,940,7811,26560,2103,17084,40960
1252,1228,1232,1574,1653,1901,1949,2160,2384,4972,15917,28819,498,866,2737,565,2666,11204,827,6667,24493,1694,15129,40617
993,991,1061,1287,1351,1497,1665,1690,1991,4315,14919,28404,450,671,1978,499,2332,9154,697,5650,22367,1476,12930,39353
802,799,822,1068,1114,1266,1388,1461,1712,4064,13348,27288,409,542,1460,494,2023,7641,622,5026,20376,1151,11146,38086
638,623,747,962,910,1016,1245,1245,1390,3857,12539,26688,371,389,1133,473,1965,6591,530,4570,18741,911,9596,36742
516,502,565,790,757,839,1067,1001,1142,3416,11244,25755,322,326,829,495,1792,5606,507,3967,17219,754,8054,34513
