1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43337,43338,42896,40715,40656,40613,38982,38947,38529,30116,19966,6422,50267,46813,38115,55442,33815,6981,45928,22652,2959,41128,19946,2625
42759,42635,42521,40432,40207,40381,38422,38561,38232,29836,21387,7311,49530,47809,39343,53726,38424,9051,45390,25827,3758,40477,22228,3095
41790,41401,41562,39340,39396,39461,37550,37425,37681,29506,22431,8005,47875,47755,40248,51640,42748,10964,43743,29067,4763,39832,24767,3940
39735,39831,40013,37829,38160,37985,36310,36629,36314,28927,23824,8749,45059,47699,40883,48911,46363,13774,42142,31871,5839,38395,27169,4607
38105,38516,38141,36597,36388,36399,34771,35009,35087,28355,25163,9868,42663,45751,40043,44809,49079,16874,39539,35382,7253,36651,29745,5510
35956,35834,35936,34852,34422,34624,33174,33044,33272,27209,26200,10941,38627,44102,40081,40766,50872,19773,36892,37671,8667,34703,32765,6826
33675,33184,32971,32222,32360,32294,31327,31268,30961,26259,27163,12005,34795,41488,38438,35777,52307,23179,34097,39850,10377,32568,34717,7975
30617,30678,30437,29472,29765,30130,29330,29182,29312,25001,28219,13131,30989,38364,37121,30943,52518,26760,30558,41953,12290,30027,36553,9601
28026,27852,27639,27442,27325,27586,26854,27070,26700,23858,29288,14511,27202,34720,35001,26601,51417,30346,27237,43214,14440,27402,38407,11195
25011,24953,24846,24809,24924,24554,24470,24631,24710,22504,29467,15549,23381,31043,32385,22125,49606,33723,24365,43892,16918,25028,39431,13113
22012,21916,22076,22247,22283,22469,22310,22219,22475,21418,29701,16959,19811,27768,29809,18370,46634,36820,21109,44056,19215,22224,40618,15282
19114,19453,19471,19864,19645,20112,19690,20205,20167,20013,30039,18225,16782,24008,26974,14841,43630,38950,18100,43687,22064,19671,41117,17350
16961,16633,16979,17580,17627,17517,17815,18015,18100,18352,30159,19929,13889,20219,23998,11951,39144,41159,15390,42418,24564,17352,41249,19718
14468,14498,14708,15309,15273,15428,15796,15893,15970,17043,29975,21215,11602,16869,21074,9203,35389,42395,13274,41111,27150,14944,40465,22068
12256,12358,12431,13342,13138,13233,13965,13725,13771,15640,29239,22514,9312,14172,18090,7207,30784,42622,11000,39156,29433,13058,39846,25054
10415,10432,10641,11326,11175,11484,11974,12312,12189,14548,28451,23830,7502,11602,15746,5496,26534,41628,9225,36448,31959,11198,38684,27750
8672,8699,8730,9647,9678,9569,10402,10397,10592,13067,27976,25049,6107,9085,12824,4323,22565,40543,7462,34189,33774,9426,36662,29916
7134,7195,7343,8002,8219,8133,9101,8869,8773,11960,27385,26329,4750,7576,10779,3330,18785,39059,6319,31414,35508,8086,35174,32433
6033,6076,5834,6863,6792,6784,7621,7838,7664,10783,25986,27444,3834,5766,8836,2523,15397,36459,5117,28325,37592,6660,32270,34842
4971,4913,4895,5761,5675,5689,6525,6458,6573,9752,25200,28515,2961,4551,7318,1933,12879,33454,4271,25852,38945,5709,29928,36607
4034,3954,3930,4752,4877,4617,5377,5480,5616,8804,23872,28823,2538,3457,5703,1452,10297,30634,3404,22724,38866,4576,27495,38609
3222,3301,3131,4050,3985,3899,4685,4723,4688,7831,22330,29677,1925,2788,4491,1252,8620,27582,2774,20336,39195,3776,25300,39963
2532,2559,2567,3317,3287,3158,3871,3953,3977,7263,20860,29876,1602,2112,3399,927,7007,24982,2330,17828,38614,3173,22239,40744
2102,2063,2009,2694,2678,2539,3185,3261,3260,6431,19960,30128,1243,1607,2734,805,5800,21318,1899,15499,38469,2585,19646,41371
1681,1614,1603,2197,2156,2230,2693,2800,2672,5645,18314,30152,964,1293,2138,683,4677,18887,1448,13715,37502,2096,17185,41022
1381,1319,1245,1734,1730,1777,2126,2300,2223,5263,16992,29880,859,935,1581,619,4210,16679,1197,11520,35840,1758,15225,40878
1039,1061,992,1448,1456,1444,1931,1886,1897,4890,15626,29632,678,686,1202,557,3472,14814,1049,9944,34559,1451,13094,39466
827,838,842,1181,1181,1236,1560,1595,1557,4205,14542,28872,537,593,974,534,3117,12705,858,8593,32685,1155,11218,38306
715,645,713,1008,987,1019,1378,1335,1381,3944,13066,28002,425,452,714,458,2878,11440,729,7568,30680,939,9642,36885
532,535,580,832,848,833,1125,1106,1248,3570,11843,26802,391,437,566,418,2716,10287,637,6291,29022,760,8173,34680
430,428,448,648,690,692,967,986,964,3439,10962,26248,373,335,444,441,2515,9542,539,5376,27133,625,6711,32473
396,383,396,586,591,608,911,918,849,3196,9941,24856,278,279,395,390,2532,8932,464,4463,24928,542,5680,29841
291,304,312,523,551,468,766,787,728,2956,8932,23661,275,248,360,381,2370,8574,412,3933,22703,512,4723,27640
292,286,241,481,505,498,732,709,679,2710,8077,22707,250,246,312,412,2238,8358,365,3297,20592,457,3826,24653
257,274,274,435,442,447,672,642,644,2755,7022,21214,217,215,273,393,2294,8381,374,2698,18935,404,3233,22293
235,246,235,436,436,400,647,660,655,2758,6480,19606,237,240,282,382,2063,8484,353,2327,16902,364,2623,19833
225,241,221,448,433,410,674,665,649,2647,5927,18654,211,250,295,429,2104,8821,338,1914,15498,400,2081,17231
250,247,241,414,413,431,645,719,627,2829,5313,16925,215,271,337,403,1940,8952,384,1643,13742,399,1681,14932
314,283,302,446,475,556,737,715,722,2755,4821,15619,243,317,417,387,1923,9085,400,1316,12132,440,1405,13158
298,309,297,477,530,544,817,770,792,2909,4363,14236,277,403,532,389,1698,8985,457,1123,10888,476,1175,11116
367,350,384,617,615,578,860,854,880,3139,3907,12992,282,422,563,451,1674,9345,499,993,9434,557,907,9394
449,439,437,707,704,675,978,969,968,3307,3667,11948,328,495,811,412,1506,9259,512,817,8174,623,783,8034
530,513,562,856,834,777,1175,1134,1157,3614,3329,10890,406,596,944,405,1403,9191,606,728,7199,748,610,6595
649,711,655,966,1018,980,1351,1379,1405,3876,3164,9826,447,783,1076,490,1305,9073,757,633,6260,961,547,5448
853,859,799,1177,1162,1139,1605,1680,1538,4329,2974,8829,565,867,1465,514,1160,8740,899,517,5212,1151,503,4659
1054,1031,1051,1576,1506,1496,1980,1836,1917,4694,2807,7985,607,1103,1680,546,1039,8346,1042,487,4475,1449,457,3783
1307,1314,1295,1794,1805,1758,2248,2253,2310,5247,2787,7170,819,1297,2007,629,906,7878,1244,417,3696,1663,387,3083
1632,1641,1586,2165,2215,2142,2722,2748,2718,5795,2733,6586,1029,1472,2470,659,820,7328,1585,406,3168,2107,387,2547
2115,2066,2017,2627,2688,2668,3100,3278,3205,6386,2717,5854,1246,1828,2943,812,726,6806,1829,354,2565,2517,403,2052
2489,2608,2586,3207,3271,3325,3851,3919,3932,7232,2700,5290,1567,2186,3537,993,651,6259,2286,363,2189,3108,392,1761
3257,3252,3187,3971,4037,3903,4602,4737,4592,7922,2916,4713,1909,2513,4104,1223,612,5505,2776,380,1777,3882,451,1396
3929,3965,3999,4796,4759,4803,5452,5340,5472,8731,2974,4370,2462,3048,4811,1529,542,4856,3368,412,1501,4638,481,1110
4782,4837,4944,5797,5791,5810,6412,6600,6521,9896,3251,3976,3040,3513,5782,1856,532,4334,4113,495,1294,5577,500,943
5989,6065,6001,6881,6906,6880,7614,7707,7777,10755,3421,3563,3849,4137,6758,2624,533,3601,5009,514,1088,6760,625,783
7282,7251,7096,8239,8149,8201,9005,9182,8998,11924,3658,3448,4894,4949,7766,3204,530,3148,6264,609,846,8006,725,635
8715,8561,8734,9566,9885,9642,10592,10384,10430,13084,3878,3276,6069,5821,8829,4279,680,2523,7602,716,762,9548,950,588
10432,10373,10442,11368,11385,11251,12120,12121,12018,14466,4449,2989,7512,6878,9977,5435,766,2212,8945,897,638,11347,1147,483
12312,12200,12360,13073,13213,13136,13858,13675,13721,15657,4770,2856,9096,8113,11126,7136,968,1854,10905,1157,537,13157,1388,409
14505,14457,14495,15112,15427,15433,15888,15748,15827,17245,5201,2831,11451,9581,12766,9378,1219,1523,13078,1333,505,15012,1671,421
16781,16856,16790,17500,17593,17350,17636,17996,17753,18362,5880,2859,13720,11177,14009,11828,1572,1294,15460,1722,479,17247,2124,388
19170,19362,19428,19900,20012,19887,20241,19992,20251,19761,6612,2761,16773,13193,15788,14802,2177,1121,18124,2145,426,19804,2576,348
22092,22047,22285,22475,22447,22401,22225,22246,22313,21373,7154,2753,19914,15211,17232,18331,2985,949,21019,2755,419,22254,3125,407
24850,24939,24823,24577,24640,25025,24643,24408,24768,22415,7856,2957,23585,17820,18991,22067,3767,993,24486,3436,463,24877,3836,430
27472,27932,27900,27535,27084,27163,27263,26951,26831,24022,8711,2943,27210,20628,20937,26339,5167,962,27620,4304,498,27344,4687,488
30486,30742,30678,30070,29830,29837,29370,28622,28871,25002,9908,3118,31175,23679,22904,31120,6507,1058,30688,5364,568,29848,5588,532
33422,33375,33343,32433,32021,32195,31242,31339,31303,26387,11016,3284,35031,27132,24793,36045,8656,1210,33343,6694,605,32558,6677,619
35918,35859,35994,34502,34822,34588,33371,33109,33527,27174,11952,3628,39192,30366,26843,40626,11145,1509,36998,8139,822,35096,8009,765
38290,38195,38058,36600,36411,36527,35204,34737,35065,28340,13358,3961,42192,33217,28921,44459,13809,1910,39810,10025,961,36839,9373,930
39712,40001,40113,37872,38014,38184,36470,36499,36186,29152,14338,4239,45286,36965,30987,48417,17320,2470,42164,12092,1217,38750,11236,1190
41522,41424,41572,39524,39388,38952,37546,37497,37962,29664,15882,4799,47906,39658,33104,52223,20973,3140,44098,14352,1502,39485,13165,1395
42566,42390,42679,40318,40207,40258,38668,38619,37985,30012,17166,5356,49422,42437,34912,54415,25094,4257,45309,16972,1973,40799,15017,1686
42971,43100,43058,40441,40802,40785,38820,38734,38899,30090,18402,5879,50340,44591,36909,55124,29895,5390,45993,19629,2394,40861,17177,2097
