1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43327,43341,42883,40712,40691,40602,38943,38956,38542,30075,19932,6430,47197,45630,40931,53993,31867,5903,43274,20980,2732,41128,19947,2625
42749,42629,42518,40429,40180,40395,38436,38519,38234,29808,21374,7311,46013,45205,41815,53488,36125,7623,42765,23687,3301,40478,22228,3095
41784,41399,41583,39297,39357,39479,37439,37448,37642,29445,22410,7984,45182,45385,41157,50976,40373,9421,41542,26399,4180,39832,24767,3940
39742,39835,40007,37816,38164,37963,36311,36554,36357,28974,23786,8753,42503,43709,40507,48244,44235,11568,40102,29591,5031,38394,27167,4607
38093,38513,38127,36606,36379,36406,34742,34938,35104,28335,25158,9848,40496,42164,39723,44262,46820,14332,37839,32002,6192,36651,29747,5511
35956,35839,35938,34843,34408,34605,33169,32995,33188,27213,26161,10941,37377,40109,38080,40386,49449,17410,35571,34785,7533,34701,32765,6825
33681,33173,32966,32211,32353,32270,31313,31227,30960,26203,27142,11961,34234,37502,36393,35470,50805,20075,33140,37043,8921,32570,34716,7975
30605,30678,30450,29485,29735,30135,29286,29153,29270,24975,28178,13142,30852,34228,33682,31233,51156,23401,30420,38702,10577,30027,36554,9600
28027,27858,27637,27424,27332,27585,26831,27047,26641,23850,29260,14498,27426,31261,31345,26663,51093,27028,27624,40546,12583,27400,38407,11196
25027,24936,24829,24836,24921,24535,24522,24578,24697,22553,29471,15512,24344,28051,28597,22235,49609,29777,24517,41594,14505,25029,39430,13113
22010,21916,22083,22216,22266,22447,22305,22190,22432,21384,29725,16958,20850,24813,25857,18524,47093,33659,21896,41982,16736,22225,40619,15282
19112,19457,19462,19874,19636,20117,19706,20198,20158,20004,29952,18205,17958,21541,23043,15061,44261,35912,19074,42315,19222,19670,41116,17350
16957,16631,16973,17605,17619,17490,17828,17983,18080,18343,30201,19881,15406,18265,20157,12372,40635,38237,16365,41847,21646,17352,41249,19718
14467,14491,14713,15300,15259,15445,15829,15914,15939,17068,29940,21186,12854,15721,17458,9767,36729,40163,14274,41325,24187,14944,40466,22068
12265,12358,12427,13352,13140,13229,13984,13726,13740,15609,29290,22541,10562,13078,15122,7424,32805,41157,12315,39562,27010,13059,39846,25053
10415,10435,10641,11328,11197,11479,11963,12284,12163,14613,28398,23800,8944,10779,12771,5961,28767,41086,10437,37911,29121,11198,38684,27752
8673,8701,8727,9652,9670,9553,10417,10390,10561,13070,28020,24997,7237,8840,10413,4628,24646,40504,8612,35391,31581,9426,36662,29915
