1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43327,43341,42884,40709,40690,40601,38949,38956,38539,30078,19935,6432,47366,45808,40709,54115,31993,5963,43426,21024,2715,41128,19947,2625
42748,42629,42518,40432,40183,40395,38439,38518,38233,29803,21370,7315,46324,45256,41719,53516,36351,7720,42903,23794,3328,40478,22228,3095
41785,41399,41583,39297,39356,39477,37436,37445,37644,29447,22416,7979,45379,45577,41146,51050,40434,9572,41749,26536,4210,39832,24767,3940
39742,39835,40007,37816,38163,37963,36312,36560,36358,28977,23786,8754,42645,43993,40556,48224,44492,11684,40195,29750,5086,38394,27167,4607
38093,38513,38127,36605,36380,36407,34746,34939,35108,28332,25152,9850,40576,42320,39810,44323,47053,14562,37881,32185,6212,36651,29747,5511
35956,35839,35938,34844,34408,34605,33166,32995,33182,27211,26162,10941,37566,40423,38117,40462,49564,17585,35712,34908,7637,34701,32765,6825
33681,33173,32966,32210,32352,32270,31308,31226,30961,26204,27144,11959,34132,37811,36578,35513,50887,20246,33214,37206,8930,32570,34716,7975
30605,30677,30450,29485,29735,30133,29289,29152,29271,24976,28180,13144,30923,34434,33928,31193,51247,23727,30478,38875,10714,30027,36554,9600
28027,27859,27637,27424,27332,27584,26837,27049,26644,23849,29261,14497,27430,31473,31616,26611,51105,27271,27465,40686,12728,27400,38407,11196
25027,24936,24829,24836,24922,24539,24517,24580,24697,22552,29472,15514,24269,28199,28810,22254,49764,30120,24567,41804,14582,25029,39430,13113
22010,21916,22083,22217,22266,22447,22307,22188,22429,21386,29722,16956,20778,25014,26046,18466,46964,33828,21814,41998,16914,22225,40619,15282
19113,19457,19461,19874,19636,20117,19702,20200,20160,20003,29955,18203,17890,21656,23335,15029,44241,36139,19087,42521,19270,19670,41116,17350
16956,16631,16974,17605,17619,17490,17829,17982,18081,18345,30200,19893,15277,18382,20375,12389,40504,38521,16281,41825,21835,17352,41249,19718
14467,14491,14713,15299,15259,15445,15829,15914,15940,17069,29941,21177,12845,15820,17606,9701,36576,40290,14195,41356,24381,14944,40466,22068
12265,12358,12427,13353,13140,13229,13983,13728,13741,15608,29293,22540,10439,13143,15310,7421,32670,41258,12264,39509,27044,13059,39846,25053
10415,10435,10641,11327,11197,11479,11966,12281,12162,14610,28390,23799,8849,10789,12942,5891,28668,41245,10347,37887,29277,11198,38684,27752
