1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43335,43330,42873,40745,40663,40630,38974,38983,38498,30161,20034,6448,51786,47096,37059,55652,34447,7437,46853,23404,3116,41130,19945,2625
42755,42642,42527,40433,40231,40385,38514,38593,38250,29907,21414,7300,50514,48194,38414,54027,39082,9423,46454,26966,4016,40475,22228,3094
41805,41431,41581,39380,39372,39458,37626,37523,37629,29495,22461,8034,48795,49055,39425,51690,43349,11537,44691,30031,5062,39832,24771,3941
39741,39813,40000,37832,38214,37996,36338,36605,36327,29000,23844,8744,46030,48498,40549,49016,46837,14410,42959,33262,6280,38397,27166,4608
38113,38518,38148,36605,36394,36388,34830,35052,35113,28355,25204,9902,43132,47487,40344,44904,49683,17710,40278,36614,7703,36648,29744,5509
35951,35846,35929,34897,34454,34636,33177,33171,33336,27241,26231,10965,39094,45426,40299,40855,51561,20597,37312,38854,9251,34706,32764,6826
33678,33174,32987,32213,32410,32325,31398,31284,30952,26320,27190,12067,35023,43044,39264,35863,52465,23997,34315,41200,11110,32562,34720,7975
30620,30706,30447,29458,29748,30136,29316,29237,29362,24969,28222,13058,31183,39845,38340,30923,52651,27924,30630,43051,12992,30027,36551,9600
28058,27861,27640,27458,27347,27621,26881,27164,26808,23878,29341,14553,26866,36162,36234,26605,51537,31410,27165,44002,15570,27406,38407,11198
24981,24957,24859,24817,24948,24558,24468,24641,24723,22482,29487,15597,23135,32377,34040,22122,49630,34705,24157,45127,17914,25030,39433,13110
22010,21920,22071,22243,22297,22490,22235,22269,22515,21440,29739,17002,19407,28865,31430,18307,46600,37789,20772,44610,20465,22223,40618,15283
19106,19466,19470,19869,19674,20118,19692,20252,20235,20006,30069,18240,16304,24913,28647,14739,43182,39853,17680,43980,23221,19670,41117,17352
16967,16625,17003,17567,17628,17544,17836,18004,18125,18360,30159,19936,13555,21167,25344,11803,38861,42019,15145,42797,26029,17350,41249,19717
14458,14495,14704,15275,15271,15472,15732,15933,16017,17023,29987,21175,11130,17424,22645,9162,34706,42991,12782,40932,28373,14946,40464,22069
12262,12371,12439,13342,13146,13230,13958,13727,13807,15651,29190,22640,8722,14633,19674,7064,30260,42788,10542,38584,30722,13056,39847,25054
10411,10424,10642,11319,11172,11504,11965,12326,12214,14547,28495,23872,7102,11900,16715,5454,25926,41739,8741,36164,32981,11199,38685,27750
8665,8698,8731,9637,9685,9575,10372,10425,10613,13041,27980,25040,5735,9382,14082,4216,21942,40434,7156,33251,34583,9427,36657,29914
7129,7196,7341,7984,8205,8131,9061,8828,8792,11964,27363,26316,4389,7718,11648,3296,18005,38764,5922,30411,36609,8083,35178,32435
6035,6082,5841,6850,6801,6793,7622,7852,7705,10735,25991,27431,3501,5765,9663,2441,14909,35522,4770,27405,38090,6663,32267,34841
4966,4903,4893,5761,5695,5686,6490,6434,6579,9745,25101,28563,2813,4598,7809,1891,12290,33094,3925,24449,39033,5707,29934,36607
4032,3954,3933,4751,4857,4620,5371,5494,5633,8768,23927,28813,2259,3437,6158,1434,9926,29915,3242,21682,38664,4577,27490,38609
3221,3305,3130,4049,3985,3907,4693,4727,4692,7842,22282,29739,1820,2770,4861,1221,8082,26949,2606,19180,38718,3776,25296,39966
2529,2554,2574,3315,3284,3167,3835,3944,3988,7270,20864,29758,1364,2095,3846,903,6620,23467,2104,16778,38154,3173,22243,40743
2100,2066,2009,2687,2676,2541,3173,3258,3268,6378,19907,30185,1161,1563,2837,755,5381,20476,1734,14620,37364,2584,19648,41368
1679,1610,1602,2188,2155,2222,2689,2782,2682,5654,18290,30097,921,1248,2251,664,4448,17760,1369,12684,36213,2097,17182,41021
1383,1319,1241,1733,1730,1788,2115,2295,2225,5251,16984,29837,756,882,1700,618,3798,15704,1089,10837,34720,1758,15226,40881
1036,1065,995,1443,1451,1449,1926,1889,1899,4865,15572,29653,636,672,1298,562,3299,13577,997,9191,32827,1451,13095,39468
829,837,845,1182,1185,1233,1547,1590,1555,4208,14508,28827,505,574,1000,513,2944,11750,827,8136,30994,1155,11217,38304
715,643,709,1009,988,1019,1373,1334,1383,3948,13031,27975,422,455,738,460,2638,10477,656,7077,29398,939,9641,36884
531,534,581,828,836,833,1134,1107,1241,3558,11858,26736,369,400,588,426,2554,9379,621,5907,27499,760,8175,34681
431,428,449,648,695,690,955,977,973,3428,10950,26236,319,288,444,421,2421,8696,535,5050,25606,625,6710,32468
395,383,394,587,591,607,910,917,839,3216,9911,24826,300,296,422,422,2417,8123,423,4237,23556,542,5680,29845
292,305,313,526,550,469,763,781,725,2932,8917,23600,267,234,365,397,2320,7937,391,3825,21477,512,4724,27639
289,286,241,478,505,498,735,710,683,2710,8075,22706,234,238,314,406,2234,7732,382,3100,19592,457,3825,24652
258,273,276,431,443,447,676,642,651,2744,6977,21196,231,224,324,416,2187,7748,366,2671,17960,404,3234,22294
236,246,233,440,432,399,643,661,646,2762,6493,19576,223,240,300,390,2134,7980,334,2229,16431,364,2621,19835
224,242,221,448,440,408,672,662,654,2621,5931,18610,228,259,318,451,2084,8329,355,1954,14932,400,2081,17229
251,248,242,412,408,436,642,724,625,2843,5321,16926,219,292,347,393,1933,8528,404,1626,13456,399,1682,14932
314,282,303,446,474,556,736,714,726,2766,4799,15588,221,372,492,414,1975,8830,347,1324,12027,440,1405,13156
298,308,296,476,534,542,812,766,791,2895,4381,14258,271,385,568,428,1849,8869,452,1192,10700,476,1175,11117
365,352,383,616,615,579,865,857,885,3153,3888,12987,279,461,664,411,1715,9082,481,963,9558,557,906,9395
451,436,438,705,705,678,973,974,967,3292,3670,11910,338,521,903,416,1561,9374,497,867,8220,623,784,8034
530,514,562,852,833,775,1175,1127,1174,3593,3335,10899,359,698,995,456,1497,9205,584,737,7271,748,610,6595
649,709,655,966,1020,980,1343,1383,1387,3887,3164,9824,418,738,1306,461,1345,9086,713,656,6496,961,547,5449
852,862,798,1182,1154,1139,1597,1673,1562,4298,2973,8831,558,943,1553,511,1241,9023,808,539,5419,1151,503,4658
1054,1030,1051,1573,1511,1507,1975,1834,1912,4684,2817,7987,571,1121,1877,554,1080,8567,1003,484,4716,1449,457,3783
1304,1314,1300,1785,1802,1754,2240,2245,2325,5245,2768,7187,738,1307,2257,573,1024,8208,1211,450,3972,1663,387,3083
1634,1644,1582,2160,2215,2144,2709,2761,2721,5790,2737,6575,916,1483,2646,687,828,7720,1434,404,3343,2107,387,2547
2114,2064,2023,2630,2685,2674,3098,3257,3197,6375,2706,5846,1167,1781,3199,823,808,7139,1714,364,2795,2517,403,2052
2486,2606,2581,3199,3272,3325,3830,3913,3955,7238,2685,5323,1425,2197,3845,908,696,6530,2114,369,2289,3108,391,1760
3247,3256,3192,3980,4035,3910,4600,4718,4602,7902,2931,4718,1766,2398,4256,1208,645,5914,2579,384,2001,3882,452,1397
3941,3959,3997,4785,4751,4792,5432,5350,5454,8713,2978,4377,2207,2900,5227,1439,589,5225,3153,418,1573,4638,481,1110
4775,4837,4943,5790,5795,5811,6398,6596,6527,9862,3228,3971,2831,3438,6031,1855,545,4665,3800,454,1402,5576,500,943
5987,6067,6000,6869,6878,6894,7568,7691,7782,10761,3422,3551,3523,3794,7040,2507,572,3955,4699,485,1180,6761,626,783
7281,7254,7097,8233,8145,8192,8981,9147,9019,11880,3677,3470,4432,4567,7824,3180,566,3365,5891,601,972,8006,724,635
8713,8551,8732,9560,9890,9649,10603,10365,10398,13124,3863,3276,5787,5446,8856,4207,691,2745,7173,691,799,9548,950,588
10422,10368,10450,11358,11364,11240,12087,12084,12017,14427,4431,2997,7026,6235,9972,5378,779,2370,8550,822,682,11347,1147,483
