1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43333,43340,42874,40723,40662,40602,38986,38996,38498,30136,20019,6417,51229,47063,37371,55651,34219,7269,46499,23104,3028,41128,19945,2625
42746,42643,42534,40441,40230,40412,38453,38592,38209,29879,21411,7324,50286,47957,38748,53902,38861,9320,46105,26578,3941,40477,22228,3094
41809,41417,41571,39349,39360,39466,37586,37436,37676,29505,22451,8016,48468,48626,39781,51638,43179,11315,44355,29641,4927,39831,24768,3941
39738,39811,40004,37832,38206,37969,36320,36637,36317,28969,23823,8741,45720,48124,40732,48965,46681,14200,42672,32867,6147,38397,27169,4607
38111,38521,38142,36597,36389,36397,34806,35054,35087,28335,25189,9887,42947,46927,40243,44878,49524,17430,39916,36119,7521,36651,29745,5510
35950,35830,35941,34887,34427,34626,33196,33117,33324,27240,26208,10957,38849,45057,40309,40831,51310,20292,37277,38399,9022,34703,32763,6826
33675,33183,32981,32218,32408,32316,31356,31264,30969,26295,27175,12047,35098,42499,38887,35892,52418,23714,34156,40720,10894,32565,34719,7975
30615,30693,30433,29472,29742,30148,29333,29224,29345,24965,28228,13093,30961,39194,37889,30926,52647,27544,30584,42623,12748,30027,36552,9601
28048,27855,27638,27447,27345,27594,26853,27128,26747,23869,29302,14537,27098,35734,35831,26583,51412,31024,27203,43775,15112,27404,38408,11195
24992,24964,24858,24803,24929,24553,24484,24609,24709,22517,29506,15552,23218,31903,33435,22083,49623,34352,24327,44699,17584,25030,39431,13112
22023,21908,22066,22251,22290,22498,22256,22242,22503,21426,29713,17003,19523,28517,30921,18307,46654,37443,20807,44401,19864,22223,40618,15283
19101,19467,19473,19861,19670,20104,19703,20245,20227,20005,30060,18214,16525,24511,27964,14818,43297,39651,17843,43927,22831,19671,41117,17351
16962,16630,16994,17576,17630,17530,17810,18018,18107,18357,30167,19940,13627,20901,24907,11827,38953,41547,15308,42623,25628,17350,41250,19716
14466,14494,14708,15288,15269,15452,15780,15923,15996,17035,29967,21193,11208,17210,22122,9171,34984,42964,12856,40980,27956,14946,40461,22069
12252,12367,12435,13346,13139,13233,13931,13700,13783,15633,29185,22583,8956,14440,19085,7150,30438,42693,10755,38845,30216,13056,39849,25054
