1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43556,43520,42734,41281,40938,40450,39796,39370,38435,30477,20386,6624,55049,47263,31531,55961,36010,8543,50492,26763,3958,41108,19917,2617
43046,42736,42480,40803,40486,40260,39269,38919,38109,30287,21557,7223,53749,49225,34119,54427,40963,10857,49568,30394,5164,40549,22233,3107
42050,41700,41611,39503,39688,39521,38274,38329,37345,30012,23109,8284,51396,51120,36098,52131,44984,13340,47625,34035,6540,39844,24814,3942
39892,40030,40063,38213,38872,38035,36742,37233,36476,29435,24006,8984,48294,51378,38305,49075,48563,16378,45427,37784,7980,38410,27155,4612
38163,38716,38296,37008,36649,36576,35527,35808,35278,28538,25594,10002,44443,51830,39756,45400,51167,19574,41888,40659,9806,36651,29765,5506
36173,36107,36018,34977,35122,34849,33603,33827,33901,27513,26597,11265,40358,50189,40876,40855,52255,23118,38903,43617,11862,34696,32800,6835
33622,33366,33224,32322,32532,32691,31585,32066,31428,26492,27509,12223,35834,47710,41510,36054,53393,27030,34793,45438,14170,32594,34705,7981
30685,30921,30591,29678,30289,30422,29334,29895,29903,25236,28806,13426,30961,44590,41041,31072,53143,30847,30816,47158,16581,29985,36590,9621
28115,28023,27805,27387,27761,27844,26930,27687,27375,23889,29650,14829,26524,40938,40065,26472,51610,34425,27145,47542,19597,27421,38420,11197
24812,25114,25150,24783,25240,25107,24496,25374,25207,22753,29729,15918,22196,37063,38970,21920,49146,37353,23395,47399,22482,25062,39455,13119
21989,22056,22188,22094,22460,22871,21971,22744,23087,21199,30037,17100,18576,32787,37090,18135,46383,40476,19704,46544,25581,22211,40709,15315
19127,19572,19682,19676,19951,20349,19668,20586,20999,19949,30375,18758,15119,28390,34115,14660,41961,42355,16698,44522,28063,19643,41033,17359
16807,16783,17120,17424,17794,18021,17529,18378,18581,18330,30190,20183,12201,24270,31607,11645,37659,43906,13718,42357,30702,17355,41283,19726
14333,14519,14882,15236,15313,15653,15377,16249,16688,16913,29926,21593,9592,20407,28401,9003,33105,43811,11323,39703,32957,14955,40475,22100
12166,12453,12586,13081,13289,13659,13734,13843,14304,15587,29423,22894,7561,16304,24749,6795,28731,43372,9122,36837,35030,13029,39887,25063
10312,10444,10726,11105,11265,11539,11683,12520,12666,14267,28622,24034,5860,13370,21463,5303,23964,41756,7512,33118,36904,11203,38630,27737
8613,8660,8843,9524,9653,9868,10024,10471,10868,13049,27683,25423,4545,10547,18341,4102,20345,40184,5898,29833,38103,9403,36658,29913
7052,7219,7425,7792,8261,8284,8738,8905,9268,11647,27274,26335,3637,8156,15428,3085,16674,37338,4828,26825,39058,8082,35164,32481
5974,6033,5935,6735,6783,6989,7362,7740,7939,10575,25863,27711,2768,6225,12729,2304,13520,34258,3770,23421,39009,6679,32253,34820
4875,4874,4906,5652,5710,5740,6221,6413,6754,9639,24752,28464,2132,4917,10435,1804,10749,30886,3179,20419,38114,5690,29934,36630
3999,4001,3957,4599,4748,4711,5241,5437,5840,8540,23542,28907,1686,3660,8250,1363,8682,27261,2498,17725,37478,4566,27482,38616
3169,3219,3155,3994,3978,3986,4434,4639,4789,7801,22002,29733,1272,2775,6420,1054,6903,24141,1931,15217,36756,3777,25264,39928
2492,2575,2590,3202,3278,3167,3655,3903,4105,7150,20746,29652,1104,2044,5051,889,5448,20634,1655,13083,34830,3168,22245,40774
2089,2060,2033,2628,2617,2593,3060,3235,3316,6152,19488,29772,849,1529,3845,712,4474,17655,1239,11303,32939,2584,19610,41346
1630,1582,1629,2141,2122,2195,2553,2687,2728,5622,17850,30112,702,1192,2950,616,3640,15016,1122,9589,30979,2092,17167,41064
1366,1294,1225,1711,1691,1822,2079,2203,2290,5176,16693,29449,599,866,2138,544,3144,12777,922,8436,28713,1747,15235,40830
1040,1061,1016,1364,1432,1449,1815,1875,1901,4638,15399,29126,519,657,1647,529,2615,10618,759,7244,27319,1459,13051,39462
799,826,832,1158,1186,1260,1498,1524,1592,4180,14121,28679,404,495,1228,520,2349,9172,683,6102,25392,1154,11221,38263
713,644,725,997,950,1026,1371,1245,1424,3840,12841,27297,372,429,896,470,2183,7943,601,5456,23364,942,9652,36851
524,519,573,812,806,827,1068,1115,1152,3600,11654,26484,357,309,674,439,2071,6979,540,4826,21708,752,8145,34711
434,426,430,630,679,683,951,953,981,3251,10678,25815,294,305,584,455,2120,6459,429,4141,19987,624,6729,32425
389,386,406,576,592,586,873,878,853,3153,9712,24570,266,272,468,436,2051,5944,424,3656,18423,547,5643,29854
298,290,311,538,541,499,735,789,735,2938,8897,23170,229,256,440,461,2084,5976,370,3148,17360,511,4728,27624
286,288,240,486,491,497,716,694,678,2704,7866,22227,288,253,392,438,2068,6021,374,2774,16018,456,3816,24621
251,273,278,410,424,432,633,603,669,2671,6865,20844,239,251,404,453,2150,6220,338,2529,15144,403,3243,22288
233,240,230,440,450,412,693,670,627,2742,6430,19553,249,314,400,441,2156,6464,383,2232,13734,365,2623,19834
227,239,219,431,423,414,628,642,668,2623,5880,18128,232,359,478,432,2099,6830,337,1987,13066,401,2079,17218
241,261,252,421,413,452,627,720,639,2792,5197,16816,214,387,561,501,2164,7290,379,1694,12260,402,1680,14921
312,277,304,434,476,554,726,694,749,2711,4745,15311,235,435,703,443,1987,7721,385,1457,11240,435,1403,13146
307,308,299,478,541,540,777,773,811,2821,4330,14243,250,506,877,463,1931,8304,395,1258,10541,474,1181,11130
365,352,393,609,631,595,859,865,947,3134,3941,12851,268,631,1025,456,1921,8601,390,1147,9636,558,902,9404
437,441,430,696,703,690,951,999,963,3102,3578,11805,332,709,1278,460,1883,9062,512,956,8940,623,786,8022
521,514,568,802,826,792,1163,1127,1243,3661,3386,10958,328,819,1628,439,1706,9541,504,896,7969,747,611,6586
642,706,670,961,1022,982,1287,1369,1408,3806,3157,9804,348,973,1888,463,1521,9348,592,752,7231,960,547,5462
842,866,813,1184,1140,1191,1523,1658,1615,4245,2947,8888,451,1101,2235,493,1494,9315,688,668,6365,1150,502,4654
1044,1021,1045,1490,1505,1504,1888,1873,2007,4622,2804,7957,496,1185,2716,539,1302,9269,818,580,5806,1444,461,3777
1281,1313,1323,1797,1806,1797,2124,2189,2359,4988,2719,7233,593,1411,3214,565,1223,9178,889,502,5041,1665,381,3093
1614,1626,1625,2080,2216,2179,2599,2702,2799,5768,2725,6652,688,1604,3732,648,1058,8687,1162,474,4269,2106,393,2557
2098,2066,2005,2577,2638,2720,3034,3236,3346,6244,2808,5917,829,1839,4258,739,981,8216,1356,458,3747,2513,398,2040
2439,2594,2648,3114,3196,3402,3639,3784,3986,7089,2603,5304,1022,2045,4972,856,863,7603,1586,396,3224,3099,393,1765
3220,3206,3168,3871,4002,3946,4404,4569,4684,7828,2893,4840,1342,2305,5696,1105,789,6926,2037,390,2642,3876,450,1397
3872,3905,4047,4679,4727,4840,5184,5319,5559,8560,2987,4353,1723,2561,6338,1365,704,6286,2478,402,2252,4636,481,1112
4695,4863,4965,5618,5681,5815,6185,6255,6595,9621,3150,4058,2163,2836,7096,1752,655,5718,2994,416,1903,5583,499,947
5917,5991,5951,6764,6749,6961,7337,7486,7740,10605,3306,3655,2714,3091,7872,2289,662,4913,3763,483,1579,6751,627,779
7184,7185,7132,8017,7985,8080,8694,8836,9052,11563,3731,3477,3637,3648,8417,3078,657,4173,4735,539,1422,7997,726,639
8611,8402,8735,9408,9619,9711,10230,10069,10325,13118,3848,3322,4600,3927,9040,3940,727,3576,5843,611,1206,9536,938,585
