1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43332,43328,42888,40724,40681,40615,38994,38948,38541,30129,19940,6426,49718,46649,38814,55188,33504,6849,45423,22379,2895,41128,19946,2625
42747,42643,42516,40447,40188,40377,38408,38527,38224,29818,21383,7308,48883,47268,39679,53697,38165,8746,44874,25300,3665,40478,22228,3095
41788,41402,41576,39303,39377,39462,37489,37466,37669,29491,22413,8003,47548,47364,40684,51596,42338,10761,43322,28571,4620,39832,24768,3940
39736,39829,40012,37815,38170,37980,36345,36575,36308,28962,23800,8746,44480,47129,40650,48777,45862,13321,41853,31459,5643,38394,27167,4607
38106,38512,38131,36619,36376,36403,34724,35009,35118,28355,25168,9859,42273,45079,40222,44689,48947,16469,39103,34719,7044,36651,29746,5510
35954,35837,35940,34847,34429,34608,33201,33016,33235,27200,26186,10947,38572,43234,39591,40699,50621,19461,36705,37100,8474,34702,32765,6826
33681,33178,32968,32216,32346,32297,31315,31251,30958,26212,27178,11968,34406,40956,38246,35667,52073,22610,33963,39128,9934,32569,34716,7975
30602,30677,30439,29480,29749,30120,29288,29189,29301,25016,28196,13165,31194,37747,36522,31104,52293,26151,30547,41490,11980,30027,36554,9600
28029,27859,27643,27426,27324,27593,26886,27033,26667,23833,29261,14507,27223,33758,34211,26618,51469,29927,27207,42584,14043,27401,38407,11196
25022,24941,24840,24825,24934,24546,24465,24625,24716,22512,29500,15530,23543,30494,31610,22101,49632,33064,24301,43327,16400,25028,39431,13113
22013,21914,22082,22233,22274,22452,22314,22187,22460,21438,29681,16938,19982,27197,29247,18384,46835,36283,21423,44015,18798,22225,40618,15282
19111,19457,19462,19863,19641,20112,19691,20212,20162,19997,30001,18236,17020,23515,26047,14935,43673,38537,18281,43344,21317,19670,41116,17350
16961,16632,16974,17589,17622,17511,17824,18003,18076,18350,30201,19892,14191,19894,23280,12007,39415,40804,15521,42258,23984,17352,41250,19718
14466,14497,14710,15318,15273,15429,15804,15904,15973,17065,29917,21207,11748,16577,20392,9238,35535,42016,13490,41106,26657,14945,40465,22068
12260,12359,12426,13338,13134,13231,13987,13719,13755,15623,29295,22510,9556,13942,17410,7245,31070,42440,11298,39447,28949,13058,39846,25053
10415,10429,10641,11339,11181,11492,11957,12299,12177,14560,28434,23840,7770,11442,15205,5551,26975,41568,9378,36653,31314,11198,38684,27751
8674,8704,8733,9634,9680,9560,10418,10403,10574,13063,27989,25051,6275,9040,12342,4355,22858,40559,7753,34545,33264,9426,36662,29916
7131,7192,7340,8012,8206,8135,9096,8863,8778,11960,27368,26310,4996,7512,10290,3365,19111,39126,6477,31739,35220,8086,35174,32432
6038,6078,5834,6861,6798,6777,7626,7840,7653,10795,25981,27443,3905,5766,8639,2551,15769,36656,5344,29002,37352,6660,32270,34843
4967,4911,4896,5763,5678,5683,6533,6460,6563,9752,25226,28519,3177,4542,6951,1972,13031,33842,4326,26266,38717,5709,29928,36605
4038,3956,3930,4757,4879,4622,5384,5489,5622,8803,23855,28826,2600,3479,5525,1526,10737,31080,3524,23205,38935,4576,27495,38611
3220,3303,3129,4047,3984,3894,4698,4714,4695,7861,22375,29680,2033,2780,4300,1219,8756,28061,2906,20924,39252,3776,25299,39963
2533,2557,2569,3320,3288,3159,3861,3960,3965,7264,20867,29898,1703,2112,3265,957,7316,25576,2392,18318,39006,3173,22238,40744
2101,2063,2008,2697,2675,2544,3203,3253,3256,6414,19935,30106,1248,1637,2668,830,5965,21957,1969,16028,38953,2585,19648,41370
1683,1612,1603,2200,2159,2224,2694,2806,2675,5657,18329,30148,1036,1331,2106,691,4899,19453,1521,14109,37842,2096,17185,41023
1381,1321,1246,1731,1728,1778,2125,2308,2215,5258,17009,29881,893,952,1505,605,4291,17245,1225,11892,36593,1758,15225,40878
1039,1060,991,1449,1455,1446,1931,1883,1903,4894,15623,29643,682,728,1196,588,3614,15197,1067,10344,35255,1451,13094,39466
826,839,842,1183,1183,1234,1558,1594,1556,4211,14539,28880,566,582,934,525,3216,13376,897,8843,33289,1155,11218,38306
716,645,713,1008,989,1020,1383,1338,1381,3956,13095,28024,457,473,702,449,2974,11941,758,7732,31375,939,9642,36885
532,535,580,830,847,832,1128,1109,1251,3565,11835,26812,412,438,574,450,2804,10768,651,6476,29821,760,8173,34680
430,428,447,650,690,690,962,984,959,3439,10971,26242,356,351,442,415,2647,9970,539,5520,27786,625,6711,32473
396,382,397,585,591,610,916,916,845,3195,9944,24894,285,279,368,372,2542,9379,481,4669,25487,542,5680,29840
291,305,312,524,552,467,764,792,733,2960,8923,23664,273,258,359,416,2388,8981,413,3911,23276,512,4723,27641
292,286,241,481,505,500,734,706,677,2702,8100,22704,255,233,314,394,2333,8724,365,3379,21090,457,3826,24653
257,274,274,435,441,447,672,643,648,2761,7020,21206,225,216,259,364,2244,8665,385,2745,19385,404,3233,22293
235,246,235,437,437,398,643,659,651,2763,6479,19619,228,248,294,383,2070,8827,363,2327,17241,364,2623,19833
225,241,221,447,429,410,675,668,649,2654,5922,18685,216,246,285,423,2007,9001,340,1980,15611,400,2081,17231
250,247,241,415,416,432,650,712,630,2824,5327,16909,214,267,312,411,2003,9122,371,1606,13938,399,1681,14932
314,283,302,447,476,556,734,720,718,2751,4812,15632,248,304,392,363,1878,9195,427,1331,12349,440,1405,13158
299,309,297,476,529,543,813,768,793,2918,4367,14249,278,403,509,394,1694,9230,448,1125,10871,476,1175,11117
366,350,384,617,616,578,868,851,881,3139,3908,12971,287,403,549,443,1632,9368,500,950,9353,557,907,9393
449,439,437,706,704,676,979,971,968,3304,3671,11959,339,485,738,412,1471,9170,535,833,8145,623,783,8034
531,513,562,858,832,777,1173,1142,1152,3621,3327,10887,406,568,903,406,1383,9190,628,743,7196,748,610,6595
648,711,655,967,1018,979,1353,1374,1403,3876,3171,9823,479,773,1051,505,1239,8972,757,587,6096,961,547,5448
853,859,798,1177,1160,1140,1604,1682,1538,4327,2974,8835,573,867,1349,490,1132,8603,914,510,5120,1151,503,4659
1055,1031,1050,1573,1509,1494,1981,1834,1921,4691,2800,7980,653,1086,1608,573,999,8199,1091,504,4389,1449,457,3783
1308,1314,1295,1794,1804,1758,2249,2250,2309,5252,2791,7168,844,1298,1946,609,887,7718,1300,404,3570,1663,387,3083
1630,1641,1588,2170,2215,2142,2730,2759,2710,5804,2736,6588,1047,1481,2364,693,770,7203,1628,391,3150,2107,387,2547
2116,2064,2017,2628,2691,2668,3093,3270,3206,6394,2719,5851,1328,1802,2816,827,704,6597,1914,350,2440,2517,403,2052
2492,2610,2587,3211,3278,3326,3863,3934,3925,7228,2697,5289,1646,2253,3405,1016,639,6093,2358,379,2120,3108,392,1761
3256,3251,3185,3966,4032,3902,4606,4734,4592,7921,2918,4715,1990,2563,4055,1219,566,5294,2875,387,1745,3882,451,1396
3927,3968,3999,4795,4760,4798,5459,5338,5464,8749,2968,4369,2568,3106,4669,1574,536,4785,3444,415,1443,4638,481,1110
4783,4835,4943,5805,5797,5818,6423,6594,6535,9884,3250,3965,3173,3585,5617,1910,510,4153,4297,484,1231,5577,500,943
