1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43327,43341,42884,40708,40690,40602,38952,38954,38540,30081,19934,6432,47475,45807,40531,54250,32046,6039,43575,21059,2723,41128,19947,2625
42748,42629,42518,40433,40185,40395,38433,38519,38233,29797,21370,7315,46513,45451,41728,53420,36548,7810,43023,23928,3354,40478,22228,3095
41785,41399,41583,39296,39354,39476,37440,37445,37642,29453,22418,7979,45566,45608,41009,51102,40597,9613,41810,26687,4235,39832,24767,3940
39742,39833,40007,37818,38166,37964,36311,36561,36358,28977,23786,8753,42656,44162,40560,48331,44515,11819,40283,29803,5107,38394,27167,4607
38093,38515,38127,36603,36380,36404,34743,34939,35106,28333,25152,9850,40771,42556,39912,44317,47193,14681,37974,32272,6215,36651,29747,5511
35956,35839,35938,34845,34405,34608,33170,32999,33184,27209,26162,10943,37642,40622,38179,40581,49727,17656,35761,35046,7717,34701,32765,6825
33682,33173,32966,32213,32354,32271,31308,31220,30961,26206,27140,11958,34128,37988,36662,35452,50858,20439,33280,37280,8978,32570,34716,7975
30603,30677,30450,29483,29735,30132,29287,29157,29267,24973,28181,13142,30924,34578,34136,31182,51366,23942,30481,39090,10819,30027,36554,9600
28028,27859,27637,27424,27332,27584,26841,27047,26648,23850,29262,14497,27405,31636,31743,26617,51115,27372,27356,40785,12748,27400,38407,11196
25027,24936,24829,24836,24924,24539,24512,24582,24698,22556,29471,15519,24266,28363,28986,22239,49817,30336,24668,41851,14675,25029,39430,13113
22010,21916,22083,22216,22265,22446,22314,22188,22428,21386,29725,16952,20675,25040,26242,18446,46942,34034,21784,42066,17087,22225,40619,15282
19113,19457,19461,19875,19636,20118,19698,20198,20160,19999,29955,18206,17891,21846,23463,15010,44222,36286,19018,42656,19263,19670,41116,17350
16956,16631,16974,17605,17619,17490,17828,17984,18078,18349,30203,19892,15200,18414,20553,12365,40439,38664,16265,41835,22009,17352,41249,19718
14467,14491,14713,15298,15259,15444,15830,15914,15946,17064,29939,21175,12726,15850,17714,9700,36432,40462,14104,41368,24483,14944,40466,22068
12265,12358,12427,13353,13140,13230,13984,13727,13740,15610,29292,22545,10431,13231,15469,7370,32578,41296,12236,39511,27110,13059,39846,25053
10415,10435,10641,11328,11197,11478,11965,12280,12163,14611,28390,23798,8776,10787,13082,5915,28584,41233,10299,37824,29469,11198,38684,27752
8673,8701,8727,9651,9672,9553,10412,10393,10560,13072,28024,25000,7127,8875,10607,4568,24430,40495,8532,35181,31867,9426,36662,29915
7129,7193,7342,8012,8209,8130,9120,8843,8784,11983,27360,26331,5781,7300,8978,3581,20675,39509,7066,33398,33927,8085,35174,32432
6041,6079,5831,6864,6795,6779,7620,7856,7636,10761,26018,27439,4621,5782,7587,2647,17430,37802,6046,30728,35721,6660,32270,34843
4966,4911,4900,5757,5676,5680,6554,6466,6567,9781,25204,28497,3662,4638,5986,2165,14482,35411,4773,27959,38044,5710,29928,36605
4038,3956,3923,4767,4879,4626,5376,5499,5615,8797,23850,28840,3054,3623,4759,1643,12060,32879,4007,25217,39220,4576,27495,38610
