1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43336,43329,42899,40727,40665,40610,38970,38957,38557,30142,19961,6430,49984,46646,38364,55311,33708,6958,45739,22503,2950,41128,19946,2625
42760,42638,42515,40429,40205,40383,38419,38538,38218,29817,21382,7314,49304,47726,39547,53749,38326,8901,45182,25585,3714,40477,22228,3095
41783,41404,41569,39326,39378,39464,37520,37435,37676,29504,22408,8001,47820,47481,40472,51561,42592,10889,43558,28870,4660,39832,24768,3940
39730,39828,40016,37818,38172,37980,36328,36600,36311,28936,23833,8746,44791,47568,40719,48837,46156,13622,42061,31750,5799,38395,27167,4607
38111,38515,38134,36611,36378,36396,34746,35022,35112,28356,25162,9861,42474,45477,40044,44819,48981,16683,39320,35090,7164,36651,29746,5510
35954,35835,35939,34848,34426,34620,33181,33039,33238,27217,26189,10949,38658,43716,39965,40716,50826,19624,36751,37462,8551,34703,32765,6826
33677,33181,32967,32222,32358,32297,31330,31247,30961,26229,27161,11992,34599,41354,38325,35736,52217,22993,34135,39552,10235,32568,34716,7975
30612,30680,30437,29466,29759,30129,29316,29193,29304,25016,28222,13135,30998,37975,36944,30985,52421,26511,30526,41658,12121,30027,36555,9600
28021,27851,27643,27439,27325,27583,26855,27049,26696,23831,29269,14515,27275,34399,34625,26676,51466,30150,27181,43027,14305,27401,38406,11196
25023,24947,24844,24818,24928,24546,24473,24643,24718,22521,29482,15549,23465,30885,32042,22096,49662,33431,24340,43665,16662,25029,39431,13113
22012,21915,22075,22243,22274,22463,22305,22201,22449,21431,29697,16945,19830,27432,29581,18350,46636,36596,21266,44067,19026,22224,40618,15282
19113,19456,19466,19867,19642,20119,19701,20202,20176,19994,30016,18230,16928,23784,26658,14892,43668,38787,18128,43539,21727,19671,41116,17350
16961,16632,16979,17578,17627,17512,17809,18002,18093,18355,30185,19913,13975,20080,23674,11971,39257,41089,15501,42344,24367,17352,41250,19718
14466,14503,14708,15316,15271,15430,15808,15903,15965,17058,29958,21196,11722,16777,20794,9207,35425,42307,13367,41031,26985,14944,40465,22068
12257,12356,12431,13340,13137,13233,13969,13737,13769,15621,29234,22512,9368,14043,17745,7183,30899,42520,11107,39458,29199,13058,39846,25053
10414,10429,10638,11332,11178,11482,11969,12294,12174,14550,28451,23852,7616,11553,15564,5569,26725,41522,9287,36426,31693,11198,38684,27751
8675,8702,8732,9645,9679,9569,10415,10394,10592,13072,27990,25044,6175,9083,12637,4344,22666,40566,7575,34415,33523,9426,36662,29916
7132,7193,7343,8001,8214,8128,9090,8874,8770,11963,27376,26321,4849,7556,10578,3323,18956,39083,6420,31476,35448,8086,35174,32433
6037,6077,5834,6864,6793,6786,7626,7833,7660,10778,25985,27451,3840,5750,8755,2535,15530,36525,5184,28677,37517,6660,32270,34842
4968,4912,4896,5760,5679,5688,6530,6464,6572,9763,25217,28506,3068,4538,7178,1960,12889,33627,4300,25946,38854,5709,29928,36606
4036,3955,3928,4755,4876,4617,5380,5479,5615,8795,23856,28838,2571,3477,5608,1469,10504,30780,3449,22924,38884,4576,27495,38610
3220,3302,3132,4050,3986,3896,4693,4722,4696,7851,22338,29665,1960,2786,4423,1249,8716,27832,2814,20597,39239,3776,25300,39963
2533,2558,2569,3317,3287,3161,3866,3954,3969,7265,20874,29903,1649,2093,3342,926,7074,25208,2368,18057,38735,3173,22239,40744
2103,2063,2007,2697,2677,2538,3191,3256,3255,6422,19951,30103,1246,1625,2698,821,5868,21568,1930,15642,38676,2585,19646,41370
1681,1614,1603,2198,2157,2228,2690,2805,2675,5651,18332,30155,992,1311,2142,691,4786,19104,1478,13930,37668,2096,17185,41023
1381,1319,1245,1732,1729,1778,2128,2307,2224,5267,17000,29869,873,942,1536,605,4245,16974,1210,11684,36148,1758,15225,40878
1039,1060,992,1448,1455,1445,1935,1882,1896,4884,15620,29641,674,705,1211,571,3525,14938,1045,10090,34813,1451,13094,39466
827,839,842,1183,1183,1236,1556,1595,1556,4210,14537,28866,547,584,952,530,3190,12973,882,8679,33002,1155,11218,38306
715,645,713,1008,988,1018,1381,1337,1383,3946,13081,28023,440,452,699,446,2907,11591,740,7681,30956,939,9642,36885
532,535,580,829,847,833,1126,1105,1248,3572,11839,26814,400,451,576,443,2737,10478,640,6360,29327,760,8173,34680
430,428,448,650,690,691,966,985,961,3441,10970,26242,367,339,444,434,2583,9717,535,5425,27418,625,6711,32473
396,383,396,585,591,609,911,918,852,3192,9943,24868,282,284,377,366,2496,9191,476,4560,25154,542,5680,29841
291,304,312,524,552,467,768,791,727,2958,8913,23660,275,244,364,399,2402,8692,417,3896,22970,512,4723,27640
292,286,241,481,505,499,731,707,678,2701,8101,22699,240,236,311,414,2286,8555,355,3328,20800,457,3826,24653
257,274,274,434,441,447,672,642,646,2765,7017,21225,230,216,263,383,2255,8453,382,2708,19090,404,3233,22293
235,246,235,439,437,400,647,660,653,2759,6488,19605,235,247,289,382,2077,8610,355,2326,17053,364,2623,19833
225,241,221,446,432,409,673,666,649,2649,5912,18682,216,248,297,420,2058,8900,347,1961,15541,400,2081,17231
250,247,241,415,413,432,647,715,630,2829,5329,16907,210,269,315,415,1965,9006,378,1609,13852,399,1681,14932
314,283,302,446,477,556,736,718,716,2750,4816,15621,243,315,413,367,1907,9182,404,1345,12207,440,1405,13158
298,309,297,477,529,544,815,769,797,2917,4361,14249,283,393,530,401,1685,9046,459,1119,10875,476,1175,11117
367,350,384,617,615,578,862,854,880,3141,3907,12982,278,422,557,444,1686,9358,500,955,9352,557,907,9393
449,439,437,706,705,675,980,969,968,3302,3668,11956,325,482,765,411,1479,9203,513,826,8203,623,783,8034
531,513,562,857,832,778,1174,1137,1153,3615,3328,10886,416,586,950,403,1389,9224,619,746,7180,748,610,6595
648,711,655,967,1019,978,1354,1378,1404,3873,3166,9827,468,786,1064,500,1287,9054,756,609,6226,961,547,5448
853,859,798,1176,1161,1140,1602,1682,1540,4331,2975,8827,552,858,1408,498,1144,8649,916,525,5137,1151,503,4659
1055,1031,1052,1574,1507,1494,1982,1831,1921,4691,2806,7976,635,1098,1631,557,1023,8336,1052,488,4430,1449,457,3783
1306,1314,1294,1796,1805,1760,2247,2255,2301,5256,2788,7176,818,1303,1984,637,906,7766,1272,409,3656,1663,387,3083
