1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43479,43357,42769,41048,40797,40505,39510,39262,38471,30425,20250,6541,54134,47075,33197,55943,35755,8210,49836,25740,3713,41110,19937,2620
42859,42791,42537,40583,40369,40346,38830,38618,38149,30046,21409,7236,53019,49270,35538,54301,40598,10446,48515,29438,4745,40515,22218,3101
41955,41543,41582,39495,39494,39543,38035,38115,37546,29867,22957,8218,50853,50641,37094,52039,44550,12952,47081,32721,6108,39818,24796,3944
39747,39869,40012,38002,38619,38032,36584,36951,36432,29229,23948,8864,47781,50987,38994,49156,48145,15926,44730,37041,7465,38398,27167,4606
38136,38586,38261,36826,36459,36465,35285,35406,35111,28476,25432,9934,44046,50662,40249,45221,50896,19101,41611,38985,9195,36661,29736,5513
36090,36005,35921,34910,34844,34724,33381,33555,33750,27348,26396,11151,40015,48862,40859,40915,51998,22506,38438,42543,11081,34687,32783,6824
33690,33272,33149,32318,32500,32462,31543,31702,31277,26472,27459,12190,35722,46449,40849,35982,53180,26174,34666,44454,13057,32583,34716,7986
30600,30825,30543,29525,30059,30310,29347,29698,29625,25140,28479,13247,30949,43435,40404,30925,52980,30106,30837,45974,15622,30017,36571,9601
28075,27948,27699,27416,27496,27817,26786,27429,27100,23907,29504,14650,26779,39550,39170,26607,51743,33639,27166,46870,18308,27404,38404,11195
24938,24960,24996,24854,25166,24805,24573,24997,24991,22640,29640,15788,22347,35842,37872,21910,49223,36784,23526,46640,21100,25048,39444,13114
22004,22002,22082,22160,22381,22670,22099,22570,22921,21191,29872,17074,18671,31748,35552,18203,46540,39769,19934,46135,24240,22220,40652,15298
19102,19511,19597,19779,19765,20264,19680,20465,20623,19992,30283,18549,15505,27331,32634,14654,42127,41875,17003,44551,26606,19658,41084,17355
16873,16717,17055,17481,17723,17809,17690,18194,18331,18415,30159,20088,12617,23612,29971,11723,38002,43525,14075,42553,29316,17346,41260,19720
14398,14497,14810,15209,15251,15524,15485,16136,16469,16941,30068,21378,9806,19422,26526,9018,33532,43681,11794,40134,31790,14959,40473,22079
12227,12386,12517,13207,13253,13461,13847,13825,14123,15623,29143,22729,7906,15712,23318,6856,29075,43217,9359,37439,33881,13049,39856,25052
10384,10456,10651,11208,11239,11567,11816,12397,12379,14368,28642,24042,6100,12896,20242,5320,24494,41912,7852,34179,35456,11202,38658,27728
8610,8667,8788,9605,9657,9724,10147,10417,10766,13046,27887,25286,4869,10289,17126,4140,20654,40124,6106,30843,37360,9411,36672,29935
7104,7231,7378,7857,8207,8167,8828,8862,9076,11753,27362,26348,3746,7932,14207,3100,17018,37754,5090,27762,38755,8078,35177,32446
