1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
46003,44677,41362,44280,42458,38401,42999,40768,35532,32135,21832,7189,57748,44850,22345,55905,38086,9957,53651,32081,6208,41848,20127,2587
45171,44732,41430,43485,42873,38189,42470,41080,36051,32119,23424,8279,56562,49050,25768,54861,42511,12430,52308,36305,7928,41259,22812,3306
44233,44139,41054,42638,42758,38674,41622,40926,36561,31788,24919,9155,53448,51989,29249,52605,46558,15362,50713,40020,9603,40438,25499,3965
42186,42972,40601,41302,41419,38466,39848,40870,36148,30635,25825,10316,49764,53718,32327,49191,50256,18683,47274,43661,11786,39116,27914,4822
40047,41277,39316,38342,40145,37682,37649,39877,35672,29750,27237,11521,45786,54247,35696,45330,51981,22532,44053,46827,14715,37142,30892,5772
37432,39396,37380,36131,38694,36118,35277,38326,35460,28544,28954,12578,40881,54525,38486,40925,53140,26085,39847,49161,17377,35153,33251,7053
34289,36710,35492,33250,36748,34990,32305,35930,34120,27395,29620,13560,36383,53631,40870,36161,54194,30244,35223,50665,20600,33002,35524,8537
30938,33761,33320,30216,33314,33224,29865,33629,32853,26055,30352,15082,31073,50063,42965,31102,53093,33834,30919,51161,23844,29977,37625,9911
27504,30665,30411,27364,30917,30851,27005,31423,30808,24429,30807,16242,26055,47197,43833,26614,51597,37610,26736,49919,27184,27338,39119,11697
24492,27283,27845,24024,28000,28766,24249,28785,28883,22771,31373,18182,21776,43182,43930,21727,48790,40441,22724,48784,30677,24900,40347,13651
21253,24125,25186,21649,25165,26000,21292,26014,26922,21150,31211,19248,17724,38950,43661,18078,45198,42862,18848,46365,33359,22259,41137,15923
18390,21119,22319,18918,22208,23832,18818,23147,24528,19738,30897,20449,13945,33401,41728,14507,40858,44443,15488,43087,36095,19363,41524,18112
15554,18061,19661,16068,19370,21281,16173,20648,22354,17891,30393,21881,11141,29143,39811,11429,36195,45248,12575,40056,38482,16938,41549,20381
13001,15699,17054,13702,16660,18719,14022,18015,20424,16646,29716,23291,8549,24309,36934,9054,31420,44733,9952,36179,39866,14688,40500,23281
11024,12988,14837,11455,14224,16263,12051,15739,17865,14897,29313,24535,6466,20116,33965,6737,26880,43603,7940,32241,40510,12599,39915,25751
9128,10894,12588,9893,12084,14107,10248,13228,15747,13504,28508,25627,4922,16005,29612,5163,22731,41458,6181,28453,40820,10791,38202,28227
7682,8927,10396,8255,10181,12101,8711,10999,13504,12172,27079,26361,3700,12826,25920,3967,18600,38897,4846,24440,40200,9193,36777,30704
6279,7310,8700,6778,8421,10042,7202,9363,11637,10898,25854,27103,2857,9862,22351,2973,15278,35720,3757,21005,39469,7672,34205,33111
5004,5995,6998,5697,6946,8519,6107,7981,10080,9821,24609,28072,2127,7841,18741,2176,11982,31866,2980,17650,37661,6554,31688,35074
4153,4949,5538,4708,5615,6919,5118,6529,8658,8912,23082,28180,1625,5626,15375,1671,9540,28174,2269,14417,35389,5297,29266,37154
3302,3741,4601,3881,4566,5679,4226,5491,6853,7931,21942,28653,1243,4261,12482,1243,7581,24500,1796,12184,32825,4387,26679,38602
2609,3022,3648,3206,3893,4663,3528,4483,5887,7047,20307,28493,1000,3208,9861,1007,5724,21106,1444,10430,30108,3626,24445,40005
2209,2425,2976,2666,3062,3773,2942,3686,4985,6369,18836,28608,772,2365,7907,805,4526,17524,1243,8718,27133,3006,21410,40556
1754,1865,2302,2148,2372,3089,2491,3012,3954,5818,17661,28271,616,1765,5955,698,3558,14712,994,7319,24735,2449,19064,40754
1415,1433,1768,1715,2004,2514,2053,2480,3299,5192,16273,28088,524,1266,4555,576,2826,12065,820,5978,22217,2054,16650,40525
1097,1157,1372,1376,1574,1991,1748,1868,2744,4709,14932,27217,483,925,3351,538,2322,9770,730,5264,19542,1640,14443,40050
941,945,1071,1214,1257,1644,1489,1675,2250,4117,13671,26596,403,697,2472,506,2032,8001,636,4629,17448,1350,12619,38529
719,689,951,970,994,1309,1247,1382,1802,3969,12650,26008,355,586,1937,473,1801,6531,576,4126,15864,1139,10861,37369
573,581,708,822,828,1096,1157,1173,1503,3495,11477,24884,365,407,1260,497,1688,5377,518,3586,14268,915,9273,35835
492,465,535,733,750,874,957,1001,1264,3328,10866,24067,344,390,1075,493,1596,4818,508,3360,12969,703,7799,33880
384,397,502,628,587,649,887,884,1068,3059,9749,23201,343,340,809,463,1667,4249,498,3119,12143,610,6510,31561
342,309,361,532,517,588,754,758,860,2777,8793,22074,310,356,742,474,1683,3953,438,2848,11311,536,5396,29129
295,303,325,467,439,565,702,693,816,2773,7971,21140,320,366,626,495,1767,3899,429,2690,10851,491,4553,26679
256,254,304,460,481,513,677,663,770,2759,7274,20300,285,377,615,528,1804,4043,387,2546,10449,437,3784,24060
229,259,225,412,420,471,645,646,712,2751,6779,18908,280,448,651,490,2022,4274,423,2428,10379,391,3142,21645
245,254,241,377,429,454,554,664,743,2583,6048,17718,298,497,818,513,2058,4856,393,2293,10118,392,2614,19332
202,243,262,395,418,553,575,621,792,2464,5517,16601,283,602,891,527,2052,5175,392,2127,10133,399,2050,17205
228,278,296,446,484,513,686,723,827,2595,5035,15684,303,690,1107,516,2129,5889,399,2016,10096,377,1626,14666
281,274,324,433,552,553,621,786,869,2629,4538,14621,282,731,1332,496,2238,6456,452,1854,9840,417,1440,12840
298,316,372,456,561,638,719,855,972,2698,4237,13684,298,877,1687,511,2122,7086,424,1813,9779,467,1164,11026
358,412,464,544,651,740,762,948,1176,2846,3959,12632,305,1022,1992,477,2056,7831,480,1559,9619,551,920,9531
377,464,552,589,794,873,882,1119,1325,3135,3676,11727,346,1081,2462,542,2163,8303,462,1380,9509,611,790,8039
456,599,660,690,897,1002,999,1243,1556,3197,3430,10850,305,1332,3010,478,2007,9022,518,1183,9309,734,632,6698
617,715,809,793,1045,1258,1057,1489,1889,3563,3090,9762,372,1323,3381,492,1829,9558,522,1169,8740,932,560,5527
746,868,1045,1026,1245,1548,1249,1650,2157,3957,3042,9056,367,1554,4180,472,1748,9898,613,1038,8339,1084,483,4721
858,1072,1223,1217,1498,1780,1496,1894,2486,4345,2854,8429,407,1616,4791,520,1653,9911,634,874,7886,1313,478,3870
1066,1252,1488,1472,1726,2298,1828,2121,3016,4647,2758,7644,466,1757,5391,549,1574,9912,729,829,7219,1665,371,3150
1334,1607,1936,1813,2142,2740,2134,2683,3521,5171,2750,7136,554,1826,5962,575,1361,9696,826,690,6714,1992,400,2642
1663,1988,2462,2168,2590,3220,2522,2984,3964,5702,2732,6356,632,1934,6725,688,1228,9409,977,645,5944,2443,391,2096
2159,2418,3020,2548,2935,3877,2946,3495,4698,6370,2808,5737,805,1897,7341,775,1047,8988,1229,590,5357,2889,394,1863
2652,2893,3512,3158,3599,4488,3560,4012,5534,7128,2832,5366,945,1988,7848,973,1012,8348,1509,522,4721,3696,404,1454
3310,3531,4375,3812,4236,5287,4263,4664,6295,8049,2847,4879,1207,2146,8241,1304,919,7613,1808,530,3979,4374,496,1190
4069,4346,5240,4654,4974,6290,5139,5333,7113,8807,2936,4349,1625,2269,8667,1690,811,6967,2340,551,3422,5414,484,1005
5024,5230,6337,5719,5845,7195,6036,6300,8140,9676,3313,4168,2177,2347,9020,2180,837,6289,2849,487,2950,6514,597,805
6131,6331,7461,6831,6876,8463,7223,7249,9061,10952,3584,3824,2833,2497,9221,2972,797,5379,3789,585,2511,7567,707,685
7721,7455,8820,8213,7999,9555,8601,8239,10307,12227,3890,3576,3712,2683,9533,3826,865,4710,4926,649,2086,9265,851,570
9127,8752,10329,9984,9414,11197,10154,9501,11621,13550,4257,3337,4837,2892,9345,5057,962,3948,6145,840,1776,10943,1150,531
11291,10571,11800,11537,10859,12642,12087,11064,13108,14934,4596,3187,6566,3372,9329,6854,1144,3308,7796,1005,1506,12861,1374,444
13216,12307,13778,13789,12679,14223,14222,12436,14196,16449,5007,3075,8548,3866,8909,8934,1471,2770,9925,1262,1236,14654,1578,398
15537,14268,15877,15931,14581,15993,16432,13926,15685,17991,5685,3095,10972,4562,8978,11498,1908,2319,12339,1656,1088,16950,2029,420
18373,16750,17992,18442,16573,17701,18795,16142,17426,19353,6372,3094,14019,5476,8885,14541,2599,1907,15406,2163,895,19636,2588,358
21187,19162,20124,21337,18748,19779,21540,18051,18970,21303,7188,3071,17773,6738,8705,17818,3468,1736,18658,2903,817,21894,3058,380
24162,22055,22714,24477,21318,21708,24181,20299,20614,22846,8000,3095,21489,8291,8766,22003,4543,1619,22419,3733,877,24804,3729,468
27542,24776,24888,27546,23731,23608,26973,22437,22197,24280,8929,3196,26220,10020,8880,26433,5993,1539,26695,4930,871,27283,4641,475
