1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43370,43340,42882,40763,40673,40568,39027,39032,38523,30190,20051,6456,52103,47021,36804,55727,34718,7573,47312,23651,3167,41131,19944,2624
42750,42636,42541,40440,40245,40406,38550,38545,38246,29922,21420,7317,50874,48304,37902,54108,39274,9572,46808,27410,4153,40476,22226,3095
41816,41452,41587,39386,39384,39482,37683,37580,37647,29470,22478,8039,49212,49305,39083,51652,43596,11743,45008,30357,5164,39829,24772,3941
39729,39802,39994,37827,38252,37974,36333,36655,36287,29084,23893,8759,46403,48938,40276,49110,47034,14679,43263,33776,6450,38399,27169,4608
38138,38546,38148,36645,36391,36411,34889,35086,35165,28342,25184,9889,43327,48283,40636,44950,49926,17981,40565,37038,7837,36648,29742,5509
35957,35836,35938,34898,34474,34647,33188,33194,33334,27265,26287,10985,39263,45833,40243,40871,51624,20818,37481,39368,9547,34709,32762,6827
33676,33173,32979,32235,32431,32326,31378,31312,30989,26302,27205,12070,35131,43430,39664,35865,52694,24438,34313,41651,11344,32556,34722,7973
30599,30708,30471,29447,29758,30148,29311,29288,29420,25035,28223,13061,31176,40464,38734,31009,52693,28124,30720,43558,13425,30031,36549,9603
28070,27872,27629,27449,27343,27618,26884,27163,26795,23872,29363,14592,26801,36694,36664,26569,51499,31822,27137,44426,15907,27404,38410,11195
24987,24954,24877,24829,24966,24577,24507,24674,24734,22456,29474,15617,22945,32922,34628,22098,49702,35185,24067,45439,18315,25032,39433,13110
22002,21936,22065,22257,22309,22512,22201,22322,22570,21425,29774,17011,19308,29271,31936,18285,46423,38051,20566,44779,21006,22224,40619,15286
19104,19464,19472,19828,19683,20130,19678,20245,20247,20037,30069,18251,16180,25346,29323,14725,43052,40099,17577,44187,23773,19669,41113,17352
16961,16622,17018,17589,17643,17551,17823,18016,18144,18334,30176,19950,13466,21534,26001,11738,38724,42415,15117,42717,26421,17349,41254,19716
14453,14503,14705,15272,15254,15483,15742,15976,16051,16998,30042,21181,10774,17646,23305,9132,34614,43068,12514,41059,28891,14947,40463,22070
12256,12379,12442,13321,13150,13255,13942,13710,13852,15680,29173,22662,8644,14779,20122,7049,29982,42942,10398,38254,31199,13055,39847,25054
10412,10416,10639,11301,11184,11492,11978,12357,12231,14507,28457,23902,6947,12046,17157,5449,25700,41670,8513,36040,33342,11200,38686,27750
8671,8701,8743,9644,9686,9589,10325,10406,10616,13035,27993,25064,5552,9514,14695,4186,21701,40543,7068,32955,34972,9426,36655,29914
7122,7191,7346,7974,8207,8141,9031,8823,8809,11962,27347,26295,4302,7742,11909,3230,17805,38573,5759,29828,36953,8084,35180,32432
6031,6081,5840,6838,6799,6799,7614,7848,7708,10734,26014,27473,3382,5779,9981,2432,14799,35426,4667,27105,38475,6662,32266,34848
4970,4905,4892,5757,5689,5682,6471,6444,6584,9754,25065,28526,2759,4596,8032,1898,12056,32721,3871,23973,38715,5707,29933,36603
4027,3958,3933,4754,4862,4627,5388,5490,5643,8749,23913,28822,2161,3489,6361,1389,9808,29704,3114,21458,38737,4577,27493,38613
3222,3303,3126,4031,3980,3894,4667,4721,4697,7834,22271,29730,1765,2752,4989,1255,7929,26404,2538,18620,38414,3776,25294,39958
2524,2553,2576,3319,3288,3178,3828,3945,3997,7272,20864,29731,1293,2087,3965,874,6393,23226,2025,16339,37948,3173,22241,40749
2104,2061,2008,2691,2668,2547,3183,3251,3271,6368,19892,30178,1132,1522,2953,746,5299,20086,1677,14261,37069,2584,19649,41364
1677,1610,1605,2185,2157,2209,2673,2773,2692,5632,18270,30099,899,1249,2286,650,4325,17463,1358,12301,35686,2097,17181,41019
