1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43326,43341,42884,40706,40691,40603,38948,38959,38545,30082,19936,6429,47858,45970,40130,54606,32263,6196,43951,21300,2716,41128,19947,2625
42749,42630,42518,40435,40186,40399,38431,38512,38232,29795,21365,7317,46860,45915,41401,53309,36906,7943,43246,24191,3403,40478,22228,3095
41784,41398,41584,39299,39355,39472,37452,37451,37647,29454,22417,7982,45971,45949,41095,51246,41002,9838,41928,26973,4276,39832,24767,3940
39742,39833,40005,37817,38165,37966,36308,36556,36348,28987,23798,8753,42913,44526,40444,48443,44727,12100,40686,29923,5203,38394,27167,4607
38094,38515,38129,36606,36382,36402,34744,34950,35102,28326,25145,9854,40995,42940,40082,44473,47438,14956,38151,32676,6362,36651,29747,5511
35955,35840,35938,34841,34406,34610,33167,32996,33194,27208,26178,10941,37795,40946,38385,40512,49964,17986,35955,35419,7776,34701,32765,6825
33682,33172,32966,32214,32353,32269,31313,31225,30961,26206,27135,11958,34218,38580,36915,35531,51024,20936,33251,37618,9149,32570,34716,7975
30604,30677,30450,29484,29736,30132,29287,29154,29270,24978,28178,13139,31141,35034,34508,31123,51604,24300,30563,39391,11009,30027,36554,9600
28029,27859,27637,27423,27329,27584,26843,27044,26651,23851,29263,14499,27181,32137,32222,26628,51212,27764,27369,41077,12960,27400,38407,11196
25026,24936,24829,24834,24924,24540,24502,24579,24694,22550,29480,15524,24166,28616,29470,22205,49765,30980,24552,42079,14860,25029,39430,13113
22011,21916,22081,22220,22264,22446,22315,22200,22425,21392,29708,16951,20636,25534,26573,18451,47013,34375,21742,42426,17433,22225,40619,15282
19111,19457,19463,19875,19638,20118,19704,20194,20168,19997,29962,18213,17598,21881,23917,14978,44139,36779,18935,42733,19478,19670,41116,17350
16957,16631,16974,17604,17622,17489,17828,17985,18071,18355,30204,19884,15197,18740,21119,12282,40324,39008,16082,41918,22346,17352,41249,19718
14467,14492,14713,15297,15260,15445,15823,15914,15950,17058,29938,21185,12431,15978,18048,9618,36130,40888,14021,41387,24785,14944,40466,22068
12265,12360,12426,13352,13137,13229,13992,13729,13741,15616,29289,22528,10372,13326,15848,7356,32344,41498,12120,39467,27398,13059,39846,25053
10415,10432,10642,11329,11197,11481,11963,12277,12165,14605,28394,23804,8590,10914,13364,5838,28233,41290,10164,37571,29805,11198,38684,27752
8673,8702,8728,9650,9673,9553,10409,10395,10563,13074,28021,25010,6955,8856,10900,4571,24109,40527,8356,35098,32079,9426,36662,29915
7129,7192,7341,8014,8208,8130,9120,8846,8780,11977,27372,26327,5674,7310,9076,3503,20472,39451,6986,33247,34146,8085,35174,32432
6041,6079,5831,6862,6795,6780,7625,7852,7640,10765,26003,27445,4468,5821,7829,2634,17032,37526,5952,30486,35867,6660,32270,34843
4966,4911,4900,5758,5676,5679,6549,6466,6561,9781,25213,28495,3585,4595,6066,2095,14196,35168,4684,27759,38127,5710,29928,36605
4038,3956,3923,4766,4879,4626,5374,5498,5624,8795,23839,28834,2959,3562,4919,1618,11838,32548,3919,24876,39325,4576,27495,38610
3223,3301,3134,4038,3994,3891,4719,4715,4681,7856,22403,29704,2381,2838,3801,1311,9669,29778,3218,22314,39524,3776,25299,39964
