1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43325,43342,42885,40706,40690,40603,38950,38966,38538,30079,19942,6430,48235,46018,40009,54609,32502,6285,44251,21497,2770,41128,19947,2625
42749,42631,42515,40440,40186,40400,38428,38503,38236,29798,21368,7316,47139,46189,41151,53350,37156,8073,43459,24302,3421,40478,22228,3095
41785,41399,41585,39299,39355,39470,37454,37465,37657,29460,22409,7983,46363,46307,41154,51295,41267,10082,42136,27281,4350,39832,24767,3940
39742,39832,40006,37815,38168,37966,36314,36547,36331,28989,23800,8755,43192,44917,40340,48459,45053,12262,40962,30147,5266,38394,27167,4607
38094,38515,38130,36612,36380,36408,34735,34961,35111,28319,25156,9848,41327,43370,40235,44596,47648,15199,38212,33054,6488,36651,29747,5511
35955,35839,35937,34838,34407,34607,33178,32995,33192,27219,26170,10938,37883,41255,38527,40541,50012,18310,36297,35653,7885,34701,32765,6825
33683,33174,32967,32217,32354,32272,31309,31226,30973,26202,27134,11963,34158,39021,37127,35520,51331,21178,33223,37977,9247,32570,34716,7975
30603,30674,30450,29483,29738,30128,29304,29154,29259,24984,28182,13144,31292,35436,34954,31181,51753,24735,30559,39628,11201,30027,36554,9600
28029,27862,27637,27417,27327,27585,26832,27046,26658,23842,29277,14499,27114,32395,32510,26592,51263,28152,27322,41268,13041,27400,38407,11196
25025,24936,24831,24838,24924,24538,24504,24580,24695,22552,29477,15522,24123,29049,29885,22167,49709,31336,24539,42383,15115,25029,39430,13113
22012,21915,22080,22220,22267,22449,22311,22207,22432,21395,29698,16956,20445,25776,26964,18481,47006,34774,21702,42662,17702,22225,40619,15282
19111,19458,19461,19873,19634,20116,19700,20187,20161,20001,29967,18205,17535,22072,24244,14925,44100,37146,18863,42907,19796,19670,41116,17350
16957,16628,16976,17604,17628,17493,17829,17994,18074,18354,30196,19886,14995,18955,21494,12270,40103,39421,15953,41904,22521,17352,41249,19718
14468,14494,14712,15299,15256,15444,15821,15909,15953,17059,29951,21195,12243,16105,18425,9553,35987,41001,13892,41474,25144,14944,40466,22068
12264,12360,12426,13350,13139,13229,13991,13724,13740,15617,29285,22523,10314,13431,16112,7306,32128,41680,12021,39457,27695,13059,39846,25053
10415,10431,10642,11330,11193,11483,11963,12285,12168,14595,28402,23805,8417,11002,13655,5761,28138,41270,10028,37401,29953,11198,38684,27752
8673,8703,8728,9650,9674,9553,10407,10400,10562,13076,28007,25008,6816,8868,11150,4559,23710,40568,8236,34936,32338,9426,36662,29915
7129,7192,7341,8012,8209,8131,9125,8845,8782,11978,27382,26330,5587,7335,9296,3466,20267,39532,6923,33082,34279,8085,35174,32432
6041,6079,5831,6864,6796,6778,7621,7845,7640,10766,25996,27450,4298,5820,7900,2615,16808,37372,5853,30297,36077,6660,32270,34843
4966,4911,4900,5757,5673,5680,6545,6470,6561,9779,25222,28505,3558,4573,6256,2074,13883,34896,4641,27425,38308,5710,29928,36605
4039,3956,3923,4767,4881,4626,5378,5494,5623,8803,23834,28821,2864,3542,4981,1583,11673,32287,3838,24630,39281,4576,27495,38610
3222,3301,3134,4037,3993,3892,4721,4719,4681,7848,22400,29702,2338,2800,3888,1301,9492,29503,3165,22062,39440,3776,25299,39964
2535,2558,2568,3327,3284,3156,3859,3963,3973,7283,20864,29910,1871,2242,3103,1042,7917,26726,2620,19783,39923,3173,22238,40743
2099,2064,2006,2699,2676,2544,3215,3250,3240,6421,19946,30113,1475,1680,2361,890,6626,24059,2144,17061,39566,2585,19647,41370
1683,1611,1604,2200,2158,2223,2690,2797,2686,5654,18373,30115,1202,1412,1979,701,5547,21226,1696,15198,38946,2096,17186,41024
1382,1322,1247,1735,1731,1778,2128,2319,2204,5261,17001,29923,926,1042,1465,646,4687,18760,1363,13068,38336,1758,15225,40878
1039,1060,990,1448,1452,1447,1933,1878,1905,4888,15611,29662,743,795,1117,576,4059,16812,1155,11128,36838,1451,13093,39466
826,839,842,1181,1184,1231,1561,1599,1558,4245,14564,28895,608,622,893,500,3650,15176,974,9618,35027,1155,11219,38305
715,645,713,1010,991,1022,1379,1352,1380,3941,13114,28036,538,504,682,494,3231,13598,810,8019,33178,939,9642,36886
533,535,578,831,847,831,1133,1104,1248,3561,11848,26800,451,430,540,460,3063,12175,659,7188,31373,760,8173,34680
429,428,449,649,688,691,965,982,953,3453,10963,26257,366,398,455,398,2825,11291,601,5884,29465,625,6711,32473
397,382,396,586,590,610,911,917,852,3184,9968,24913,323,304,357,374,2648,10756,502,4926,26852,542,5680,29839
291,305,313,523,554,467,767,791,738,2974,8941,23682,273,292,333,380,2456,10068,417,4160,24841,512,4723,27642
292,286,241,480,505,500,733,706,672,2704,8083,22731,254,233,304,387,2420,9837,389,3478,22423,457,3826,24653
257,274,274,436,441,447,677,646,642,2751,7009,21170,244,226,257,373,2223,9616,403,2881,20182,404,3233,22293
235,246,235,437,437,399,641,654,654,2766,6489,19668,225,224,250,375,2087,9620,349,2458,18072,364,2623,19833
225,241,221,447,429,409,673,673,652,2658,5926,18665,199,250,281,355,2062,9707,365,2001,16054,400,2081,17231
250,247,240,415,417,433,652,710,626,2818,5321,16927,235,261,294,403,1899,9631,369,1556,14351,399,1681,14932
314,283,303,449,476,554,736,728,715,2763,4829,15634,255,285,332,361,1754,9546,416,1384,12656,440,1405,13158
299,308,297,476,531,545,812,761,795,2918,4366,14253,272,344,422,384,1645,9553,507,1119,10934,476,1175,11117
367,351,384,615,614,578,875,850,882,3144,3900,12978,317,418,534,405,1503,9301,506,942,9384,557,907,9393
448,439,437,706,703,675,971,969,974,3312,3670,11943,357,448,589,435,1429,9300,585,798,8075,623,783,8034
532,513,562,858,833,776,1177,1147,1142,3608,3336,10906,456,567,781,437,1260,9073,672,729,7053,748,610,6595
647,710,655,966,1016,981,1350,1374,1406,3884,3173,9821,520,678,994,460,1166,8653,803,570,5904,961,547,5448
853,860,797,1182,1161,1140,1615,1680,1531,4330,2980,8816,570,899,1125,506,1000,8333,978,494,4899,1151,503,4659
