1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43326,43340,42887,40713,40689,40603,38949,38965,38552,30084,19947,6438,48609,46261,39678,54848,32875,6417,44495,21694,2800,41128,19947,2625
42746,42632,42512,40439,40185,40395,38430,38499,38233,29800,21370,7311,47791,46606,40565,53451,37408,8250,43832,24720,3519,40478,22228,3095
41788,41399,41587,39305,39359,39478,37466,37465,37664,29456,22406,7984,46683,46481,41317,51347,41595,10304,42428,27494,4412,39832,24767,3940
39740,39835,40003,37812,38166,37959,36313,36551,36321,28981,23809,8756,43518,45482,40465,48598,45290,12609,41228,30640,5350,38394,27167,4607
38096,38513,38131,36615,36379,36406,34739,34970,35110,28339,25162,9855,41588,43924,40233,44639,48069,15553,38601,33517,6601,36651,29747,5511
35954,35838,35939,34835,34413,34610,33183,33003,33204,27205,26164,10934,38145,41815,38816,40507,50123,18683,36374,35885,8052,34701,32765,6825
33683,33172,32966,32222,32352,32277,31313,31230,30974,26210,27126,11972,34185,39505,37501,35619,51618,21535,33330,38415,9469,32570,34716,7975
30604,30676,30448,29478,29736,30128,29284,29158,29255,24996,28190,13144,31306,36119,35383,31186,51900,25210,30648,40176,11385,30027,36554,9600
28029,27860,27639,27419,27328,27583,26855,27052,26665,23838,29281,14497,27195,32703,32902,26545,51357,28700,27202,41452,13298,27400,38407,11196
25024,24938,24831,24836,24923,24541,24485,24582,24694,22539,29487,15523,23981,29644,30373,22154,49713,31842,24521,42690,15410,25029,39430,13113
22014,21915,22080,22220,22271,22447,22317,22205,22452,21393,29681,16949,20268,25976,27625,18498,46966,35150,21603,43026,18067,22225,40619,15282
19108,19457,19462,19874,19633,20118,19700,20184,20144,20005,29982,18212,17384,22546,24734,14863,43909,37635,18783,43072,20127,19670,41116,17350
16959,16629,16976,17603,17630,17489,17833,17998,18086,18372,30205,19885,14792,19295,21938,12275,39921,39896,15841,42136,22984,17352,41249,19718
14469,14494,14711,15300,15256,15446,15808,15918,15960,17052,29938,21197,12053,16213,18919,9396,35890,41178,13785,41326,25576,14944,40466,22068
12261,12360,12426,13347,13141,13231,13997,13719,13738,15619,29285,22518,10042,13478,16588,7311,31820,42145,11729,39359,27995,13059,39846,25053
10416,10431,10642,11334,11187,11484,11959,12287,12165,14587,28412,23820,8300,11145,14011,5675,27707,41284,9876,37360,30292,11198,38684,27752
8675,8702,8729,9646,9677,9552,10412,10401,10564,13069,28000,25017,6684,8915,11481,4488,23536,40474,8143,34718,32642,9426,36662,29915
7128,7193,7341,8013,8209,8132,9120,8849,8787,11972,27377,26327,5409,7361,9554,3416,19841,39464,6756,32778,34453,8085,35174,32432
6041,6079,5831,6864,6795,6780,7615,7844,7641,10776,25990,27449,4153,5853,8125,2631,16658,37187,5774,29905,36527,6660,32270,34843
4966,4910,4899,5757,5676,5679,6548,6470,6560,9770,25223,28499,3461,4554,6411,2043,13484,34743,4490,27197,38394,5710,29928,36605
4038,3957,3924,4766,4880,4627,5378,5492,5622,8808,23843,28819,2800,3499,5099,1561,11417,31754,3745,24226,39193,4576,27495,38610
3222,3301,3134,4037,3991,3891,4720,4719,4681,7852,22396,29708,2238,2782,4028,1268,9214,29137,3107,21670,39537,3776,25299,39964
2535,2558,2568,3326,3286,3156,3859,3959,3972,7279,20865,29891,1804,2226,3170,1014,7760,26319,2566,19413,39705,3173,22238,40743
2099,2064,2006,2699,2674,2545,3215,3251,3245,6417,19942,30127,1424,1660,2401,868,6401,23471,2075,16764,39248,2585,19647,41371
1683,1611,1604,2200,2160,2222,2685,2798,2684,5653,18366,30120,1141,1389,2037,713,5391,20855,1666,14950,38795,2096,17186,41023
1382,1322,1247,1735,1730,1778,2132,2318,2207,5265,17005,29905,907,1023,1459,632,4498,18041,1320,12727,37697,1758,15225,40878
1039,1060,990,1447,1453,1447,1930,1880,1901,4890,15615,29671,734,767,1147,572,3991,16399,1112,10927,36564,1451,13093,39466
