1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
46853,44819,40477,45143,42658,37018,43533,40940,34447,32612,22123,7443,57864,44533,21286,55988,38329,10145,53861,32952,6653,42243,20311,2629
45752,45220,40963,44355,43223,37759,43139,41364,35409,32337,23865,8586,56714,48649,24263,54817,42718,12560,52521,36946,8365,41584,23232,3391
44817,44991,40933,43332,43295,38174,42235,41709,35647,32168,25136,9523,53572,52076,28089,52731,46763,15717,50910,40852,10198,40661,25922,4038
42873,43648,40575,41534,42305,38207,40411,41439,36288,30910,26510,10588,50077,53564,31393,49101,50346,18999,47504,44437,12659,39668,28435,4912
40683,42286,39234,38973,41212,37905,38055,40506,35560,29945,28086,11879,45861,54724,34673,45308,52137,22813,44079,47653,15512,37276,31188,5955
37532,40222,38063,36389,39412,36565,35362,39271,35383,28768,29099,13009,41022,54827,37783,40956,53232,26553,40032,49832,18466,35180,33473,7213
34636,37676,36052,33391,37793,35232,32767,37026,34837,27522,29768,14109,36233,54091,40636,36223,54225,30623,35343,51134,21698,33031,36056,8738
30778,34869,34152,30403,34279,33926,29775,34481,33260,26065,30575,15263,31141,50846,42665,31068,53087,34340,30824,51434,25119,30252,38084,10055
27598,31529,31427,27168,31879,31979,27152,32576,31790,24648,31354,17049,26090,48082,44220,26612,51614,37921,26900,50160,28282,27351,39352,12135
24321,28167,28802,24260,28851,29386,23979,29574,29651,22778,31349,18440,21704,43670,44486,21721,48682,40684,22558,48689,31811,24686,40827,13862
21145,24938,26024,21357,25913,27319,21320,26684,27849,21186,31326,19929,17654,39891,44141,18061,45087,43164,18611,46099,34803,22228,41417,16259
17869,21599,23548,18511,22875,24894,18651,24036,25713,19449,31133,20888,13920,34266,43036,14517,40729,44726,15557,42718,37416,19280,41711,18508
15208,18684,20470,15756,19999,22281,15846,21057,23365,17981,30295,22461,11006,29830,40706,11448,35958,45420,12407,39628,39193,16854,41566,20869
12750,16069,18106,13464,17258,19621,13713,18713,21308,16474,29709,23348,8468,24959,38304,9026,31303,44775,9861,35380,40717,14502,40542,23715
10581,13344,15510,11084,14526,17271,11872,16226,19044,14820,29083,25129,6388,20562,34987,6690,26685,43483,7793,31607,40897,12312,39777,26170
8936,11051,13347,9543,12290,14980,9815,13603,16529,13295,28150,26016,4856,16633,31003,5186,22471,41454,6141,27635,41220,10681,38010,28551
7382,9145,11141,8024,10497,12747,8401,11221,14461,12050,26784,26399,3613,13067,27154,3940,18431,38661,4706,23692,40426,8996,36758,30992
5994,7370,9072,6524,8603,10807,7026,9623,12406,10741,25661,27250,2799,10302,23543,2952,15101,35454,3647,20143,38996,7570,33626,33379
4825,6109,7461,5462,6962,9075,5872,8137,10590,9747,24242,27922,2052,7999,19826,2177,11841,31544,2878,16897,37147,6465,31582,35126
3952,4884,6008,4509,5697,7380,4917,6630,9149,8695,22760,28143,1566,5820,16108,1675,9367,27976,2231,13700,34548,5172,28886,37380
3072,3807,4813,3677,4699,6065,3905,5554,7561,7753,21259,28101,1226,4436,13280,1227,7464,24083,1721,11573,32052,4303,26305,38731
2519,2928,3886,3081,3750,4959,3427,4512,6106,7002,19904,28443,932,3263,10497,972,5637,20665,1432,9722,28971,3552,23820,39952
2148,2423,3109,2514,3045,3978,2882,3629,5228,6306,18440,28093,759,2425,8383,815,4404,17254,1180,8182,25952,2927,21278,40445
1638,1827,2404,2031,2381,3308,2378,3045,4311,5659,17064,27760,600,1834,6387,683,3473,14308,961,6698,23444,2450,18536,40544
