1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
647,710,655,966,1016,980,1351,1372,1406,3882,3175,9816,535,672,944,446,1131,8645,828,570,5841,961,547,5448
853,860,797,1182,1161,1141,1614,1682,1531,4333,2977,8818,602,920,1095,517,965,8181,995,497,4794,1151,503,4659
1055,1031,1051,1569,1511,1490,1980,1839,1924,4681,2796,8001,847,1020,1430,589,829,7571,1242,468,4138,1449,457,3783
1308,1312,1296,1797,1801,1759,2257,2245,2308,5267,2783,7151,934,1263,1610,629,793,7112,1453,412,3360,1663,387,3083
1634,1642,1586,2168,2217,2141,2726,2756,2696,5798,2737,6614,1221,1557,2065,763,710,6603,1786,387,2805,2107,387,2547
2113,2064,2018,2634,2692,2668,3100,3278,3214,6427,2725,5838,1550,1879,2509,874,598,5893,2121,347,2268,2517,403,2052
2492,2611,2586,3211,3280,3326,3857,3936,3932,7215,2699,5298,1868,2288,3095,1079,552,5268,2654,380,1874,3108,392,1761
3254,3251,3184,3963,4028,3897,4617,4730,4584,7903,2924,4705,2414,2807,3688,1330,511,4765,3242,390,1605,3882,451,1396
3932,3967,4000,4806,4767,4801,5472,5342,5468,8775,2965,4374,2934,3275,4310,1638,451,4129,3877,463,1296,4638,481,1110
4779,4838,4941,5800,5791,5826,6431,6625,6522,9887,3250,3955,3691,3932,5158,2168,492,3468,4815,509,1108,5577,500,943
5997,6065,6006,6889,6914,6871,7619,7743,7785,10777,3418,3575,4610,4861,6356,2728,522,3034,5812,584,894,6759,625,783
7283,7251,7091,8241,8144,8197,9031,9172,9000,11923,3666,3438,5814,5882,7450,3407,536,2423,6914,633,751,8007,725,635
8714,8561,8734,9561,9894,9637,10608,10414,10434,13101,3881,3274,6933,6842,8812,4481,596,2129,8369,836,637,9548,950,588
10430,10373,10446,11372,11393,11255,12137,12113,11989,14507,4440,2976,8462,8291,10026,5733,755,1788,10050,1007,525,11349,1147,483
12315,12205,12363,13087,13218,13130,13838,13745,13770,15618,4780,2854,10311,9660,11627,7421,949,1479,11858,1201,522,13155,1388,409
14511,14460,14492,15102,15437,15460,15939,15761,15823,17271,5214,2837,12568,11286,13396,9635,1145,1266,14063,1504,463,15011,1671,421
16780,16869,16791,17515,17582,17348,17626,17992,17785,18369,5871,2874,14892,13410,15010,12139,1493,1050,16312,1848,438,17248,2124,388
19175,19347,19431,19920,20031,19887,20257,20035,20251,19785,6622,2741,18002,15627,17417,15040,2052,901,18863,2348,376,19804,2576,348
22077,22058,22279,22460,22457,22412,22209,22253,22330,21312,7153,2755,20670,17746,19021,18555,2822,840,21813,2840,414,22254,3125,407
24857,24939,24835,24583,24671,25025,24662,24473,24805,22469,7874,2955,24166,20794,21656,22151,3611,789,25166,3654,428,24878,3836,430
27475,27935,27892,27539,27095,27176,27277,26993,26837,23976,8733,2932,27726,23649,23691,26418,4885,879,27580,4399,505,27343,4687,488
30490,30741,30703,30078,29826,29840,29343,28644,28992,25017,9847,3139,30913,26636,26097,31274,6191,919,30097,5421,540,29848,5588,532
33414,33379,33334,32418,32020,32216,31229,31367,31292,26389,11054,3270,34626,29844,28492,35960,8055,1001,32922,6647,623,32558,6677,619
35912,35865,35994,34511,34845,34567,33366,33094,33543,27149,11927,3627,37736,32939,30765,40315,10479,1328,35812,8058,776,35096,8008,765
38297,38189,38065,36577,36402,36570,35207,34794,35092,28341,13370,3966,40859,35578,32834,43814,13062,1703,38511,9733,923,36840,9374,930
39707,39994,40122,37852,38010,38207,36428,36485,36255,29152,14341,4237,43207,38536,34845,48177,16157,2212,40596,11598,1175,38749,11237,1190
41522,41435,41568,39490,39399,38965,37537,37491,37985,29636,15866,4787,45584,40484,37091,51505,19769,2723,42136,13601,1418,39484,13164,1395
42559,42392,42683,40337,40212,40254,38628,38640,38030,29927,17127,5347,46995,42884,38486,54015,23754,3698,42890,16226,1771,40800,15018,1686
42983,43089,43061,40440,40776,40795,38743,38693,38921,30096,18406,5877,47570,44433,39744,54519,28199,4682,43610,18393,2239,40861,17175,2097
