1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
45511,44385,41681,43403,42343,38810,42396,40742,36049,31930,21524,7190,57603,45441,23758,55875,37892,9825,53459,31278,5926,41655,19999,2613
44675,44313,41669,43121,42308,38904,41942,40512,36785,31764,23024,7861,56429,49321,26933,54835,42281,12207,51893,35475,7421,41080,22528,3236
43586,43626,41589,41833,42031,39043,40836,40722,36867,31494,24569,9050,53313,52024,30248,52485,46285,15120,50426,39316,9185,40104,25335,3906
41876,42325,40478,40607,40802,38652,39413,40223,36078,30433,25563,10038,49630,53436,33248,49192,50274,18436,47072,42730,11022,38868,27718,4747
39477,40603,39153,38013,39500,37291,37428,39231,35944,29565,26809,11181,45687,54020,36481,45412,51805,22106,43862,46153,13959,37161,30409,5703
37154,38471,37012,35868,37944,35829,34836,37253,35271,28391,28475,12220,40720,54131,38984,40874,53086,25739,39677,48462,16481,34820,33208,6937
34139,35863,34933,33217,35871,34504,32273,35117,33749,27238,29261,13308,36330,53036,41181,36147,54166,29821,35271,50180,19593,32922,35017,8384
30948,33148,32589,30117,32605,32674,29834,32949,32128,25924,30188,14689,31144,49597,43179,31120,53102,33570,31113,50909,22744,29959,37505,9770
27694,30032,29842,27215,30062,30178,27028,30627,30050,24371,30535,15966,26092,46245,43301,26589,51555,37168,26540,49895,26244,27400,38708,11552
24536,26584,26896,24284,27368,27828,24047,28020,27998,22781,31079,17582,21742,42363,43639,21776,48819,40168,22880,48689,29338,24793,40221,13475
21390,23532,24547,21872,24505,25350,21565,25338,26198,21106,31120,18959,17860,38199,42687,18108,45397,42572,18802,46372,32385,22401,40945,15746
18553,20745,21474,18994,21760,22946,18998,22549,23777,19735,30906,19998,14063,32610,40729,14537,41003,44239,15712,43464,34786,19508,41475,17828
15800,17787,19165,16463,18993,20423,16388,20117,21615,18024,30320,21514,11190,28728,38939,11413,36377,45048,12701,40438,37517,17046,41459,20010
13410,15242,16443,13962,16321,17953,14287,17646,19510,16656,29701,22939,8636,23676,35770,9002,31534,44630,10082,36926,39088,14800,40448,22972
11277,12832,14168,11768,13906,15542,12279,15465,17093,15047,29481,24238,6610,19606,32708,6782,27150,43624,7982,32820,39992,12725,39894,25463
9356,10766,12034,10133,11864,13525,10513,12916,15023,13679,28535,25324,4920,15535,28404,5196,22874,41690,6342,29092,40459,10893,38299,27997
7905,8778,9924,8375,10038,11493,8973,10842,12882,12292,27519,26219,3857,12480,24862,3977,18778,38976,4937,25205,40038,9294,36882,30603
6499,7292,8323,7123,8353,9670,7485,9209,11134,11096,25992,27164,2878,9619,21371,2983,15346,35842,3879,21671,39642,7768,34587,32852
5202,6016,6706,5861,6812,8094,6229,7793,9524,9838,24799,27797,2206,7569,17689,2179,12231,32230,3039,18442,38132,6602,31670,35009
4359,4890,5349,4851,5647,6616,5367,6568,8109,9066,23652,28396,1707,5511,14641,1672,9685,28510,2392,15268,35898,5433,29699,36895
3440,3742,4426,4107,4551,5401,4481,5404,6630,8087,22054,28868,1252,4155,11830,1261,7660,24854,1815,12760,34025,4414,26876,38763
2729,3111,3470,3314,3831,4438,3642,4510,5650,7153,20875,28661,1016,3123,9372,1012,5899,21470,1517,11039,30855,3727,24751,39916
2277,2410,2829,2733,3147,3602,3011,3710,4738,6380,19135,28922,799,2290,7438,818,4584,17804,1298,9108,28317,3077,21662,40811
1801,1906,2228,2296,2414,2985,2592,3024,3764,5990,17965,28718,662,1730,5563,702,3662,15096,997,7923,25754,2440,19274,40875
1482,1478,1713,1789,2001,2408,2191,2478,3164,5317,16578,28597,535,1210,4286,577,2919,12436,854,6497,23577,2110,16791,40630
1137,1198,1336,1448,1584,1874,1769,1962,2651,4652,15420,27787,451,940,3127,552,2435,10073,742,5584,20923,1641,14792,40414
943,949,1062,1223,1301,1651,1524,1652,2116,4257,13937,27106,451,679,2369,475,2101,8328,644,4888,18761,1384,12689,38832
786,714,899,976,1025,1277,1277,1408,1800,3932,12995,26329,356,566,1773,498,1850,6839,581,4351,17104,1152,10973,37664
591,602,714,916,863,1048,1192,1140,1409,3629,11777,25583,380,397,1207,498,1755,5612,525,3858,15484,903,9387,36250
490,470,550,705,704,870,1028,1040,1244,3358,10944,24708,324,351,999,477,1688,5107,511,3582,14146,717,7922,34032
405,417,470,635,648,646,853,894,1045,3070,9978,23531,330,352,801,472,1676,4448,456,3180,13052,631,6586,32023
334,319,376,544,517,580,759,763,828,2803,9023,22727,311,314,682,466,1731,4272,485,3001,12381,536,5475,29248
316,294,300,486,473,556,710,702,798,2816,8035,21770,319,349,587,496,1802,4117,384,2710,11734,495,4616,27061
244,268,302,454,454,504,699,666,740,2789,7402,20580,271,379,561,510,1881,4235,409,2587,11232,447,3800,24221
249,245,248,402,453,450,630,638,716,2734,6760,19267,239,394,605,484,2011,4585,377,2443,10953,383,3150,21887
222,269,227,390,393,436,557,650,690,2527,6086,18131,284,486,763,499,2059,4944,391,2239,10728,383,2638,19530
223,240,246,396,450,508,602,624,744,2564,5592,17012,294,512,786,533,2100,5439,375,2090,10580,404,2076,17156
