1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43327,43341,42884,40708,40689,40601,38950,38956,38539,30080,19935,6432,47405,45837,40631,54157,32055,6001,43473,21078,2714,41128,19947,2625
42748,42629,42518,40433,40185,40395,38438,38519,38235,29800,21370,7316,46412,45311,41740,53474,36399,7771,43007,23856,3341,40478,22228,3095
41785,41399,41583,39297,39355,39477,37439,37444,37641,29451,22417,7978,45471,45615,41060,51107,40533,9597,41756,26619,4233,39832,24767,3940
39742,39834,40007,37817,38164,37963,36310,36560,36359,28975,23785,8753,42644,44045,40563,48239,44498,11755,40250,29784,5087,38394,27167,4607
38093,38514,38127,36603,36380,36405,34743,34940,35108,28335,25154,9851,40677,42459,39849,44346,47086,14626,37890,32198,6215,36651,29747,5511
35956,35839,35938,34845,34406,34607,33168,32995,33182,27209,26162,10941,37592,40529,38155,40544,49704,17609,35742,35044,7682,34701,32765,6825
33682,33173,32966,32212,32354,32270,31310,31223,30961,26203,27141,11959,34146,37923,36620,35437,50840,20318,33266,37223,8960,32570,34716,7975
30604,30677,30450,29483,29735,30133,29287,29154,29269,24975,28181,13143,30948,34444,34053,31216,51351,23883,30487,38936,10736,30027,36554,9600
28027,27859,27637,27424,27331,27584,26838,27050,26647,23851,29258,14498,27387,31585,31707,26594,51086,27302,27394,40731,12747,27400,38407,11196
25027,24936,24829,24836,24924,24539,24516,24580,24697,22551,29475,15517,24254,28272,28860,22246,49777,30224,24630,41846,14616,25029,39430,13113
22010,21916,22083,22217,22265,22447,22309,22188,22427,21386,29723,16952,20734,25022,26131,18478,46957,33915,21778,42024,17018,22225,40619,15282
19113,19457,19461,19874,19636,20117,19702,20199,20161,20005,29954,18204,17896,21735,23403,15003,44215,36201,19052,42609,19245,19670,41116,17350
16956,16631,16974,17606,17619,17490,17828,17983,18080,18344,30202,19894,15275,18429,20470,12359,40511,38635,16291,41805,21924,17352,41249,19718
14467,14491,14713,15298,15259,15444,15828,15915,15942,17067,29942,21176,12769,15847,17655,9712,36479,40343,14153,41331,24451,14944,40466,22068
12265,12358,12427,13353,13140,13230,13984,13727,13742,15608,29290,22541,10396,13166,15411,7396,32665,41296,12258,39525,27066,13059,39846,25053
10415,10435,10641,11328,11198,11479,11966,12280,12162,14613,28388,23797,8847,10791,13020,5904,28576,41213,10318,37852,29378,11198,38684,27752
8673,8701,8727,9651,9671,9553,10412,10392,10560,13071,28024,25004,7147,8885,10530,4611,24477,40497,8544,35244,31862,9426,36662,29915
7129,7193,7342,8012,8209,8129,9121,8844,8783,11981,27364,26327,5832,7294,8962,3572,20747,39445,7089,33442,33871,8085,35174,32432
6040,6079,5831,6864,6795,6779,7620,7857,7637,10764,26016,27444,4632,5773,7556,2651,17497,37935,6079,30756,35714,6660,32270,34843
4967,4911,4900,5757,5676,5680,6554,6465,6567,9780,25203,28495,3686,4635,5943,2180,14553,35344,4782,28065,38041,5710,29928,36605
4038,3956,3923,4766,4879,4626,5375,5499,5616,8796,23852,28838,3054,3644,4741,1647,12103,33002,4002,25201,39189,4576,27495,38610
3223,3301,3134,4038,3993,3892,4717,4714,4685,7859,22403,29691,2455,2839,3734,1323,9986,30146,3300,22683,39640,3776,25299,39964
2535,2558,2568,3329,3285,3157,3865,3965,3967,7283,20856,29922,1979,2230,3007,1067,8200,27614,2706,20391,40011,3173,22238,40743
2099,2064,2006,2699,2676,2543,3215,3249,3239,6416,19948,30115,1588,1712,2288,923,7036,24988,2279,17717,39984,2585,19647,41370
1683,1611,1604,2200,2157,2223,2690,2800,2694,5658,18377,30104,1262,1423,1869,741,5835,22458,1783,15642,39624,2096,17186,41024
1382,1322,1247,1735,1732,1778,2130,2319,2198,5264,17007,29929,978,1124,1441,671,5154,19745,1432,13492,38831,1758,15225,40878
1040,1060,990,1448,1452,1447,1935,1877,1901,4888,15620,29660,779,816,1103,554,4169,17621,1175,11570,37495,1451,13093,39466
825,839,842,1181,1184,1231,1560,1600,1560,4246,14550,28906,647,658,890,503,3974,16129,998,9955,35812,1155,11219,38305
715,645,713,1010,991,1022,1380,1351,1383,3942,13123,28040,577,524,666,503,3397,14652,847,8325,33925,939,9642,36886
533,535,578,831,847,831,1132,1103,1248,3560,11857,26795,461,460,531,444,3188,13099,674,7332,32137,760,8173,34680
429,428,449,649,688,691,964,983,952,3455,10958,26275,387,373,471,412,2938,11898,625,6118,30084,625,6711,32473
397,382,396,586,590,610,911,917,854,3182,9974,24902,315,330,358,396,2688,11577,512,5047,27654,542,5680,29839
291,305,313,523,554,467,767,793,736,2976,8931,23686,286,296,311,358,2527,10731,433,4247,25466,512,4723,27642
292,286,241,480,505,500,731,705,672,2704,8089,22727,246,251,306,362,2476,10455,404,3547,22933,457,3826,24653
257,274,274,436,440,447,678,643,641,2755,7009,21187,265,220,259,387,2248,10240,392,2938,20650,404,3233,22293
235,246,235,437,438,399,641,659,656,2756,6495,19668,210,231,221,356,2042,10197,349,2496,18468,364,2623,19833
225,241,221,447,429,409,673,671,650,2663,5919,18666,217,228,299,352,2076,9921,364,2030,16318,400,2081,17231
250,247,240,415,417,433,654,710,628,2816,5319,16925,224,268,271,370,1852,9864,402,1572,14478,399,1681,14932
314,282,303,449,476,554,735,728,715,2764,4832,15638,272,285,311,387,1745,9813,397,1393,12822,440,1405,13158
299,309,297,476,531,545,813,762,792,2921,4366,14243,282,337,402,368,1551,9509,532,1097,10956,476,1175,11117
367,351,384,615,614,578,873,850,885,3146,3905,12989,321,397,473,415,1484,9548,518,941,9351,557,907,9393
448,439,437,707,703,675,972,967,972,3309,3666,11939,367,454,586,388,1337,9251,581,816,8137,623,783,8034
532,513,562,857,833,776,1176,1151,1143,3610,3341,10909,467,543,747,483,1252,8882,710,706,6942,748,610,6595
647,710,655,966,1016,980,1352,1372,1406,3883,3173,9809,523,676,902,438,1079,8619,827,567,5825,961,547,5448
853,860,797,1182,1161,1141,1613,1681,1531,4329,2976,8821,625,901,1083,538,932,8013,1012,507,4792,1151,503,4659
1055,1031,1051,1569,1511,1490,1981,1839,1923,4685,2797,7998,855,1022,1389,595,825,7525,1268,453,4066,1449,457,3783
1308,1312,1296,1798,1801,1759,2257,2246,2308,5264,2784,7155,965,1274,1579,618,792,7003,1477,412,3399,1663,387,3083
1634,1642,1586,2167,2217,2141,2728,2753,2697,5802,2736,6611,1236,1539,2058,767,663,6492,1797,377,2725,2107,387,2547
2113,2064,2018,2634,2692,2668,3097,3282,3213,6427,2723,5838,1619,1904,2467,884,619,5776,2166,363,2233,2517,403,2052
2492,2611,2586,3211,3280,3326,3859,3935,3933,7217,2701,5297,1905,2293,3004,1097,526,5170,2693,375,1898,3108,392,1761
3254,3251,3184,3963,4028,3896,4617,4730,4584,7902,2924,4708,2449,2852,3642,1362,488,4669,3283,404,1568,3882,451,1396
3932,3967,4000,4806,4767,4802,5475,5344,5466,8772,2966,4373,3014,3318,4296,1673,451,3985,3920,451,1279,4638,481,1110
4779,4838,4941,5800,5792,5825,6429,6624,6523,9893,3250,3954,3737,4010,5087,2162,495,3413,4895,523,1085,5577,500,943
5997,6065,6006,6889,6913,6872,7620,7744,7784,10776,3417,3577,4747,4893,6314,2772,510,2926,5905,582,878,6759,625,783
7284,7251,7091,8243,8144,8198,9031,9169,9001,11920,3667,3432,5880,6006,7435,3444,532,2362,6993,650,745,8007,725,635
8713,8561,8734,9562,9895,9635,10609,10415,10431,13103,3878,3276,7078,6951,8816,4536,591,2077,8487,856,633,9548,950,588
10430,10373,10447,11369,11392,11256,12143,12117,11993,14502,4444,2978,8536,8423,10069,5744,764,1767,10167,996,522,11349,1147,483
12315,12205,12362,13087,13221,13133,13836,13741,13769,15618,4779,2854,10475,9886,11654,7476,927,1430,11924,1220,507,13155,1388,409
14511,14460,14492,15102,15434,15458,15931,15768,15826,17271,5213,2836,12725,11487,13498,9654,1149,1256,14107,1535,454,15011,1671,421
16781,16869,16791,17515,17582,17347,17626,17992,17785,18374,5872,2874,15011,13670,15117,12205,1480,997,16455,1861,442,17248,2124,388
19174,19347,19431,19920,20034,19889,20260,20031,20250,19781,6624,2740,18160,15876,17590,15092,2062,870,18990,2328,380,19804,2576,348
22077,22057,22280,22465,22456,22409,22213,22255,22331,21318,7150,2757,20753,18094,19277,18601,2777,821,21853,2890,396,22254,3125,407
24857,24940,24834,24580,24668,25029,24662,24472,24801,22465,7877,2954,24169,21014,21822,22182,3620,780,25186,3657,435,24878,3836,430
27475,27935,27893,27539,27097,27174,27276,27000,26842,23984,8734,2932,27792,24102,23997,26404,4825,865,27580,4449,516,27343,4687,488
