1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
13595,14877,15965,14162,16138,17314,14519,17268,18699,16827,30047,22679,8757,23351,34897,8958,31722,44528,10130,37414,38434,14824,40465,22751
11462,12771,13793,12112,13716,14942,12459,15102,16679,15079,29343,23917,6669,18973,31384,6795,27295,43503,8210,33413,39503,12943,39940,25244
9737,10702,11672,10340,11634,13089,10841,12718,14342,13697,28689,25053,5043,15191,27310,5223,23029,41712,6361,29757,40187,10911,38395,27851
8004,8661,9674,8596,10013,11121,9201,10793,12393,12517,27644,26009,3906,12128,23899,3984,19020,39301,5080,25818,39936,9376,36787,30435
6640,7327,7969,7290,8279,9238,7691,9096,10643,11222,26176,27263,2972,9385,20251,2989,15490,35994,4067,22309,39497,7816,34825,32729
5411,6013,6475,6060,6769,7831,6397,7725,9265,10044,25061,27550,2210,7327,17085,2198,12427,32521,3049,19183,38480,6637,31806,34974
4454,4830,5263,5024,5654,6339,5572,6566,7617,8954,23967,28608,1770,5409,13814,1681,9747,28783,2462,16045,36439,5502,29876,36721
3626,3834,4257,4191,4608,5284,4627,5320,6533,8256,22304,28944,1290,4094,11283,1275,7838,25275,1915,13498,34614,4514,27009,38764
2825,3124,3353,3493,3815,4218,3824,4575,5463,7362,21212,28848,1076,3021,8910,1031,6027,21721,1586,11404,32134,3664,24949,39942
2285,2432,2812,2805,3193,3506,3061,3704,4547,6450,19489,29075,835,2252,7134,828,4662,18198,1278,9803,29005,3140,21879,40928
1893,1951,2111,2370,2432,2895,2690,3079,3616,5962,18284,29227,666,1693,5160,700,3760,15347,1037,8337,26958,2501,19363,40925
1524,1498,1732,1864,1999,2318,2278,2466,3059,5471,16869,28630,549,1205,4021,546,3032,12824,925,6980,24677,2087,16876,40880
1193,1219,1276,1482,1625,1856,1819,2081,2532,4736,15687,28267,494,915,3004,574,2504,10471,730,5894,22346,1673,14969,40381
961,940,1087,1251,1312,1575,1553,1611,2062,4326,14224,27861,423,681,2227,494,2186,8668,678,5132,19906,1421,12824,39214
814,750,827,1023,1052,1315,1322,1446,1798,3892,13174,26605,386,528,1672,484,1886,7014,588,4610,18159,1147,11011,37887
590,615,737,920,915,1037,1193,1175,1371,3779,12061,26085,375,392,1165,478,1821,5963,548,4110,16723,907,9539,36485
504,481,555,745,700,825,1051,1049,1207,3355,11015,25165,331,350,921,506,1757,5293,475,3732,15257,743,7957,34158
406,402,443,613,661,663,887,900,1040,3101,10125,23910,306,349,776,453,1692,4702,461,3305,13976,627,6681,32162
348,350,392,539,533,562,761,770,853,2817,9170,23149,299,294,639,462,1836,4475,460,3044,13246,546,5514,29425
310,292,297,527,491,558,727,712,764,2830,8151,22354,316,304,541,492,1781,4358,400,2806,12473,482,4636,27256
249,278,292,431,441,491,706,669,730,2811,7559,20784,252,379,550,494,1953,4446,395,2637,12113,458,3818,24406
268,237,263,415,461,457,599,639,677,2707,6813,19435,260,364,558,483,2021,4800,361,2415,11397,395,3145,21972
214,256,219,407,390,424,585,617,696,2527,6085,18512,251,459,655,517,2085,5169,372,2238,11312,384,2638,19644
223,253,236,416,451,459,636,685,686,2615,5633,17280,315,461,762,495,2091,5653,368,2066,11022,389,2091,17226
220,257,286,428,423,538,619,642,789,2583,5055,16098,250,578,932,512,2175,6257,394,1930,10534,376,1615,14731
281,264,298,419,497,508,688,786,822,2618,4590,14939,277,680,1137,475,2149,6791,444,1858,10176,447,1437,13114
328,335,340,465,607,591,684,812,883,2835,4279,13667,286,752,1366,477,2102,7402,412,1559,10191,467,1173,10979
352,377,415,548,619,667,809,873,1018,2826,3943,12765,278,872,1738,506,2037,7988,416,1351,9784,559,926,9574
394,429,504,651,717,806,906,1029,1212,3094,3574,11879,302,979,2046,506,2045,8526,482,1262,9320,623,770,8022
527,588,605,682,907,887,1039,1251,1363,3419,3365,10547,361,1110,2471,481,1933,9148,497,1095,8933,725,615,6563
592,679,730,894,968,1152,1120,1370,1691,3570,3152,9961,329,1266,3027,474,1776,9785,559,1017,8416,947,561,5526
767,864,944,1073,1242,1345,1349,1660,1951,4089,2960,8981,426,1362,3412,475,1691,9617,571,900,7868,1111,488,4697
946,1010,1161,1283,1414,1651,1584,1876,2265,4474,2776,8151,397,1561,4151,516,1605,9790,719,819,7162,1395,454,3802
1121,1302,1337,1610,1819,2011,1954,2179,2675,4632,2736,7527,465,1639,4720,546,1426,9721,738,676,6670,1642,386,3114
1487,1618,1754,1951,2162,2506,2249,2508,3192,5354,2675,6905,584,1776,5375,619,1284,9493,861,639,5964,2086,403,2564
1808,1979,2299,2252,2521,3010,2693,3116,3818,5942,2812,6089,705,1925,5919,688,1112,9077,1038,558,5307,2463,390,2054
2326,2544,2805,2745,3018,3552,3197,3612,4244,6628,2774,5673,799,2020,6682,779,1053,8708,1372,508,4588,2994,382,1824
2839,2979,3336,3429,3715,4311,3777,4124,5123,7211,2751,5013,1022,1993,7326,1024,940,8025,1614,486,4045,3819,428,1394
3591,3682,4195,4146,4452,5013,4690,4825,6022,8334,2868,4611,1322,2197,7749,1324,871,7307,1954,494,3450,4554,498,1169
4268,4481,5096,4987,5216,6069,5415,5703,6880,9090,3041,4250,1715,2413,8342,1710,778,6512,2380,472,2864,5440,485,972
5404,5566,6091,6136,6202,7121,6504,6659,7841,9966,3244,3994,2367,2630,8597,2193,776,5943,3095,486,2508,6693,623,770
6586,6827,7275,7221,7193,8133,7547,7874,9173,11166,3566,3659,2915,2707,9128,2955,754,5117,3997,542,2096,7802,716,682
8149,7787,8677,8865,8559,9630,9105,8838,10138,12476,3958,3367,3873,2969,9303,3850,821,4411,5038,613,1776,9329,898,568
9689,9418,10475,10327,10319,11119,10851,10307,11641,13769,4268,3221,5001,3335,9651,5111,930,3699,6424,808,1494,11194,1141,498
11552,11191,11920,12004,11588,12835,12657,11751,13120,15182,4564,3113,6807,3871,9779,6850,1114,3128,8003,967,1315,13024,1383,428
13847,13255,14090,14276,13579,14655,14588,13274,14922,16584,5076,2965,8680,4433,9761,8949,1426,2535,10168,1206,1070,14900,1627,407
16067,15197,16181,16365,15765,16503,16878,15313,16358,18002,5705,2898,11288,5202,9822,11495,1897,2163,12647,1621,857,17022,2076,401
18531,17826,18652,19134,17778,18383,19199,17211,18234,19819,6303,3057,14175,6315,9809,14595,2532,1803,15678,2131,796,19753,2584,343
21551,20475,21125,21603,20013,20629,21677,19464,20101,21241,7189,2993,17792,7563,10001,17896,3366,1643,18656,2671,736,22172,3100,394
24606,23151,23430,24669,22691,22997,24249,21597,21882,22637,7878,2979,21746,9224,10125,21946,4474,1481,22766,3689,748,24814,3777,466
27390,26172,26233,27304,25081,25091,27118,23856,23803,24213,8891,3036,26198,11100,10326,26432,5882,1489,26616,4704,761,27200,4687,471
30585,29115,28791,30500,27555,27276,29865,26391,25702,26031,10024,3233,30916,13612,10940,31108,7778,1552,31091,6157,873,29945,5541,539
33442,32323,31355,33020,30360,29497,32459,28290,27324,26932,11185,3482,36241,16909,11512,36171,9997,1675,35295,8097,939,32717,6733,629
36964,34359,33785,35750,32736,31678,35104,31059,29609,28433,12465,3851,41166,20178,12676,40748,12926,2165,39897,10109,1147,35229,8020,742
39238,37455,36120,38013,35307,33900,36860,33321,31176,29672,13764,4138,45788,23936,13795,44973,16057,2696,43533,12615,1507,37102,9364,935
41284,39423,38010,39919,37241,35091,39083,35445,32983,30151,15112,4584,49355,28219,15374,49499,19788,3413,47131,15442,1982,39112,11288,1173
43069,41105,39691,41453,39034,36910,40226,36987,34141,30974,16590,5149,53152,32577,17353,52730,23869,4428,50063,18941,2531,39892,13154,1446
44342,42626,40920,42624,40385,37667,41295,38879,34952,31688,18128,5616,55408,36877,19875,54760,28436,5812,52194,22378,3312,41125,15141,1709
44814,43677,42058,43348,41497,38900,42225,39659,36290,31805,19877,6232,56676,41636,22029,56129,32979,7503,52844,26458,4337,41196,17486,2103
