1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43327,43341,42883,40711,40690,40602,38941,38955,38542,30074,19932,6431,47287,45610,40853,54005,31866,5930,43353,20996,2738,41128,19947,2625
42748,42629,42518,40430,40182,40394,38440,38519,38236,29807,21374,7311,46096,45261,41840,53478,36193,7650,42765,23706,3297,40478,22228,3095
41785,41399,41583,39296,39356,39479,37438,37445,37641,29443,22413,7984,45246,45400,41094,51000,40404,9453,41611,26418,4191,39832,24767,3940
39742,39835,40007,37817,38163,37964,36312,36559,36356,28978,23783,8753,42550,43846,40523,48218,44374,11645,40142,29682,5043,38394,27167,4607
38093,38513,38127,36605,36380,36406,34740,34937,35105,28331,25159,9848,40574,42219,39782,44309,46858,14374,37849,32010,6201,36651,29747,5511
35956,35839,35938,34843,34408,34604,33171,32998,33189,27214,26160,10942,37414,40210,38066,40438,49481,17492,35603,34849,7575,34701,32765,6825
33681,33173,32966,32211,32353,32270,31308,31225,30956,26203,27142,11960,34193,37593,36421,35453,50867,20149,33199,37086,8917,32570,34716,7975
30605,30677,30450,29485,29735,30135,29291,29153,29272,24975,28179,13143,30894,34302,33770,31201,51161,23468,30423,38809,10621,30027,36554,9600
28027,27859,27637,27424,27332,27583,26830,27048,26643,23852,29260,14498,27393,31328,31433,26692,51078,27151,27550,40565,12625,27400,38407,11196
25027,24936,24829,24836,24921,24538,24523,24578,24697,22550,29474,15513,24327,28072,28677,22229,49655,29915,24560,41620,14545,25029,39430,13113
22010,21916,22083,22217,22266,22447,22304,22190,22432,21384,29721,16955,20810,24887,25946,18475,47056,33674,21848,42039,16802,22225,40619,15282
19113,19457,19462,19873,19636,20117,19706,20198,20158,20006,29952,18206,17970,21606,23129,15076,44269,35981,19066,42395,19226,19670,41116,17350
16956,16631,16973,17606,17619,17490,17827,17983,18080,18343,30201,19882,15349,18283,20209,12372,40571,38331,16388,41793,21698,17352,41249,19718
14467,14491,14713,15300,15259,15445,15830,15914,15939,17068,29940,21185,12848,15776,17533,9763,36673,40230,14223,41318,24280,14944,40466,22068
12265,12358,12427,13352,13140,13229,13983,13727,13740,15611,29294,22541,10517,13112,15164,7411,32786,41172,12305,39612,26997,13059,39846,25053
10415,10435,10641,11327,11197,11479,11963,12282,12163,14611,28394,23801,8909,10759,12817,5925,28753,41080,10389,37862,29168,11198,38684,27752
8673,8701,8727,9652,9671,9553,10417,10391,10561,13070,28020,24996,7223,8858,10462,4640,24582,40541,8608,35388,31657,9426,36662,29915
7129,7193,7342,8012,8210,8130,9122,8843,8782,11979,27365,26329,5957,7300,8873,3590,20939,39421,7181,33482,33841,8085,35174,32432
