1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
47585,45012,39137,45874,42897,35711,44225,40497,33070,32780,22569,7947,57958,44048,19899,56107,38666,10377,54054,33613,7163,42775,20873,2850
46825,45655,40316,45295,43546,36631,43978,41996,34325,32715,24396,8803,56980,48100,22794,54769,42840,12770,52874,37827,8951,42197,23630,3381
45308,45718,40645,44012,43721,37501,42790,42231,34988,32286,25753,10099,53541,51858,26688,52660,46898,15989,50995,41680,10890,40952,26381,4196
43798,44533,39984,41940,43583,37596,40801,41913,35683,31327,27043,10987,50306,53917,30187,49237,50527,19398,47606,45257,13511,39882,29237,5128
40888,43373,39486,39720,42083,38023,38557,41423,35575,30200,28840,12286,45834,54907,33748,45293,52249,23180,44252,48700,16628,37595,31757,6179
38158,41524,38384,36543,40483,36899,35690,40340,35491,28922,29386,13628,41222,55069,37026,40979,53418,26974,40056,50300,19581,35677,33933,7552
34582,38871,36900,33505,38482,35955,32841,38059,34821,27537,30304,14591,36203,54572,40144,36214,54207,30962,35407,51642,22853,32848,36664,8993
30876,36034,34971,30564,35979,34619,29977,35905,34189,26480,30674,16021,31194,51501,42449,31070,53125,34733,30963,51694,26414,30312,38640,10554
27672,32826,32945,27166,33028,32762,27115,33287,32798,24336,31726,17439,26029,48887,44264,26561,51579,38317,26741,50208,29611,27441,39899,12601
24022,29486,30104,24220,29847,31053,23947,30715,30646,23008,31401,19036,21705,44740,45063,21823,48618,41102,22549,48626,33328,24574,41006,14385
20645,25858,27409,21083,26933,28424,21183,27931,29182,21208,31454,20480,17497,40530,44726,18006,44926,43484,18674,45697,36179,22126,41839,16765
17750,22515,24871,18100,23912,26205,18242,24826,26903,19454,30966,21763,13900,35031,43959,14498,40510,44799,15355,42323,38799,19175,42036,18978
14886,19491,21822,15340,20727,23762,15589,21926,24606,17842,30316,22792,11000,30629,42096,11473,35694,45634,12260,38925,40192,16509,41250,21890
12350,16499,19245,12974,17906,20938,13591,19423,22585,16241,29595,24117,8241,25695,39584,9012,31219,44898,9824,34864,41290,14366,40987,24313
10192,13982,16674,10951,15135,18517,11392,16824,20258,14655,28896,25506,6465,21139,36220,6692,26426,43455,7598,30780,41539,12168,39272,26597
8583,11324,14415,9287,12767,16101,9616,13999,17868,13128,27723,25939,4716,17156,32489,5202,22310,41297,6074,26854,41479,10408,38000,29100
7030,9372,11975,7542,10737,13826,8078,11715,15542,11858,26535,26889,3573,13532,28504,3876,18322,38397,4677,22833,40211,8823,36157,31537
5721,7562,9944,6353,8889,11628,6748,10010,13432,10739,24994,27278,2753,10615,24833,2936,14854,35247,3519,19232,38782,7487,32998,33698
4610,6269,8096,5157,7182,9853,5693,8294,11498,9582,23698,27630,1991,8250,20950,2177,11676,31334,2750,16105,36447,6129,31097,35484
3653,4963,6602,4318,5783,8171,4557,6867,9793,8532,22329,27853,1523,6057,17103,1646,9264,27532,2176,13034,33504,5130,28400,37398
2941,3840,5252,3441,4856,6533,3795,5678,8185,7643,20602,27828,1123,4599,14114,1225,7296,23730,1723,10757,31040,4239,25756,38803
2354,2897,4176,2991,3699,5461,3210,4510,6657,6841,19428,28051,944,3390,11143,965,5507,20253,1402,9070,27580,3429,22965,39685
1986,2438,3385,2351,3051,4340,2783,3730,5567,6206,17864,27487,717,2477,9003,814,4294,16818,1103,7521,24702,2859,20545,40043
1560,1832,2585,1919,2486,3507,2281,2987,4718,5544,16525,26998,605,1924,6871,673,3409,13959,932,6226,21743,2357,18354,39769
1306,1396,2013,1553,1930,2799,1925,2415,3750,4983,15284,26412,515,1323,5218,588,2589,11276,808,5235,19135,1902,16002,39676
1025,1103,1602,1330,1572,2334,1597,1971,3111,4615,14080,25921,428,958,3958,541,2234,9207,712,4501,16872,1605,13620,38407
827,864,1257,1140,1167,1782,1447,1652,2463,4106,12943,25147,398,774,2760,496,1784,7249,594,3897,14657,1279,12211,37759
675,674,971,935,1020,1484,1230,1314,2122,3772,11950,24259,370,591,2220,479,1627,5923,536,3502,12994,1056,10358,35875
585,536,751,764,803,1143,1056,1195,1678,3470,11049,23181,350,465,1521,516,1581,4892,532,3292,11678,941,8821,34483
471,452,602,689,725,931,928,1017,1334,3167,10071,22552,341,427,1192,476,1485,4198,527,2952,10562,675,7427,32560
376,384,505,624,599,757,877,844,1178,3048,9289,21607,366,383,971,487,1484,3742,494,2700,9756,603,6295,30377
321,326,410,503,467,654,753,800,984,2854,8487,20645,347,403,832,471,1653,3583,469,2667,9216,521,5237,28120
296,278,345,499,450,597,725,670,892,2759,7810,19744,335,403,748,520,1650,3345,463,2581,8978,471,4386,25388
248,257,270,445,454,526,644,712,837,2787,7162,18899,328,476,735,527,1751,3504,442,2489,8820,439,3758,23339
247,258,298,422,428,557,638,616,821,2647,6471,17913,329,559,810,509,1889,3856,431,2369,8809,388,3063,21105
211,264,276,410,426,580,643,701,881,2509,5935,16910,335,646,990,555,2020,4385,466,2342,8813,409,2537,18717
235,247,283,395,509,531,593,700,884,2678,5551,15715,285,696,1099,503,2062,4748,448,2246,8976,387,2135,16841
234,311,358,416,543,604,602,828,886,2499,5078,14969,288,757,1352,553,2109,5400,430,2108,9077,392,1681,14630
259,310,380,471,572,612,698,815,1057,2685,4617,14292,353,977,1679,552,2219,6075,449,2001,9450,394,1394,12622
307,368,440,465,648,769,669,949,1233,2731,4214,13290,324,1037,2070,488,2205,6857,454,1868,9417,469,1207,11024
326,454,575,501,723,906,797,1119,1313,2833,4044,12606,307,1209,2504,499,2160,7448,514,1790,9581,518,966,9566
426,534,633,605,840,1062,855,1219,1684,2996,3735,11809,356,1328,2971,519,2118,8227,490,1668,9381,641,795,8108
456,659,815,652,1019,1253,905,1409,1903,3284,3542,10883,349,1373,3531,497,2108,8743,505,1452,9450,723,644,6940
551,757,1009,780,1155,1509,1080,1561,2190,3430,3293,10022,352,1577,4316,498,1980,9471,535,1278,9339,855,586,5829
678,918,1191,911,1312,1888,1096,1699,2626,3845,3056,9251,392,1679,4948,483,1809,9845,563,1170,9039,1084,545,4759
809,1129,1493,1111,1610,2260,1466,2014,3032,4135,2976,8615,408,1812,5611,508,1701,10076,640,1097,8472,1231,446,4025
956,1378,1876,1368,1886,2640,1664,2314,3453,4639,2944,8137,422,1781,6315,554,1680,10167,677,962,8010,1599,426,3383
1190,1655,2320,1616,2130,3181,1977,2662,4021,5028,2858,7332,539,1875,6883,558,1508,9919,788,828,7614,1923,366,2733
1490,1947,2802,1973,2491,3767,2375,3030,4778,5514,2792,6772,622,1882,7488,673,1297,9777,959,753,6885,2329,402,2310
1892,2373,3401,2387,3121,4384,2689,3402,5345,6222,2774,6209,733,1892,8115,786,1168,9289,1137,668,6224,2745,392,1919
2447,2785,3983,2842,3361,5038,3286,3974,6043,6784,2853,5695,879,1977,8536,950,1023,8800,1373,681,5579,3479,410,1609
3039,3458,4761,3447,4054,5766,3853,4403,6829,7682,3032,5304,1136,2044,8971,1281,999,8030,1733,583,4891,4239,412,1290
3627,4068,5801,4312,4723,6716,4776,5060,7529,8625,3048,4844,1499,2027,9107,1666,883,7291,2152,548,4252,5090,537,1107
4525,4733,6863,5140,5463,7687,5545,5753,8618,9375,3290,4414,2033,2123,9409,2130,865,6635,2772,596,3522,6146,594,875
5562,5712,7811,6283,6185,8759,6797,6567,9444,10749,3562,4067,2767,2170,9365,2937,847,5837,3586,642,2998,7459,681,738
7002,6940,8929,7663,7324,10030,8001,7380,10525,11799,3878,3971,3541,2311,9167,3830,919,5029,4725,743,2610,8816,830,620
8658,8020,10267,9220,8315,11122,9511,8599,11607,13319,4208,3601,4765,2511,8841,5066,1012,4206,5958,823,2187,10518,1068,559
10425,9393,11849,11035,9767,12428,11391,9901,12729,14772,4623,3411,6282,2847,8620,6814,1183,3593,7658,1052,1859,12470,1325,477
12547,10983,13505,13140,11366,13744,13582,11255,13576,16114,5295,3308,8423,3186,8285,8964,1512,2982,9658,1373,1516,14494,1629,424
15023,12739,15180,15403,12802,15208,15958,12383,14855,17917,5714,3299,10821,3936,7708,11436,1952,2472,12116,1745,1311,16649,1982,392
17846,14902,17071,17801,14835,16592,18514,14454,15986,19236,6533,3217,13877,4716,7600,14468,2632,2107,15314,2288,1121,19189,2465,440
20548,17195,18849,20855,16900,18360,21061,16017,17407,20894,7276,3287,17567,5781,7317,17921,3605,1855,18401,3111,977,21923,3091,404
23847,19883,20588,24157,19256,19630,24079,18096,18617,22968,7980,3330,21607,7171,7151,22018,4621,1688,22437,3957,1025,24406,3699,424
27294,22881,22812,27363,21631,21289,27000,20492,19969,24761,9463,3437,26180,8943,7149,26389,6114,1692,26649,5256,1003,27038,4590,516
