1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43330,43327,42873,40728,40663,40627,38959,38986,38481,30144,20016,6430,51674,47107,37243,55667,34343,7378,46659,23330,3078,41129,19945,2625
42753,42641,42529,40439,40235,40407,38503,38600,38253,29901,21426,7317,50437,48100,38439,53964,39035,9377,46372,26847,3992,40477,22228,3094
41806,41426,41574,39368,39358,39442,37621,37488,37632,29482,22478,8029,48566,48977,39551,51704,43318,11468,44623,29874,5029,39830,24770,3941
39734,39813,40009,37839,38205,37992,36320,36625,36333,28997,23837,8746,46004,48350,40652,48995,46737,14342,42771,33082,6226,38397,27167,4607
38129,38520,38141,36586,36398,36397,34817,35032,35121,28351,25186,9880,43020,47229,40240,44882,49693,17616,40193,36462,7637,36649,29744,5510
35944,35843,35939,34903,34446,34633,33185,33168,33322,27232,26212,10975,39024,45357,40333,40831,51476,20542,37299,38733,9154,34705,32764,6826
33677,33174,32979,32215,32407,32322,31385,31285,30949,26316,27175,12055,35066,42794,39150,35874,52397,23829,34228,41037,11053,32563,34719,7975
30617,30701,30440,29456,29749,30145,29326,29226,29354,24976,28225,13079,31156,39634,38240,30935,52700,27830,30596,42835,12883,30028,36552,9600
28059,27861,27643,27460,27343,27609,26884,27133,26780,23867,29330,14546,26920,36036,36007,26592,51430,31300,27196,43976,15440,27404,38408,11197
24976,24958,24853,24810,24939,24550,24447,24643,24731,22492,29507,15584,23198,32197,33847,22112,49656,34554,24211,45003,17784,25030,39431,13111
22017,21917,22074,22250,22298,22488,22259,22265,22504,21426,29726,16990,19407,28743,31271,18316,46639,37654,20787,44559,20319,22223,40618,15283
19105,19462,19470,19869,19682,20118,19685,20245,20246,20018,30060,18241,16396,24797,28452,14745,43190,39824,17766,43915,23001,19671,41117,17351
16964,16628,17002,17565,17617,17541,17834,18001,18104,18356,30165,19921,13548,21098,25212,11836,38938,41875,15195,42782,25904,17350,41250,19717
14460,14498,14701,15275,15268,15465,15748,15941,16016,17028,29970,21189,11178,17326,22407,9167,34744,42912,12753,40904,28304,14946,40463,22069
12259,12370,12439,13353,13150,13228,13948,13708,13798,15638,29190,22630,8798,14573,19529,7076,30367,42810,10643,38689,30513,13056,39848,25055
10415,10419,10642,11316,11175,11503,11976,12334,12210,14563,28495,23855,7195,11860,16568,5457,25963,41723,8809,36142,32918,11199,38684,27749
8665,8702,8727,9646,9680,9574,10373,10415,10605,13050,27998,25042,5752,9328,13931,4216,22008,40415,7199,33414,34419,9426,36659,29915
7130,7197,7346,7976,8213,8132,9066,8837,8793,11970,27370,26318,4429,7707,11502,3312,18145,38833,5982,30526,36503,8084,35177,32434
6039,6082,5841,6856,6798,6797,7630,7854,7694,10722,25966,27436,3543,5784,9589,2442,14901,35619,4775,27565,38027,6662,32268,34842
4966,4905,4892,5761,5692,5686,6486,6433,6586,9751,25137,28553,2845,4578,7745,1890,12375,33146,3996,24671,38999,5708,29930,36606
4030,3953,3933,4752,4860,4615,5377,5487,5630,8774,23907,28831,2286,3447,6099,1454,9980,30035,3250,21731,38766,4577,27493,38611
3222,3304,3128,4050,3984,3902,4697,4728,4689,7843,22293,29719,1811,2754,4796,1217,8153,26930,2631,19312,38722,3776,25296,39965
2530,2555,2574,3312,3281,3168,3836,3949,3978,7269,20856,29787,1391,2093,3787,894,6661,23699,2110,16889,38283,3173,22243,40742
2100,2066,2009,2689,2681,2537,3174,3264,3274,6389,19927,30182,1167,1579,2833,771,5440,20537,1783,14762,37418,2584,19648,41369
1679,1609,1603,2189,2154,2228,2689,2781,2681,5649,18280,30085,922,1243,2231,668,4446,17938,1349,12814,36306,2097,17182,41021
1383,1320,1240,1732,1730,1784,2121,2300,2222,5241,16992,29838,770,880,1697,623,3836,15786,1127,10896,34987,1758,15226,40882
1036,1065,994,1446,1452,1451,1927,1883,1900,4877,15582,29652,640,691,1286,564,3326,13745,984,9274,33049,1451,13094,39466
829,837,845,1181,1186,1234,1548,1590,1556,4211,14523,28831,521,580,1002,507,2984,11872,840,8234,31127,1155,11218,38304
714,643,710,1010,986,1016,1374,1339,1383,3941,13019,27992,423,444,727,453,2650,10553,659,7130,29613,939,9642,36885
532,534,581,828,838,834,1130,1104,1242,3558,11858,26754,369,403,586,427,2573,9482,636,5915,27675,760,8174,34681
431,428,449,649,695,691,959,980,969,3436,10955,26230,326,300,447,432,2423,8812,520,5101,25751,625,6710,32469
395,383,394,586,591,607,911,917,844,3213,9915,24825,291,298,413,423,2433,8201,446,4282,23727,542,5680,29843
292,304,313,524,549,469,761,783,725,2934,8917,23596,275,233,360,395,2326,7996,379,3834,21680,512,4724,27640
289,286,241,481,505,498,735,710,679,2713,8080,22721,231,240,313,411,2271,7821,390,3112,19707,457,3825,24652
258,274,275,431,444,445,677,640,653,2748,6991,21190,230,212,318,408,2203,7868,360,2675,18097,404,3234,22295
236,246,234,442,432,401,642,661,646,2757,6484,19600,221,246,299,387,2109,8003,332,2244,16409,364,2621,19834
224,242,221,446,439,409,674,661,652,2624,5933,18601,231,262,317,448,2092,8351,356,1975,15052,400,2081,17229
251,248,241,411,409,434,641,725,626,2837,5319,16940,221,287,344,394,1926,8587,398,1590,13469,399,1682,14932
314,282,304,447,475,555,736,715,727,2777,4809,15591,225,365,484,403,1959,8874,360,1327,12074,440,1405,13157
298,308,296,478,533,542,811,764,787,2895,4381,14263,266,389,571,422,1836,8885,455,1195,10686,476,1175,11116
365,352,384,614,615,578,866,858,886,3145,3882,12967,279,456,647,418,1705,9072,488,954,9535,557,906,9396
451,437,437,708,705,680,973,974,970,3295,3669,11927,330,505,871,422,1557,9403,493,876,8216,623,784,8033
530,513,562,851,833,776,1174,1127,1169,3602,3333,10891,373,686,1009,442,1479,9209,580,730,7251,748,610,6595
649,709,655,966,1017,978,1348,1383,1392,3882,3162,9833,419,750,1278,469,1353,9078,723,656,6475,961,547,5448
852,862,799,1182,1156,1142,1597,1674,1557,4301,2975,8825,561,931,1525,505,1237,9015,828,535,5389,1151,503,4659
1054,1030,1050,1573,1513,1505,1979,1836,1913,4694,2816,7993,575,1108,1848,565,1050,8500,1002,480,4718,1449,457,3783
1304,1313,1300,1787,1800,1754,2238,2243,2326,5236,2771,7186,747,1321,2238,568,1018,8217,1209,442,3916,1663,387,3083
1633,1645,1581,2160,2216,2144,2709,2760,2721,5796,2735,6566,941,1473,2628,688,838,7621,1453,413,3339,2107,387,2547
2117,2063,2022,2627,2684,2673,3102,3261,3196,6370,2701,5850,1160,1802,3174,822,792,7149,1744,358,2751,2517,403,2052
2487,2607,2582,3204,3273,3321,3832,3913,3941,7242,2700,5317,1444,2177,3778,913,688,6468,2106,371,2274,3108,391,1760
3246,3256,3189,3979,4034,3913,4598,4712,4615,7908,2924,4719,1790,2414,4246,1221,638,5876,2607,387,1994,3882,452,1397
3941,3957,4000,4784,4752,4791,5441,5355,5454,8714,2978,4375,2219,2923,5177,1444,588,5166,3183,426,1545,4638,481,1110
4775,4836,4944,5796,5797,5813,6394,6594,6524,9868,3233,3971,2861,3437,6014,1856,543,4634,3819,446,1393,5576,500,943
5988,6071,5999,6866,6885,6893,7577,7699,7779,10770,3422,3559,3570,3884,7000,2529,571,3908,4760,490,1160,6761,626,783
7282,7253,7097,8233,8138,8187,8998,9150,9016,11878,3667,3459,4495,4584,7792,3171,555,3356,5925,604,956,8006,724,635
8713,8549,8735,9558,9899,9653,10581,10380,10408,13122,3871,3273,5789,5440,8894,4205,694,2712,7218,690,801,9548,950,588
10421,10373,10447,11362,11359,11243,12099,12092,12012,14422,4430,2994,7099,6346,9937,5390,776,2338,8603,833,671,11347,1147,483
12311,12195,12355,13062,13206,13129,13820,13609,13705,15640,4777,2857,8813,7462,11038,7040,962,2007,10492,1134,597,13157,1388,409
14490,14449,14497,15126,15397,15431,15855,15728,15807,17237,5218,2843,10962,8937,12406,9261,1244,1618,12765,1281,520,15011,1671,421
16795,16849,16789,17488,17594,17335,17654,17957,17779,18375,5861,2852,13392,10488,13596,11782,1630,1410,15089,1692,509,17247,2124,388
19152,19361,19426,19877,19997,19880,20202,19939,20175,19712,6628,2771,16253,12146,15172,14717,2206,1219,17621,2087,416,19806,2576,348
22093,22040,22274,22499,22418,22387,22247,22210,22278,21396,7107,2755,19467,14250,16488,18287,2998,998,20832,2734,449,22253,3125,407
24865,24929,24825,24565,24633,25009,24666,24364,24736,22390,7884,2957,23410,16715,18059,21980,3873,1018,24167,3371,463,24879,3837,430
27465,27925,27891,27535,27071,27158,27227,26916,26823,24074,8704,2940,27069,19211,19599,26488,5255,1033,27594,4265,538,27343,4686,488
30501,30744,30667,30056,29856,29803,29360,28596,28779,24937,9922,3112,31216,22681,21618,31104,6723,1135,30708,5350,575,29846,5588,532
33419,33359,33338,32441,31958,32202,31275,31337,31317,26468,11033,3289,35283,25798,23254,35989,8825,1269,33809,6777,634,32556,6676,619
35912,35874,35987,34494,34855,34564,33357,33061,33435,27232,11932,3619,39385,29086,25415,40629,11379,1554,37344,8302,789,35099,8010,765
38284,38192,38050,36603,36358,36516,35328,34701,35037,28324,13374,3962,42913,32379,27075,44661,14126,2026,40265,10067,1000,36836,9374,930
39734,39975,40120,37912,37996,38139,36435,36448,36154,29192,14334,4244,46020,36163,29324,48562,17665,2542,42932,12196,1229,38752,11235,1190
41532,41457,41549,39526,39396,38914,37608,37555,37876,29620,15895,4812,48577,39062,31271,52460,21318,3326,44783,14782,1590,39488,13164,1395
42557,42378,42674,40335,40215,40290,38713,38560,37990,30080,17142,5357,50356,42387,33414,54324,25603,4456,46493,17374,2034,40795,15018,1686
42994,43116,43076,40476,40834,40723,38875,38808,38855,30112,18430,5881,51259,44477,35397,55374,30429,5645,46947,20259,2492,40864,17178,2097
