1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
44149,43785,42772,41989,41272,40174,40674,39723,38066,30976,20591,6747,56219,46749,28365,56013,36862,9116,51461,28693,4660,41217,19937,2612
43345,42998,42219,41113,41097,39976,40187,39391,37748,30752,22001,7444,55190,49594,31292,54786,41678,11506,51035,32527,5985,40543,22267,3122
42244,42164,41526,40309,40188,39403,39007,39180,37229,30336,23605,8372,52507,51785,33896,52135,45477,14085,48989,36133,7474,39956,24935,3955
40508,40536,40208,38845,39567,38255,37418,38289,36604,29795,24458,9261,48938,52346,36619,49146,49309,17276,46268,39814,9129,38461,27157,4620
38501,39221,38511,37364,37210,36757,36215,36665,35422,28842,25906,10401,44912,52886,38456,45322,51552,20643,42662,43117,11249,36770,29892,5539
36422,36518,36176,35134,35872,35178,34217,34826,34537,27879,27108,11465,40516,52173,40567,41031,52695,24264,39304,45685,13620,34682,32792,6837
33739,33859,33647,32419,33339,33319,31516,33154,32092,26753,28074,12523,35896,50226,41611,36152,53642,28192,35265,47688,16033,32535,34818,8033
30615,31475,31044,30042,30947,30790,29364,30669,30275,25349,29353,13858,31260,46637,42492,31011,53149,32141,30916,48838,19055,30019,36722,9704
28151,28497,28259,27293,28227,28512,27107,28609,28500,24049,29917,14988,26475,43267,41770,26466,51618,35695,26800,48742,22070,27486,38480,11185
24755,25384,25524,24581,25750,25697,24431,26054,25788,22834,30039,16412,21929,39356,40735,21874,48897,38533,23038,48275,25162,24984,39573,13144
21824,22312,22708,21982,23069,23560,21738,23360,23903,21118,30372,17537,18034,35029,39534,18219,46200,41623,19324,46754,28466,22254,40641,15411
19062,19835,19989,19665,20298,20898,19641,21242,21907,19896,30858,19388,14703,30039,37453,14534,41457,43110,16235,43980,30787,19636,41185,17415
16526,17054,17689,17235,18142,18588,17010,18752,19415,18334,30134,20430,11716,26092,34462,11534,37180,44554,13218,42168,33118,17332,41283,19749
14098,14605,15055,14808,15432,16144,15161,16617,17261,16860,29762,21928,9089,21854,31614,8954,32341,44202,10747,38774,35663,14904,40465,22248
11970,12442,12925,12709,13483,14182,13233,14302,15236,15367,29445,23137,7047,17607,27793,6767,28014,43381,8534,35263,37250,12961,39892,25035
10172,10575,10939,10870,11371,11952,11347,12540,13106,13958,28889,24585,5414,14008,24176,5278,23517,41785,6954,31384,38805,11189,38602,27749
8388,8565,9172,9145,9796,10237,9782,10518,11438,12934,27587,25568,4173,11211,20904,4052,19590,39601,5517,27964,39553,9416,36708,30030
6929,7319,7587,7628,8232,8580,8294,8941,9728,11515,26929,26780,3331,8873,17652,2990,16115,36733,4328,24589,39378,8045,35072,32574
5743,6018,5987,6507,6759,7303,7043,7722,8311,10417,25592,27884,2466,6582,14685,2274,12857,33510,3410,21374,38682,6624,32224,34904
