1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
48824,45263,36200,47230,42331,32721,45145,40294,30189,33526,23553,8725,58283,42875,17665,56017,39019,10663,54224,35140,8013,43477,21925,3171
48334,46090,37498,46412,43953,34247,45124,41856,31605,32929,25392,9790,56800,47417,20519,54796,43146,13281,53274,39204,10012,43001,24932,3777
46781,46468,38944,44963,44721,35257,43494,42720,33140,32728,26697,10865,54015,51211,24054,52669,47087,16465,50967,42920,12211,41717,27783,4678
44766,46419,39283,42756,44592,36449,41653,42668,34044,31688,28153,12044,50512,53947,28246,49200,50793,19937,48036,46783,15442,40373,30756,5774
41609,45289,39064,40383,43873,36880,38859,42917,34978,30391,29381,13183,45846,55190,32050,45359,52361,23787,44361,49668,18451,38265,33045,7078
38395,43301,38761,37156,42487,37304,36244,41658,35320,29262,30405,14634,41230,55640,35617,41015,53586,27622,40142,51234,21446,35717,35561,8307
34602,41579,37914,33831,40298,36733,33016,40275,35339,27748,30918,16027,36317,55205,38907,36176,54269,31689,35464,52294,24923,33269,37650,9973
31362,38453,37116,30715,37951,36008,30214,37620,34774,26161,31083,17271,31107,52773,41841,31095,53310,35351,31026,51927,28465,30181,39560,12013
27388,35374,35113,27077,35707,35003,26798,35625,34086,24841,31799,18810,26020,49908,44151,26491,51260,38866,26728,50260,32568,27593,41083,13758
23398,32080,33009,23788,32350,33010,24020,32640,33006,23011,31602,20100,21698,46110,45784,21883,48538,41642,22428,48244,35863,24533,41697,15798
20350,28224,30520,20560,28976,31209,20876,29948,31231,21012,31380,21598,17429,41682,45725,18034,44673,43882,18650,44960,38179,21564,42248,18444
17149,24633,27838,17524,25593,29034,17824,26886,29619,19331,30590,22883,13796,36424,45366,14432,40272,45394,15190,41741,40503,18892,41905,20947
14357,21220,24882,14808,22901,26525,15344,23711,27312,17850,30176,24042,10870,31972,43981,11463,35473,45717,12146,37729,41697,16138,41409,23480
11977,17992,22097,12576,19156,24281,13044,20836,25117,15947,29170,25097,8263,27038,41876,8979,30828,45036,9687,33698,42417,13924,40207,25781
9647,15260,19541,10671,16636,21005,10971,17725,22767,14325,28274,25933,6168,22093,38416,6706,26247,43119,7422,29619,41954,11894,38592,28191
7979,12345,16911,8734,13988,18758,9344,15457,20447,13004,26719,26378,4685,18006,34615,5179,21995,41179,5936,25279,41753,10114,36975,30563
6451,10203,14323,7068,11534,16066,7577,12941,17906,11411,25628,27064,3543,14242,30874,3866,18004,38194,4471,21473,39964,8402,34351,32322
5207,8244,12020,5930,9557,14021,6390,10642,15714,10560,24018,26936,2682,11251,26956,2930,14516,34769,3431,17838,37818,7087,32118,34581
4211,6678,9697,4875,7846,11703,5253,9019,13387,9437,22636,27079,1922,8665,23125,2147,11526,30722,2718,14771,34997,5935,29713,35993
3349,5264,8020,3887,6329,9668,4211,7350,11462,8457,21047,27387,1453,6532,18958,1653,9005,26905,2078,11914,32225,4898,26641,37359
2773,4088,6546,3255,4990,8099,3619,5999,9694,7457,19650,27274,1088,4804,15590,1222,7065,23270,1630,9739,28676,4120,24052,38394
2144,3105,5086,2661,3944,6462,3024,4859,7998,6649,18216,26806,810,3649,12442,920,5318,19592,1327,8030,25364,3395,21545,38632
1764,2499,4170,2202,3145,5412,2561,3826,6526,6061,17009,25889,725,2654,9974,799,4113,16273,1072,6557,22230,2657,19356,38708
1468,1823,3149,1762,2551,4136,2176,3046,5532,5424,15166,25341,581,1995,7789,667,3263,13210,868,5344,19467,2190,17106,38167
1206,1462,2452,1534,2104,3405,1836,2580,4393,4884,14414,24727,493,1433,5848,577,2486,10722,775,4517,16715,1854,15079,37512
1025,1136,1945,1325,1567,2726,1577,2120,3701,4477,13330,24119,431,989,4513,539,2054,8743,687,3944,14256,1603,12843,36540
765,869,1459,1051,1281,2136,1377,1696,2996,4034,12166,23250,389,865,3304,502,1721,6635,611,3419,12225,1236,11263,35249
693,712,1161,969,1018,1699,1228,1342,2385,3747,11130,22401,381,637,2384,498,1528,5486,563,3015,10681,1048,9889,33662
559,532,909,762,838,1312,1083,1191,1929,3497,10353,21350,363,515,1772,488,1373,4391,521,2751,9331,886,8391,31982
508,433,700,705,714,1090,979,1068,1629,3292,9633,20669,322,486,1342,498,1401,3837,557,2633,8660,709,7044,30280
386,388,574,606,613,910,826,932,1319,3067,8948,19857,357,414,1131,499,1439,3374,483,2487,8041,626,6048,28202
342,312,456,518,512,718,802,840,1162,2907,8056,19046,409,451,965,453,1481,3181,487,2465,7463,548,5170,26508
301,324,359,513,481,687,771,712,1020,2859,7584,18041,370,527,880,559,1584,2925,505,2399,7127,442,4438,24002
282,265,352,468,430,679,664,732,981,2671,6954,17342,354,573,877,541,1738,3168,523,2394,7184,449,3699,22067
229,297,357,495,480,639,734,693,1036,2590,6518,16505,357,652,994,510,1752,3423,476,2371,7521,435,3007,20124
248,266,322,419,542,617,634,825,957,2668,6025,15848,346,726,1146,545,1942,3977,485,2263,7633,381,2602,18204
241,323,387,445,585,665,683,826,1000,2675,5405,15239,376,839,1337,566,2074,4388,477,2367,7895,413,2201,16115
283,313,446,435,589,714,622,896,1186,2722,5253,14376,329,990,1645,559,2092,5071,491,2247,8252,415,1869,14497
288,403,476,477,692,790,725,964,1328,2740,4778,13656,292,1123,2095,533,2239,5798,488,2174,8563,404,1512,12847
291,466,583,505,712,1005,723,1151,1492,2810,4430,13097,365,1273,2486,503,2235,6464,520,1963,8998,496,1247,11110
362,561,702,547,922,1154,791,1275,1775,2811,4089,12341,362,1366,2940,532,2199,7178,523,1921,9277,524,1067,9683
416,646,879,623,1019,1336,878,1400,2041,3037,3842,11663,363,1439,3642,535,2218,8065,487,1843,9593,672,859,8499
472,763,1061,693,1145,1645,900,1568,2362,3251,3711,11170,377,1607,4242,491,2167,8582,498,1680,9468,721,728,7341
573,927,1293,763,1316,2086,1022,1773,2800,3525,3467,10468,363,1755,5046,473,1991,9317,562,1528,9556,839,626,6247
608,1074,1612,897,1566,2408,1214,1954,3170,3832,3332,9682,373,1781,5827,485,1917,9827,551,1403,9551,1048,599,5313
783,1283,2009,1056,1840,2752,1412,2186,3671,4070,3214,8870,419,1836,6515,494,1805,10045,626,1259,9119,1244,476,4422
917,1490,2454,1329,2003,3428,1599,2516,4302,4485,3060,8485,465,1939,7077,576,1722,10236,711,1112,8821,1513,464,3699
1118,1733,2881,1497,2269,3788,1880,2740,4868,4916,3053,7832,494,1851,7644,560,1548,10274,717,1050,8273,1879,392,3115
1378,2076,3414,1782,2665,4459,2177,3244,5481,5423,2936,7264,526,1915,8393,656,1433,10089,912,853,7894,2230,413,2637
1780,2454,4045,2243,3059,5138,2603,3509,6292,6150,2937,6768,711,1825,8902,779,1234,9582,1087,815,7137,2619,403,2153
2181,2884,4795,2637,3504,5895,2976,3816,6778,6602,2954,6288,855,1885,9128,948,1121,9142,1365,739,6382,3365,409,1847
2679,3304,5687,3287,4016,6588,3750,4204,7456,7546,3090,5793,1049,1885,9569,1271,1015,8369,1619,677,5779,3994,470,1510
3410,3934,6649,4046,4447,7469,4353,4804,8424,8314,3283,5360,1490,1937,9554,1643,960,7613,2001,672,5001,4885,499,1302
4178,4424,7411,4598,5097,8499,5301,5412,9185,9261,3472,4974,2024,1833,9273,2141,906,6974,2701,650,4313,5834,611,1015
5276,5307,8315,5970,5759,9359,6423,6067,10073,10404,3605,4533,2645,1922,9206,2878,882,6139,3528,703,3785,7123,714,890
6504,6241,9423,7094,6655,10335,7682,6739,10671,11675,3875,4224,3379,2018,8774,3815,959,5293,4645,771,3068,8574,802,733
7927,7148,10692,8791,7493,11202,9090,7867,11631,13056,4189,4088,4737,2128,8456,5025,1069,4547,5854,925,2603,10174,1044,598
9871,8322,11917,10498,8466,12288,10948,8645,12442,14660,4940,3786,6151,2411,7808,6826,1197,3862,7449,1155,2274,12104,1324,535
12034,9801,13168,12697,9806,13294,12942,9822,12794,15792,5384,3649,8403,2797,7267,8941,1574,3158,9494,1406,1871,14078,1686,489
14501,11092,14647,14838,11449,14411,15595,10982,13946,17432,6110,3527,10645,3294,6817,11408,1983,2630,12029,1883,1564,16494,1993,476
17296,13052,15659,17599,13006,15272,18182,12689,14569,19382,6725,3533,13732,4089,6423,14462,2724,2239,15188,2432,1340,18783,2498,473
20019,14977,17201,20566,14939,16382,20755,14227,15489,21222,7422,3531,17613,4981,6025,17920,3682,1963,18518,3301,1202,21495,3106,424
23829,17748,18409,23615,16711,17630,23823,16201,16479,22538,8384,3674,21500,6450,5789,22075,4653,1826,22074,4220,1158,24309,3868,495
26898,20011,20316,27185,19357,18775,27003,18058,17365,24841,9829,3733,26133,8066,5742,26361,6213,1738,26626,5681,1168,27215,4741,519
30946,23021,21618,30787,22023,19986,30125,20744,18592,26361,11007,4024,31038,10215,5803,31039,8227,1771,31047,7588,1246,30347,5802,601
34525,26098,23422,34298,24304,21545,33588,23351,19896,27567,12262,4200,36207,12857,6058,36183,10578,2053,35578,9481,1406,33409,7107,696
37912,28980,25204,37234,27671,22987,36452,25845,20880,29561,13651,4568,41151,16145,6629,40712,13507,2379,39960,12071,1797,35855,8608,859
41329,32007,27237,40378,30207,24678,39261,28430,22261,30689,15267,4934,46334,19828,7564,45159,16743,3082,44494,14907,2190,38303,10024,1092
44186,35873,28818,42761,33492,25958,41383,31678,23698,31633,16862,5617,50599,23752,8911,49552,20696,3858,48169,18346,2930,40069,12142,1308
46916,38122,31007,44677,36045,28229,43555,34061,25335,32459,18347,6128,53605,28582,10408,52849,24671,5027,51354,21928,3758,42283,14252,1641
48262,40917,32657,45963,38663,29774,44834,36608,26790,33093,20298,6896,56459,33377,12273,54933,29516,6562,53158,26569,4874,43169,16472,2031
48982,43335,34758,47000,40519,31467,45458,38499,28777,33562,21764,7718,58021,38458,15055,56210,34084,8432,54550,30656,6419,43568,19289,2567
