1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
48502,45460,37591,46757,42614,34072,44729,40424,31534,33235,23112,8528,58134,43443,18490,56048,38942,10561,54102,34573,7758,43187,21400,2988
47867,45800,38850,46216,43717,35172,44770,42033,32473,33078,25009,9362,56893,47632,21302,54850,42974,13133,53221,38687,9556,42754,24427,3648
46257,46290,39489,44478,44536,35909,43338,42444,33870,32419,26427,10535,53881,51474,24978,52631,47032,16321,50968,42548,11762,41563,27144,4398
44280,45824,39601,42632,44229,37023,41383,42593,34767,31617,27885,11655,50503,54049,29084,49214,50708,19696,47956,46261,14720,40070,30216,5442
41772,44499,39433,40171,43397,37360,38797,42213,35350,30312,29009,12779,45904,54909,32566,45361,52347,23596,44243,49436,17830,38142,32669,6767
38014,42771,38571,37019,41726,37414,36056,41256,35428,29307,30145,14306,41176,55505,36036,41010,53513,27413,40114,50819,20810,35597,34732,7953
34694,40680,37743,33655,39548,36321,32904,39630,35242,27631,30583,15453,36298,55099,39398,36154,54248,31416,35480,52198,24089,33234,37582,9525
31190,37501,36230,30571,37404,35724,30155,37124,34480,26152,31166,16849,31004,52366,42032,31079,53262,35146,30982,51901,27739,30295,38893,11419
27542,34555,34353,27253,34642,34065,26894,34585,33627,24822,31707,18270,26157,49394,44270,26508,51338,38653,26798,50198,31423,27409,40689,13261
23651,30917,32037,23863,31451,32300,24145,32174,32358,22794,31544,19657,21636,45824,45557,21857,48617,41484,22443,48413,35039,24621,41584,15230
20377,27252,29215,20824,28319,30317,20920,28871,30597,21250,31392,21084,17473,41232,45440,18044,44673,43740,18655,45350,37607,21627,42347,17619
17311,23849,26700,17666,24897,27833,17919,26336,28473,19458,30791,22628,13840,35939,44770,14454,40462,45174,15191,41800,39814,19210,41726,20216
14641,20644,23670,15004,21938,25526,15449,22893,26231,17706,30252,23485,10900,31466,43662,11471,35526,45685,12203,38140,41313,16238,41673,22886
11936,17331,20988,12637,18689,22925,13224,20405,24227,16132,29430,24883,8234,26604,40904,8987,30946,45012,9743,34090,42022,14036,40309,25136
