1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
1633,1644,1586,2163,2216,2143,2716,2747,2726,5791,2738,6584,973,1488,2555,681,844,7488,1457,406,3253,2107,387,2547
2117,2063,2018,2625,2686,2671,3094,3270,3195,6385,2692,5856,1224,1782,3068,827,748,6992,1789,360,2689,2517,403,2052
2487,2609,2582,3201,3270,3324,3838,3931,3937,7227,2713,5300,1462,2186,3699,942,670,6393,2187,353,2235,3108,391,1760
3249,3253,3190,3978,4037,3902,4616,4705,4609,7920,2914,4708,1844,2430,4154,1209,621,5783,2707,406,1893,3882,452,1397
3938,3961,3997,4792,4754,4798,5440,5365,5459,8724,2974,4380,2293,3041,5052,1472,585,5035,3201,402,1542,4638,481,1110
4782,4835,4943,5788,5797,5818,6405,6579,6532,9880,3245,3973,2934,3463,5966,1866,531,4510,3971,474,1352,5577,500,943
5983,6069,6004,6881,6896,6879,7585,7709,7764,10759,3417,3560,3700,3943,6880,2543,559,3800,4846,494,1123,6760,625,783
7283,7252,7095,8238,8145,8196,9000,9175,9009,11908,3667,3447,4606,4737,7736,3192,550,3278,6092,621,920,8007,725,635
8715,8558,8733,9557,9890,9653,10599,10376,10419,13090,3881,3274,5913,5575,8903,4258,686,2619,7346,699,771,9548,950,588
10426,10373,10446,11369,11370,11245,12090,12098,12015,14460,4439,3008,7322,6533,9855,5399,775,2297,8660,854,669,11346,1147,483
12316,12198,12359,13070,13209,13138,13842,13633,13713,15634,4777,2846,8841,7719,11152,7065,953,1934,10717,1144,585,13156,1388,409
14493,14451,14494,15115,15422,15426,15882,15743,15812,17234,5198,2843,11149,9168,12588,9322,1235,1593,12833,1286,496,15012,1671,421
16788,16849,16782,17501,17586,17338,17644,17959,17768,18392,5884,2848,13479,10823,13707,11786,1603,1380,15299,1716,495,17247,2124,388
19163,19374,19433,19880,19992,19887,20206,19999,20195,19731,6619,2767,16479,12548,15454,14753,2206,1155,17844,2082,419,19805,2576,348
22094,22035,22276,22491,22449,22391,22254,22216,22311,21383,7122,2750,19718,14648,16783,18274,2997,988,20846,2772,447,22254,3125,407
24851,24931,24831,24556,24640,25019,24633,24356,24763,22389,7874,2962,23476,17151,18407,22042,3836,1003,24312,3400,459,24878,3836,430
27472,27938,27891,27540,27064,27151,27245,26959,26826,24056,8713,2940,27088,19782,20114,26359,5216,1004,27682,4261,527,27343,4687,488
30494,30735,30671,30065,29846,29828,29379,28624,28812,25007,9902,3113,31201,23047,22099,31160,6646,1099,30610,5337,564,29847,5588,532
33421,33364,33342,32454,31987,32201,31271,31305,31318,26406,11024,3292,35121,26243,23924,36002,8742,1265,33647,6800,620,32559,6677,619
35914,35859,35995,34497,34847,34574,33362,33097,33471,27183,11947,3616,39424,29530,25951,40664,11282,1530,37143,8217,801,35096,8009,765
38289,38202,38056,36579,36386,36518,35267,34716,35065,28332,13380,3961,42562,32896,27791,44633,14035,1981,40135,10061,983,36837,9373,930
39723,39985,40112,37899,37995,38164,36453,36478,36166,29181,14318,4249,45776,36396,29961,48457,17442,2511,42683,12120,1217,38752,11236,1190
41526,41448,41566,39522,39386,38925,37570,37532,37918,29629,15884,4799,48327,39314,32035,52370,21225,3233,44522,14612,1575,39484,13165,1395
42558,42385,42673,40333,40209,40284,38704,38574,37955,30046,17162,5364,49973,42375,34046,54316,25414,4392,45906,17171,1967,40799,15017,1686
42986,43109,43063,40463,40847,40760,38848,38771,38896,30117,18417,5878,50886,44563,35991,55314,30258,5545,46617,20068,2475,40862,17177,2097
