1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
7187,7005,8907,7731,7581,9830,8092,7538,10371,11959,3857,3821,3580,2394,9293,3828,914,4969,4699,713,2500,8931,813,612
8788,8320,10283,9437,8583,11134,9743,8866,11612,13320,4252,3567,4766,2625,9101,5074,991,4125,6069,827,2076,10659,1089,529
10649,9704,11821,11191,10043,12451,11501,10216,12889,14805,4644,3252,6378,2962,8691,6811,1176,3511,7679,1057,1694,12543,1357,472
12796,11338,13484,13367,11756,13948,13864,11661,13672,16225,5123,3283,8454,3384,8519,8978,1498,2935,9674,1347,1465,14506,1613,417
15136,13112,15478,15520,13268,15322,16054,12805,15061,17914,5741,3280,10813,4042,8072,11412,1938,2404,12203,1698,1238,16766,2004,416
17976,15595,17185,17945,15309,17045,18562,14972,16486,19238,6490,3168,13966,4939,7924,14489,2613,2072,15349,2249,1040,19361,2473,402
20755,17693,19370,20878,17514,18642,21210,16479,17915,20986,7215,3240,17576,5984,7721,17918,3581,1810,18382,3057,966,21961,3071,390
23901,20575,21243,24510,19838,20370,24174,18771,19118,23127,8023,3182,21628,7524,7520,21998,4598,1686,22588,3850,960,24494,3725,438
27446,23447,23440,27381,22271,21878,26851,21022,20707,24590,9261,3352,26084,9236,7624,26405,6092,1642,26515,5174,987,27085,4561,500
30791,26200,25453,30553,24864,24230,29960,23460,22244,25901,10453,3527,30981,11540,7753,31064,8008,1649,30924,6979,1038,30305,5695,551
34118,29419,27883,33815,27626,25730,33458,25854,23612,27837,11489,3854,36390,14153,8305,36181,10412,1903,35450,8937,1165,33117,6677,627
37073,32652,30167,36567,30344,27606,35921,28497,25219,29114,13051,4135,40788,17861,8965,40695,13259,2300,40159,11274,1433,35370,8116,763
40749,35379,32415,39234,33090,29277,38191,31159,26777,30201,14422,4470,46356,21459,10085,45106,16417,2872,44221,13627,1857,37965,9710,918
43071,37623,34148,42151,35851,31271,40637,33847,28599,30834,15913,4937,50410,25393,11310,49501,20404,3705,47730,17203,2482,39450,11342,1257
45313,40245,36078,43322,37954,32940,42229,35919,29950,32102,17530,5558,53139,30428,13222,52899,24358,4812,50987,20612,3234,41277,13325,1501
46436,42409,37435,44667,39891,34681,43709,37860,31311,32651,19168,6077,56442,34943,15357,54831,29090,6231,52777,24668,4135,41949,15795,1777
47366,44189,39081,45211,41467,35597,44402,39637,32780,33100,20880,6942,57658,39476,17869,56130,33638,8125,54134,29006,5358,42230,17994,2215
