1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41076,40035,38702,39213,37601,35101,29856,20574,8018,46800,36502,25525,45208,32097,19311,44186,28556,14385,41099,19804,2614
40635,40271,38340,38436,37876,35463,30113,22045,8841,46065,38147,26218,44609,34113,20057,43336,30992,14729,40813,22453,3250
40012,39335,37895,37980,37459,35118,29734,23471,9640,44942,38889,26576,43104,35460,20504,42392,33005,15926,39938,25242,3817
38500,38293,36862,36798,36645,33938,28970,24520,10385,42462,39509,26528,41232,37135,21155,40774,34557,16652,38144,27370,4644
36420,36839,35378,35128,35431,33248,28219,25476,11290,40045,39799,26882,39045,38092,21887,38365,36159,17149,36619,29969,5738
34756,35023,33730,33446,34219,32026,27251,26741,12318,37185,39579,26724,36411,38670,22148,35849,37568,18171,34845,32526,6791
32122,33291,31905,31563,32111,30466,26393,27476,13361,33707,39033,26386,33292,38392,22284,33390,37951,18781,32366,34500,8138
29874,30969,30110,29071,30707,28932,25097,28119,14523,30529,37958,25882,30629,38211,22755,30232,38136,19736,29980,36899,9627
27234,28287,27501,26898,28318,27447,23614,28743,15593,27496,36360,25823,27500,37739,22943,27096,38363,20353,27139,38318,11246
24928,25674,25482,24421,26258,25286,22249,28863,16798,24037,34523,24866,23972,36324,23175,24340,37439,21443,24621,39593,13133
22007,23455,23085,22050,23918,23364,21288,29469,18128,20833,33142,24370,21213,35193,23553,21363,36811,21960,22213,40442,15136
19665,20663,20838,19946,21655,21143,19629,29316,19182,18013,29922,23650,18220,33316,23488,18291,35528,22918,19698,41357,17405
17320,18332,18232,17820,19652,19394,18122,29081,20520,15407,27892,23348,15844,31359,23914,16136,34492,23482,17287,40805,19847
15086,16431,16475,15575,17641,17623,16759,28743,21451,12950,25936,22492,13479,29198,23993,13679,32495,24655,15177,40838,22102
12709,14399,14433,13452,15448,16061,15601,28119,22190,10859,22867,21968,11255,27061,24063,11631,30504,25113,13256,39867,24956
11164,12341,12615,11691,13716,14178,14095,27503,23611,9132,20706,21163,9491,24819,23800,9718,28291,25490,11181,38384,27529
9527,10404,11262,10273,12030,12576,12896,26819,24384,7349,18545,20513,7797,22554,23588,8408,26027,26221,9389,36749,29809
8026,9004,9538,8626,10340,11218,11867,26220,25460,6093,16520,19995,6658,20351,23648,7086,23877,26864,8219,34829,32428
6754,7717,8435,7423,9081,9985,10737,24663,26160,5075,14331,19278,5460,18262,23666,5846,21713,26778,6824,32275,34625
5459,6590,7101,6367,7642,8769,9808,23457,26913,4208,12577,18595,4674,15981,23196,4785,19392,26981,5584,30009,36398
4819,5406,6068,5402,6627,7892,8862,22350,27222,3256,10930,17689,3686,14204,22716,3919,17553,27058,4563,27416,38216
3857,4614,5149,4581,5741,6880,7938,21050,27599,2677,9458,17036,3041,12683,22422,3196,15258,26676,3819,24535,39303
3252,3735,4572,3881,4949,6205,7274,19460,27916,2211,8134,16371,2549,11038,21605,2715,13444,26395,3168,22100,41130
2671,3270,3874,3267,4199,5331,6444,18261,27785,1646,6959,15822,2082,9564,21037,2239,11777,26058,2594,19827,41034
2138,2659,3322,2685,3573,4803,5896,17219,27850,1387,5947,15092,1730,8310,20428,1824,10251,25432,2084,17232,41147
1770,2316,2861,2328,3151,4306,5367,15800,27417,1144,5081,14018,1415,7006,19524,1551,8905,24751,1748,15106,40750
1478,1855,2580,1939,2674,3799,4849,14723,26873,910,4461,13493,1159,6158,18513,1224,7656,23168,1415,13299,39567
1227,1669,2226,1738,2194,3320,4405,13576,26030,770,3731,12688,951,5145,17627,965,6543,22327,1088,11301,38165
1046,1387,1982,1453,2105,3067,4127,12342,26000,610,3107,11684,811,4403,16618,909,5432,20856,977,9468,36474
909,1201,1805,1261,1733,2786,3801,11351,24434,544,2720,11153,664,3808,15433,743,4606,19745,814,8021,34521
779,998,1604,1111,1565,2623,3615,10124,23693,477,2305,10237,595,3177,14462,678,4102,18396,652,6837,32123
671,875,1350,1056,1361,2316,3380,9128,22713,377,1874,9499,515,2753,13231,602,3389,17077,618,5440,30246
606,756,1276,882,1280,2280,3192,8442,21488,344,1642,8579,448,2326,12187,545,2887,15661,482,4693,27381
579,709,1147,854,1196,2023,3034,7719,20506,317,1380,7808,414,1890,11270,464,2449,14214,468,3733,24909
535,654,1223,851,1103,2053,3000,6995,19405,298,1245,7278,431,1757,10109,476,2041,12612,447,3077,22222
535,657,1064,752,1024,1930,2801,6324,18274,269,1043,6642,406,1463,9182,431,1838,11823,383,2628,19489
496,657,1093,810,981,1823,2945,5780,17110,267,952,6012,391,1222,8210,447,1569,10355,405,2077,17341
557,656,1080,773,987,1781,2999,5283,15532,300,882,5346,386,1152,7379,447,1435,9245,426,1740,15216
558,641,1079,832,1054,1787,3083,4768,14928,307,760,4812,430,1055,6735,490,1217,8299,430,1415,13165
591,724,1136,878,1082,1731,3225,4555,13640,380,739,4441,484,955,5969,563,1096,7415,456,1140,11366
687,815,1108,985,1182,1845,3385,4066,12543,385,709,4092,478,938,5387,556,1049,6577,593,909,9504
761,798,1238,1064,1251,1997,3579,3927,11504,449,742,3644,613,868,4953,611,923,5853,663,801,8114
903,980,1386,1297,1395,2112,3829,3659,10458,520,757,3424,698,849,4430,757,933,5329,759,627,6842
1103,1040,1540,1439,1560,2267,4021,3529,9808,611,738,3149,839,867,3940,925,972,4737,932,549,5626
1344,1297,1745,1709,1734,2456,4479,3334,8832,777,798,3025,968,913,3753,1074,961,4233,1117,482,4674
1555,1570,1934,1999,2007,2602,4885,3286,8180,919,943,2950,1140,1031,3550,1286,985,3999,1449,492,3866
1810,1819,2221,2223,2271,3016,5421,3173,7456,1130,1028,2812,1361,1104,3370,1516,1099,3773,1730,418,3193
2206,2218,2573,2735,2698,3340,5910,3295,6834,1400,1142,2922,1686,1279,3375,1869,1256,3488,2150,361,2580
2646,2680,2992,3224,3205,3761,6565,3328,6398,1731,1344,3016,2027,1357,3274,2245,1305,3370,2550,384,2138
3259,3260,3469,3831,3830,4357,7138,3370,5931,2179,1612,3105,2477,1642,3440,2785,1509,3328,3144,432,1737
3864,3802,4185,4535,4342,4911,7833,3445,5480,2635,1913,3382,2942,1809,3521,3305,1660,3456,3891,409,1405
4780,4563,4943,5524,5061,5638,8774,3661,5073,3191,2264,3520,3685,2184,3586,3996,2032,3315,4564,507,1164
5603,5486,5866,6234,5804,6489,9649,3712,4733,4071,2831,3956,4474,2470,3988,4789,2164,3398,5612,569,968
6850,6615,6889,7405,7035,7702,10574,3995,4517,5017,3212,4648,5398,2936,4317,5925,2531,3626,6816,655,833
8100,7821,8110,8765,8252,8744,11801,4394,4247,6204,3970,5112,6587,3402,4556,6907,2964,3873,8107,818,677
9328,9114,9559,10313,9530,10036,13058,4597,4110,7495,4719,5696,7859,4159,5079,8268,3306,4107,9432,928,607
11143,10835,11069,11765,10799,11374,14223,4954,4083,9026,5482,6427,9566,4844,5652,10008,3999,4398,11208,1139,486
12940,12397,12865,13543,12504,12899,15510,5592,4026,10713,6551,7441,11448,5540,6060,11860,4601,4865,13095,1331,497
15154,14291,14648,15287,14485,14732,16903,6157,3846,12893,7778,8374,13631,6467,6899,13767,5355,5297,15175,1694,429
17347,16370,16500,17599,16136,16179,18090,6560,4041,15086,9186,9527,15516,7445,7383,16158,6176,5782,17468,2129,419
19391,18757,18394,19696,18164,17989,19565,7386,3824,17867,10598,10722,18460,8881,8388,18667,7163,6278,19738,2604,424
22022,20743,20832,22288,20133,20031,20867,8125,4048,20869,12163,12143,21168,10222,9320,21388,8315,6837,22424,3183,453
24565,23448,23130,24242,22395,21909,22509,8884,4175,23933,14199,13460,24152,11586,10088,24262,9492,7377,24953,3810,481
27202,25964,25807,27013,24341,24158,24067,9879,4423,27555,16137,14826,27181,13272,10923,27265,10885,8078,27461,4669,514
29780,28261,27781,29182,26523,25714,25015,10933,4332,30879,18224,16382,30499,15040,12171,30247,12237,8581,29784,5697,571
32150,30841,30420,31371,28943,27878,26015,11864,4825,34010,20384,17587,33582,17108,13048,33008,14090,9390,32400,6832,659
34620,32700,32099,33542,30686,29303,27142,12781,5090,36963,23299,18734,36423,19088,14050,35505,15851,10217,34707,7964,801
36834,34946,33899,35208,32687,31036,28021,13973,5352,39787,25704,20334,39011,21367,14990,38691,17855,10604,36893,9504,898
38139,36887,35452,36679,34431,32289,29161,15318,5918,42704,27931,21750,41583,23324,15814,40882,19734,11675,38404,11383,1121
39954,37954,37042,37696,36009,33661,29799,16795,6415,44785,30319,22781,43123,25501,16717,42075,22315,12263,39862,13044,1427
40688,38900,37633,38622,36569,34283,29697,18101,6840,45893,32680,23759,44820,27989,17727,43831,24328,13015,40340,15093,1735
40924,40036,38261,39474,37711,35220,29980,19259,7477,46645,34556,24818,44924,30122,18466,44241,26651,13531,41150,17269,2159
