1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41163,40501,40233,39168,38551,37354,30220,20252,7012,48370,38022,26638,46298,32647,18284,45646,28450,12042,40988,19759,2565
40620,40681,39700,38300,38638,36990,30257,21698,7766,47225,39873,27357,45653,34819,19339,44723,30676,12993,40808,22417,3209
40015,39733,39148,38310,38124,36738,29789,23322,8698,46052,40782,28126,44735,36788,20150,43778,33328,14078,39985,25156,3768
38727,38397,38191,36854,37161,35965,28901,24311,9443,43668,41806,28619,42263,38566,20972,41862,35330,15071,38091,27326,4588
36650,36892,36198,35376,35475,34547,28425,25443,10289,40735,41754,28494,40373,39786,21716,38899,37333,15880,36636,29981,5687
34757,34825,34367,33558,34400,33353,27791,26952,11551,37956,41475,28557,37387,40492,22771,36495,38649,17134,34907,32527,6724
32280,32880,32326,31854,31866,31178,26448,27988,12808,34399,40415,28370,33860,40583,23517,33322,39568,18321,32288,34484,8080
29691,30392,30322,29305,30219,29514,25198,28189,13872,30583,39550,28164,30348,40002,24017,30448,39802,19163,30014,36865,9577
27372,27792,27485,27034,27865,27866,23885,29199,15000,27386,37267,27709,27425,39285,24193,27459,40171,20520,27169,38290,11171
24895,24983,25556,24615,25559,25327,22394,29375,16352,23673,35232,27247,23771,37751,24834,23648,39798,21924,24584,39617,13096
22222,22800,22585,22178,23097,23102,21287,29880,17744,20579,32799,26505,20816,36092,25138,21155,38457,23005,22247,40423,15102
19900,20196,20387,20005,20807,20679,19766,29928,19045,17657,30112,25802,17973,34365,25239,18067,37440,24174,19709,41367,17338
17191,17611,17733,17665,18587,18739,18278,29893,20204,14762,27438,24942,15239,32124,25969,15730,35714,25486,17319,40880,19807
15005,15574,15650,15585,16466,17012,17079,29513,21525,12244,24405,23744,12758,29615,25894,13042,33681,26216,15174,40891,22098
12963,13619,13609,13490,14375,15124,15520,29018,22464,10193,22151,22931,10934,27226,25812,11134,31789,26717,13296,39894,24850
11212,11498,11837,11745,12615,13074,14135,28221,24050,8469,19354,21781,8907,24619,25774,9463,29558,27600,11163,38422,27528
9433,9774,10280,10312,10940,11347,13057,27863,25059,6908,16857,20584,7445,22261,25359,7933,27071,28212,9411,36897,29815
8009,8254,8509,8667,9308,10009,11832,26825,26125,5654,14688,19365,6031,20056,24833,6638,24709,28685,8264,34856,32385
6834,6983,7333,7473,8123,8679,10711,25464,27192,4512,12684,18601,4980,17690,24410,5468,22217,29021,6789,32321,34689
5546,5895,6020,6316,6808,7371,9735,24371,27691,3726,11016,17451,3992,15555,23751,4373,20244,29080,5620,30052,36417
4733,4794,5012,5413,5700,6451,8853,23090,28599,2952,9388,16501,3366,13646,23480,3588,17642,29155,4552,27539,38307
3787,4001,4173,4472,4853,5387,7873,21889,28604,2369,8090,15509,2674,12066,22510,3059,15498,28610,3813,24590,39372
3241,3214,3441,3771,4209,4622,7179,20517,28814,1942,6775,14380,2264,10362,21594,2599,13418,28077,3169,22173,41111
2606,2763,2973,3166,3411,3780,6403,18936,29395,1510,5717,13515,1805,8968,20867,1991,11927,27651,2582,19877,41097
2090,2229,2398,2620,2915,3388,5808,18081,29349,1273,4971,12737,1625,7506,19937,1650,10483,26938,2069,17261,41263
1743,1873,1936,2158,2517,2889,5218,16527,28615,1070,3989,11763,1263,6627,18737,1394,8867,25618,1736,15207,40855
1408,1510,1724,1901,2082,2374,4762,15276,28353,817,3488,11006,1086,5608,17854,1118,7783,24431,1409,13344,39722
1183,1284,1355,1605,1692,1979,4277,14187,27744,692,2995,10119,926,4760,16926,974,6647,23045,1082,11312,38344
992,1057,1116,1321,1504,1714,3920,12715,27436,531,2492,9471,752,4202,15463,821,5640,21896,970,9494,36574
824,905,970,1212,1291,1444,3716,11602,25987,498,2009,8740,685,3417,14700,708,4834,20468,805,8027,34646
665,707,830,954,1045,1349,3388,10248,25025,434,1851,8200,532,3092,13607,629,4095,19061,640,6850,32206
613,625,682,885,978,1283,3288,9441,23985,387,1614,7454,480,2622,12633,560,3583,17490,614,5437,30324
519,529,634,808,912,1129,2952,8630,22630,311,1376,6877,451,2260,11527,552,3039,16226,469,4668,27499
523,510,557,771,831,1046,2883,7985,21587,315,1214,6311,434,1911,10715,501,2458,14727,456,3738,24957
463,408,539,726,774,1012,2734,7080,20449,288,1090,5767,378,1687,9703,447,2199,13616,445,3086,22262
473,487,469,659,714,913,2715,6387,19028,274,940,5302,391,1386,8881,415,1914,12255,382,2617,19527
416,469,533,690,709,951,2713,5842,17893,262,837,4909,392,1278,7960,408,1661,10570,397,2067,17400
468,457,531,636,753,949,2800,5256,16409,288,844,4593,370,1166,7352,429,1480,10005,416,1729,15264
497,482,573,694,830,1017,2900,4688,15475,310,757,4228,386,1071,6676,482,1270,8894,417,1395,13214
530,582,636,810,861,1031,3099,4428,14162,343,725,4006,413,977,6069,487,1175,8030,446,1132,11350
623,658,720,887,973,1226,3071,3934,12785,382,670,3807,449,877,5543,517,1051,7015,581,907,9493
679,718,781,977,1092,1313,3392,3769,11846,414,726,3419,540,916,5211,614,982,6358,653,779,8119
809,850,991,1229,1265,1442,3650,3448,10712,449,743,3378,666,897,4636,707,998,5716,756,627,6832
1028,960,1118,1347,1355,1635,3839,3114,10015,543,773,3108,757,951,4458,839,907,5248,926,533,5593
1283,1216,1295,1586,1609,1961,4371,3107,8829,701,847,2980,864,966,3951,990,977,4651,1104,476,4654
1496,1487,1604,1883,1932,2211,4656,3009,7964,849,1039,3117,1069,996,3958,1166,976,4265,1443,473,3859
1751,1812,1931,2198,2297,2615,5282,2786,7382,1059,1052,3072,1258,1146,3854,1414,991,4016,1707,409,3159
2084,2177,2331,2641,2675,2930,5796,2935,6602,1238,1247,3188,1448,1203,3672,1649,1086,3731,2153,349,2554
2627,2709,2789,3067,3255,3499,6436,2866,5988,1600,1397,3251,1821,1382,3658,2060,1163,3516,2559,369,2132
3162,3230,3262,3766,3822,4183,6922,3009,5650,2008,1700,3713,2220,1597,3684,2452,1230,3465,3147,416,1705
3954,3880,4093,4514,4455,4824,7835,3020,5006,2416,1907,3693,2688,1740,3657,2913,1417,3436,3897,401,1374
4726,4642,4737,5390,5197,5556,8718,3248,4644,3001,2345,4105,3380,1949,4024,3600,1619,3341,4573,486,1141
5533,5657,5825,6153,6166,6618,9620,3209,4234,3687,2813,4475,4170,2263,4056,4452,1687,3387,5609,555,948
6802,6751,6941,7362,7402,7884,10561,3473,3870,4572,3320,5025,4995,2652,4305,5412,2004,3345,6805,644,800
8090,8093,8225,8768,8689,8751,11766,3818,3643,5650,3971,5588,6120,3163,4493,6412,2289,3497,8145,798,653
9403,9496,9816,10151,10145,10394,12898,4140,3589,7057,4705,6199,7418,3679,5115,8025,2693,3595,9472,915,576
11219,11309,11399,11789,11435,12031,14268,4453,3365,8435,5465,6852,8833,4267,5516,9412,3153,3800,11205,1120,464
12934,12787,13358,13753,13114,13529,15749,4950,3293,10159,6587,7831,10788,5006,5814,11301,3692,4113,13059,1326,473
15240,15031,15064,15404,15170,15422,16922,5551,3054,12130,7751,8773,12713,5858,6459,13135,4197,4220,15227,1677,406
17494,17102,17140,17591,16991,17371,18225,5839,3161,14654,9135,9791,15103,6870,6988,15624,4848,4534,17496,2113,385
19601,19581,19225,19843,18997,19118,19731,6721,3078,17167,10543,11035,17809,8019,7707,18303,5869,4935,19738,2577,401
22144,21633,21722,22251,21173,21372,21055,7570,3191,20281,12303,12125,20866,9261,8617,21075,6794,5242,22493,3152,416
24578,24353,24194,24557,23374,23439,22740,8203,3230,23541,14265,13699,24089,10599,9209,24064,7739,5729,24893,3802,461
27312,26925,27044,27306,26038,25863,24043,9262,3400,27315,16231,15261,27320,12385,9888,27586,9183,6227,27489,4617,489
30002,29278,29132,29164,27588,27546,25211,10154,3410,30850,18454,16178,30520,13699,10727,30237,10669,6679,29805,5690,541
32336,31835,31879,31620,30050,29720,26075,11167,3854,34694,20934,17808,33746,16288,11536,33352,12289,7256,32385,6836,635
34439,33885,33760,33338,32092,31491,27297,12141,4061,37671,23512,19255,37138,18125,12852,36358,14342,7785,34691,7926,770
36831,36059,35673,35373,34169,33057,28373,13342,4428,41014,26070,20985,40273,20489,13587,39283,16302,8339,36864,9494,863
38467,37966,37189,36892,35935,34479,29269,14611,4827,43070,28772,22253,42304,23137,14489,41662,18739,9000,38350,11321,1095
39810,38943,38537,37848,37229,35755,29764,16250,5267,45900,31361,23396,44529,25789,15494,43393,21060,9674,39809,12994,1408
40481,40066,39535,38826,38075,36755,29994,17347,5866,47574,34105,24459,45776,28181,16322,44618,23387,10475,40386,15068,1689
40803,40745,40139,39444,38676,37334,30282,19044,6327,48302,36415,25806,46469,30716,17357,45280,26069,11325,41249,17182,2124
