1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40812,40541,40701,38472,38549,38477,29867,19823,6468,51739,46790,36864,55216,34848,7407,47505,23660,3234,41010,19750,2562
40344,40570,40192,37958,38623,38128,29981,21237,7215,50694,48466,37892,54514,39387,9372,46532,27091,4076,40797,22415,3209
39809,39340,39604,37700,37874,37729,29696,22804,8093,49162,48533,39592,52063,43346,11718,44817,30065,5134,39949,25145,3773
38310,38075,38258,36436,36758,36330,28761,24044,8824,46306,48458,39949,48825,46617,14502,42919,33428,6155,38112,27328,4581
36461,36505,36492,35091,34904,35001,28384,25175,9795,42754,47515,40562,45163,49843,17414,40420,36516,7800,36638,29976,5695
34679,34386,34214,33349,33389,33367,27486,26593,10890,39253,45900,40508,40695,51645,20633,37283,39214,9289,34884,32504,6721
32226,32646,32176,31630,31165,31221,26357,27480,12103,35380,43159,39174,35944,52821,24423,34437,41188,11412,32316,34490,8083
29779,29914,30146,29122,29429,29218,25133,28157,13319,31097,40102,38147,31222,52686,28154,30684,43458,13100,29999,36849,9562
27242,27323,27274,26982,27033,27359,23863,28880,14533,27285,36608,36292,26205,51743,31668,27369,44399,15460,27167,38317,11175
25005,24674,25122,24672,24712,24705,22372,29304,15679,23097,32933,34173,22188,49505,35075,24116,45440,18109,24580,39574,13083
22254,22397,22154,22363,22320,22506,21501,29955,17320,19789,28811,31664,18252,46721,37665,20512,44599,20873,22232,40443,15104
19906,19770,19872,20207,20082,20010,19884,30071,18658,16094,24932,28618,14687,42430,40359,17635,43970,23339,19728,41351,17326
17484,17159,17220,18031,17851,17870,18408,30105,19880,13367,21143,25885,11791,38921,41369,14870,42668,25968,17332,40867,19809
15204,15345,15145,15868,15792,16153,17031,29838,21359,10892,17636,22640,9211,34550,42488,12503,41028,28487,15160,40899,22090
13022,13347,13199,13711,13777,13912,15827,29396,22153,8839,14571,19536,7223,30145,42716,10590,38731,30854,13302,39895,24847
11344,11378,11353,12002,12160,12240,14201,28732,23786,6974,11948,16831,5474,25711,42363,8753,36010,32893,11165,38415,27513
9667,9541,9852,10602,10489,10539,13193,28297,25179,5565,9621,13989,4201,21996,40724,7072,33355,35263,9414,36920,29817
8139,8085,8161,8899,8864,9125,11850,27471,26315,4423,7739,12000,3190,18262,38467,5854,30402,36346,8251,34851,32379
6877,6889,6945,7617,7814,7690,10865,26146,27329,3534,6050,9768,2458,14953,36051,4628,27294,37922,6810,32335,34673
5647,5768,5734,6443,6406,6547,9852,24968,28187,2908,4566,7748,1865,12199,33239,3829,24099,38284,5614,30053,36414
4782,4752,4680,5555,5386,5631,8968,23802,29070,2225,3551,6229,1403,10066,30203,3089,21500,38557,4562,27552,38310
3861,3897,3835,4581,4609,4636,7992,22538,29154,1701,2763,4892,1136,8135,26504,2534,19103,38790,3819,24584,39387
3271,3167,3271,3908,3993,3933,7254,21039,29780,1427,2111,3826,972,6662,23445,2041,16704,38365,3156,22173,41101
2642,2672,2678,3278,3161,3209,6445,19728,30041,1133,1541,2918,785,5366,20476,1653,14629,37369,2589,19893,41107
2147,2175,2174,2645,2753,2765,5831,18501,30219,870,1243,2370,689,4435,17857,1410,12517,36208,2067,17268,41255
1762,1837,1733,2239,2348,2372,5235,17119,29640,782,899,1735,602,3687,15295,1133,10792,34699,1736,15208,40858
1422,1434,1517,1851,1940,1894,4786,15848,29325,610,670,1344,538,3250,13329,956,9265,32723,1409,13343,39738
1184,1255,1203,1640,1544,1494,4286,14595,28811,513,557,1011,508,2876,11368,728,8060,31132,1083,11321,38354
993,1010,978,1323,1381,1320,3937,13086,28410,435,449,800,491,2719,10354,633,6790,28872,971,9493,36587
799,837,854,1164,1100,1083,3649,11972,26791,349,320,600,473,2578,9156,580,5756,26961,807,8028,34647
682,679,703,951,958,1034,3364,10576,26039,297,296,492,423,2489,8623,518,4978,25440,639,6850,32213
584,581,551,870,844,852,3216,9620,24884,288,286,365,414,2301,7973,440,4339,23463,611,5440,30333
516,502,509,799,782,789,2958,8894,23547,261,279,357,454,2165,7757,404,3703,21574,470,4673,27499
500,455,431,717,734,689,2811,8125,22355,260,260,331,419,2238,7660,334,3108,19800,456,3735,24954
448,385,444,679,665,692,2690,7161,21124,220,226,330,387,2138,7698,379,2554,18024,447,3090,22278
464,463,378,615,618,645,2697,6463,19850,210,259,320,446,2105,7865,333,2256,16502,378,2614,19547
403,432,422,686,608,644,2650,5865,18552,208,269,360,463,2081,8111,344,1984,14669,400,2066,17393
462,428,434,607,648,673,2751,5215,16812,235,321,399,433,1948,8492,352,1623,13333,414,1733,15261
487,473,472,681,726,728,2819,4637,16011,245,395,459,415,1869,8680,377,1413,11988,415,1393,13211
512,546,525,772,773,729,3077,4373,14525,263,405,529,411,1826,8875,370,1141,10497,449,1132,11353
589,617,623,820,868,912,3121,3883,12989,291,482,667,421,1674,9170,405,927,9502,583,907,9480
691,680,684,935,1045,1037,3341,3718,11967,293,595,886,472,1589,9172,448,889,8338,655,777,8136
814,824,851,1234,1180,1154,3672,3291,10797,364,643,1038,446,1500,9262,586,718,7327,752,629,6831
1038,916,990,1350,1286,1352,3861,3090,9974,425,829,1261,469,1408,9311,696,599,6242,925,534,5585
1283,1184,1222,1569,1559,1673,4336,2997,8764,506,934,1529,482,1243,9014,800,559,5377,1109,473,4661
1520,1483,1465,1949,1911,1925,4718,2850,7914,566,1097,1838,526,1153,8673,914,517,4699,1437,478,3861
1726,1786,1789,2208,2229,2304,5319,2691,7302,729,1309,2366,611,1000,8281,1192,445,3927,1711,407,3155
2143,2185,2221,2680,2729,2704,5859,2818,6338,893,1501,2727,675,894,7827,1433,384,3401,2153,347,2558
2654,2684,2653,3142,3338,3245,6469,2791,5893,1133,1832,3253,785,826,7079,1726,360,2929,2560,371,2125
3210,3280,3150,3800,3951,3858,7023,2872,5325,1471,2073,3922,989,728,6594,2056,369,2464,3147,415,1702
4019,3906,3948,4666,4558,4638,7965,2882,4811,1769,2388,4514,1226,686,5930,2532,379,1934,3899,400,1375
4787,4744,4748,5601,5359,5362,8731,3030,4332,2269,2822,5375,1477,617,5368,3223,402,1713,4572,487,1137
5649,5767,5680,6296,6308,6522,9774,3083,3991,2789,3431,6119,1893,551,4544,3886,451,1398,5612,557,950
6924,6919,6840,7549,7796,7857,10649,3337,3616,3541,3894,7035,2490,551,3972,4696,519,1123,6805,639,801
8193,8284,8211,8959,8988,8846,11951,3613,3338,4468,4596,8029,3255,622,3428,5666,548,975,8145,801,654
9570,9652,9822,10424,10515,10544,13158,3957,3195,5692,5323,8777,4297,669,2925,7143,702,785,9479,911,574
11332,11532,11494,12103,12035,12219,14326,4211,3004,7109,6182,9970,5510,774,2429,8727,844,697,11210,1126,466
13114,13136,13526,13980,13781,13948,15784,4769,2941,8752,7295,11152,7147,971,2060,10447,1025,612,13076,1321,471
15383,15356,15338,15791,15976,15956,16992,5367,2730,10848,8783,12161,9169,1257,1688,12743,1335,537,15218,1676,404
17656,17542,17388,17742,17815,17955,18328,5664,2807,13424,10260,13572,11613,1667,1383,14920,1705,449,17508,2116,384
19721,20076,19633,19973,19958,19919,19699,6505,2680,16207,12014,14994,14849,2212,1198,17754,2046,426,19735,2579,402
22203,22011,22138,22438,22139,22344,21161,7257,2843,19566,13824,16282,18268,2911,1079,20750,2651,458,22487,3154,417
24601,24960,24753,24675,24544,24485,22850,8007,2857,22882,16480,17689,21923,3925,1051,24118,3330,475,24908,3793,460
