1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41141,40517,39719,39148,38296,36574,30186,20719,7251,47711,37364,26466,46145,32407,18845,44947,28658,12957,40975,19792,2576
40668,40570,39403,38574,38561,36656,30025,21662,8123,47050,39252,26892,45499,34488,19403,44363,30902,13791,40815,22413,3206
40102,39741,38839,38214,38063,36365,29810,23385,8980,45297,40106,27517,44196,36159,20335,42946,33243,14816,39980,25168,3776
38375,38329,37697,36874,36987,35139,29023,24495,9749,42932,40707,27377,41850,37888,21293,40703,34804,15625,38129,27329,4599
36844,36752,36236,35226,35509,34075,28485,25622,10652,40873,41430,27829,39545,38953,21705,38976,36867,16667,36644,30004,5699
34862,34959,34198,33411,34204,32967,27507,26544,11791,37529,40541,27773,36878,39460,22491,35987,38136,17346,34892,32498,6740
32237,33184,32355,31625,32144,31015,26581,27832,13037,34495,40046,27480,33645,39572,22792,33441,38623,18529,32357,34501,8097
29841,30584,30324,29310,30146,29195,25149,28347,14081,30654,38785,27390,30774,39157,23108,30418,39341,19607,29946,36865,9565
27138,27969,27650,27070,28377,27828,23728,29114,15384,27413,37239,27015,27248,38725,23987,27472,39372,20876,27193,38312,11180
25103,25309,25406,24502,25757,25399,22331,29281,16538,23941,34796,26335,24060,37454,23943,24152,38986,21553,24598,39638,13089
22007,23034,22793,22258,23451,23234,21491,29633,17915,20867,32783,25723,20742,35918,24347,21273,37862,22910,22204,40407,15140
19711,20383,20567,19910,21262,21020,19848,29933,19186,17602,30138,24955,18096,33710,24904,18541,36738,23658,19727,41375,17347
17254,17853,17835,17721,18955,19061,18232,29521,20331,14878,27406,24123,15395,32123,24835,15653,35500,24575,17320,40894,19818
15132,15743,16013,15449,16798,17304,16974,29290,21699,12740,25009,23123,12960,29780,25285,13411,33016,25647,15156,40892,22057
12887,13891,13901,13482,14563,15349,15701,28700,22339,10359,22390,22340,10947,27365,24999,11360,31215,26149,13274,39853,24908
11136,11729,12102,11823,13027,13619,14011,28125,23828,8678,19835,21655,9129,24626,24712,9508,29010,26645,11181,38379,27475
9515,9905,10465,10329,11304,11788,13115,27359,24913,6955,17604,20585,7536,22452,24720,8171,26378,27561,9395,36919,29857
7961,8449,8942,8618,9612,10509,11640,26682,25888,5814,15422,19661,6229,20263,24429,6678,24443,27572,8261,34842,32376
6706,7214,7592,7425,8427,8988,10670,25239,26903,4789,13583,18695,5343,17853,24126,5664,22069,28048,6797,32323,34701
5583,6016,6447,6327,7045,7810,9829,24062,27434,3870,11621,17685,4172,15779,23468,4506,19718,28094,5612,30088,36417
4688,5038,5321,5372,5952,6873,8852,22918,28220,3163,10096,17018,3545,13897,23063,3815,17512,27884,4561,27528,38286
3809,4095,4434,4421,5164,5861,7958,21653,28173,2453,8742,16145,2852,12133,22497,3035,15546,27930,3813,24537,39421
3233,3322,3753,3800,4463,5024,7129,20100,28476,2032,7145,15460,2330,10696,21629,2634,13622,27253,3156,22156,41041
2582,2876,3194,3230,3596,4306,6503,18969,28812,1682,6167,14397,1982,9231,21069,2165,11904,26990,2583,19894,41095
2110,2358,2645,2668,3168,3843,5802,17636,28693,1243,5260,13654,1548,7775,19672,1705,10340,26245,2070,17243,41264
1726,1980,2186,2249,2694,3320,5326,16238,28307,1005,4621,12752,1348,6586,19124,1436,8929,25263,1733,15215,40818
1435,1637,1917,1857,2253,2774,4715,15043,27942,875,3799,12023,1047,5911,18127,1187,7593,24016,1408,13315,39740
1198,1388,1565,1636,1882,2461,4307,13930,27242,762,3285,11242,919,4935,17257,967,6547,23040,1089,11323,38322
1015,1133,1317,1389,1635,2150,4017,12475,26772,596,2721,10533,763,4307,16125,877,5534,21150,956,9481,36556
826,958,1120,1204,1357,1877,3769,11461,25359,478,2304,9587,708,3580,14995,681,4839,20249,814,8026,34616
702,783,1022,987,1234,1764,3431,10202,24497,422,1969,8959,538,3018,14155,623,4031,18815,640,6848,32200
633,699,869,934,1114,1600,3301,9348,23612,358,1695,8245,502,2669,13023,594,3436,17013,613,5417,30302
537,605,772,845,1058,1440,3062,8550,22299,341,1423,7480,449,2213,11889,529,3035,16180,472,4688,27488
534,540,729,779,904,1326,2829,7895,21126,317,1287,6924,439,1925,10782,468,2530,14510,454,3727,24943
480,462,717,731,846,1335,2813,7012,19825,296,1136,6330,387,1678,9759,458,2220,13076,445,3090,22262
504,554,629,695,834,1197,2850,6444,18824,311,1003,5901,403,1446,9004,455,1848,11921,381,2615,19559
434,509,663,741,783,1242,2743,5794,17781,259,909,5421,385,1226,8087,443,1644,10785,398,2065,17374
486,476,681,691,822,1202,2887,5249,16195,294,824,4913,370,1181,7421,444,1452,9536,416,1735,15255
521,584,705,713,876,1293,2869,4681,15320,333,786,4472,433,1117,6617,471,1212,8597,414,1389,13214
539,622,726,831,930,1264,3161,4476,14111,326,757,4074,444,943,5928,522,1165,7770,450,1137,11364
646,691,867,886,1054,1405,3267,4066,12630,402,695,3812,492,866,5611,563,980,6822,583,909,9467
707,749,898,1045,1176,1542,3375,3738,11654,433,768,3497,520,872,4966,623,968,6173,659,781,8141
836,880,1082,1240,1288,1606,3723,3478,10561,488,687,3451,693,961,4667,731,997,5579,751,629,6831
1028,961,1248,1402,1420,1874,3910,3281,9916,621,793,3081,789,902,4293,894,951,5103,924,533,5591
1295,1205,1440,1590,1623,2071,4302,3167,8824,690,876,3073,949,891,3926,1007,944,4486,1111,471,4648
1495,1506,1702,1930,1982,2335,4810,3079,8026,854,959,3017,1118,990,3776,1217,931,4267,1433,476,3865
1768,1803,2034,2231,2244,2684,5321,2962,7441,1142,1042,3033,1215,1103,3480,1485,1073,3874,1706,408,3152
2080,2204,2409,2686,2760,3088,5789,3013,6557,1314,1229,3040,1532,1187,3551,1763,1113,3614,2156,349,2579
2661,2663,2792,3074,3227,3565,6508,3036,6250,1599,1383,3132,1984,1332,3465,2157,1237,3451,2555,374,2120
3139,3245,3354,3781,3876,4203,6989,3134,5745,2010,1669,3359,2306,1480,3505,2556,1372,3305,3150,417,1701
3924,3835,4147,4548,4433,4848,7808,3152,5200,2519,1962,3575,2861,1796,3609,3066,1517,3319,3896,400,1383
4660,4628,4887,5387,5156,5586,8628,3304,4733,3110,2314,3987,3411,2037,3778,3720,1733,3321,4569,488,1139
5569,5605,5714,6100,5994,6674,9634,3442,4445,3780,2755,4314,4207,2345,3988,4453,1981,3396,5613,555,953
6819,6718,6948,7351,7283,7765,10572,3687,4069,4835,3294,4940,5294,2763,4309,5477,2287,3620,6804,646,807
