1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40799,39080,36311,38740,36360,32919,29812,20978,9096,45711,35042,24657,44268,31652,19840,43574,28900,16121,40784,19964,2917
40323,39212,36371,37828,36906,33277,29761,22307,9852,45006,36417,25559,43557,33374,20727,42506,31053,16369,40728,22516,3532
39681,38691,35939,37668,36820,33124,29049,23423,10676,43736,37610,25558,42359,34810,20941,41203,32799,17299,39860,25281,4124
38117,37238,35308,36367,35941,32091,28377,24563,11393,41820,38062,25558,40513,36045,21108,39921,33977,17572,37992,27414,4882
36452,36480,33906,34997,34945,31546,27928,25568,12244,39142,38536,25333,38345,36890,21596,37694,35661,18039,36545,30041,6061
34292,34818,32318,33030,33696,30604,27016,26344,12991,37025,38658,25383,35882,37730,21817,35382,36294,18531,34748,32589,7074
31967,33117,30770,31194,31890,29079,25991,27344,13959,33939,37894,25017,33247,37275,21667,33037,36666,18898,32284,34479,8404
29406,31104,29232,28670,30642,27906,24753,27384,15091,30406,37144,24605,30483,36762,21819,30233,37109,19901,29918,36879,9980
27073,28661,27126,26447,28734,26580,23250,28209,16249,27658,35700,24015,27587,36273,22204,27160,36938,20249,27070,38217,11427
24698,26097,25183,24296,26614,24657,22129,28373,17119,24425,34451,23282,24441,35171,21942,24252,36488,20922,24460,39395,13355
22033,24133,22973,22059,24675,22988,21080,28846,18045,21144,32329,23141,21436,34454,22115,21513,35717,21049,22190,40252,15346
19725,21597,20984,19973,22375,21269,19489,28475,19356,18507,30434,22656,18520,32609,22451,18869,34560,22069,19710,40994,17541
17155,19276,18823,17775,20559,19771,18064,28428,20223,15898,28335,21922,16144,30801,22759,16464,33245,22715,17304,40560,19998
15005,17366,16921,15586,18497,18170,16952,27762,21277,13349,26107,21548,13769,28948,22806,14205,31230,23395,15131,40430,22250
