1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41218,39821,38085,39145,37432,34710,30167,20806,8342,46169,35816,25439,44834,31831,19404,43837,28732,14817,40961,19877,2648
40544,39923,38089,38216,37758,34688,29948,22098,9202,45756,37604,25901,44392,33976,20249,43602,31133,15419,40841,22456,3305
39835,39070,37460,37897,37191,34535,29428,23502,9866,44047,38562,26085,43179,35598,20657,42033,33122,16098,39955,25167,3856
38436,38057,36572,36568,36639,33664,28714,24606,10607,42549,39414,26289,41012,36511,20953,40238,34498,16852,38094,27427,4701
36562,36954,35159,35108,35460,32784,28296,25390,11515,40227,39575,26396,38815,37810,21657,38152,35711,17570,36528,29991,5787
34766,34930,33335,33344,33665,31525,27286,27056,12433,37170,39398,26407,36160,38072,21862,36086,37102,18235,34917,32549,6822
32084,33439,31640,31521,31845,30459,26307,27512,13537,34160,38855,25829,33360,37851,22072,33145,37353,19133,32335,34522,8186
29872,30907,29880,29078,30807,28755,24908,28122,14662,30442,37938,25589,30286,38113,22184,30487,38374,19903,29990,36868,9663
27131,28466,27420,26624,28684,26815,23707,28464,15753,27589,36237,25522,27475,37324,22720,27164,37942,20376,27150,38324,11260
24690,25834,25545,24489,26252,25096,22297,28962,16623,23877,34411,24781,23869,36272,22914,24115,37378,21350,24589,39615,13192
22017,23459,23035,22104,24169,23292,21168,29113,18155,21076,32337,24060,21441,34762,23189,21530,36380,21517,22150,40427,15126
19767,21047,20793,19931,21908,21551,19498,29203,19254,18205,30369,23434,18403,33243,23331,18462,35508,22855,19685,41307,17431
17265,18496,18612,17642,19761,19503,18253,29243,20281,15329,28171,22835,15952,31415,23806,16084,34008,23259,17337,40843,19891
15039,16621,16539,15435,17797,17795,16794,28527,21410,13094,25685,22165,13546,29178,23708,13934,31695,24387,15135,40724,22197
12748,14705,14603,13500,15754,16105,15585,27949,22104,11127,23160,21538,11384,26889,23680,11935,30110,24721,13319,39871,24947
11111,12501,12988,11819,14037,14446,14104,27203,23496,9216,20875,21166,9788,24712,23591,9956,28312,25165,11151,38329,27531
9452,10802,11498,10055,12359,12977,13008,26545,24574,7422,18929,20343,7970,22624,23418,8515,26035,25691,9428,36788,29776
7994,9216,9826,8775,10497,11624,11718,25563,25184,6205,16843,19907,6579,20712,23598,6961,23563,26484,8239,34722,32308
6756,7847,8644,7424,9451,10483,10756,24618,25798,4981,14772,19179,5656,18213,23194,5916,21588,26681,6802,32159,34660
5578,6790,7437,6440,7881,9147,9922,23310,26618,4205,12803,18748,4515,16110,22976,4780,19559,26682,5620,29980,36331
