1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40810,40539,40626,38701,38639,38314,29973,19842,6460,51043,42696,30128,50213,34676,15557,47300,26468,6475,41011,19757,2562
40405,40615,40211,37970,38684,38176,30088,21250,7264,50156,44679,31669,49651,37362,16912,46829,29717,7622,40794,22410,3209
39813,39393,39503,37780,37959,37796,29681,22908,8050,48480,45755,32737,47775,40265,18570,45287,32989,8885,39953,25144,3771
38334,38088,38271,36547,36817,36207,28922,24131,8894,45135,45884,33593,45472,42167,20324,43152,35868,10233,38112,27334,4583
36495,36527,36573,35275,35094,35126,28361,25245,9809,42835,46092,34090,41966,43895,21797,39994,38227,11805,36641,29976,5694
34714,34417,34205,33261,33501,33388,27560,26537,10991,39067,45288,34642,38634,45067,23305,37337,40443,13555,34881,32499,6722
32221,32697,32248,31645,31248,31268,26385,27665,12118,35010,43748,34387,34707,45114,24989,33889,42534,15562,32312,34491,8082
29798,29997,30181,29142,29581,29365,25159,28238,13402,30954,41966,33873,30844,44551,26632,30835,43049,17428,30003,36855,9563
27282,27337,27321,27025,27120,27378,23831,28911,14557,27039,38559,33765,26968,43710,28181,27306,43833,19530,27167,38312,11176
24988,24702,25139,24715,24797,24863,22505,29372,15791,23385,35647,32471,23122,41878,29357,23729,43863,21546,24582,39576,13085
22221,22430,22202,22306,22315,22563,21389,29959,17298,19766,32084,31227,19678,39829,30124,20594,43104,23903,22232,40444,15104
19918,19786,19873,20162,20185,20110,19869,30131,18715,16352,28882,29453,16565,37200,30500,17345,41596,25734,19729,41348,17326
17470,17192,17230,17985,17932,17936,18342,30100,19967,13614,24981,27961,13894,34326,31325,15090,39813,27933,17331,40869,19807
15159,15319,15206,15896,15823,16232,17112,29865,21319,11121,21735,25820,11237,31031,31274,12329,37744,29492,15159,40894,22091
13033,13378,13253,13612,13832,14029,15755,29330,22277,9299,18521,23442,9236,28195,31284,10258,35123,30700,13301,39909,24847
11303,11350,11305,12005,12145,12264,14141,28867,23802,7315,15426,21352,7486,24758,30512,8561,32675,32450,11166,38409,27511
9673,9584,9890,10505,10503,10592,13176,28111,25108,5775,12928,19470,5987,21750,29628,7154,30243,33344,9413,36919,29818
8090,8079,8209,8853,8864,9197,11906,27496,26478,4600,10711,17558,4915,18883,28640,5846,26839,34207,8250,34845,32385
6884,6858,6956,7557,7835,7753,10815,26178,27269,3848,8785,15629,3779,16288,27376,4623,24510,34513,6812,32340,34668
5646,5774,5735,6421,6372,6582,9860,24854,28281,3050,7100,13513,3064,13959,26087,3719,21691,34111,5613,30050,36418
4769,4767,4686,5533,5366,5669,8881,23885,29024,2343,5723,11938,2495,11968,24466,3145,18829,33996,4562,27553,38305
3845,3899,3840,4540,4630,4637,7975,22344,29216,1906,4571,10240,2008,10250,22879,2532,17002,33643,3818,24584,39389
3262,3139,3292,3882,3968,3972,7237,20997,29738,1518,3659,8843,1613,8642,21461,2068,14770,33000,3158,22172,41101
2640,2678,2664,3270,3130,3238,6393,19718,29982,1211,3042,7604,1317,7420,20131,1636,12706,32171,2588,19893,41102
2140,2181,2171,2643,2767,2745,5829,18494,30136,994,2361,6762,1121,6241,18551,1416,11166,30832,2067,17270,41264
1766,1825,1745,2210,2336,2351,5205,16998,29559,823,2072,5734,965,5317,17210,1184,9675,29740,1736,15207,40853
1410,1441,1521,1837,1929,1916,4785,15772,29380,719,1606,5031,768,4528,15866,935,8241,27684,1409,13342,39741
1189,1246,1189,1629,1537,1491,4290,14563,28639,569,1333,4517,699,3801,14269,821,7096,25987,1083,11322,38354
984,1010,982,1317,1367,1330,3925,13057,28322,476,1175,3930,591,3300,13405,666,6062,24683,971,9495,36579
799,835,854,1166,1101,1076,3628,11965,26836,395,900,3471,539,3023,12325,552,5161,22887,807,8025,34652
679,684,712,957,959,1040,3348,10517,25845,374,867,3136,460,2517,11364,548,4448,21333,640,6851,32212
589,580,542,868,856,858,3207,9637,24967,343,789,2910,450,2271,10592,501,3806,19813,610,5439,30331
512,497,510,793,762,782,2962,8866,23418,303,721,2631,424,1951,9709,446,3219,18622,470,4673,27499
502,459,433,706,730,701,2779,8033,22282,265,671,2508,411,1843,9166,414,2938,16760,455,3733,24957
444,384,442,674,666,683,2713,7160,21029,259,675,2421,404,1522,8547,409,2411,15384,448,3092,22277
460,459,380,626,630,637,2685,6463,19817,260,651,2399,402,1537,7998,378,2124,13982,377,2616,19549
407,437,428,685,603,657,2605,5821,18504,264,600,2266,395,1312,7484,372,1899,12968,401,2063,17389
462,425,428,608,642,676,2788,5221,16796,265,647,2181,389,1253,6971,403,1657,11555,414,1734,15263
490,470,471,681,719,730,2788,4660,15911,276,645,2212,405,1181,6643,430,1397,10415,415,1393,13213
502,549,530,766,780,735,3106,4339,14557,317,630,2353,434,1139,6329,421,1273,9668,449,1132,11352
596,612,621,811,888,922,3082,3891,12996,348,740,2399,432,1106,5921,476,1168,8480,583,907,9475
