1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41173,40610,40301,38892,38717,37545,30294,20256,6825,48599,38885,26943,46870,33213,18060,45892,28482,11355,41022,19748,2563
40642,40775,40011,38508,38794,37587,30118,21626,7654,47865,40533,28217,46369,35513,19156,45024,30752,12381,40779,22418,3211
39958,39666,39287,38202,38229,37269,29921,23115,8453,46331,41565,28424,44826,37257,19955,43559,33276,13145,39994,25151,3767
38488,38389,38127,36823,37177,35697,28919,24525,9302,43743,42110,28650,42888,39116,20814,41820,35794,14590,38107,27327,4591
36593,36637,36425,35345,35274,34949,28570,25402,10201,40998,42297,29292,40032,40144,21828,39069,37542,15592,36640,29982,5686
34972,34811,34333,33500,34010,33273,27783,26846,11487,37805,41951,29062,37305,40854,22599,36745,39219,16703,34888,32511,6719
32230,32960,32445,31767,31707,31251,26470,27695,12525,34663,41105,28819,34023,40986,23546,33421,39810,18327,32313,34502,8099
29770,30216,30298,29297,30169,29719,25112,28503,13618,30913,39767,28826,30744,40384,24221,30505,40287,19484,29994,36839,9552
27283,27760,27469,26870,27862,27463,23844,29147,14983,27277,37610,28804,27397,39754,24553,27169,40560,20406,27182,38325,11185
24956,24991,25439,24703,25441,25353,22317,29378,16202,23640,35248,27720,23625,38142,25262,23936,40196,21982,24587,39580,13088
22065,22721,22544,22143,22933,23105,21380,29970,17735,20536,32708,27426,20545,36688,25756,21109,39242,23149,22232,40458,15107
19882,20018,20169,20084,20776,20817,19885,29917,19035,17444,30016,25992,17736,34690,26095,18080,37687,24248,19715,41329,17330
17335,17363,17592,17927,18369,18646,18336,30102,20155,14496,27135,25274,15134,32416,26319,15483,36282,25736,17333,40876,19816
15202,15488,15575,15586,16229,16779,16999,29582,21469,12215,24271,23896,12649,29926,26537,12964,33985,26758,15145,40915,22089
12891,13525,13518,13475,14333,14797,15749,29294,22517,10302,21355,23010,10587,27481,26213,11053,32118,27829,13312,39881,24837
11240,11519,11619,11895,12524,13035,14103,28273,23958,8237,18984,21939,8617,24710,25967,9385,29948,27921,11159,38411,27518
9538,9633,10163,10312,10726,11183,12910,27964,25050,6765,16655,20696,7339,22201,25843,7748,27137,28804,9414,36928,29822
7992,8196,8441,8686,9262,9757,11828,27004,26155,5494,14333,19397,5896,19908,25500,6474,25046,29557,8244,34823,32388
6801,6960,7191,7409,7989,8308,10759,25839,27395,4460,12081,18181,4875,17498,24721,5357,22414,29408,6818,32357,34691
5517,5846,5947,6329,6557,7052,9772,24542,27863,3577,10356,17446,4003,15223,24044,4256,19968,29656,5615,30052,36409
4752,4784,4885,5428,5546,6284,8772,23259,28461,2933,8906,15919,3269,13406,23505,3490,17921,29621,4558,27538,38305
3799,3916,3997,4429,4835,5142,7944,21945,28906,2354,7603,14786,2678,11838,22506,2857,15713,28862,3812,24585,39388
3219,3205,3366,3888,4117,4459,7105,20497,29107,1851,6325,13941,2234,10167,21573,2368,13897,28656,3155,22169,41103
