1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41154,40145,38952,39066,37935,35463,30133,20624,7874,47082,36516,25752,45707,32361,18986,44402,28838,13794,41067,19768,2592
40824,40338,38632,38402,37967,35719,30048,21972,8591,46373,38083,26454,44839,34027,20039,43782,30976,14634,40716,22416,3236
39860,39455,38186,37932,37839,35555,29847,23639,9502,44801,39174,26852,43481,35845,20725,42320,33205,15591,39997,25247,3796
38597,38048,37054,36864,36781,34264,28808,24735,10139,42757,39626,26786,41618,37208,21018,40790,34885,16290,38118,27288,4618
36702,36883,35714,35448,35516,33546,28326,25489,10994,40122,40688,27120,39052,38060,21617,38149,36406,17161,36633,29942,5719
34785,34977,33804,33285,33944,32327,27435,26710,12112,37168,40016,26846,36386,38912,22026,35913,37300,17960,34930,32605,6755
32091,33391,32113,31689,32401,30532,26305,27556,13219,34113,39587,26948,33721,38880,22700,33049,38417,18922,32297,34547,8126
29829,30713,30231,29148,30576,28964,25109,28415,14425,30938,38132,26473,30400,38582,22940,30372,38557,20024,30025,36895,9610
27317,28365,27614,26942,28497,27437,23784,28654,15543,27560,36725,26040,27320,37468,23373,27373,38755,20578,27165,38293,11224
24788,25623,25569,24523,26045,25225,22258,28895,16600,23992,34662,25203,24191,36689,23603,24039,37663,21427,24577,39601,13129
22068,23344,22897,22197,23577,23477,21204,29632,18115,20711,32206,24905,21105,35566,23505,21224,36991,22113,22234,40413,15152
19553,20671,20733,20007,21630,21264,19674,29483,19267,17961,30002,23841,18143,33444,23877,18585,35884,23262,19724,41305,17373
17265,18044,18158,17611,19270,19080,18211,29531,20319,15124,28128,23534,15657,31763,24255,15924,34822,23910,17304,40953,19836
15189,16234,16350,15597,17217,17676,16855,28797,21540,12884,25621,22682,13311,29359,23978,13707,32716,24932,15138,40856,22123
12788,14206,14297,13367,15341,15749,15572,28517,22264,10630,22589,21827,11189,27179,24278,11454,30579,25456,13294,39890,24854
11089,12178,12490,11688,13297,14130,14080,27336,23726,9060,20549,21489,9443,24669,23980,9782,28734,25965,11140,38382,27550
9587,10216,11083,10250,11754,12464,12961,27049,24433,7414,18244,20498,7929,22650,24201,8281,26077,26495,9433,36900,29835
7962,8713,9294,8689,10262,11051,11821,26145,25755,5992,16109,19970,6616,20443,23633,6869,23944,27241,8236,34744,32422
6669,7507,8076,7449,8961,9715,10767,24972,26179,4876,14262,19124,5390,18001,23633,5760,21530,27173,6806,32250,34676
5539,6412,6863,6322,7432,8484,9786,23607,27249,4003,12334,18387,4433,15834,23348,4769,19311,27169,5599,30018,36370
4749,5295,5872,5431,6343,7519,8775,22557,27560,3254,10817,17569,3657,14352,22806,4021,17461,27122,4567,27544,38271
3814,4443,4959,4524,5615,6595,7971,21185,27842,2649,9205,17026,3016,12769,22206,3247,15396,26891,3808,24548,39383
3215,3684,4321,3780,4849,5874,7244,19709,28078,2137,7836,16063,2534,10912,21706,2696,13488,26590,3155,22105,41069
2684,3095,3608,3242,3975,5002,6410,18626,27888,1658,6732,15350,2000,9367,21105,2219,11799,26397,2605,19816,40989
2145,2577,3094,2723,3472,4407,5841,17316,28280,1342,5776,14542,1621,7940,20203,1854,10357,25457,2059,17276,41231
1795,2168,2650,2270,3016,4005,5347,15969,27637,1124,4899,14003,1379,7007,19447,1518,8977,24766,1735,15156,40810
1467,1744,2322,1968,2569,3465,4875,14802,27127,950,4250,12899,1138,5931,18538,1233,7640,23510,1409,13313,39662
1257,1539,1917,1704,2058,3065,4409,13711,26783,820,3604,12332,962,5056,17477,1008,6490,22274,1090,11300,38284
1005,1258,1744,1357,1949,2726,4085,12367,26070,612,3073,11547,766,4404,16604,876,5534,20955,979,9477,36505
873,1102,1574,1271,1642,2528,3790,11404,24936,521,2536,10863,679,3678,15266,790,4681,19854,811,8014,34583
751,928,1408,1076,1433,2358,3612,10109,23961,463,2200,9835,581,3169,14235,679,4047,18465,648,6824,32129
673,824,1209,971,1275,2123,3325,9102,22796,364,1788,9082,478,2557,13539,567,3427,16857,609,5444,30250
586,710,1135,904,1250,1963,3092,8571,21617,325,1615,8334,451,2371,11954,542,2975,15792,471,4668,27442
565,661,1033,883,1085,1814,3019,7780,20575,291,1285,7778,426,1964,11257,456,2422,14306,460,3722,24872
504,572,992,784,999,1806,2887,6972,19528,291,1244,7021,366,1648,9910,474,2123,12680,452,3108,22264
535,639,926,737,955,1671,2961,6278,18400,298,1030,6412,382,1433,9014,407,1845,11849,387,2615,19513
487,577,940,779,936,1662,2876,5741,17413,274,919,5677,403,1282,8222,460,1625,10461,403,2073,17368
516,597,922,722,975,1575,2942,5256,15822,296,873,5171,388,1116,7495,484,1399,9508,405,1741,15234
564,640,993,801,983,1653,3037,4762,14928,296,765,4729,379,1026,6630,481,1218,8322,425,1391,13198
581,687,1014,865,1020,1629,3204,4489,13804,313,725,4381,470,905,5874,537,1071,7476,449,1141,11335
647,756,1083,912,1089,1805,3268,4084,12413,350,727,4053,499,928,5395,585,1034,6621,591,910,9468
724,822,1156,1035,1244,1877,3508,3818,11572,455,731,3566,617,872,4925,622,993,5869,662,782,8135
882,939,1238,1282,1354,1874,3812,3575,10589,502,724,3423,671,883,4486,771,907,5420,753,629,6850
1074,1035,1443,1438,1508,2114,4004,3451,9977,615,734,3147,806,883,4098,916,952,4814,935,541,5611
1287,1231,1612,1694,1618,2327,4366,3282,8783,782,804,2983,967,895,3927,984,957,4316,1110,489,4671
1611,1528,1850,2046,1969,2540,4897,3230,8064,877,980,2937,1115,925,3597,1284,981,4056,1433,486,3876
1742,1775,2171,2291,2289,2864,5326,3128,7515,1182,1058,2859,1313,1115,3462,1513,1089,3652,1704,409,3167
2185,2240,2596,2669,2747,3250,5934,3167,6599,1459,1134,2932,1635,1202,3426,1838,1164,3592,2168,354,2578
2631,2666,2937,3125,3350,3729,6407,3208,6344,1681,1378,3007,2005,1371,3357,2298,1364,3397,2557,381,2141
3256,3251,3398,3761,3825,4332,7173,3290,5847,2168,1566,3186,2280,1569,3442,2678,1422,3358,3154,418,1717
3975,3817,4264,4530,4357,4901,7780,3346,5372,2662,1955,3435,3097,1844,3557,3226,1640,3326,3889,410,1378
4640,4636,4929,5462,5077,5682,8850,3580,4985,3252,2269,3663,3648,2117,3626,3808,1847,3264,4551,498,1169
5559,5542,5816,6219,5813,6556,9611,3608,4719,4072,2730,4072,4507,2438,3947,4697,2098,3374,5625,556,956
6825,6501,6850,7309,7187,7733,10479,3855,4389,4834,3269,4584,5448,2918,4214,5757,2528,3593,6802,643,821
8042,7908,8166,8799,8318,8601,11714,4151,4148,6010,4065,5202,6583,3290,4575,6859,2803,3852,8137,810,658
9307,9150,9570,10126,9667,10118,13079,4535,3993,7441,4669,5751,7694,4024,5171,8189,3167,4127,9476,919,586
11181,10815,11224,11681,10979,11514,14051,4848,3855,8953,5639,6542,9267,4678,5537,9942,3866,4349,11206,1135,467
12864,12472,13048,13665,12573,13070,15565,5430,3827,10714,6522,7326,11236,5654,6121,11706,4460,4717,13056,1332,489
15139,14519,14632,15459,14701,14816,16849,5961,3629,12807,7821,8526,13431,6511,6688,13677,5098,5141,15195,1677,414
17411,16647,16500,17536,16249,16412,18158,6514,3728,15040,9148,9768,15469,7457,7548,16012,5965,5560,17520,2128,402
19482,18976,18554,19676,18418,18227,19569,7105,3734,18017,10622,10700,18251,8693,8107,18705,6916,6025,19706,2610,410
22053,20850,21136,22063,20279,20373,21024,8083,3965,20626,12442,12022,21054,10163,9247,21384,7995,6518,22454,3148,431
24575,23753,23235,24622,22411,22130,22537,8770,4025,23908,14132,13228,23964,11507,9972,24215,9102,7366,24895,3803,471
27282,26064,26162,27117,24704,24437,24080,9756,4158,27241,16155,14843,27162,13022,10942,27073,10699,7849,27454,4666,501
29798,28474,28157,29058,26548,26288,25025,10732,4210,30636,18461,16182,30501,14824,11803,30223,12166,8321,29813,5677,557
32263,31017,30661,31616,28990,27995,26064,11603,4601,33983,20513,17756,33594,16862,12866,33104,13824,8986,32421,6850,649
34501,32909,32497,33315,31073,29808,27139,12778,4946,37215,23166,19043,36763,18867,13838,35784,15753,9658,34683,7958,777
36691,35435,34407,35377,33014,31337,28259,13717,5287,40182,25593,20192,39072,21136,14851,38521,17393,10320,36857,9512,872
38490,37171,35888,36712,34840,32882,29070,15238,5639,42699,28273,21822,41651,23474,15716,41207,19884,11138,38346,11342,1117
39823,38428,37221,37850,36283,34066,29792,16654,6179,44659,30590,23201,43398,25724,16667,42974,21896,11904,39815,13010,1414
40682,39379,38151,39041,37132,35026,29762,17702,6650,46139,33007,23699,44826,28021,17443,43706,23948,12661,40445,15068,1714
40956,40091,38705,39246,37753,35754,30162,19337,7367,47000,34698,25005,45469,30306,18246,44649,26524,13227,41227,17260,2145
