1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41020,39879,38332,38819,37307,34905,30118,20784,8089,46436,36160,25251,44908,32144,19224,44001,28879,14695,41044,19849,2616
40540,40250,38222,38381,37851,34912,30025,21995,8897,45921,37887,25953,44389,33870,20162,43378,30786,15508,40757,22408,3287
39957,39117,37451,38012,37452,34780,29580,23477,9701,44804,38539,26377,43323,35932,20699,41997,32820,15964,39990,25196,3824
38557,38230,36718,36693,36717,33889,28686,24624,10508,42572,39386,26619,41553,36592,21048,40409,34387,16663,38158,27465,4680
36552,36596,35318,35499,35425,32992,28222,25462,11447,40097,39878,26452,39021,37804,21576,38059,36219,17381,36574,29972,5762
34823,34982,33656,33434,34165,32082,27244,26813,12251,37081,39380,26699,36334,38383,22024,36071,37109,18495,34859,32581,6795
32086,33330,31577,31628,32238,30174,26318,27794,13557,34330,39058,26049,33367,38375,22313,32903,37759,18764,32324,34480,8141
29835,30839,29956,29037,30575,28650,24914,27894,14525,30623,38188,25614,30232,38160,22542,30372,38400,19718,29961,36846,9643
27069,28459,27468,26870,28475,27187,23698,28491,15576,27379,36395,25453,27327,37230,23199,27425,38091,20615,27182,38347,11248
24870,25878,25616,24217,26262,25212,22378,28928,16893,24067,34639,24849,24184,36345,23156,24144,37634,21186,24603,39570,13191
22096,23419,22930,22344,23883,23426,21215,29443,18025,21106,32318,24659,21190,35196,23338,21450,36551,22089,22176,40379,15176
19620,20922,20701,19742,21831,21195,19801,29428,19228,17874,30340,23576,18276,33178,23684,18607,35627,22709,19727,41336,17430
17060,18395,18442,17740,19697,19428,17941,28923,20298,15331,28027,23169,15535,31156,23736,16222,34211,23649,17331,40915,19861
14929,16447,16463,15369,17648,17916,16839,28722,21375,12895,25377,22420,13544,29358,23549,13760,32130,24418,15150,40772,22162
12790,14548,14605,13472,15608,15923,15798,28214,22398,10989,23232,21692,11634,26894,24080,11844,30101,25090,13250,39794,24847
11173,12450,12998,11871,13684,14385,13983,27333,23466,9123,21029,21138,9591,24851,23461,9885,28446,25025,11195,38417,27607
9609,10558,11307,10282,12148,12796,13064,26726,24292,7538,18439,20417,8027,22707,23649,8548,26070,25760,9379,36762,29833
8013,9112,9684,8688,10538,11470,11857,25831,25607,6184,16678,19708,6566,20487,23517,7060,24077,26448,8232,34739,32323
6699,7887,8471,7573,9307,10191,10747,24620,26158,4907,14642,19085,5582,18180,23325,5784,21783,26679,6821,32251,34723
5584,6636,7388,6228,7898,8980,9966,23375,26639,4077,12823,18678,4485,16320,23228,4783,19391,27156,5638,29931,36332
4690,5501,6261,5455,6841,8042,8893,22137,27377,3293,11211,17965,3704,14250,22582,3960,17209,26882,4536,27440,38230
3872,4661,5320,4594,5791,7110,7968,20788,27327,2705,9611,17500,3138,12613,22181,3281,15223,26377,3808,24501,39275
3268,3798,4676,3970,5035,6318,7303,19627,27648,2117,8231,16760,2601,11160,21790,2677,13289,26164,3171,22065,40983
2675,3303,4122,3264,4370,5504,6497,18250,27776,1729,7016,15945,2105,9488,21102,2270,11806,25921,2584,19867,40972
2160,2863,3438,2726,3798,4979,6014,17125,27667,1450,6087,15181,1674,8412,20343,1817,10163,25248,2079,17158,41103
1823,2432,3059,2345,3270,4531,5287,15815,27229,1192,5159,14413,1416,7045,19392,1544,8884,24303,1737,15169,40698
1492,1985,2719,2017,2872,4086,4848,14528,26604,929,4481,13634,1145,6004,18731,1248,7623,23475,1410,13277,39666
1257,1695,2360,1715,2278,3584,4469,13605,26033,797,3817,12796,1015,5127,17517,983,6463,22002,1090,11292,38131
1132,1461,2062,1432,2099,3188,4110,12230,25797,647,3274,12126,799,4492,16645,883,5512,21058,991,9481,36414
894,1252,1893,1267,1814,2926,3878,11204,24399,519,2710,11266,703,3818,15740,707,4629,19579,810,8006,34448
769,1038,1703,1097,1668,2727,3637,9845,23429,468,2341,10544,582,3162,14504,648,4060,18131,648,6830,32062
683,881,1542,999,1442,2582,3397,9044,22451,406,1981,9608,478,2715,13372,613,3435,16987,625,5470,30232
643,828,1414,952,1395,2394,3168,8373,21494,344,1641,8809,469,2272,12116,536,2939,15564,483,4634,27392
595,786,1309,853,1246,2200,2995,7706,20084,333,1460,8084,432,1991,11250,495,2492,14144,474,3733,24870
567,671,1334,847,1138,2121,2942,6921,19290,256,1266,7417,387,1680,9980,473,2035,12699,462,3082,22185
569,685,1141,784,1084,2027,3009,6355,17999,264,1037,6637,372,1519,9113,438,1844,11601,388,2621,19458
506,695,1207,810,1090,2038,2882,5763,16937,263,1009,6037,359,1246,8201,422,1605,10309,407,2095,17376
558,684,1230,774,1024,1957,2922,5300,15712,320,840,5411,430,1100,7466,444,1357,9317,435,1741,15236
580,740,1177,828,1108,1869,3031,4752,14864,300,781,4746,412,1077,6774,514,1211,8104,420,1399,13150
598,751,1198,895,1111,1921,3237,4582,13633,369,729,4576,467,917,5985,507,1128,7367,474,1153,11341
708,772,1196,1002,1171,1967,3284,4196,12268,413,718,4065,532,891,5392,566,1001,6445,594,925,9519
773,861,1377,1147,1247,2027,3521,4055,11524,454,659,3660,568,841,4766,646,973,5758,658,790,8100
919,955,1485,1333,1403,2194,3891,3622,10375,531,763,3495,693,863,4386,723,910,5113,761,646,6879
1107,1068,1556,1486,1501,2288,4120,3504,9762,619,776,3131,823,885,3975,925,899,4726,947,549,5593
1335,1268,1752,1654,1733,2516,4496,3425,8866,755,791,2975,1031,927,3719,1022,994,4232,1113,494,4708
1593,1535,1918,2073,2063,2693,4917,3393,8056,972,944,2915,1142,956,3526,1294,1035,3977,1442,500,3897
1796,1852,2289,2376,2274,3017,5463,3161,7615,1210,1037,2888,1351,1063,3414,1588,1037,3632,1720,433,3187
2224,2261,2685,2695,2789,3455,5891,3314,6834,1465,1162,2823,1668,1211,3276,1846,1187,3528,2162,362,2574
