1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40957,39770,37976,38961,37067,34638,29900,20860,8330,46332,35657,25379,45132,32221,19801,43751,28812,14713,40996,19839,2646
40555,39804,37780,38281,37407,34420,29841,21975,9186,45495,37372,25932,44218,33961,20264,43866,30741,15526,40844,22523,3309
40176,39160,37246,37948,37402,34465,29336,23340,9853,44314,38437,26257,42884,35046,20720,41986,32870,16349,39888,25177,3860
38312,38154,36602,36500,36575,33315,28832,24767,10751,42287,39316,26300,40756,36366,21190,40061,34408,16942,38134,27425,4666
36461,36890,34789,35142,35248,32724,28165,25540,11661,40238,39327,26289,38873,37582,21672,38219,35979,17674,36699,30036,5808
34629,35054,33283,33295,34130,31457,27131,26736,12622,37059,39501,26103,36119,38399,21670,35727,36938,18367,34856,32537,6828
32152,33200,31479,31329,32151,30202,26405,27327,13678,33800,38781,25871,33523,37970,22067,33182,37550,19075,32313,34575,8189
29785,30796,29933,28915,30772,28557,24933,27993,14771,30787,37740,25725,30409,37910,22495,30187,37860,19989,29874,36809,9705
27210,28412,27290,27000,28391,27229,23530,28456,15820,27562,36140,25094,27149,37077,22569,27261,38080,20396,27203,38342,11280
24953,25976,25421,24361,26299,24905,22101,29086,16678,24043,34695,24488,24468,36337,23081,24184,37244,21224,24477,39559,13202
22078,23637,22977,22261,24149,23295,21314,29072,18128,20951,32587,24028,21329,34898,22975,21482,36355,21599,22247,40372,15199
19659,21056,21135,19814,21926,21252,19491,29116,19117,18269,30430,23458,18420,33006,23316,18470,35468,22681,19714,41239,17433
17231,18500,18396,17728,19837,19527,18148,28722,20576,15396,27926,22764,15923,31230,23521,16417,33928,23328,17265,40883,19938
14961,16697,16523,15543,17809,17881,16834,28435,21312,13131,25645,22230,13325,29196,23454,13890,32062,24159,15123,40788,22160
12880,14727,14825,13371,15837,16012,15507,27879,22238,10869,23466,21384,11287,27121,23504,11782,29957,24577,13327,39842,24886
11096,12674,13053,11750,14105,14530,14013,27146,23292,9088,21214,21108,9554,24762,23247,10056,28017,24916,11147,38273,27485
9515,10794,11580,10300,12352,13062,12973,26691,24102,7518,18786,20353,8213,22611,23666,8589,25980,25632,9429,36788,29825
8053,9411,10034,8778,10737,11693,11899,25522,25305,6208,16569,19977,6645,20378,23283,6991,23525,26044,8257,34668,32367
6716,7950,8812,7524,9509,10481,10850,24379,25834,5237,14844,19323,5692,18193,23474,5840,21474,26307,6794,32127,34669
5628,6764,7427,6304,8130,9215,9834,23081,26426,4191,13115,18601,4562,16555,23016,4932,19364,26496,5634,29932,36285
4740,5752,6519,5638,6826,8289,8866,22074,27138,3324,11232,17980,3773,14421,22721,3952,17343,26580,4573,27382,38233
3888,4861,5650,4560,6055,7442,7982,20676,26947,2785,9841,17535,3046,12788,22045,3432,15289,26523,3824,24478,39181
3277,3972,5023,4025,5370,6726,7405,19441,27321,2276,8517,16826,2481,11137,21708,2718,13508,26020,3165,22037,40933
2709,3498,4354,3305,4445,5919,6450,18008,27468,1768,7361,16384,2106,9713,20955,2225,11791,25802,2588,19718,40893
2219,2943,3885,2846,3976,5350,5977,16931,27454,1469,6224,15469,1715,8542,20464,1799,10331,25232,2095,17202,41070
1808,2510,3258,2329,3337,4830,5449,15881,26692,1177,5290,14716,1363,7090,19697,1556,8732,24109,1744,15170,40622
1566,2054,3011,1986,2938,4441,4948,14540,26294,943,4518,14076,1204,6298,18680,1274,7668,23217,1427,13265,39555
1294,1878,2676,1778,2574,3838,4541,13502,25785,848,3936,13484,1014,5278,17889,1034,6559,21852,1092,11255,38096
1084,1574,2336,1494,2238,3579,4181,12039,25451,619,3308,12309,829,4444,16694,919,5502,20831,995,9497,36400
941,1349,2176,1328,1954,3290,3870,11152,24052,509,2817,11760,721,3789,15662,780,4835,19518,829,7978,34393
824,1163,1918,1163,1739,3148,3604,9766,23351,462,2304,10691,575,3213,14765,681,4160,18192,653,6818,32006
700,1004,1767,989,1555,2821,3545,9112,22306,391,1937,9918,493,2721,13418,631,3357,16849,625,5448,30132
639,923,1674,973,1456,2646,3291,8409,21194,344,1720,9153,447,2333,12354,565,2856,15340,492,4701,27412
621,848,1519,886,1314,2469,3102,7751,19884,317,1461,8153,430,1958,11537,467,2455,13943,482,3749,24779
562,727,1426,907,1255,2383,3008,6860,18874,288,1300,7643,390,1719,10246,466,2091,12583,461,3092,22145
572,745,1327,799,1105,2275,2976,6438,18117,300,1077,6819,415,1487,9313,432,1819,11455,401,2643,19450
538,705,1355,867,1103,2154,2951,5726,16964,290,941,6236,359,1229,8283,464,1575,10118,420,2104,17339
580,698,1295,764,1049,2083,3079,5233,15430,325,874,5565,386,1089,7423,434,1409,9084,432,1734,15195
604,725,1284,882,1092,2091,3103,4775,14739,304,771,5028,413,1002,6676,465,1254,8090,444,1423,13199
636,809,1350,937,1151,2056,3288,4594,13515,328,789,4564,477,964,5929,539,1061,7327,465,1143,11334
718,841,1384,1027,1239,2209,3420,4202,12217,420,687,4062,486,854,5428,592,1049,6362,615,926,9518
790,853,1454,1168,1360,2262,3681,3948,11440,443,649,3719,580,842,4834,652,931,5720,667,811,8102
951,983,1576,1388,1395,2251,3919,3749,10396,562,733,3444,724,805,4414,787,922,5179,781,650,6842
1134,1078,1689,1528,1560,2432,4080,3533,9834,613,741,3085,856,934,3984,925,942,4565,932,558,5662
1377,1338,1860,1687,1762,2636,4524,3484,8814,763,787,2920,1042,903,3688,1112,973,4178,1131,502,4660
1634,1656,2028,2047,2088,2750,4952,3387,8096,936,939,2889,1186,942,3459,1332,995,3958,1455,494,3900
1826,1873,2301,2323,2399,3181,5464,3310,7534,1206,991,2901,1339,1142,3228,1570,1114,3649,1734,436,3185
2223,2248,2639,2817,2761,3409,6053,3429,6738,1447,1102,2806,1654,1145,3191,1907,1218,3464,2178,386,2614
2674,2656,3111,3138,3210,3820,6457,3479,6520,1710,1373,2864,2138,1408,3076,2357,1390,3274,2569,408,2184
3333,3179,3605,3899,3805,4324,7148,3596,6035,2183,1581,2986,2481,1642,3337,2748,1470,3219,3161,444,1734
3998,3780,4268,4680,4270,5007,7896,3679,5591,2772,1889,3338,3171,1890,3445,3363,1789,3290,3905,419,1419
4679,4523,4912,5607,5019,5705,8799,3707,5257,3289,2314,3540,3759,2191,3570,4037,2008,3405,4589,522,1190
5695,5465,5843,6402,5838,6551,9649,4013,4995,4187,2757,3936,4667,2536,3872,4941,2279,3382,5610,583,1008
6830,6530,6894,7415,6984,7694,10838,4161,4655,4960,3331,4581,5740,3011,4190,5984,2660,3650,6792,678,840
8063,7725,8020,8823,8071,8558,11756,4531,4479,6367,4001,5066,6712,3555,4556,7148,3107,4050,8136,842,700
9397,9057,9363,10139,9336,9885,13083,4831,4418,7526,4705,5594,8012,4211,4973,8443,3568,4341,9442,951,632
11172,10667,11012,11764,10691,11236,14195,5220,4226,8954,5633,6495,9705,4899,5634,10075,4252,4653,11186,1175,528
12920,12104,12745,13618,12300,12635,15555,5725,4300,10956,6624,7291,11534,5770,6191,12059,4750,5009,13043,1364,510
15188,14225,14356,15530,14228,14242,16766,6404,4150,13239,7846,8388,13520,6717,6912,13763,5514,5519,15164,1702,464
17236,16178,16183,17517,15789,15919,18075,6851,4312,15348,9127,9482,15953,7764,7671,16095,6517,6050,17505,2155,443
19441,18520,18133,19720,17720,17721,19613,7514,4272,18120,10620,10589,18379,9085,8554,18891,7529,6541,19718,2624,459
21945,20545,20373,22152,19820,19635,20832,8447,4376,20811,12427,11976,21235,10347,9478,21434,8550,7263,22456,3206,484
24464,23011,22786,24390,21930,21333,22549,9128,4514,24015,14004,13334,24246,11883,10347,24090,9924,7868,24934,3817,516
27170,25573,25189,26897,23990,23515,23839,10059,4639,27325,16025,14672,27432,13459,11309,27612,11305,8530,27293,4711,551
29899,27735,27307,28845,26034,25275,24829,11019,4822,30833,18388,16119,30492,15185,12182,30307,12632,9125,29870,5738,600
32188,30390,29815,31155,28330,26999,25909,12004,5125,33972,20511,17483,33574,17242,13529,32663,14392,10067,32361,6889,701
34549,32222,31568,33488,30389,29046,27073,13150,5466,36924,22922,18922,36377,19203,14167,35819,16300,10673,34596,8011,842
36523,34541,33428,35016,32357,30367,28167,14296,5870,39786,25551,20100,39031,21298,15309,38212,18065,11497,36953,9554,953
38393,36608,34909,36443,33715,31779,29040,15544,6328,42192,27754,22000,41041,23333,16267,40544,20499,12063,38330,11404,1183
39721,37513,36225,37941,35533,32724,29459,16801,6797,44244,30169,22268,43069,25636,16951,41854,22440,13042,39887,13114,1485
40319,38785,37026,38706,36530,33636,29925,18202,7203,45823,31949,23585,44042,27837,18008,43088,24397,13592,40374,15135,1791
40741,39434,37634,39169,37182,34574,29802,19566,7925,46232,34104,24592,44705,30297,18802,43890,26312,14163,41205,17220,2193
