1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40624,39250,37097,38629,36706,33455,29499,20798,8894,46142,35071,25137,44336,31742,19737,43691,28942,15801,40920,19947,2825
40157,39260,36821,38016,37279,33420,29736,22052,9734,45263,36973,25487,43578,33648,20448,42407,31125,16310,40731,22540,3436
39751,38692,36039,37683,36739,33325,29112,23553,10529,43713,37622,25736,42585,34890,20691,41349,32888,16703,39926,25257,4018
38155,37732,35723,36341,36059,32486,28545,24632,11246,42052,38279,25866,40423,36030,21431,40143,34160,17600,38000,27484,4866
36478,36557,34354,35158,34984,31772,28002,25604,11942,39741,38761,25697,38724,36979,21596,37862,35503,18045,36631,30053,5987
34496,34900,32559,32831,33803,30756,27057,26676,13005,37170,38831,25305,35817,37606,21766,35444,36621,18249,34799,32539,6945
31922,33349,30967,31414,32048,29483,26113,27420,13922,33834,38109,25058,33135,37417,21705,33087,36769,19211,32246,34568,8345
29547,30881,29467,28868,30673,28075,24828,27612,15072,30561,37407,25035,30474,37362,22323,30077,37292,19769,29943,36781,9822
27131,28525,27311,26594,28837,26752,23483,28536,16034,27563,35691,24373,27414,36616,22071,27244,37167,20605,27169,38317,11396
24744,26207,25381,24341,26379,24891,22262,28420,16904,24082,34446,23737,24460,35245,22347,24285,36627,20965,24505,39379,13309
22029,24112,23031,21983,24300,23221,21041,28818,18120,21331,32208,23433,21547,34001,22393,21561,36191,21249,22115,40405,15367
19720,21481,21009,19929,22445,21306,19798,28591,19179,18542,30759,22679,18316,32841,22806,18858,34538,22286,19670,40972,17494
17096,19016,18555,17819,20230,19587,18178,28561,20319,15626,28336,22137,16009,31222,23031,16516,33302,22839,17365,40727,20034
15090,17170,17063,15627,18381,18245,16785,28230,21333,13258,25886,21664,13709,28986,22507,14084,31673,23492,15110,40591,22174
13030,15191,15187,13557,16332,16423,15551,27464,22058,11194,23669,21315,11716,27203,23096,12060,29514,24153,13220,39574,24894
11169,13007,13471,11776,14653,15030,13977,26627,23065,9331,21533,20895,9955,24733,22869,10165,27828,24050,11150,38130,27517
9609,11370,12142,10274,12974,13537,13061,26040,23847,7577,19364,20519,8229,22705,23002,8657,25752,25129,9451,36665,29741
8062,9886,10572,8893,11320,12573,11837,25084,24933,6439,17306,19821,6873,20512,22895,7306,23358,25656,8231,34449,32314
6891,8534,9542,7671,10091,11018,10973,23823,25378,5118,15266,19276,5792,18257,23034,6015,21207,25747,6816,32037,34484
5742,7350,8227,6558,8685,9954,9876,22867,25806,4184,13558,18876,4676,16602,22757,5046,19288,25829,5636,29713,36168
4888,6234,7257,5644,7672,9076,8953,21450,26359,3487,11925,18417,3897,14657,22345,4148,17019,26044,4589,27180,37912
4000,5297,6325,4674,6701,8350,8133,20405,26525,2827,10361,18063,3166,13010,22204,3471,15376,25519,3841,24427,39055
3434,4543,5824,4112,5843,7403,7338,19141,26716,2367,9224,17578,2627,11554,21778,2812,13286,25641,3205,21894,40612
2780,3897,5071,3499,4968,6792,6709,17558,26595,1872,7579,17291,2192,9788,21319,2346,11656,25273,2593,19701,40683
2341,3361,4516,2859,4513,6066,6017,16724,26612,1482,6647,16205,1722,8625,20602,1910,10215,24732,2162,17036,40798
1907,2937,4116,2477,3900,5793,5493,15432,26162,1214,5693,15438,1485,7390,19887,1646,8721,23934,1774,15081,40275
1665,2530,3804,2094,3395,5198,4925,14339,25626,994,4833,14774,1187,6187,18940,1287,7680,22913,1438,13234,39247
1375,2167,3452,1866,2970,4778,4676,13010,25065,775,4109,14370,1043,5371,18186,1055,6556,21505,1135,11174,37782
1225,1886,2985,1560,2639,4452,4299,11953,24660,667,3595,13321,883,4574,17177,941,5438,20422,1018,9477,36114
965,1641,2849,1409,2280,4130,4040,10942,23414,562,2989,12435,702,3795,16028,758,4652,19310,879,7995,34252
935,1450,2638,1221,2069,3863,3780,9762,22629,492,2512,11348,588,3296,14811,714,4032,18072,690,6790,31704
774,1256,2387,1153,1849,3535,3524,9017,21721,389,2207,10410,475,2789,13714,623,3288,16519,670,5430,29873
720,1187,2257,1021,1646,3448,3364,8266,20397,351,1704,9611,439,2335,12656,540,2891,15251,522,4701,27223
719,1067,2152,951,1578,3263,3148,7780,19453,305,1532,8777,391,1968,11409,470,2366,14009,526,3754,24601
622,958,2022,949,1450,3091,3111,6883,18483,304,1316,8124,399,1734,10473,472,2024,12303,495,3126,21995
636,954,1891,891,1373,2818,3131,6309,17491,311,1092,7284,397,1447,9249,434,1739,11301,436,2590,19308
585,867,1789,948,1252,2755,3104,5819,16386,302,1010,6350,400,1204,8230,477,1516,10024,446,2116,17276
