1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40937,39550,37293,38773,36863,34147,29713,20890,8718,45953,35784,25086,44757,32034,19579,43942,28972,15285,40940,19842,2674
40396,39778,37308,38099,37357,33795,29559,22092,9476,45426,37004,25807,43929,33635,20343,43157,30951,16088,40802,22547,3368
39732,38864,36810,37756,37034,33928,29678,23418,10195,44181,37825,25914,42813,35174,20839,41977,32789,16647,39926,25194,3909
38233,37952,35887,36527,36403,32984,28751,24682,10931,42100,38825,26246,40759,36333,21112,40056,34451,16976,38124,27485,4759
36578,36716,34776,35186,35050,32385,28068,25366,11655,39706,39347,25841,38675,37376,21605,37978,35923,17771,36569,30084,5857
34666,34959,32790,33260,34016,31220,27164,26714,12894,36958,39135,25941,35870,38162,21847,35576,36785,18366,34918,32508,6888
32141,33557,31310,31295,32032,29744,26169,27393,13792,33938,38583,25479,33287,37440,22018,32900,37389,19248,32306,34521,8271
29555,30902,29621,29026,30618,28384,24755,27759,15019,30802,37711,25274,30610,37510,22309,30286,37615,19763,29916,36813,9718
27095,28348,27379,26760,28563,26966,23703,28562,15639,27545,35966,24814,27284,36997,22707,27398,37507,20282,27060,38299,11369
24799,26066,25364,24465,26477,25125,22156,28574,16976,24256,34379,24170,24416,35842,22555,24356,36961,20911,24567,39542,13241
22027,23859,23183,21983,24130,23288,21069,29038,18192,21128,32553,23997,21319,34399,22566,21572,36086,21704,22175,40376,15225
19534,21258,20951,20056,22208,21267,19734,28968,19182,18111,30216,22898,18310,32603,22959,18782,34768,22348,19702,41205,17533
17122,18907,18606,17686,19971,19662,18090,29004,20244,15493,28210,22275,16429,31079,23352,16285,33643,23027,17343,40708,19898
15110,16901,16672,15486,17923,18153,16836,28116,21385,13276,25781,21834,13657,29014,23533,13906,31640,23821,15108,40717,22196
12817,14776,14848,13511,15941,16180,15635,27670,21988,11005,23434,21480,11421,26876,23260,11722,29674,24346,13285,39754,24885
11128,12946,13240,11808,14396,14604,14001,26830,23275,9310,21419,21110,9705,25112,23139,10122,27979,24888,11175,38285,27528
9649,11032,11868,10327,12659,13218,13137,26359,24141,7582,18928,20657,8262,22455,23138,8519,25753,25302,9369,36673,29758
8073,9563,10305,8808,11047,12050,11776,25341,25139,6345,17048,19798,6871,20471,23264,7136,23529,25868,8248,34620,32276
6801,8311,9154,7539,9958,10735,10771,24123,25835,5123,14899,19625,5572,18460,22944,6077,21335,26194,6818,32139,34533
5790,7009,7818,6358,8400,9665,9775,23029,26234,4235,13177,18849,4585,16550,22564,5004,19448,26430,5659,29848,36327
4795,6045,6889,5501,7150,8633,9025,21805,26659,3425,11830,18355,3763,14352,22728,4085,17284,26142,4569,27364,38123
