1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41329,40463,39155,38898,38155,35896,30166,20358,7626,47118,36996,26040,45670,32341,18817,44620,28855,13665,41025,19784,2568
40680,40459,39103,38528,38129,35951,30173,22059,8496,46714,38455,26695,45043,34538,19919,43897,30892,14419,40742,22447,3223
40018,39413,38411,38153,37817,35757,29859,23333,9175,44887,39384,27126,43586,36052,20590,42929,32935,15233,40002,25170,3793
38436,38367,37502,36990,36932,34732,28635,24649,9961,42988,40000,27132,41910,37190,21020,40887,34764,15939,38125,27324,4601
36590,36925,35877,35159,35542,33726,28379,25649,10962,40219,40712,27178,39580,38484,21759,38585,36610,16938,36638,30027,5709
34948,34890,33967,33515,34202,32737,27592,26734,12013,37084,40141,27297,36626,39341,22098,35944,37832,17737,34864,32499,6742
32201,33303,31998,31727,32205,30817,26187,27596,13129,34108,39712,27236,33553,38965,22621,33104,38423,18765,32371,34563,8111
29844,30692,30314,29155,30454,29154,25068,28359,14381,30982,38525,26692,30526,38855,23115,30401,38800,19849,29990,36837,9565
27392,28155,27614,26948,28294,27751,23762,28779,15344,27414,36828,26218,27149,38310,23752,27525,38645,20592,27154,38339,11214
24720,25471,25666,24513,25931,25238,22331,29169,16710,23929,34898,25940,23828,37015,23788,23880,38620,21642,24582,39578,13123
22018,23267,22701,22355,23624,23200,21426,29597,17960,20838,32778,25007,21139,35489,23840,21496,37675,22639,22217,40436,15116
19771,20458,20709,19816,21410,21179,19776,29603,19175,17713,30259,24601,18176,33642,24234,18265,36265,23454,19746,41355,17364
17211,18087,18193,17745,19292,19118,18216,29366,20438,15190,27982,23585,15481,31798,24208,16043,34614,24162,17303,40843,19852
15004,16118,16280,15497,17016,17538,16815,29151,21427,12678,25301,22893,13129,29578,24778,13603,32845,25202,15171,40927,22088
12945,14005,14229,13466,15028,15470,15611,28761,22325,10568,22562,22024,11118,27171,24304,11576,30715,25629,13295,39879,24859
11136,12056,12291,11730,13341,13781,14114,27919,23619,8906,20487,21258,9205,24656,24228,9679,28577,26326,11163,38456,27537
9496,10070,10831,10188,11616,12146,13033,27079,24758,7316,17973,20344,7743,22356,24441,8143,26424,26742,9385,36825,29827
7996,8689,9098,8774,9891,10942,11732,26188,25671,5957,15603,19915,6507,20205,24261,6921,24068,27014,8226,34860,32439
