1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41097,40582,39759,39231,38406,36589,30112,20432,7226,48151,37445,26406,46219,32548,18681,44861,28527,13093,41027,19746,2573
40834,40585,39518,38667,38372,36795,30160,21866,8068,46910,39332,26913,45257,34559,19737,44687,30858,13811,40812,22427,3201
40246,39594,38864,38120,38311,36240,29906,23345,8943,45373,39938,27584,44214,36406,20375,43334,33313,14554,39992,25163,3773
38540,38328,37672,36805,36892,35170,29032,24564,9686,43203,40576,27657,42206,37851,21071,40898,34860,15391,38080,27321,4596
36622,36940,36178,35516,35559,34024,28531,25664,10731,40469,41444,27764,39603,38777,21613,38778,36963,16757,36643,30002,5713
34787,35003,34107,33410,34198,32951,27385,26809,11749,37652,41039,27889,36390,39683,22136,36273,37955,17545,34923,32526,6715
32224,33048,32200,31589,32139,31118,26329,27541,12923,34448,40104,27759,34021,39495,22906,33205,38770,18521,32285,34504,8095
29855,30538,30270,29080,30447,29387,25147,28414,14073,30545,38938,27433,30529,39533,23565,30603,39402,19639,30004,36851,9574
27181,27861,27539,26936,27992,27635,23850,29036,15312,27336,36941,27192,27324,38573,23811,26973,39440,20450,27153,38363,11170
25058,25349,25634,24551,25647,25537,22307,29386,16160,23941,35132,26259,24000,37567,24089,23889,38987,21735,24565,39548,13116
22002,23069,22884,22278,23442,23291,21314,29990,17955,20476,32849,25766,20775,35794,24427,21096,38074,22886,22246,40456,15114
19782,20382,20414,19875,21255,20956,19805,29699,19164,17811,30357,25196,17922,33987,25046,18390,37068,23725,19711,41358,17352
17312,17742,17994,17860,18937,18952,18059,29702,20347,14970,27723,24295,15374,32240,25333,15774,35555,24495,17353,40853,19809
15075,15809,15892,15631,16714,17365,16958,29421,21554,12674,25022,23392,13208,29568,24999,13476,33089,25671,15133,40917,22096
12865,13907,13896,13366,14740,15239,15587,28630,22377,10164,22073,22388,10746,27382,24932,11373,31131,26147,13318,39912,24859
11155,11714,12104,11801,12888,13564,14118,27959,23819,8731,19928,21522,9101,24695,24926,9530,29169,26722,11137,38379,27520
9408,9930,10525,10348,11291,11876,13018,27464,24974,7143,17641,20533,7540,22251,24539,7935,26814,27575,9407,36910,29847
7931,8384,8823,8754,9611,10372,11804,26580,25855,5764,15323,19865,6206,20094,24552,6722,24363,27733,8241,34852,32407
6798,7225,7602,7382,8355,8969,10820,25331,26725,4627,13268,18819,5323,17847,23996,5584,22048,28335,6798,32292,34621
5484,6056,6355,6264,7037,7872,9750,24121,27664,3834,11614,17886,4232,16038,23892,4489,19629,28302,5621,30090,36384
