1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41165,40464,39232,38967,37907,36003,30024,20667,7720,47028,36775,25681,45515,32197,19035,44433,28698,13677,41055,19793,2580
40651,40338,38694,38617,38238,35880,30285,21835,8488,46406,38410,26772,44950,34337,19711,43862,31288,14487,40802,22428,3224
40025,39381,38354,37870,37875,35420,29683,23397,9401,44973,39369,26851,43775,36062,20507,42266,33056,15522,39944,25173,3778
38588,38225,37294,36710,37019,34677,28814,24487,10058,43028,40094,27052,42164,37522,21171,40726,34757,16108,38096,27398,4607
36744,36900,35856,35662,35407,33872,28314,25550,10947,40413,40634,27180,39097,38133,21697,38504,36441,17020,36665,29980,5719
34803,34926,33965,33401,34037,32501,27529,26926,12128,37138,40260,27067,36587,39263,22120,36092,37478,17612,34870,32540,6753
32253,33369,31988,31746,32217,30706,26246,27744,13149,34295,39642,26782,33374,38905,22430,33175,38304,18826,32284,34519,8114
29797,30692,30088,29000,30449,29207,25167,28498,14346,30882,38403,26683,30247,38475,22963,30272,39094,19955,30026,36936,9585
27072,28152,27681,26853,28537,27506,23717,28687,15554,27197,36867,26219,27237,38130,23332,27360,38842,20558,27188,38265,11200
24896,25588,25670,24586,26078,25205,22414,29266,16585,23817,34745,25533,24326,37056,23416,24103,38188,21251,24586,39634,13139
22132,23248,22821,22203,23549,23375,21195,29569,17952,20920,32597,24769,20865,35437,23746,21335,37194,22162,22250,40433,15127
19678,20635,20624,19927,21526,21220,19874,29535,19195,17906,30408,24321,18112,33646,24362,18221,35856,23201,19678,41277,17386
17205,18127,18115,17829,19155,19207,18316,29507,20238,15209,27648,23772,15602,31732,24354,15700,34881,24108,17329,40894,19851
14926,16164,16272,15544,17261,17547,16685,29173,21376,12757,25512,22699,13291,29365,24582,13698,32645,25011,15127,40870,22120
12849,14163,14241,13350,15125,15621,15753,28265,22544,10714,22779,22331,11042,27105,24401,11652,30812,25609,13309,39860,24857
11225,12126,12405,11723,13228,13950,14063,27669,23518,8786,20406,21656,9432,24436,24116,9786,28533,26041,11159,38378,27521
9484,10251,10901,10203,11670,12291,12877,27204,24737,7331,18260,20177,7977,22520,24327,8230,26098,26917,9425,36891,29838
8030,8793,9241,8626,10025,10984,11817,25939,25798,6012,15845,19761,6569,20367,23952,6936,24504,27075,8259,34839,32380
6788,7381,8017,7483,8796,9532,10723,24978,26274,4905,13988,19140,5399,18219,23595,5612,21879,27239,6799,32283,34696
5532,6188,6770,6313,7408,8364,9708,23648,27142,4054,12152,18186,4325,16062,23365,4672,19342,27513,5581,30024,36390
4626,5154,5635,5356,6195,7333,8848,22573,27689,3235,10632,17477,3668,14263,22671,3788,17468,27323,4567,27490,38259
3854,4326,4852,4522,5484,6395,7896,21380,27756,2535,9087,16776,2955,12250,22450,3179,15401,27389,3813,24563,39430
3184,3571,4101,3844,4791,5516,7166,19933,28200,2082,7848,15973,2388,10773,21954,2649,13423,26967,3170,22135,41044
2664,3060,3526,3279,3887,4921,6435,18533,28265,1670,6683,15114,1934,9408,20868,2148,11756,26279,2577,19838,40998
2113,2522,3010,2653,3400,4346,5901,17466,28380,1324,5691,14353,1540,8010,20164,1865,10309,25779,2069,17229,41255
1824,2176,2510,2235,3076,3749,5289,16327,27758,1101,4912,13673,1385,6940,19383,1487,9106,24911,1737,15198,40761
1455,1716,2184,1907,2433,3334,4936,14742,27319,971,4139,12786,1100,5852,18408,1157,7545,23704,1412,13304,39728
1225,1505,1871,1673,2104,2858,4354,13705,26805,766,3488,12201,959,5167,17303,1033,6501,22319,1082,11317,38268
1043,1248,1621,1423,1844,2497,4107,12299,26310,615,3058,11287,727,4338,16426,846,5578,21181,971,9485,36540
