1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40860,40133,38614,38983,37781,35196,29997,20645,7938,47028,36507,25499,44928,32444,19381,44227,28826,14358,41084,19727,2579
40870,40100,38297,38589,38031,35296,30024,22135,8744,46022,37684,26133,44640,33742,19896,43433,31001,14976,40749,22470,3258
39933,39415,37831,38079,37522,35230,29678,23480,9716,44662,38759,26645,43561,35620,20589,42168,32798,15980,39970,25179,3786
38516,38227,37099,36540,36648,34090,28822,24542,10367,42712,39710,26616,41497,36635,21299,40499,34717,16593,38155,27425,4632
36650,36917,35419,35286,35640,33305,28425,25579,11198,40152,40030,26874,39278,37829,21477,38174,36351,17298,36629,30022,5731
34854,34777,33720,33385,33981,32075,27418,26692,12253,37004,39924,26921,36381,38644,21990,36227,37006,18201,34900,32498,6792
32175,33509,31980,31689,32138,30416,26282,27767,13325,34048,39327,26247,33559,38561,22289,33107,38169,18883,32289,34562,8137
29692,30724,30072,29145,30549,28899,25009,28197,14503,30743,38087,25999,30346,38217,22941,30276,38573,19820,30046,36845,9611
27202,28267,27508,26923,28508,27222,23648,28670,15705,27490,36861,25613,27115,37588,23058,27339,38295,20501,27183,38338,11263
24764,25842,25577,24344,26087,25271,22372,29109,16717,24076,34511,24977,23998,36325,23365,24013,37916,21280,24577,39560,13111
22121,23309,23004,22072,23831,23342,21340,29460,18054,20740,32487,24411,21065,35235,23658,21269,36626,22004,22218,40483,15149
19814,20909,20887,19797,21744,21148,19634,29528,19280,17938,30594,23888,18152,33484,23634,18569,35904,23163,19703,41292,17393
17161,18264,18239,17759,19551,19340,18116,29033,20423,15343,28124,23210,15754,31594,23834,15990,34404,23660,17310,40843,19850
14992,16355,16371,15597,17469,17567,16864,28728,21562,12988,25546,22564,13457,29347,23791,14000,32193,24641,15155,40798,22195
12805,14454,14465,13393,15501,15886,15716,28326,22222,10839,22829,21888,11478,27346,24127,11532,30495,25277,13283,39857,24814
11229,12352,12700,11783,13601,14239,13977,27494,23438,8925,20891,21280,9448,24710,23732,9903,28356,25510,11159,38392,27561
9561,10381,11163,10323,11946,12785,13015,26765,24415,7373,18559,20701,7871,22688,23668,8302,26191,26291,9410,36858,29881
8003,8843,9603,8643,10352,11288,11672,25838,25494,6036,16166,19892,6548,20379,23702,6931,23874,26530,8247,34755,32411
6755,7659,8315,7454,8955,10017,10705,24684,26304,5044,14282,18952,5546,18227,23596,5797,21706,27018,6770,32318,34603
5550,6448,7124,6384,7637,8709,9947,23395,26943,3932,12549,18352,4458,16198,23142,4795,19450,26879,5627,29960,36427
4705,5422,6032,5304,6546,7843,8923,22372,27331,3320,10931,17827,3640,14190,22941,4017,17253,27002,4550,27471,38255
3905,4546,5119,4596,5698,6969,8007,21031,27389,2570,9437,17345,3054,12574,22190,3275,15466,26703,3820,24534,39372
3230,3750,4417,3895,5035,5998,7197,19784,27686,2179,8170,16288,2449,11012,21824,2680,13294,26546,3160,22100,41008
2692,3214,3853,3249,4112,5206,6499,18399,27895,1764,6890,15914,2059,9577,21155,2211,11864,26184,2600,19803,41029
2127,2667,3289,2675,3632,4664,5867,17291,27756,1381,6005,14774,1637,8141,20280,1773,10336,25352,2069,17266,41126
1843,2343,2879,2312,3073,4322,5276,15936,27373,1151,4978,14269,1448,7010,19697,1496,8969,24530,1738,15168,40772
1483,1905,2525,1946,2661,3845,4883,14672,26840,939,4364,13271,1094,6222,18688,1237,7566,23380,1416,13308,39619
1250,1569,2190,1756,2227,3258,4473,13540,26383,776,3658,12662,968,5102,17403,1027,6506,22324,1092,11268,38281
