1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41137,40486,40221,39268,38518,37416,30157,20215,6872,48752,38474,26722,46650,33106,18014,45472,28443,11748,41008,19765,2559
40562,40785,39975,38491,38682,37381,30387,21576,7746,47598,40111,27874,46187,35154,19463,45355,30753,12747,40809,22406,3209
39988,39517,39245,37945,38245,36881,30018,23228,8606,45980,41298,28286,44633,37214,20245,43516,33544,13861,39946,25166,3772
38537,38281,38059,36820,37328,35706,28904,24580,9307,43824,41879,28653,42914,38794,20878,41596,35416,14633,38120,27329,4585
36622,36837,36421,35477,35395,34499,28647,25603,10288,40905,41962,28762,39939,39887,21787,39364,37491,15623,36656,29978,5701
34951,34810,34373,33591,34024,33287,27350,26857,11431,37737,41566,28811,37219,40488,22835,36455,38648,17205,34876,32514,6723
32311,32945,32207,31768,31845,31349,26485,27832,12646,34549,40826,28663,33725,40879,23369,33129,39680,18048,32330,34502,8080
29857,30412,30421,29246,29992,29479,25187,28405,13810,30795,39749,28777,30417,40141,23856,30445,40207,19618,29980,36839,9568
27282,27743,27562,26790,27887,27769,23809,29224,15084,27307,37240,28016,27119,39376,24700,27145,40070,20769,27187,38313,11180
24861,25081,25496,24583,25567,25441,22423,29423,16165,23499,35600,27353,23941,38189,24909,24024,40337,21953,24566,39604,13085
22125,22753,22588,22313,23113,23037,21450,29941,17782,20690,32867,26776,20740,36398,25380,20979,38835,23026,22243,40444,15101
19787,20004,20198,20051,20697,20871,19873,29781,19039,17448,29822,25838,17792,34610,25904,18110,37624,24222,19722,41356,17321
17277,17549,17704,17749,18541,18679,18253,29919,20180,14729,27303,25141,15250,32303,26270,15471,36059,25313,17317,40854,19823
15164,15512,15638,15595,16380,16859,16926,29712,21553,12124,24418,23948,12653,29836,25908,13169,34041,26345,15167,40907,22101
12864,13608,13576,13569,14374,14828,15650,28898,22430,10137,21996,22860,10612,27309,25977,11104,31967,26946,13300,39878,24859
11224,11532,11644,11827,12555,12947,14078,28581,24059,8332,19176,21768,8715,24892,25638,9331,29658,27752,11159,38422,27512
9522,9743,10214,10310,10928,11491,13149,27684,25134,6807,16493,20638,7357,22300,25541,7915,27183,28401,9403,36895,29814
8021,8256,8461,8663,9184,9808,11742,26895,26227,5509,14518,19562,6081,19913,25225,6421,24958,29133,8259,34863,32401
6778,6980,7255,7385,8105,8589,10829,25796,27006,4474,12569,18314,4923,17729,24616,5257,22622,29275,6814,32340,34650
5604,5836,6031,6283,6729,7224,9755,24405,27813,3706,10852,17496,4010,15623,23953,4327,20029,29261,5603,30053,36415
4690,4766,4883,5346,5637,6269,8743,23154,28555,2904,9232,16177,3308,13591,23292,3567,17673,29074,4558,27535,38318
3788,3995,4076,4516,4824,5305,7948,21863,28952,2380,7661,14980,2742,11849,22417,3052,15698,28725,3821,24603,39387
3200,3160,3450,3811,4111,4490,7195,20458,29203,1917,6539,14112,2263,10233,21693,2517,13642,28663,3157,22152,41111
2645,2756,2875,3187,3362,3703,6340,19305,29205,1576,5629,13458,1804,8766,21003,1914,12085,27856,2590,19890,41080
2092,2197,2331,2636,2803,3244,5730,17924,29321,1244,4702,12242,1472,7636,19814,1630,10404,26620,2065,17263,41256
1765,1839,1905,2183,2495,2800,5275,16597,28886,1035,3980,11654,1265,6493,18899,1349,8951,26003,1741,15205,40877
1413,1457,1630,1825,2046,2310,4742,15331,28489,844,3408,10782,1044,5583,17798,1096,7650,24881,1404,13342,39718
1178,1289,1313,1635,1665,1926,4220,14141,27826,692,2909,9889,790,4808,16640,963,6629,23032,1084,11321,38337
973,1048,1084,1309,1491,1680,3889,12824,27220,551,2383,9243,737,4073,15650,793,5725,21829,971,9492,36611
802,835,964,1155,1187,1429,3692,11587,26109,481,2036,8459,637,3488,14564,757,4913,20555,805,8014,34635
681,695,799,976,1057,1342,3298,10370,25126,420,1757,7893,549,2929,13658,614,4063,19146,636,6856,32199
589,608,641,897,924,1159,3253,9385,24100,384,1476,7084,482,2552,12271,571,3441,18038,614,5440,30317
535,544,602,791,906,1027,3015,8794,22887,329,1363,6584,451,2138,11378,508,3003,16497,473,4682,27505
498,484,507,738,784,1044,2840,7905,21705,267,1262,6094,404,1890,10590,480,2570,14902,453,3723,24946
461,417,523,674,719,990,2745,7070,20444,297,1026,5699,396,1627,9747,453,2190,13286,446,3091,22272
471,488,464,660,717,896,2722,6336,19136,284,917,5176,354,1496,8919,409,1876,12340,380,2614,19564
434,460,505,710,676,875,2700,5794,18065,264,877,4719,399,1309,7900,438,1687,10992,400,2064,17371
