1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41118,40489,40095,39045,38636,37181,29973,20214,6944,48417,38181,26590,46519,32556,18424,45397,28335,12138,40990,19743,2557
40610,40584,39745,38513,38534,37103,30384,21689,7907,47150,39844,27334,46148,34691,19277,44607,31077,13224,40806,22418,3208
40196,39625,39164,38130,37984,36682,29705,23413,8589,45905,40521,27837,44510,36930,20260,43155,33288,14180,39968,25137,3781
38537,38312,38057,36856,37307,35365,29080,24517,9468,43822,41535,28268,42395,38356,20769,41429,35131,15066,38128,27341,4576
36614,36788,36349,35494,35452,34761,28508,25510,10425,41191,41578,28482,39938,39626,21807,38986,37210,16058,36634,29984,5698
34873,34909,34229,33726,34151,32944,27642,26933,11651,37414,41828,28645,36859,40523,22836,36551,38340,17217,34919,32521,6728
32414,33214,32380,31554,31939,31323,26569,27893,12733,34479,40550,28332,34020,39820,23234,33611,39376,18339,32289,34496,8090
29679,30403,30181,29233,30199,29576,25162,28426,14032,30854,39561,28191,30378,40033,23664,30320,39769,19328,30019,36861,9574
27312,27703,27709,26929,27947,27734,23720,28874,15053,27371,37102,27581,26881,38837,24126,27257,40291,20591,27162,38320,11173
24969,25130,25412,24527,25571,25374,22417,29273,16360,23706,35043,27012,23919,38002,24900,24161,39538,21730,24576,39573,13084
22058,22768,22701,22200,23329,23134,21338,29927,17775,20427,32572,26825,20813,36309,24973,21117,38612,23002,22220,40463,15114
19886,20174,20392,20093,20948,20832,19827,29880,18926,17652,30201,25590,17666,34025,25718,18274,37131,23957,19717,41327,17337
17230,17595,17618,17983,18573,18780,18243,29960,20216,14793,27455,24760,15171,32506,25536,15681,35641,25367,17340,40909,19808
15056,15660,15752,15502,16510,17044,16900,29581,21514,12456,24585,23564,12865,29841,25666,13081,33731,26065,15166,40899,22092
12855,13692,13719,13395,14398,14948,15842,29002,22450,10124,21838,22703,10901,27537,25694,11267,31685,26877,13289,39884,24853
11141,11601,11712,11856,12718,13311,14016,28204,23850,8474,19607,21861,9046,25058,25577,9439,29391,27314,11160,38414,27535
9530,9760,10353,10318,10976,11486,13118,27806,24973,6893,16957,20758,7364,22343,25228,7989,27109,28202,9421,36897,29804
8018,8294,8587,8742,9356,10108,11733,26861,26066,5616,14832,19542,6083,20077,25159,6452,24545,28796,8245,34842,32386
6780,7081,7372,7399,8163,8650,10586,25393,27084,4619,12789,18604,5014,17608,24256,5337,22436,28854,6813,32357,34683
5550,5877,6092,6267,6869,7459,9854,24377,27927,3672,11063,17449,4142,15591,23915,4397,19938,29229,5604,30042,36407
4722,4788,5067,5405,5771,6468,8846,23153,28450,2966,9595,16541,3406,13774,23236,3715,17723,28800,4557,27510,38297
3766,4002,4181,4440,4867,5393,7946,21795,28632,2361,8026,15548,2785,12020,22231,3006,15690,28164,3822,24590,39406
3273,3274,3531,3870,4245,4697,7167,20481,29217,1972,6824,14552,2180,10346,21936,2424,13558,28177,3160,22157,41110
2604,2727,2948,3176,3408,3910,6403,18970,29115,1561,5775,13448,1853,8871,20899,2042,12164,27295,2586,19906,41100
2070,2211,2389,2612,2951,3430,5797,17902,29029,1313,4927,12681,1587,7620,19972,1729,10403,26681,2070,17259,41233
1752,1915,1947,2197,2507,2880,5222,16581,28786,1034,4151,12072,1283,6464,19065,1415,8972,25770,1733,15191,40843
1385,1500,1692,1877,2132,2476,4711,15183,28013,865,3492,11104,1051,5693,17941,1179,7598,24194,1406,13347,39735
1197,1277,1406,1622,1701,2058,4272,14108,27832,733,3035,10506,864,4723,16768,949,6696,23123,1086,11325,38365
