1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41215,40720,40020,39092,38355,37122,30232,20328,7121,48230,37819,26515,46526,32721,18544,45560,28649,12489,41026,19759,2565
40658,40481,39583,38590,38609,37021,30149,21738,7904,47079,39564,27286,45891,34589,19424,44541,30992,13265,40783,22412,3213
40072,39706,39160,37882,38157,36764,29914,23340,8692,45229,40508,28096,44804,36650,20295,43289,32897,14332,39974,25135,3773
38644,38350,37904,36883,37239,35609,29054,24391,9419,43444,41424,28128,42742,38366,20921,41385,35264,15188,38099,27338,4575
36642,36826,36369,35238,35447,34626,28367,25700,10562,40831,42166,28384,39801,39329,21620,39087,37345,16271,36674,29991,5704
34749,34851,34208,33710,34265,32914,27551,26962,11606,37963,41401,28578,37000,40579,22638,36235,38317,17067,34882,32501,6728
32301,33261,32478,31654,31960,31217,26414,27672,12693,34202,40774,28147,33750,40292,23091,33525,39202,18257,32289,34534,8085
29860,30447,30366,29141,30308,29552,25381,28211,13976,30606,39240,28034,30719,39661,23640,30555,39961,19580,30012,36861,9571
27183,27763,27351,26874,27924,27630,23792,29142,15282,27559,37179,27618,26913,39129,24593,27223,39916,20850,27171,38307,11175
24918,25262,25607,24495,25639,25298,22486,29357,16304,23764,35103,26901,23873,38019,24436,24152,39484,21648,24568,39570,13093
22179,22796,22633,22254,23187,23239,21320,29850,17704,20458,32829,26422,20968,36306,24747,21117,38518,23027,22239,40457,15118
19867,20221,20284,19970,20884,20837,19860,29992,19154,17531,30617,25435,17683,33971,25476,18339,37044,23731,19728,41363,17335
17240,17654,17832,17738,18670,18931,18207,29796,20163,14873,27544,24657,15249,32170,25387,15795,35987,25012,17328,40889,19817
15064,15634,15687,15553,16592,17165,16792,29485,21731,12390,24422,23733,12720,29857,25597,13221,33438,26023,15167,40864,22085
12926,13650,13675,13431,14522,15066,15614,28954,22237,10280,22110,22673,10614,27178,25498,11246,31535,26978,13295,39887,24847
11163,11679,11902,11774,12840,13232,14151,28167,23942,8405,19365,21519,8907,24710,25327,9423,29352,27103,11175,38435,27531
9490,9801,10367,10300,11037,11554,13062,27715,25054,7005,17132,20592,7507,22343,25130,8009,26849,28166,9386,36894,29837
8011,8215,8588,8741,9525,10105,11785,26821,26139,5706,14947,19758,6187,19969,25046,6409,24675,28435,8256,34842,32377
6770,7000,7458,7442,8149,8568,10667,25580,26823,4521,12749,18691,5037,17814,24138,5448,22332,29112,6805,32348,34649
5544,5942,6161,6278,6774,7566,9765,24256,27774,3772,11077,17441,4146,15482,23645,4447,19983,28660,5618,30043,36444
4697,4853,5110,5389,5762,6560,8816,22941,28622,3002,9657,16547,3402,13803,23594,3758,17561,28737,4568,27559,38291
3783,4000,4178,4488,4915,5473,7826,21782,28510,2465,8073,15429,2801,12018,22156,3040,15441,28269,3809,24544,39388
3279,3274,3618,3823,4313,4791,7163,20418,28909,1973,6757,14730,2267,10510,21785,2524,13640,28041,3148,22160,41125
2598,2797,2985,3193,3386,3873,6378,19106,29200,1568,5680,13915,1838,8970,20676,2092,11972,27381,2590,19893,41078
2080,2241,2435,2644,2991,3521,5802,17905,28969,1273,4791,12930,1491,7738,19823,1672,10423,26628,2068,17252,41256
1747,1882,1994,2180,2591,2990,5287,16559,28577,1068,4237,12067,1308,6447,18852,1390,8944,25600,1737,15220,40843
1411,1517,1707,1885,2160,2554,4751,15164,28146,819,3545,11183,1075,5839,17911,1150,7628,24420,1404,13336,39727
1178,1311,1403,1633,1719,2058,4284,14018,27706,744,3053,10533,906,4931,17050,937,6504,22825,1089,11306,38347
1008,1062,1198,1282,1543,1819,3965,12739,27088,595,2547,9732,744,4161,15832,827,5717,21600,975,9498,36569
788,906,1006,1198,1267,1586,3660,11612,25862,482,2174,9082,647,3536,14713,701,4847,20295,802,8021,34634
700,737,877,993,1112,1542,3449,10195,24990,402,1766,8318,536,3008,13688,638,4069,18823,641,6856,32213
584,647,716,899,1041,1295,3253,9408,23821,364,1622,7646,507,2604,12693,574,3408,17735,608,5436,30351
544,548,656,816,932,1243,3025,8742,22447,338,1385,7162,458,2221,11635,494,2965,16355,473,4669,27457
517,510,574,742,873,1137,2894,7891,21376,306,1208,6506,422,1936,10674,442,2623,14636,456,3743,24952
457,433,580,703,779,1073,2806,7037,20324,312,1076,5911,361,1655,9588,450,2169,13298,443,3090,22281
467,499,515,704,758,1034,2762,6335,18884,302,961,5406,416,1460,8770,409,1882,11973,382,2609,19536
452,493,558,731,696,1003,2693,5839,17898,235,915,5095,391,1306,8148,448,1779,10834,399,2065,17398
466,457,565,649,755,1032,2769,5246,16261,309,788,4566,395,1181,7400,446,1444,9791,412,1735,15263
488,503,612,700,848,1068,2893,4678,15586,323,720,4324,395,1072,6740,488,1282,8713,416,1394,13189
542,618,630,844,882,1094,3167,4391,14194,317,763,4062,478,948,6062,496,1166,7837,450,1131,11366
613,660,752,834,944,1273,3149,3995,12826,374,756,3737,496,915,5384,515,1059,6945,582,905,9465
683,715,817,996,1187,1358,3427,3808,11784,401,714,3432,576,878,5043,600,1010,6283,654,778,8142
828,875,975,1223,1253,1475,3634,3383,10702,476,748,3327,686,935,4703,699,941,5592,753,625,6833
1071,925,1111,1354,1366,1687,3887,3270,9918,613,796,3076,770,961,4375,813,939,5206,926,535,5582
1260,1221,1360,1595,1580,2028,4388,3113,8902,707,859,3064,924,973,4042,976,960,4689,1106,474,4670
1478,1512,1579,1918,1997,2232,4705,3064,8018,843,993,3049,1075,1016,3885,1172,966,4284,1437,480,3864
1748,1792,1987,2197,2270,2622,5306,2790,7376,1012,1022,3045,1230,1116,3713,1455,1024,4082,1710,406,3148
2096,2204,2321,2610,2739,3027,5754,2940,6505,1224,1241,3082,1576,1195,3648,1689,1081,3721,2153,349,2563
2634,2660,2784,3133,3227,3512,6412,2951,6141,1518,1392,3206,1807,1345,3640,2072,1130,3585,2560,371,2129
3198,3219,3306,3702,3911,4193,7067,3003,5626,1967,1659,3300,2205,1584,3679,2507,1300,3476,3142,413,1703
3896,3827,4101,4453,4423,4810,7834,3093,5205,2461,1945,3765,2721,1711,3740,2937,1371,3326,3894,402,1372
4693,4677,4783,5386,5260,5485,8577,3188,4621,3061,2367,4040,3384,2056,3767,3717,1630,3283,4580,485,1145
5600,5604,5755,6271,6017,6613,9582,3304,4225,3653,2820,4505,4200,2340,4250,4478,1744,3262,5609,557,949
6841,6778,6928,7335,7453,7881,10520,3506,3979,4644,3247,4985,5024,2718,4226,5472,2117,3503,6796,641,801
8012,8057,8169,8656,8575,8838,11779,3849,3664,5713,3917,5435,6141,3236,4583,6538,2293,3572,8136,799,650
9438,9489,9815,10269,9850,10388,13042,4134,3582,7050,4722,6251,7399,3640,5095,7861,2772,3741,9472,910,578
11090,11261,11399,11679,11455,11756,14296,4511,3451,8413,5438,6895,9070,4287,5643,9572,3150,3940,11221,1129,465
12961,12676,13353,13741,13076,13494,15561,4973,3336,10330,6553,7894,10710,5039,5977,11241,3617,4151,13064,1321,472
15218,14929,15163,15564,15110,15478,16967,5592,3222,12444,7720,8785,12903,5894,6410,13361,4314,4302,15220,1678,403
17589,17102,16961,17467,16862,17213,18233,5987,3214,14659,9227,9854,15282,6906,7066,15657,5031,4668,17498,2115,386
19515,19596,19251,19909,19066,19024,19725,6713,3102,17570,10654,10785,17800,8065,7718,18620,6028,5157,19738,2574,403
22070,21420,21616,22146,21097,21192,21062,7561,3296,20270,12063,12375,20650,9299,8700,21062,6983,5460,22483,3152,416
24723,24453,24192,24479,23307,23220,22700,8196,3220,23811,14026,13715,23926,10606,9284,24131,8122,6039,24892,3800,459
27158,26970,26974,27187,25631,25763,24078,9246,3535,27324,16384,14828,26990,12440,10190,27278,9433,6287,27501,4623,490
29938,29160,29129,29138,27721,27392,25119,10379,3536,30583,18398,16501,30479,14134,10812,30408,11094,6816,29792,5687,543
32373,31783,31801,31836,29989,29477,26090,11188,3956,34404,20776,17986,33925,16269,11975,33271,12410,7445,32388,6826,632
34534,33727,33626,33420,31888,31425,27416,12245,4154,37683,23632,19311,37134,18295,12772,36166,14689,8049,34657,7942,770
36822,35776,35693,35242,34081,32836,28300,13294,4543,40708,26227,20630,40005,20930,13804,38992,16520,8665,36903,9491,867
38403,37973,37033,36840,35599,34305,29040,14795,4861,43539,29064,22038,42370,22938,14808,41822,18735,9270,38338,11323,1094
39858,38894,38415,38064,37298,35702,29733,16159,5369,45797,31239,23444,44620,25338,15923,43209,21064,10013,39834,13012,1404
40650,39945,39189,39185,37975,36395,30152,17368,5899,47571,33827,24500,45681,28015,16592,44549,23437,10653,40399,15020,1697
40727,40573,40112,39635,38387,37144,30259,18939,6582,48132,35886,25408,46366,30447,17570,45178,25832,11550,41217,17230,2119
