1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40876,39492,37703,38827,37035,34272,29778,20810,8603,46358,35736,25169,44593,32164,19608,43515,28806,15024,40917,19869,2636
40511,39519,37591,38054,37326,34322,29940,21992,9213,45492,37213,25963,43989,33249,20256,43356,30728,15773,40831,22488,3317
39952,39040,36843,37593,37237,34172,29525,23513,9940,44316,38230,26030,42643,35337,20666,41990,32938,16561,39762,25212,3879
38412,38122,36216,36649,36535,33249,28845,24503,10739,41951,39086,26018,41210,36374,21210,40069,34561,17134,38202,27459,4720
36568,36723,34917,34957,35195,32455,27971,25792,11525,39981,39404,26037,38623,37332,21560,38442,36003,17981,36582,29951,5822
34466,34943,33230,33406,34018,31423,27255,26796,12680,36969,39215,25793,36321,38252,21953,36195,37014,18370,34895,32542,6866
32101,33214,31440,31539,32299,29804,25792,27345,13765,33916,38752,25765,33295,37766,22033,33033,37537,19329,32309,34563,8244
29672,31002,29608,29132,30840,28499,25091,28198,14764,30684,37569,25134,30534,37457,22196,30200,37719,19826,29980,36893,9659
27148,28450,27341,26667,28545,27098,23502,28613,15840,27419,35836,25140,27378,37134,22492,27146,37696,20494,27180,38271,11303
24812,25986,25537,24345,26397,25132,22287,28697,17057,24288,34562,24015,24202,36114,23043,23988,37100,20878,24563,39579,13219
21899,23719,22923,22083,24130,23282,21198,29006,18107,21106,32399,23794,21245,34583,22839,21801,36264,21549,22198,40369,15215
19809,21167,20836,19832,22242,21329,19649,28889,19216,18170,30252,23301,18548,32831,23059,18368,35011,22260,19687,41280,17453
17151,18726,18637,17619,20039,19458,18291,28822,20284,15468,28352,22549,16078,31542,23329,16107,33290,23444,17316,40776,19960
14941,16864,16708,15675,17679,18081,16909,28443,21443,13111,25916,22249,13788,29060,23346,13913,31796,23941,15130,40717,22142
12924,14887,14725,13563,15981,16306,15554,27923,22167,11048,23546,21446,11451,26967,23358,11817,30085,24419,13306,39812,25008
11245,12784,13205,11839,14275,14642,14156,26935,23254,9179,20885,21079,9719,24693,23435,10089,28077,24925,11136,38324,27452
9489,11083,11756,10172,12471,13047,13080,26435,24153,7643,18991,20349,8140,22906,23442,8586,25741,25748,9413,36677,29911
7948,9275,10154,8738,10850,11872,11754,25429,25323,6355,16961,20099,6667,20718,23505,7101,23652,25770,8241,34661,32364
6896,7997,8862,7549,9666,10697,10756,24318,25695,4964,14760,19310,5573,18103,23146,6047,21383,26226,6814,32104,34567
5588,6949,7713,6394,8232,9501,9897,23006,26479,4267,13001,18730,4701,16505,22747,4921,19209,26379,5615,29877,36354
4782,5808,6704,5628,7036,8441,8908,21950,26843,3389,11546,18245,3805,14593,22648,4008,17549,26374,4582,27343,38073
3945,5040,5673,4657,6200,7621,8088,20583,26890,2780,10071,17553,3153,12694,22463,3380,15223,26138,3835,24486,39249
3299,4137,5061,3940,5470,6838,7313,19291,27213,2208,8644,17085,2600,11168,21636,2775,13269,25917,3166,22005,40945
2790,3475,4584,3323,4528,6039,6651,18009,27268,1775,7423,16613,2149,9772,21207,2350,11762,25578,2600,19740,40791
2253,2952,3927,2825,4124,5532,5939,16961,27325,1441,6303,15639,1720,8362,20599,1891,10199,25035,2105,17177,40986
1856,2558,3514,2355,3514,5080,5526,15603,26573,1199,5429,15039,1459,7184,19850,1631,8761,23913,1756,15090,40544
1543,2155,3201,2098,3031,4615,4873,14492,26199,956,4785,14105,1225,6209,18802,1291,7440,23037,1417,13342,39545
1282,1963,2778,1778,2588,4114,4438,13414,25682,798,3967,13534,988,5321,17790,1011,6498,21864,1121,11230,38092
1151,1663,2532,1487,2326,3752,4322,12192,25355,662,3337,12686,817,4385,16906,945,5583,20789,993,9463,36277
974,1384,2258,1336,2064,3382,3902,11070,24056,518,2800,11652,661,3829,15922,750,4699,19333,830,7999,34418
827,1207,2151,1189,1767,3298,3616,9926,23221,476,2311,10851,584,3214,14727,701,4061,18294,677,6818,31883
723,1073,1897,1039,1582,2971,3478,9105,22073,384,2069,10175,508,2709,13373,618,3377,16534,627,5461,30125
669,986,1761,997,1544,2814,3240,8270,21024,328,1726,9251,483,2336,12297,573,2872,15466,502,4670,27222
626,855,1616,865,1372,2641,3098,7742,20029,338,1449,8514,425,2002,11300,457,2520,13945,479,3742,24827
611,793,1551,857,1226,2539,3054,6968,18951,308,1271,7688,397,1689,10354,444,1979,12580,475,3100,22182
567,773,1490,852,1180,2404,3056,6340,17834,311,1129,6998,379,1459,9345,441,1805,11400,406,2648,19420
552,724,1480,834,1110,2324,2844,5780,16727,281,962,6212,373,1247,8304,452,1561,10113,419,2084,17303
616,726,1445,840,1180,2253,3192,5188,15407,289,856,5630,408,1194,7540,437,1436,9217,425,1745,15231
631,773,1416,860,1173,2233,3104,4784,14564,304,790,5140,421,1012,6620,463,1216,8156,446,1433,13118
624,818,1352,971,1180,2133,3411,4557,13583,351,711,4671,460,901,5908,549,1109,7187,471,1158,11350
738,874,1482,1048,1203,2323,3377,4225,12082,414,686,4141,518,872,5378,602,1017,6365,587,930,9486
831,903,1516,1180,1337,2282,3662,3995,11479,488,694,3799,567,843,4902,661,941,5642,676,813,8144
983,1027,1626,1359,1439,2327,3919,3745,10265,541,791,3408,742,865,4304,782,916,5214,787,677,6844
1184,1098,1722,1522,1497,2470,4099,3584,9885,629,704,3176,806,903,4029,942,939,4505,948,570,5622
1369,1350,1874,1750,1734,2672,4502,3459,8700,756,803,2958,1017,878,3695,1098,947,4206,1128,498,4681
1636,1580,2163,2047,2031,2841,4848,3462,8069,958,854,2839,1142,1021,3407,1325,1055,3845,1461,502,3918
1864,1856,2344,2287,2392,3149,5479,3294,7527,1227,1023,2792,1396,1105,3315,1558,1073,3509,1762,447,3219
2259,2248,2733,2802,2716,3371,6038,3389,6830,1450,1151,2769,1643,1214,3129,1988,1290,3459,2158,372,2615
2727,2648,3179,3233,3164,3937,6545,3531,6292,1706,1333,2852,2119,1369,3234,2277,1314,3270,2578,412,2173
3288,3168,3548,3905,3819,4421,7188,3583,6036,2191,1601,3073,2506,1686,3156,2829,1538,3315,3178,460,1775
3975,3795,4288,4667,4313,5060,8025,3708,5663,2789,1929,3276,3127,1860,3336,3374,1772,3271,3909,432,1433
4791,4533,5064,5517,5017,5545,8785,3906,5445,3268,2241,3430,3848,2149,3626,4071,2010,3427,4572,539,1214
5591,5453,5771,6413,5881,6578,9600,3938,4994,4303,2757,3878,4587,2593,3722,4878,2333,3513,5624,584,997
6787,6430,6666,7521,6940,7508,10566,4267,4846,5251,3240,4401,5647,3038,4188,5957,2717,3673,6799,683,883
8156,7779,8109,8737,8001,8541,11758,4590,4455,6239,4037,5000,6887,3648,4408,7065,3093,3939,8143,841,714
9424,8840,9451,10204,9305,9733,13100,4955,4471,7574,4702,5652,8185,4248,4997,8553,3609,4460,9453,967,637
11137,10652,10899,12009,10670,11201,14143,5289,4363,9069,5535,6550,9751,4917,5560,10110,4203,4658,11198,1176,535
12919,12154,12733,13683,12264,12619,15763,5925,4308,11077,6650,7271,11492,5839,6072,11866,4885,5015,13101,1377,535
15239,14109,14246,15530,14058,14205,16779,6358,4257,13098,7833,8369,13758,6722,6990,13977,5833,5526,15153,1718,469
17195,16201,16173,17372,15652,15800,17987,6862,4311,15429,9354,9649,15782,7845,7795,16106,6484,6253,17515,2160,455
19477,18417,17947,19824,17559,17635,19603,7611,4347,18199,10521,10516,18427,9324,8554,18922,7617,6775,19725,2645,494
21835,20430,20187,21891,19739,19381,20868,8426,4472,20988,12454,11910,21259,10392,9571,21203,8890,7142,22418,3221,493
24502,22873,22599,24441,21771,21410,22622,9228,4624,24194,14307,13341,24132,11672,10304,24242,9932,8027,24886,3893,558
27161,25336,25264,26824,23825,23269,23796,10132,4843,27329,16028,14625,27356,13552,11366,27562,11414,8615,27498,4671,561
29726,27887,27103,28767,25744,24998,24842,11335,4905,30356,18174,15971,30307,15346,12392,30226,12967,9289,29723,5702,618
32238,30089,29469,31299,28326,26769,25928,12238,5322,33740,20514,17638,33338,17201,13468,32934,14542,10067,32348,6935,704
34442,32057,31399,33326,30041,28756,26922,13029,5649,36700,23074,18885,36410,19494,14480,35524,16498,10813,34676,8025,854
36610,34487,33045,35132,32157,29982,28095,14387,5980,40034,25429,20181,39013,21489,15178,38137,18343,11626,36821,9594,955
38106,36450,34532,36581,33690,31377,28872,15499,6381,42132,27565,21586,40956,23685,16432,40690,20460,12495,38361,11449,1170
39776,37443,35971,37567,35383,32496,29605,16972,6833,44321,29980,22707,43330,25860,17102,41889,22474,13034,39833,13133,1532
40528,38529,36794,38965,36120,33684,29618,18059,7356,45502,31820,23563,43832,27852,18150,43226,24801,13806,40383,15134,1789
40777,39499,37767,39233,37025,33995,29783,19329,7946,46267,33971,24543,44407,30151,18946,43575,26564,14345,41189,17282,2251
