1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40918,39572,37639,38918,37168,34344,29865,20852,8446,46521,35700,25185,44869,32091,19741,43860,28943,15040,41024,19845,2640
40552,39732,37892,38153,37596,34537,29969,22081,9164,45606,37499,25578,44218,33709,20556,43129,30963,15637,40674,22543,3321
39897,38999,37137,37956,37179,34132,29720,23435,10107,43966,37966,26265,43130,35369,20608,41849,32896,16395,39968,25208,3870
38290,38082,36356,36585,36430,33327,28727,24627,10681,42027,39089,26173,40783,36518,21045,40174,34569,16761,38152,27389,4697
36919,36954,34824,35166,35129,32525,28248,25612,11714,39973,39625,26188,38667,37506,21795,38015,35989,17933,36554,30033,5847
34562,34844,33146,33173,34117,31438,27188,26622,12548,37108,39273,25731,36129,37940,21985,36081,36911,18424,34871,32539,6835
31968,33333,31479,31330,32158,29999,26064,27739,13650,33575,38672,25999,33189,38037,22101,32959,37441,19206,32253,34535,8257
29859,31068,29621,29118,30864,28427,24801,27815,14707,30968,37501,25385,30397,37553,22530,30099,37820,19492,30008,36860,9685
27083,28470,27409,26734,28350,27067,23596,28460,15700,27529,36195,24900,27432,36848,22501,27393,37745,20437,27167,38355,11278
24700,26094,25393,24308,26614,25130,22109,28660,16909,24121,34371,24667,24074,35841,22783,24143,37355,21252,24571,39483,13240
22006,23592,22896,22173,24330,23493,21077,28973,18276,20994,32616,23897,21247,34772,22925,21562,36328,21769,22181,40416,15197
19709,21089,20878,19750,21938,21166,19716,29224,19180,18024,30162,23113,18434,32993,23100,18596,34820,22289,19674,41188,17390
17201,18659,18597,17635,19897,19568,18138,28826,20188,15602,28168,22784,15945,31398,23323,16104,33823,23275,17284,40809,19967
14985,16763,16716,15506,18000,17922,16899,28467,21434,13225,25762,22175,13655,29252,23290,14046,31970,24029,15154,40802,22197
12826,14864,14808,13559,15948,16158,15646,27862,22186,11036,23176,21693,11576,26865,23465,11965,29829,24422,13335,39830,24895
11147,12787,13234,11841,14236,14534,14159,27034,23317,9244,21070,20973,9724,24795,23486,10126,27986,24952,11227,38206,27540
9526,10816,11654,10205,12634,13181,12942,26515,24190,7454,18805,20438,7988,22419,23424,8360,25900,25207,9395,36702,29810
8023,9466,10106,8755,10834,11759,11797,25456,25111,6247,17003,19801,6686,20457,23494,6910,23697,26066,8230,34668,32376
6840,7931,8862,7514,9682,10486,10750,24514,25810,5154,14706,19636,5479,18283,23231,5991,21399,26326,6772,32173,34704
5643,6883,7700,6363,7994,9415,9850,23109,26441,4222,13040,18695,4495,16457,22704,4865,19185,26350,5647,30005,36309
4775,5784,6642,5516,7020,8521,8810,21883,26772,3309,11371,18192,3865,14562,22683,4112,17450,26382,4580,27322,38188
4062,4893,5790,4663,6125,7563,8063,20593,27046,2762,10077,17406,3142,12839,21939,3336,15017,25911,3812,24461,39138
3276,4071,5181,3933,5466,6778,7440,19141,27383,2254,8644,16879,2541,11255,22127,2835,13448,25966,3173,22053,40824
2721,3541,4362,3311,4593,6072,6520,18088,27359,1853,7273,16269,2119,9824,21152,2245,11731,25795,2588,19731,40895
2229,2956,3920,2775,3997,5510,5997,17031,27168,1478,6444,15739,1720,8420,20311,1882,10196,25062,2093,17198,41041
1859,2535,3456,2325,3594,5066,5247,15681,26962,1133,5318,14764,1443,7185,19781,1516,8895,24113,1752,15128,40619
1536,2165,3184,2006,2928,4442,4974,14427,26260,975,4701,14183,1134,6199,18725,1225,7637,23244,1421,13275,39429
1319,1847,2739,1797,2615,4041,4537,13423,25694,808,3957,13350,963,5164,17837,1048,6596,21974,1126,11235,38053
1111,1595,2483,1440,2335,3690,4215,12089,25250,672,3365,12347,849,4499,16883,885,5490,20842,996,9445,36379
939,1369,2236,1366,1932,3429,3869,11069,24013,530,2820,11848,701,3867,15548,788,4626,19494,820,7989,34355
790,1199,2058,1134,1838,3234,3701,9825,23144,499,2410,10848,552,3222,14654,740,4042,17958,668,6852,31915
727,1076,1916,1060,1593,3024,3521,9123,22125,415,2066,9955,498,2766,13504,592,3379,16897,629,5442,30168
662,933,1745,982,1466,2675,3285,8316,21011,360,1658,9003,477,2411,12440,575,2885,15584,479,4672,27359
629,867,1593,907,1344,2537,3232,7652,19844,321,1434,8291,409,1991,11395,495,2443,14102,488,3737,24776
593,759,1566,875,1271,2588,3008,6979,18965,281,1255,7683,418,1665,10075,480,2014,12576,454,3102,22126
571,785,1440,788,1181,2411,3029,6373,17791,303,1132,7060,389,1418,9245,418,1778,11400,402,2642,19481
559,730,1490,895,1123,2293,2988,5884,16688,270,968,6309,374,1226,8174,471,1567,10245,423,2084,17303
582,737,1462,788,1138,2216,3056,5241,15404,289,891,5619,410,1128,7355,478,1394,9201,432,1760,15152
582,751,1405,883,1154,2118,3081,4739,14617,306,737,5119,413,1043,6773,508,1148,8037,448,1405,13211
611,803,1440,934,1151,2156,3369,4590,13546,380,809,4607,466,924,5836,542,1069,7332,461,1160,11314
754,847,1426,1008,1292,2132,3417,4148,12181,394,657,4153,511,881,5311,585,956,6372,606,948,9474
813,867,1455,1183,1313,2316,3628,3986,11518,450,741,3716,616,866,4788,655,968,5727,683,825,8140
948,1027,1604,1400,1443,2267,3932,3757,10485,542,706,3462,667,844,4343,783,963,5062,780,665,6864
1139,1066,1708,1556,1558,2457,4075,3512,9795,664,733,3159,860,911,3954,906,958,4630,952,568,5643
1390,1333,1894,1752,1799,2664,4490,3607,8720,784,791,3040,1081,874,3736,1054,1007,4186,1140,516,4708
1597,1588,2088,2092,2052,2863,5035,3310,8103,960,941,2888,1166,952,3453,1311,1016,3954,1456,504,3926
1832,1933,2438,2420,2309,3176,5570,3328,7587,1219,964,2829,1422,1029,3240,1535,1158,3569,1742,441,3200
2247,2266,2760,2700,2752,3464,6026,3438,6903,1456,1137,2869,1730,1239,3283,1924,1264,3364,2151,369,2620
2769,2689,3115,3324,3235,3898,6592,3413,6435,1823,1350,2832,2078,1390,3163,2336,1386,3292,2586,395,2157
3231,3157,3592,3874,3816,4421,7202,3565,5981,2241,1674,3047,2430,1654,3371,2792,1503,3238,3186,438,1750
4058,3763,4252,4718,4223,5014,7848,3621,5632,2748,1903,3270,3152,1924,3380,3274,1771,3244,3889,439,1434
4708,4544,5015,5464,4980,5578,8768,3847,5271,3306,2356,3569,3820,2194,3635,4083,2059,3442,4608,517,1205
5658,5431,5733,6400,5746,6518,9695,4011,5050,4112,2719,3877,4601,2644,3813,4992,2258,3341,5585,605,1000
6928,6439,6854,7476,6869,7576,10652,4296,4718,5244,3185,4547,5650,3055,4137,6017,2706,3744,6814,682,862
8130,7683,8112,8806,8118,8483,11746,4609,4486,6172,3936,4924,6732,3575,4543,7215,3155,3975,8112,824,714
9385,8966,9391,10111,9362,9825,12983,4912,4499,7628,4674,5619,8008,4131,5021,8591,3502,4356,9468,958,643
11001,10452,10901,11767,10683,11136,14223,5264,4351,9028,5650,6501,9855,4980,5593,10132,4322,4735,11203,1174,531
12928,12149,12730,13693,12057,12547,15607,5844,4339,11095,6686,7362,11496,5786,6227,11869,4815,5195,13043,1380,549
15176,14080,14301,15358,14247,14228,16790,6412,4267,13001,7966,8230,13636,6787,6962,13835,5714,5615,15223,1719,461
17340,16164,16021,17411,15798,15818,18116,6869,4362,15430,9220,9371,16027,7881,7803,16299,6516,6024,17511,2153,468
19530,18477,18249,19817,17503,17660,19646,7576,4340,17981,10670,10565,18348,9162,8566,18965,7496,6689,19735,2624,451
22222,20293,20272,22100,19884,19481,21048,8433,4433,20820,12254,12066,21540,10531,9685,21425,8718,7398,22480,3200,489
24482,22897,22503,24497,21895,21167,22521,9312,4584,24142,14305,13435,23981,11986,10479,23897,9859,7992,24858,3846,545
27120,25559,24899,26971,24092,23571,23828,10140,4817,27423,16151,14698,27336,13402,11116,27358,11226,8653,27476,4714,568
29668,27850,27162,28842,25615,25124,24782,11160,4779,30587,18294,16185,30391,15435,12391,30286,12872,9277,29807,5730,605
