1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40791,40503,40684,38447,38675,38452,29917,19846,6503,51934,45949,34626,53306,35388,12031,47798,24361,3527,41008,19750,2562
40364,40609,40200,37956,38570,38151,29990,21242,7207,50747,47782,36366,52580,38860,13842,46860,27627,4488,40795,22414,3209
39828,39375,39601,37758,37885,37721,29681,22784,8074,49580,48694,37590,50321,42654,16186,45317,31085,5665,39954,25145,3773
38244,38045,38242,36446,36719,36307,28717,24037,8842,46305,48338,38595,47879,45117,18415,43107,34219,6734,38112,27329,4582
36503,36506,36502,35100,34992,35059,28421,25216,9796,43133,48045,38956,43833,47826,21231,40510,37560,8420,36638,29977,5694
34682,34396,34241,33353,33387,33339,27508,26555,10922,39330,46418,39078,39946,48881,23441,37448,39900,10338,34881,32503,6721
32240,32660,32179,31642,31173,31262,26389,27511,12078,35223,43955,38728,35607,49474,25915,34404,42032,12315,32318,34492,8083
29778,29922,30142,29155,29470,29253,25133,28211,13328,31417,41246,37885,31180,49626,29009,30782,43641,14315,29999,36846,9562
27258,27292,27285,26957,27052,27323,23824,28854,14559,26904,37641,36848,26425,48042,31263,27276,44757,16817,27169,38320,11174
24979,24720,25126,24650,24729,24738,22368,29347,15683,22930,33960,34785,22362,46246,33282,24121,45552,19139,24576,39566,13084
22246,22374,22148,22383,22297,22538,21542,29909,17331,19499,29910,32707,18803,42973,34995,20345,44630,21786,22234,40449,15105
19918,19780,19883,20210,20117,20004,19871,30144,18616,16189,26194,30048,15523,39899,36052,17425,43899,24544,19727,41350,17326
17480,17174,17222,18032,17835,17910,18381,30060,19887,13187,22378,27450,12474,36148,36948,14645,42279,26833,17332,40867,19806
15198,15336,15161,15822,15777,16169,17002,29895,21381,10901,18690,24402,10146,32426,36938,12372,40139,29434,15160,40897,22091
13039,13363,13190,13730,13833,13928,15865,29350,22179,8751,15515,21449,7946,28691,36641,10437,38133,31454,13303,39897,24849
11316,11360,11356,12019,12122,12212,14189,28812,23802,6869,12553,18752,6221,24901,35877,8548,35009,33642,11165,38416,27513
9674,9548,9870,10568,10507,10525,13193,28252,25161,5502,10435,16121,4842,21399,34554,7053,32886,35588,9413,36919,29814
8140,8089,8154,8890,8870,9176,11855,27418,26378,4519,8211,13460,3859,18234,32821,5670,29245,36664,8252,34850,32382
6870,6882,6942,7598,7820,7673,10859,26171,27296,3388,6369,11284,2989,15286,30751,4584,26343,37373,6810,32335,34676
5647,5766,5739,6442,6418,6552,9881,25008,28154,2770,4990,9080,2333,12703,28744,3691,23473,37807,5614,30057,36408
4790,4753,4680,5563,5357,5657,8945,23765,29072,2219,3865,7501,1812,10637,26529,3038,20739,37762,4562,27549,38311
3866,3902,3838,4561,4619,4633,7963,22483,29187,1748,2911,5910,1422,8826,23917,2487,18519,37869,3818,24585,39390
3258,3167,3266,3922,3984,3936,7265,21071,29750,1399,2287,4631,1201,7312,21607,2035,16154,36708,3157,22171,41100
2644,2678,2672,3274,3158,3218,6436,19726,30009,1106,1697,3667,940,6085,19255,1645,13897,36283,2589,19897,41106
2141,2164,2178,2650,2757,2747,5843,18486,30258,861,1314,2972,870,5036,17471,1375,12057,34821,2067,17267,41256
1764,1839,1742,2243,2344,2376,5227,17097,29619,794,1036,2217,734,4155,15531,1086,10335,33404,1736,15206,40858
1422,1439,1514,1825,1941,1903,4778,15822,29314,607,735,1698,620,3585,13928,942,9010,31377,1409,13342,39738
1189,1255,1199,1651,1530,1488,4270,14576,28771,515,608,1342,558,3023,12371,752,7622,29660,1083,11323,38357
988,1007,979,1319,1374,1319,3937,13142,28403,425,478,1035,518,2796,11227,631,6645,27792,971,9491,36581
799,834,856,1166,1102,1090,3662,11929,26828,386,391,834,496,2530,10272,561,5513,25668,807,8029,34650
682,680,700,951,967,1034,3348,10563,26025,297,368,676,479,2296,9498,492,4906,24263,639,6849,32212
584,585,553,878,847,843,3218,9633,24871,288,357,569,435,2112,8699,479,4221,22524,611,5441,30331
517,498,510,791,782,792,2967,8892,23505,284,317,523,389,1945,8280,405,3529,20572,470,4673,27501
498,454,429,711,734,692,2811,8128,22397,255,311,531,419,1802,7888,358,3091,19022,455,3735,24954
450,385,446,682,663,697,2679,7161,21080,224,334,504,458,1688,7398,371,2683,17439,448,3090,22278
463,466,373,615,618,636,2698,6448,19858,238,315,505,390,1606,7384,355,2283,15861,378,2615,19546
404,430,428,682,603,652,2656,5851,18556,216,313,566,379,1590,7212,344,1963,14359,400,2065,17394
461,428,432,609,647,670,2749,5226,16826,281,399,638,396,1530,7102,330,1658,13011,414,1733,15261
486,471,472,680,723,725,2808,4650,15977,273,470,771,418,1399,7020,382,1401,11623,415,1393,13213
511,550,525,769,779,726,3094,4370,14522,250,477,857,409,1425,6892,402,1221,10583,449,1132,11351
592,616,628,823,877,928,3098,3860,13000,302,557,1013,443,1407,6855,405,1056,9374,583,907,9480
687,679,682,942,1024,1028,3341,3725,11989,324,705,1252,433,1313,6948,460,918,8498,655,777,8135
816,826,846,1228,1192,1147,3686,3286,10770,354,779,1403,491,1331,6809,578,732,7443,752,629,6833
1039,913,989,1344,1295,1366,3852,3104,9998,426,879,1722,512,1279,6745,661,658,6462,925,534,5584
1283,1185,1226,1564,1551,1681,4335,2994,8713,504,1047,2114,556,1219,6849,793,606,5692,1108,473,4661
1510,1482,1465,1950,1908,1913,4697,2865,7947,575,1160,2376,630,1252,6758,938,593,5028,1439,478,3860
1731,1786,1788,2209,2228,2311,5347,2664,7291,694,1382,2823,713,1201,6498,1156,446,4228,1710,407,3156
2146,2187,2219,2676,2734,2702,5853,2853,6363,954,1468,3242,822,1171,6329,1389,461,3696,2153,347,2558
2652,2675,2654,3137,3335,3257,6431,2756,5881,1113,1870,3812,1018,1162,6051,1701,402,3169,2560,371,2125
3210,3281,3163,3799,3951,3865,7049,2894,5341,1434,2113,4290,1248,1083,5979,1985,422,2761,3147,415,1702
4006,3910,3937,4666,4551,4623,7961,2886,4786,1811,2451,5011,1474,1118,5738,2529,379,2301,3900,400,1375
4790,4750,4754,5578,5363,5383,8723,2993,4331,2217,2754,5707,1997,1196,5417,3132,429,2025,4570,487,1137
5646,5757,5680,6325,6314,6484,9776,3101,3999,2791,3314,6567,2279,1367,5246,3808,479,1660,5613,557,950
