1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40676,39086,36523,38529,36561,32934,29613,21007,9046,45964,35117,25391,43980,31581,19637,43483,29122,15796,40808,19959,2844
40116,39145,36579,37846,36878,33313,29669,22251,9879,45310,36718,25125,43623,33494,20675,42474,30821,16240,40670,22612,3470
39565,38636,36088,37528,36754,33204,29457,23568,10553,43789,37187,25730,42105,35167,20784,41791,32637,16878,39922,25299,4061
38399,37592,35315,36235,35852,32479,28456,24531,11225,41905,38627,25876,41019,35806,21158,39906,34106,17729,38209,27532,4927
36436,36473,34133,34936,34627,31902,27899,25554,11942,39558,38635,25536,38672,36837,21550,37914,35440,17930,36531,30080,5962
34359,34786,32481,33075,33617,30674,27091,26285,12996,36701,38580,25546,35951,37657,21745,35526,36608,18591,34741,32447,7043
32216,33187,30856,31208,32170,29443,25882,27208,14077,33753,38061,25002,33495,37394,21681,32788,37188,18994,32258,34498,8384
29361,31006,29295,28795,30735,27887,24814,27953,15036,30651,37195,24835,30360,37222,21968,30374,37102,19956,29910,36888,9843
27158,28759,26957,26919,28666,26412,23467,27990,15894,27560,35759,24309,27071,36754,22279,27413,37156,20220,27165,38186,11482
24580,25888,25272,24338,26630,24701,22024,28568,16922,24122,33908,23578,24632,35465,22313,24225,36541,20940,24525,39407,13342
21851,24015,23006,22184,24301,23058,21024,28804,18235,21071,32251,23274,21429,34209,22175,21691,35680,21549,22099,40262,15366
19647,21740,20827,19860,22551,21248,19538,28418,19276,18460,30472,22644,18665,32716,22622,18698,34595,22238,19728,41072,17557
17322,19267,18667,17644,20391,19650,17997,28329,20285,15870,28331,22076,16399,31121,22840,16504,33224,22876,17240,40621,19912
14932,17298,17143,15629,18363,18069,16764,28145,21247,13388,26144,21614,13819,28920,22853,14086,31433,23701,15046,40490,22302
12916,15406,15164,13446,16597,16574,15518,27466,21841,11188,23603,21016,11587,27112,22707,11883,29459,23563,13283,39543,24849
11260,13382,13620,11824,14639,15272,14255,26598,22879,9360,21915,20905,9830,24785,22912,10178,27621,24325,11189,38045,27510
9638,11464,12197,10324,13017,13736,13105,25761,23920,7748,19399,20249,8224,22671,22991,8603,25384,24850,9468,36490,29787
